,Data
0,"McKay to Sangakkara, no run good length pitching outside off and angling across the left-hander, Sangakkara lets it go through to Wade"
1,"McKay to Sangakkara, no run Sangakkara once again plays an outstanding straight drive but McKay gets down low in his follow through and gets a hand on the ball to prevent a boundary"
2,"McKay to Sangakkara, no run played from the crease towards point"
3,"McKay to Sangakkara, 1 run Sangakkara moves forward and cuts the ball behind point towards third man"
4,"McKay to Chandimal, 1 run short and wide outside off, Chandimal goes after the ball, trying to slash it over point, he gets a thick top edge that flies towards third man"
5,"McKay to Sangakkara, 1 run the line is on the pads and Sangakkara glances towards fine leg"
6,"Hussey to Sangakkara, 1 run bowled flat and full, angling into the left-hander, pushed towards long-on for a single"
7,"Hussey to Chandimal, 1 run flat from round the wicket again, Chandimal towards point for a single"
8,"Hussey to Sangakkara, 1 run Sangakkara turns the ball off his pads behind square"
9,"Hussey to Chandimal, 1 run slightly short, Chandimal goes back in his crease and cuts through point"
10,"Hussey to Sangakkara, 1 run Sangakkara stays in his crease, waits for the ball to angle into him, and then taps it off his pads through midwicket"
11,"Hussey to Chandimal, 1 run that's short and wide outside off and Chandimal slaps the ball to the fielder on the cover boundary"
12,"Christian to Chandimal, 1 run width given outside off and Chandimal slashes, getting a thick edge towards third man, the ball reaches the fielder on one bounce"
13,"Christian to Sangakkara, no run Sangakkara pushes the ball with a straight bat towards the bowler, that wasn't hit as firmly as the drives to Hilfenhaus and McKay, so Christian had an easier save to make"
14,"Christian to Sangakkara, no run played from the crease towards point"
15,"Christian to Sangakkara, 1 run short of a length and Sangakkara moves across his crease and taps the ball towards square leg"
16,"Christian to Chandimal, no run played from the crease once again towards point, by the right-hander this time"
17,"Christian to Chandimal, no run defended towards the bowler, Christian begins with an economical over"
18,"Watson to Sangakkara, 2 runs short of a length and outside off, Sangakkara carves it flat but over the fielder at point"
19,"Watson to Sangakkara, no run straighter line from Watson, Sangakkara stays in his crease and plays awkwardly on the off side"
20,"Watson to Sangakkara, no run short of a length outside off, Sangakkara moves across his crease and punches towards mid-off"
21,"Watson to Sangakkara, no run fuller length on middle stump, Sangakkara stays on the back foot and plays to mid-on"
22,"Watson to Sangakkara, no run good length at 133kph, Sangakkara opens the face and plays towards point"
23,"Watson to Sangakkara, no run defended towards cover from the crease"
24,"Christian to Chandimal, SIX runs he's teed off! Chandimal moved his front leg out of the way and used the length and the width - full and outside off - to cart the ball down the ground with a full swing of the arms, the ball crashed into the sightscreen"
25,"Christian to Chandimal, no run defended on the leg side"
26,"Christian to Chandimal, no run good length and straight, Chandimal defends on the off side"
27,"Christian to Chandimal, 3 runs short and wide outside off, Chandimal cuts hard but I think the fielder at point may have taken some pace off the ball. Doherty runs across from third man to field at deep point"
28,"Christian to Sangakkara, 1 run Sangakkara taps the ball towards point and sprints"
29,"Christian to Chandimal, no run Chandimal strides forward and defends a good length ball on the off side"
30,"Watson to Sangakkara, no run Chandimal's stranded mid pitch but the throw misses at the bowler's end! David Hussey doesn't hit this time. Sangakkara had played the ball straight to midwicket and Chandimal set off, Sangakkara didn't want the run. Chandimal was in the middle of the pitch when he turned around and his only chance was if the throw missed. It did."
31,"Watson to Sangakkara, no run defended on the off side"
32,"Watson to Sangakkara, 3 runs Sangakkara moves forward and drives the ball on the up through extra cover, he played that through the line"
33,"Watson to Chandimal, 1 run turned off the hips towards square leg for one more"
34,"Watson to Sangakkara, no run good length and straight, Sangakkara plays the ball back to the bowler"
35,"Watson to Sangakkara, 1 run Sangakkara moves forward and pushes the ball past Watson towards mid-off"
36,"Hilfenhaus to Sangakkara, 1 run Sangakkara gets on top of the bounce of a short of a length ball and opens the face to steer towards third man"
37,"Hilfenhaus to Chandimal, 1 run good length and very straight, Chandimal plays with soft hands towards midwicket and Sangakkara initiates a quick single"
38,"Hilfenhaus to Sangakkara, FOUR runs short of a length with width outside off, Sangakkara moves forward and frees his arms, square driving the ball through point for four"
39,"Hilfenhaus to Sangakkara, no run defended back to the bowler"
40,"Hilfenhaus to Sangakkara, 1 run Sangakkara moves forward, pushes towards mid-on and runs immediately, the fielder doesn't pick up cleanly"
41,"Hilfenhaus to Chandimal, no run loud appeal for lbw but Asad Rauf says not out. That ball nipped into the right-hander from a good length and hit the pad. Possibly a bit high? Maybe an inside edge? I'll have to wait for replays. There was an inside edge as Chandimal closed the face."
42,"Watson to Sangakkara, no run played towards point"
