,Data
0,"Toss: Australia have won the toss and decided to field. Not surprising, given the greenish shade on the pitch. Australia are fielding an unchanged side. Big blow to New Zealand. Daniel Vettori isn't playing, he's been replaced by left-arm seamer Trent Boult, who'll be making his international debut. It appears Vettori has a muscle strain, his absence weakens New Zealand significantly. Will confirm the exact"
1,"Pattinson to McCullum, no run nipped back in, good bounce for Pattinson and it raps McCullum on the thighs as he surprisingly lets that go, was heading for his thigh and he decided not to play at it"
2,"Pattinson to McCullum, 3 runs swung in from Pattinson and New Zealand are away, was pitched on a length, McCullum stepped forward and square-drove it through point for three runs"
3,"Pattinson to Guptill, 1 run Guptill's off the mark, angling in towards middle and this one seems to hold its line, he taps it in front of mid-off and sets off for a single"
4,"Pattinson to McCullum, no run beaten, shaped away just a hint, drew McCullum forward with a fullish delivery, the batsman went for the drive and it just missed the outside edge as it nipped away"
5,"Pattinson to McCullum, no run a bit more width this time, moving away after pitching once again, McCullum shoulders arms to that one"
6,"Pattinson to McCullum, 4 leg byes struck him hard on the shoulders as McCullum was trying to evade that, banged in short on leg stump and McCullum tried to get out of the way, the deflection off the shoulder took it to the fine-leg boundary"
7,"Siddle to Guptill, 2 runs angling in towards middle, gets forward, closes the face and turns it past midwicket for a couple of runs"
8,"Siddle to Guptill, OUT Siddle strikes! What a beauty! Just the right amount of movement, a hint of away movement after pitching on a good length on middle, Guptill played inside the line to that one, driving forward and nicked it straight to the keeper"
9,"Siddle to Ryder, no run gets an inside edge onto the pads and lands wide of short leg, goodish length again, steps forward and turns the face just a hint"
10,"Siddle to Ryder, no run beaten through the gate, that nipped back in from a good length outside off and Ryder, playing a little outside the line, was almost done in by the movement"
11,"Siddle to Ryder, no run angles this one away from the batsman, a bit more width on this one and Ryder just leaves it alone"
12,"Siddle to Ryder, no run goodish length on the off, gets forward to the pitch and defends it towards cover"
13,"Pattinson to McCullum, no run ooh, tempting, driving length, full outside off and getting it to move away, there was a bit of away swing on that one as well, McCullum let it go"
14,"Pattinson to McCullum, no run good length on the off stump, gets front and across and defends it into the leg side"
15,"Pattinson to McCullum, no run firing it on middle and off, pitched up, McCullum gets forward and defends it to extra cover"
16,"Pattinson to McCullum, 1 run inside edge, did that come back in? McCullum stepped forward to a fullish delivery and it took the inside edge and didn't evade the leg stump by much"
17,"Pattinson to Ryder, no run bowled it full outside off, Ryder got forward and patted it towards extra cover"
18,"Pattinson to Ryder, OUT appeal for lbw, Clarke has called for a review, swung in and rapped Ryder on the pads near leg stump, the bat made contact with the pad as Ryder was trying to close the face on that fullish delivery. Hot Spot left the mark but to me it seems it was the bat making contact with the pad and not the inside edge but it's what the umpire thinks that counts. Ball-tracking shows the im"
19,"Siddle to McCullum, 1 run pitched up outside off, opens the face and guides it towards point"
20,"Siddle to Taylor, 1 run around a good length on middle and off, is a bit late in bringing his bat to that, gets a thick inside edge behind short leg for a single"
21,"Siddle to McCullum, no run excellent carry, short of a good length and takes off from the pitch, McCullum shoulders arms to that one"
22,"Siddle to McCullum, no run angling in towards leg stump and was probably going further down, struck on the pads, may have been some bat involved as well"
23,"Siddle to McCullum, no run appeal for lbw, that one nipped back in from a good length outside off, McCullum got outside the line to defend that and though it would have gone on to hit the stumps, the impact was outside the line"
24,"Siddle to McCullum, no run this one goes the other way, around a good length and nips away and McCullum lets it go"
25,"Pattinson to Taylor, no run absolutely plumb, but for an inside edge, Pattinson angled that in towards middle and Taylor, trying to close the face just a hint, got a thick inside edge onto the pads"
26,"Pattinson to Taylor, no run swung away this time, full, juicy delivery outside off but Taylor doesn't want to do anything with it"
27,"Pattinson to Taylor, no run"
28,"Pattinson to Taylor, no run bowled it fullish outside off and that one shaped away, he left it alone"
29,"Pattinson to Taylor, no run full outside off and shaping away once again, Taylor lets that go"
30,"Pattinson to Taylor, (no ball) this one is fired down the leg side and moved way further down, it was also a no-ball, the wicketkeeper had no chance"
31,"Pattinson to Taylor, no run similar delivery, bowled it on a good length outside off and he shouldered arms to that one"
32,"Siddle to McCullum, no run bowled it full on middle, gets forward and pushes it towards mid-off off the front foot"
33,"Siddle to McCullum, no run what a nipper, short of a good length on the off stump and moved away, not much but just enough to unsettle McCullum, he had no choice but to play at that one and was lucky not to edge it"
34,"Siddle to McCullum, no run ooh, McCullum closed the face on that one and got a leading edge as it moved away, pitched on leg and moved towards middle"
35,"Siddle to McCullum, no run Siddle's looking good, this one came back in and thudded into McCullum's thighs, he was looking to leave it alone and it came back in sharply"
36,"Siddle to McCullum, 1 leg bye will be happy to get off strike, turned the face on that straightish delivery to pick a single past short leg"
37,"Siddle to Taylor, 2 runs A single for Taylor as well as he turns it past short leg for one more"
38,"Pattinson to McCullum, 1 run bowled it short on middle and leg, played it down this time, got back and fended it behind short leg on the leg side for a single"
39,"Pattinson to Taylor, no run short of a good length on the off, Taylor withdraws his bat from that one, just a hint outside off and he didn't poke at that one"
40,"Pattinson to Taylor, no run slightly short on middle and leg, strikes Taylor high on the pads as he gets back to turn that square, popped up and landed on the side of the stumps"
41,"Pattinson to Taylor, no run pitched up on middle and Taylor offers the straight bat to that one, gets across a hint and pushes it towards mid-on"
42,"Pattinson to Taylor, no run bowled on a good length outside off, shaping away and he lets it go"
43,"Pattinson to Taylor, 3 runs fired it on middle and leg and Taylor picks up some easy runs, clipping it through square leg into the deep for a few runs"
44,"Siddle to Taylor, no run Consistent lines here, just in the channel outside off and he lets it be"
45,"Siddle to Taylor, no run another good length delivery outside off, shoulders arms to that one as well"
46,"Siddle to Taylor, no run fullish on middle, drives it towards mid-on, soundly, but straight to the fielder"
47,"Siddle to Taylor, OUT Siddle strikes again, the umpire gives it out and Taylor calls for the review. Landed on a good length outside off stump and nipped back in sharply, Taylor didn't read it well, opted to leave and was struck on the pads, the umpire gave it out immediately once the appeal was made but Taylor wasn't convinced. Called for a review, thinking it may have gone over the stumps but ball-t"
48,"Siddle to Williamson, no run bowls it full, almost yorker length on middle, Williamson does a good job digging it out into the leg side"
49,"Siddle to Williamson, no run ooh, swinging in, pitched on a length on the off and moved in a hint further, defended with bat close to pad towards point"
50,"Starc to McCullum, no run Starc bangs that short outside off and it angles away, left alone and Haddin takes it to his right"
51,"Starc to McCullum, 1 leg bye a potentially lethal delivery, swung in and almost landed on yorker length, got his bat down in time and turned it past short leg for a single"
52,"Starc to Williamson, no run short of a good length on middle, nipped back in and struck him on the thigh"
53,"Starc to Williamson, no run good length and nipping in towards middle, gets forward, a good stride out, and defends it towards mid-off"
54,"Starc to Williamson, no run short of a good length outside off, leaves it alone, shoulders arms to that one"
55,"Starc to Williamson, no run bowled it full outside off, a touch too wide that one and he doesn't bother playing that one"
56,"Siddle to McCullum, 1 run gets forward to that good length delivery and he pushed it towards cover"
57,"Siddle to Williamson, no run short of a good length outside off, moved away, left that one alone to the keeper"
58,"Siddle to Williamson, no run angling it in towards middle, gets behind the line of the ball nicely and defends it solidly towards mid-on"
59,"Siddle to Williamson, no run pushed it full on middle, drives it down the ground to mid-on, firmly struck"
60,"Siddle to Williamson, no run drops it short and it goes down the leg side, Williamson does well to let it go"
61,"Siddle to Williamson, FOUR runs ooh, almost caught-behind, a clear inside edge, bowled it on a length and got it to move in, he went for the drive, played a little outside the line to that one, got an inside edge and Haddin flew to his left but couldn't get to it, a full-stretch dive that but it just evaded him"
62,"Starc to McCullum, 1 run full toss from Starc and McCullum punches that back down the pitch, straight into the stumps at the non-striker's end, just the single"
63,"Starc to Williamson, no run pushed it full on the off, drove it solidly off the front foot to mid-off"
64,"Starc to Williamson, no run goodish length outside off and shapes away further, left alone to the keeper"
65,"Starc to Williamson, 3 runs another full toss from Starc and this one is dealt with more harshly, not quite dispatched but that's square-driven through the off side for three more runs"
66,"Starc to McCullum, no run bowled around a good length outside off and he lets that through, shouldering arms"
67,"Starc to McCullum, no run in the channel outside off stump, came back in just a touch but he let that go comfortably"
68,"Siddle to Williamson, no run short of a good length outside off, bowled at 143.7kmph, nice carry through to the keeper, leaves it be"
69,"Siddle to Williamson, 1 run angling in towards middle, turns the face slightly to get it behind square leg into the deep for a single"
70,"Siddle to McCullum, no run sharp movement away after pitching, around 143kmph, back of a length there and McCullum initially wanted to poke at it but withdrew at the last moment"
71,"Siddle to McCullum, no run shaping away again, a touch fuller from Siddle and McCullum shouldered arms to that one"
72,"Siddle to McCullum, no run beaten, drew him forward there, angling in on the off stump and then getting it to nip away just a hint, McCullum was clueless against that"
73,"Siddle to McCullum, no run bowled it full on the off, driven straight towards mid-off, time for drinks"
74,"Starc to Williamson, no run Starc almost had him there, back of a length outside off and Williamson played at that one but with soft hands and tried to play it down, landed just short of Phil Hughes at third slip"
75,"Starc to Williamson, 2 runs aiming at a yorker length, Williamson managed to dig that out into the leg side past midwicket for a couple of runs"
76,"Starc to Williamson, no run goodish length outside off, nipped back in and he shouldered arms to that one"
77,"Starc to Williamson, no run swing there for Starc and nips back in even further, Williamson gets forward, watches it land on a length and leaves it alone"
78,"Starc to Williamson, no run bowled it fullish outside off, moving in again and he watches it through to the keeper"
79,"Starc to Williamson, 1 leg bye some inward swing, lands on leg stump and he tries to work that away, struck on the thighs, a leg-bye behind square"
80,"Pattinson to Williamson, no run bowled it full on the off, reaches forward and drives it with a lunge towards mid-off"
81,"Pattinson to Williamson, 2 runs bowled at 142.3 kmph on leg stump, turned away through square leg into the deep for a couple of runs"
82,"Pattinson to Williamson, FOUR runs Williamson played at that one but didn't go hard at that one, it got the outside edge as it moved away, along the ground, through the slips and gully"
83,"Pattinson to Williamson, no run good length and a touch too wide, moved away further, left it alone"
84,"Pattinson to Williamson, 1 run bowled it full on the off, pushed it firmly wide of mid-off for a quick single"
85,"Pattinson to McCullum, no run pitches it on a length outside off and McCullum watches it nip away and land in the keeper's gloves"
86,"Starc to Williamson, no run pitches it on a good length outside off, shaping away and Williamson lets it go"
87,"Starc to Williamson, no run swinging in this time, got front and across to turn it towards midwicket but was struck on the pads, would have been going down"
88,"Starc to Williamson, no run bowls it on a good length outside off, gets forward and pushes it towards cover"
89,"Starc to Williamson, no run in the corridor on a driving length but Williamson isn't falling for it, leaves it through"
90,"Starc to Williamson, no run short of a good length and got a bit of away movement there, a slight poke and it just beats the outside edge"
91,"Starc to Williamson, no run around a good length on the off, gets forward and defends it solidly into the off side"
92,"Pattinson to McCullum, no run beaten, pitching it on a good length and he gets forward to force it throgh the covers, the ball moves away to just escape the outside edge"
93,"Pattinson to McCullum, no run banged in short outside leg stump and he doesn't worry about chasing that"
94,"Pattinson to McCullum, no run around a good length outside off, a bit of away nip once again, leaves it alone"
95,"Pattinson to McCullum, no run a bit wide this time and more reason for McCullum to not chase it down"
96,"Pattinson to McCullum, no run short and way too wide again, moves away and McCullum leaves that alone as well"
97,"Pattinson to McCullum, no run bowls it on a good length outside off, moving away again, leaves it be"
98,"Starc to Williamson, no run pitches it up on the off, Williamson drives it back towards the bowler"
99,"Starc to Williamson, no run short of a good length outside off, moving away and he allows that to go through"
100,"Starc to Williamson, no run gets this one to nip back in, lands on a good length and he defends it off the back foot into the off side"
101,"Starc to Williamson, no run slightly short but down the leg side, moves further down and he doesn't play at that one"
102,"Starc to Williamson, 2 runs a bit of inswing there and it's a touch too straight, turned away through square leg for a couple of runs"
103,"Starc to Williamson, no run short of a good length outside off, some inward movement but Williamson deals with it easily, leaving it alone"
104,"Pattinson to McCullum, FOUR runs edged and four! McCullum's been quite determined today but risked his wicket going after that one, pitched up and it moved away, he was looking to flay it through the covers, got a thick edge and it flew between third slip and gully"
105,"Pattinson to McCullum, no run took his bottom-hand off that one as it was angled in, gets front and across and plays it towards point"
106,"Pattinson to McCullum, no run bowled it full on the pads, missed out there did McCullum, tried to clip it down fine but was struck on the pads"
107,"Pattinson to McCullum, no run back of a length outside off, rocks back and plays it down with soft hands towards point"
108,"Pattinson to McCullum, no run hurls it full on middle and he clips it sweetly but straight to Khawaja at square leg"
109,"Pattinson to McCullum, FOUR runs a convincing drive from McCullum fetches him a boundary, pitched up and he leaned forward to push that firmly past a diving mid-off"
110,"Starc to Williamson, no run bowled it on a good length on the off, gets front and across and defends it towards midwicket"
111,"Starc to Williamson, OUT caught-behind, caught down the leg side, a fortunate breakthrough for Starc, clear impact with the bat, down the leg side and Williamson chased it, trying to glance it down to the fine-leg boundary, made contact but it wasn't far enough from Haddin who dived to his left to complete a good catch, four down now"
112,"Starc to Brownlie, no run nips back in sharply and raps him on the thigh, it's caught between his legs for a second or two before he lets it go"
113,"Starc to Brownlie, no run swinging in again and it's caught him on the pads but there was a slight inside edge it seemed as he walked across to play that through the leg side"
114,"Starc to Brownlie, FOUR runs short ball from Starc and he latches onto that one, stands tall and cuts it hard through point for a boundary"
115,"Starc to Brownlie, no run another attempt at a wicket down the leg side, not happening, he lets it be"
116,"Pattinson to McCullum, OUT McCullum has to go, Australia completely on top now, couldn't resist poking at a full, swinging, tempting delivery outside off that nipped away, it drew him into playing a shot and he got a faint nick straight to Haddin. All that patience and restraint and steel he'd displayed to get his far has been washed away"
117,"Pattinson to Young, no run"
118,"Pattinson to Young, no run beaten, good length outside off and nipped away again, Young dabbed at that but was beaten"
119,"Pattinson to Young, no run Young goes for the pull, banged in short outside off and he tried to dispatch that over midwicket, missed"
120,"Pattinson to Young, OUT bowled'im! Young departs, angled in and then moved away and Young was shaping to leave that one alone after it pitched but ended up chopping it on just as he was doing it, six down and New Zealand are in tatters"
121,"Pattinson to Bracewell, no run bowls it at 143.8kmph, short on leg stump, struck hard on the thighs and it drops just in front of short leg"
122,"Starc to Brownlie, no run fullish outside off, moves in but wide enough for him to let it go"
123,"Starc to Brownlie, no run bowled it on a good length on the off, gets forward and defends it back to the bowler"
124,"Starc to Brownlie, 2 runs an inswinger, pitched up on middle, clipped through square leg into the deep for a couple of runs"
125,"Starc to Brownlie, 2 runs fullish on middle and he manages to drive that past midwicket into the deep for a couple more runs"
126,"Starc to Brownlie, FOUR runs banged in short and he gives it the treatment, smashing it hard through point and cover for a boundary, plenty of width there and he didn't spare it"
127,"Starc to Brownlie, no run nipped back in sharply from a good length on the off, chopped it down towards point"
128,"Pattinson to Bracewell, no run shaping way and he leaves it alone outside off stump"
129,"Pattinson to Bracewell, no run a touch closer to the stumps but still enough width for him to let go"
130,"Pattinson to Bracewell, no run back of a length on the off, gets behind it nicely and defends it into the off side"
131,"Pattinson to Bracewell, no run full outside off, in the slot and he drives it soundly towards mid-off, meaty strike but straight to the fielder"
132,"Pattinson to Bracewell, 1 wide banged in short on middle and he ducks under that well, that was called a wide for unreachable height"
133,"Pattinson to Bracewell, no run pitches it up outside off and this one moves away, leaves it alone to the keeper"
134,"Pattinson to Bracewell, no run bangs it short on the off and it moves away, Bracewell ducks under that one as well"
135,"Lyon to Brownlie, no run tossed up outside off, gets forward and drives it to extra cover"
136,"Lyon to Brownlie, no run shortish on the off, turns in and he gets back to tap it into the leg side"
137,"Lyon to Brownlie, no run floating it outside off, doesn't turn in much this time, leaves it alone"
138,"Lyon to Brownlie, FOUR runs flighted and with width, in the slot and he reaches forward to crack that between cover and point for a boundary"
139,"Lyon to Brownlie, no run brilliantly fielded by Warner at extra cover, not surprising, drilled past him and he dived full length to his right to stop that"
140,"Lyon to Brownlie, no run rocks forward and defends it into the off side"
141,"Pattinson to Bracewell, 1 run drops it short on middle, gets on the back foot and turns it behind square for a single"
142,"Pattinson to Brownlie, FOUR runs more runs, full on leg stump and he helps it past midwicket, nice, well timed drive through the vacant area on the leg side"
143,"Pattinson to Brownlie, no run slides that one down the leg side"
144,"Pattinson to Brownlie, 1 leg bye tried to glance that one down, was down the leg side again, got a leg-bye as it deflected off the pads"
145,"Pattinson to Bracewell, FOUR runs edged and four, short of a good length and he tried playing that off the back foot, didn't play it with soft hands but was fortunate it beat slip and gully"
146,"Pattinson to Bracewell, no run angling in towards middle, gets on the back foot and knocks it down"
147,"Lyon to Brownlie, no run turning in from outside off, punched away into the leg side"
148,"Lyon to Brownlie, no run rocks onto the back foot and plays it towards midwicket"
149,"Lyon to Brownlie, no run turns that one down towards midwicket"
150,"Lyon to Brownlie, no run tossed up outside off, gets forward and pushes it towards cover"
151,"Lyon to Brownlie, no run getting some turn, lands on a length and turns in, gets a stride out and pushes that into the off side"
152,"Lyon to Brownlie, 1 run flighted on the off and this one didn't turn in as much, played inside the line to that one, got a thick edge past slip for a single"
153,"Siddle to Brownlie, no run bowled it on a good length outside off, a hint of away movement, leaves that alone"
154,"Siddle to Brownlie, no run short of a length outside off, cuts it straight to point, chopped it down into the ground"
155,"Siddle to Brownlie, no run back of a length outside off, a touch too wide as well, shoulders arms to that one"
156,"Siddle to Brownlie, no run short of a good length outside off, this one holds its line, leaves it alone"
157,"Siddle to Brownlie, no run back of a length and this one came back in, kept it down into the leg side, took his bottom-hand off there"
158,"Siddle to Brownlie, no run ooh, went away this time, landed on a good length on the off and nipped away, a momentary poke from Brownlie, lucky not to nick it"
159,"Lyon to Bracewell, no run turn for Lyon, that pitched on middle and turned down further, Haddin collected it well down the leg side"
160,"Lyon to Bracewell, no run flighted outside off, gets forward, to the pitch, and defends it into the off side"
161,"Lyon to Bracewell, no run flatter this time, turns in from short of a length and he defends it off the back foot"
162,"Lyon to Bracewell, no run tossed up and much fuller, around a good length well outside off and turns in, leaves it alone"
163,"Lyon to Bracewell, no run looping in towards the off stump, gets forward and taps it with bat close to pad"
164,"Lyon to Bracewell, no run turns in sharply from a good length outside off, gets outside the line and drops it in front of silly poiny"
165,"Siddle to Brownlie, 2 runs pitched on a length outside off and he got a thick outside edge through point as he tried to drive that straight"
166,"Siddle to Brownlie, no run short of a good length outside off, a loose shot outside off as he tries to stab that, doesn't make contact"
167,"Siddle to Brownlie, FOUR runs nicely struck, a touch too straight from Siddle, lands full on middle and he drives that firmly past mid-on, sweetly struck, a good partnership so far from these two"
168,"Siddle to Brownlie, no run an excellent reply, landed on a good length on the off and it just took off, nipped away sharply to beat the outside edge"
169,"Siddle to Brownlie, 3 runs pitched on a good length and he's dealing with these ones confidently, steps forward and presents the straight bat, punching it down the ground for three more"
170,"Siddle to Bracewell, no run targeting off stump, came back in, gets forward and plays it awkwardly behind square on the leg side"
171,"Lyon to Brownlie, no run shortish on the off, gets on the back foot and punches it back to the bowler"
172,"Lyon to Brownlie, no run flighted on the off stump, driven straight to midwicket"
173,"Lyon to Brownlie, no run flighted on the off, gets to the pitch and defends it solidly into the leg side"
174,"Lyon to Brownlie, no run tossed up on the off, driven straight towards mid-off"
175,"Lyon to Brownlie, no run flatter on the off stump, does well to get to the pitch and knocks it towards midwicket"
176,"Lyon to Brownlie, no run bowling it straight on middle, Brownlie blocks that solidly in front of forward short leg"
177,"Siddle to Bracewell, no run short of a good length on the off, gets on the back foot and defends it to cover"
178,"Siddle to Bracewell, no run drops it short, on the off stump, a touch too high but the umpire doesn't call that a wide"
179,"Siddle to Bracewell, no run this one didn't move, it held its line, good length outside off and he defended inside the line to that one, perhaps expecting it to nip in, missed"
180,"Siddle to Bracewell, 1 run pushed it full on the off stump, played it wide of mid-off for a quick single"
181,"Siddle to Brownlie, no run short of a good length on the off, right back in the crease and defended to extra cover"
182,"Siddle to Brownlie, no run beaten again, short of a good length and it nips away, he's shaping up to defend it off the back foot but is almost done in by the movement"
183,"Lyon to Bracewell, no run tossed up outside off, gets forward, to the pitch, and defends it to point"
184,"Lyon to Bracewell, no run turns in from the off stump and strikes him on the thighs as he tries to work that square"
185,"Lyon to Bracewell, FOUR runs Bracewell goes after that one, flighted well outside off, reaches for it, gets to the pitch and drives it elegantly through the covers"
186,"Lyon to Bracewell, no run quicker through the air and flatter, short and wide, reaches for a cut, it doesn't turn, misses"
187,"Lyon to Bracewell, no run rapped on the pads but that was going down leg, landed full and he tried to work that square but missed"
188,"Lyon to Bracewell, no run flat, bowled on a good length outside off and it holds its line, left alone"
189,"Siddle to Brownlie, no run bowling it on a good length on the off stump, gets forward and taps it towards extra cover"
190,"Siddle to Brownlie, no run shortish on middle, rocks on the back foot and knocks it towards midwicket"
191,"Siddle to Brownlie, no run firmly struck, pitched on a good length and he struck it through the line to mid-off"
192,"Siddle to Brownlie, no run banged in short outside off and Brownlie sways out of the way from that one"
193,"Siddle to Brownlie, no run dropped it short on middle, gets on the back foot and taps it down into the off side"
194,"Siddle to Brownlie, no run fishing for that one outside off stump, nipped away and he had a flirtatious poke at that one, was lucky not to edge it though he pretended to withdraw"
195,"Lyon to Bracewell, no run"
196,"Lyon to Bracewell, no run angles it away from the right hander, this one holds its line, left alone"
197,"Lyon to Bracewell, no run turning in just a hint, gets forward, outside the line and defends it on the pitch"
198,"Lyon to Bracewell, no run floating it around off and middle, gets forward and taps it into the leg side"
199,"Lyon to Bracewell, no run tossed up on the off stump, driven straight towards mid-off"
200,"Lyon to Bracewell, no run gets front and across and turns it towards short leg"
201,"Siddle to Brownlie, FOUR runs lovely timing, Brownlie's been good at dispatching those, full on middle and leg and he flicks that away through midwicket, easy pickings and he's been good at ensuring they don't go to waste"
202,"Siddle to Brownlie, 1 run back of a length, rocks back and punches it past the bowler, between mid-on and mid-off for a single"
203,"Siddle to Bracewell, no run drops it short outside off, Bracewell sways out of the way from that one"
204,"Siddle to Bracewell, no run short of a good length on the off, tries to knock that into the off side, gets an inside edge onto the pads"
205,"Siddle to Bracewell, 2 runs too straight from Siddle and that's worked away through square leg into the deep for a couple of runs"
206,"Siddle to Bracewell, OUT Siddle strikes again, another promising stand broken, Bracewell had hung in at one end, supporting his more fluent partner, but was tempted into driving at a perfectly pitched-up delivery outside off that moved away, got a healthy edge straight to Clarke at first slip"
207,"Lyon to Brownlie, no run Brownlie's solid, getting onto the back foot to play it towards mid-on"
208,"Lyon to Brownlie, no run rocks onto the back foot again to play it towards short leg"
209,"Lyon to Brownlie, no run flat, gets outside the line to that one and defends it towards silly point"
210,"Lyon to Brownlie, no run pitched up, flighted, struck hard into the ground as he plays it back to the bowler"
