,Data
0,"North to Pietersen, FOUR runs and Pietersen uses his feet well here, advances to the offspinner and lofts a drive over mid-on, not timed perfectly but it was safe all the same"
1,"North to Pietersen, no run straight-bat defence this time"
2,"North to Pietersen, no run drifts onto the pads, it's defended to leg"
3,"North to Pietersen, 1 run worked away to square leg"
4,"North to Strauss, no run well, not with this ball, though it was wide outside off, his cut doesn't beat point"
5,"North to Strauss, no run and driven to mid-off"
6,"Hilfenhaus to Pietersen, no run oh, KP almost a brain-freeze there! He's chopped it into the ground and as it bounces up he puts his hand out as if to grab it, then rethinks and leaves it, then thinks about handling it again, then remembers him"
7,"Hilfenhaus to Pietersen, no run oh, another close one! He's tried to hook this one and it's flown off the top edge, lobs up behind square, Haddin can't quite get there in time"
8,"Hilfenhaus to Pietersen, 1 run clipped away to square leg and Pietersen will be happy to get off strike there"
9,"Hilfenhaus to Strauss, no run left alone outside off"
10,"Hilfenhaus to Strauss, 3 runs and there's the hundred for Strauss! He cuts it away behind point, McDonald on the boundary stops the four but three is enough and what a super innings it's been"
11,"Hilfenhaus to Pietersen, no run defended to cover"
12,"North to Strauss, no run outside off and defended"
13,"North to Strauss, no run tighter line. Strauss smothers it like an experienced murderer"
14,"North to Strauss, no run good line - or good areas, as Monty might say - which spits away from Strauss"
15,"North to Strauss, 1 run short and clunked off the back foot"
16,"North to Pietersen, 1 run nurdled off his toes"
17,"North to Strauss, no run nice ball - floating it up high and forcing Strauss to reach for it"
18,"Siddle to Pietersen, no run very full and a little stiff, driven to mid-on"
19,"Siddle to Pietersen, no run driven to mid-on"
20,"Siddle to Pietersen, no run left alone outside off"
21,"Siddle to Pietersen, FOUR runs oh take that. Pietersen at his best - a front-foot cover-driven slap for four. Bosh"
22,"Siddle to Pietersen, no run slightly tighter line and a better length"
23,"Siddle to Pietersen, FOUR runs driven hard back to Siddle, through his hands, through his legs for four. That was a real toe-crusher - from Pietersen, not Siddle - and can barely be described a chance, but nevertheless I'm still going to have t"
24,"North to Strauss, no run wide of the off stump, spinning away from Strauss who ignores it"
25,"North to Strauss, no run crisply driven - fuller delivery"
26,"North to Strauss, 1 run gives this massive amounts of flight - that's got snow on it, surely? Neat drive out to cover"
27,"North to Pietersen, 1 run tickled to leg"
28,"North to Strauss, no run excellent ball - turn and, crucially, bounce for North who beats Strauss's cut. Good take by Haddin"
29,"North to Strauss, no run cut off the back foot"
30,"Siddle to Pietersen, OUT got him! Terrific ball that moved away just a touch from Pietersen, drawn forward into a drive, and it took a thin outside edge to a diving Haddin behind the stumps"
31,"Siddle to PD Collingwood, no run cuts back and left alone"
32,"Siddle to PD Collingwood, no run on the back foot and he defends"
33,"Siddle to PD Collingwood, no run too wide to trouble Collingwood and it's left alone"
34,"Siddle to PD Collingwood, no run 92mph on the off stump and clunked over the head of the bowler"
35,"Siddle to PD Collingwood, no run nudges this to leg to end a very fine, aggressive, wholehearted and successful wicket maiden"
36,"North to Strauss, no run a little teaser outside off, and bowled incredibly slow. Like one of my filth legbreaks, barely breaking the 40mph mark, but that's the key on this pitch - bowl it slow, let it turn"
37,"North to Strauss, 2 runs cut away behind square"
38,"North to Strauss, 1 run waits for it on the back foot, forcing it hard off the back foot past point"
39,"North to PD Collingwood, no run flighted outside off, he's forward and blocking"
40,"North to PD Collingwood, no run on the back foot, defending this wideish delivery"
41,"North to PD Collingwood, no run and it's blocked to end the over"
42,"Siddle to Strauss, no run well wide and left alone by Strauss"
43,"Siddle to Strauss, no run short of a good length, Strauss defends on the back foot with the straightest of bats"
44,"Siddle to Strauss, FOUR runs slashed and dropped by the diving gully - another catch goes down, this one by Mike Hussey. Loose shot by Strauss though he absolutely smashed it, and those are the catches Australia really need to take"
45,"Siddle to Strauss, no run full toss - attempted yorker but didn't quite come out right. He's bowling sharply, here, Siddle - all above 90mph"
46,"Siddle to Strauss, no run ooh good ball - terrific delivery cutting back into Strauss who leaves it alone"
47,"Siddle to Strauss, no run on the back foot, defending"
48,"North to PD Collingwood, no run Collingwood comes down the pitch and tries to whip him to mid-on but can't time it"
49,"North to PD Collingwood, no run on the back foot, defending it clunkily"
50,"North to PD Collingwood, no run driven through cover. Lazy work allows a single"
51,"North to PD Collingwood, FOUR runs solid thump. Down the ground, bunts him with heavy short-arm power down the ground"
52,"North to PD Collingwood, 1 run waits for it on the back foot, dangerously so, but Collingwood's nurdling it for a single"
53,"North to Strauss, no run ignored outside off"
54,"Siddle to PD Collingwood, no run very good line in the corridor of uncertainty. That's where to bowl to Collingwood who thought about playing, but left it"
55,"Siddle to PD Collingwood, 1 run quick ball, 90mph+, flicked to leg"
56,"Siddle to Strauss, no run wide of Strauss and left alone"
57,"Siddle to Strauss, no run oh that's runs, that is. No it's not. A firm clip is stopped by short midwicket."
58,"Siddle to Strauss, no run pushed off the back foot behind square, though he wasn't completely on top of it"
59,"Siddle to Strauss, no run quick, short bowling but a touch too wide from Siddle"
60,"North to PD Collingwood, no run short of a length, bunted to short midwicket"
61,"North to PD Collingwood, no run quicker ball from North, well blocked by Collingwood toward the south of his bat"
62,"North to PD Collingwood, 3 runs neat stroke to a stray from North, wide of the off stump and cut behind square"
63,"North to Strauss, 1 run swept firmly through the leg side"
64,"North to PD Collingwood, 1 run a little tickle to the leg side"
65,"North to Strauss, 1 run Strauss steps forward to sweep"
66,"Siddle to Strauss, no run angled across Strauss who leaves it alone"
67,"Siddle to Strauss, no run on the back foot, defending solidly"
68,"Siddle to Strauss, 1 run flicked to leg"
69,"Siddle to PD Collingwood, 3 runs Australia's V8 engine lets out a frustrated grunt at drifting onto Collingwood's legs, somewhere they really must avoid. Bread, butter and a whole load of similar things - flicked through the leg side"
70,"Siddle to Strauss, 1 run pushed off the back foot for another single. Nice play by England here, ticking over"
71,"Siddle to PD Collingwood, no run well bowled - cut back markedly on Collingwood who got a thick inside edge"
72,"Clarke to Strauss, no run left alone outside off"
73,"Clarke to Strauss, 1 run swept square for a single"
74,"Clarke to PD Collingwood, no run skips down the pitch and drives to mid-off"
75,"Clarke to PD Collingwood, 1 run too short, turned to leg"
76,"Clarke to Strauss, no run elegant shimmy and a powerfully biff to mid-on"
77,"Clarke to Strauss, 1 run skips back and paddles it behind square"
78,"Siddle to Strauss, no run Strauss is resolute, ignoring these teasers by Siddle outside off"
79,"Siddle to Strauss, no run cuts away from Strauss"
80,"Siddle to Strauss, 1 run juicy half-volley on his legs but there's a sweeper on the boundary, preventing another four from Strauss"
81,"Siddle to PD Collingwood, no run cuts back nastily, jaggedly, and it balloons out to the off side"
82,"Siddle to PD Collingwood, no run again cuts back on Collingwood, balloons out to the off side"
83,"Siddle to PD Collingwood, no run stroked to mid-off"
84,"Clarke to Strauss, no run on the off stump, defended to leg"
85,"Clarke to Strauss, 1 run Strauss goes on the sweep, and fine leg clears up with an enthusiastic gallop. Top galloping by Hilfenhaus"
86,"Clarke to PD Collingwood, no run good line on middle-and-off, Collingwood smothers"
87,"Clarke to PD Collingwood, 1 run pushed out to the off side"
88,"Clarke to Strauss, no run quicker ball, Strauss goes back to defend"
89,"Clarke to Strauss, 2 runs tucks one off his pads behind square"
90,"Johnson to PD Collingwood, no run starts nicely with out just outside the off stump, which Collingwood watches pass by"
91,"Johnson to PD Collingwood, no run left alone outside off"
92,"Johnson to PD Collingwood, 1 leg bye on his pads, Collingwood tucks it for a single to bring up England's 300. It's a start. A good start, but only a start."
93,"Johnson to Strauss, 1 leg bye down the leg side and off his pads. Johnson yelps half an appeal but it's miles down the leg side"
94,"Johnson to PD Collingwood, no run breaking news: swing spotted bending ever so slightly back into Collingwood"
95,"Johnson to PD Collingwood, 1 run patted off his pads for a rinky dinky single"
96,"Clarke to PD Collingwood, no run tossed up outside off, driven back to the bowler"
97,"Clarke to PD Collingwood, no run skips down the pitch, flicking to leg"
98,"Clarke to PD Collingwood, OUT got him! Strauss is fuming with Collingwood here, as he skips down the pitch and miscues it - a horrible welly - straight to mid-on"
99,"Clarke to Prior, no run Prior's back and nudging to leg"
100,"Clarke to Prior, no run nudged around the corner. Australia are alive again"
101,"Clarke to Prior, no run ooh that hurries Prior a touch, but his wicket remains intact"
102,"Johnson to Strauss, no run and action immediately as Strauss edges but it falls just short of Ponting at second slip"
103,"Johnson to Strauss, no run pushed away to the off side"
104,"Johnson to Strauss, 1 run on the pads, Strauss flicks a single behind square"
105,"Johnson to Prior, no run and he drives edgily to the man at gully"
106,"Johnson to Prior, FOUR runs guided, although that might be a generous description, between gully and third slip and it runs away for a boundary"
