,Data
0,"Anwar Ali to Finch, no run slightly back of length on the off stump, Finch stays back and defends"
1,"Anwar Ali to Finch, no run back of length outside off, punched towards the covers"
2,"Anwar Ali to Finch, OUT practice catch for mid-on! Anwar Ali breaks the stand. It was short of length outside off, Finch didn't move much and was maybe it two minds to punch it down the ground or clear mid-on and ended up chipping it to Irfan at mid-on. Finch's poor run on the tour continues"
3,"Anwar Ali to Smith, no run on length outside off, Smith leans forward and gets an edge on the pads"
4,"Anwar Ali to Smith, no run fullish outside off, Smith takes a step across and whips to mid-on"
5,"Anwar Ali to Smith, 1 run back of length outside off, Smith moves across and turns it to deep midwicket"
6,"Babar to Smith, 1 run flighted on off, pushed down gently to mid-on for a quick single"
7,"Babar to Warner, 1 run takes a step down to take it on the full and drives to long-on"
8,"Babar to Smith, FOUR runs uses his feet very well to not let it turn and he whips it from outside off with the wrists, wide of mid-on for four"
9,"Babar to Smith, no run wider outside off, Smioth stays back and gets an edge on the pads"
10,"Babar to Smith, FOUR runs drifts it down the leg side and Smith helps it towards the fine leg area where there's nobody as Shafiq had to dive to keep it in but it went for four"
11,"Babar to Smith, 2 runs uses his feet again and whips it past midwicket in the gap, he's middling everything and they get two more"
12,"Anwar Ali to Warner, 1 run short of length outside off, tapped to sweeper cover easily for one"
13,"Anwar Ali to Smith, no run back of length outside off, Smith stays back and defends"
14,"Anwar Ali to Smith, no run goes a touch shorter and Smith defends it gently to short cover"
15,"Anwar Ali to Smith, 1 run angles in towards middle and leg from back of length, tucked to deep midwicket for one"
16,"Anwar Ali to Warner, no run on length from around leg stump, turned to midwicket off the pads"
17,"Anwar Ali to Warner, 1 run on length on middle and angling away, tapped towards cover and they get a quick single as the fielder misfields"
18,"Babar to Warner, no run turns it in from off stump, Warner defends it back"
19,"Babar to Warner, no run goes a touch outside off, Warner goes back and punches it back"
20,"Babar to Warner, no run leans forward this time and blocks the delivery from outside off"
21,"Babar to Warner, 1 run length delivery turning in from off, helped with the turn to deep midwicket"
22,"Babar to Smith, no run drifts in in towards length outside off, Smith defends it back"
23,"Babar to Smith, no run drifting in further towards middle stump now, punched back off the back foot"
24,"Anwar Ali to Warner, no run length delivery outside off, pushed down to mid-off"
25,"Anwar Ali to Warner, no run outswing from leg stump and the extra bounce surprises Warner a bit as he defends"
26,"Anwar Ali to Warner, 2 runs short of length from middle and angling away, jabbed off the back foot towards deep midwicket in the gap for two"
27,"Anwar Ali to Warner, 1 run on the pads this time and it's clipped to deep midwicket for one"
28,"Anwar Ali to Smith, no run back of length outside off, Smith defends it off the back foot"
29,"Anwar Ali to Smith, no run shorter outside the off stump and it's punched to mid-off"
