,Data
0,"Ngidi to Finch, 2 leg byes angled into the pad, clipped through square leg...actually no bat involved"
1,"Ngidi to Finch, 1 run a shorter delivery, pulled out to deep square"
2,"Ngidi to Marsh, no run back of a length outside off from round the wicket, left alone"
3,"Ngidi to Marsh, 1 run back-cuts down to third man, angled wide of backward point, to bring up the fifty stand"
4,"Ngidi to Finch, 1 run another short ball and that's a powerful front-foot pull through midwicket"
5,"Ngidi to Marsh, 1 run round the wicket, back of a length, gets inside the line and tucks into midwicket"
6,"Rabada to Marsh, 1 run full at off stump, blocked on the front foot and a sharp single is stolen into midwicket"
7,"Rabada to Finch, no run nips of shape back in on a good length, defended to the off side"
8,"Rabada to Finch, 1 run shorter outside off, opens the face and seers down to third man"
9,"Rabada to Marsh, no run tight to off stump, dropped down by his feet into the off side...looked for the single but it's not on"
10,"Rabada to Marsh, OUT big edge, caught behind! Just as it as looking good for Australia, Marsh goes for a drive on the up, the delivery was back of a length, and gets a thick top edge. Hint of movement off the seam as well"
11,"Rabada to Lynn, no run goes for the yorker first ball! Not far away, Lynn just gets it on the full and jabs off the toe end"
12,"Steyn to Finch, no run full and straight, Finch misses as he flicks across the line but the ball is angling down leg"
13,"Steyn to Finch, no run big appeal for lbw from de Kock, Steyn not that interested, as Finch is again working across the line. The ball didn't straighten a little, but missing leg"
14,"Steyn to Finch, no run on off stump, defended square towards point"
15,"Steyn to Finch, 1 run steered down to third man"
16,"Steyn to Lynn, no run back of a length outside off, driven back to the bowler"
17,"Steyn to Lynn, no run good delivery, full at off stump, hint of swing and defended to mid-off"
18,"Rabada to Finch, 1 run short outside off, dabbed into backward point"
19,"Rabada to Lynn, 2 runs fuller outside off, nicely onto the front foot and drives between cover and mid-off"
20,"Rabada to Lynn, 2 runs and again, very similar shot through the same spot, between cover and mid-off. Was in the air for a little while"
21,"Rabada to Lynn, no run back of a length outside off, left alone"
22,"Rabada to Lynn, no run straighter delivery, back of a length, worked into the leg side"
23,"Rabada to Lynn, no run back of a length on off stump, defended back down the pitch"
24,"Pretorius to Finch, no run starts with a wide delivery outside off, chopped off the bottom edge towards point"
25,"Pretorius to Finch, no run huge appeal for lbw and they go for the review...South Africa convinced this is pad first. Good length outside off stump, nips back, and certainly pad first. Around the knee roll. This is close. Umpire's call on impact, by a millimetre or two. He's lucky"
26,"Pretorius to Finch, FOUR runs terrific response from Finch as he drills a full delivery straight down the ground"
27,"Pretorius to Finch, 1 run full and straight, plays across his front pad and works out to deep midwicket"
28,"Pretorius to Lynn, no run full at the stumps, pushed to mid-off"
29,"Pretorius to Lynn, no run good length, defended to the bowler"
30,"Rabada to Finch, 2 runs tries for the yorker, becomes a low full toss, clipped through midwicket"
31,"Rabada to Finch, no run full outside off, gets forward and pushes to the covers"
32,"Rabada to Finch, no run a bouncer, 142kph, and he ducks"
33,"Rabada to Finch, 1 run short of a length outside off, opens the face and guides it wide of gully to third man"
34,"Rabada to Lynn, 3 runs good shot, gets forward and punches a full delivery from outside off straight of mid-on"
35,"Rabada to Finch, no run that's loose outside off, trying to dab down to third man and he's beaten"
36,"Pretorius to Lynn, no run length ball at off stump, defended"
37,"Pretorius to Lynn, no run medium pace, 125kph, at the stumps and defended to mid-on"
38,"Pretorius to Lynn, no run fuller, driven firmly back to the bowler"
39,"Pretorius to Lynn, 2 runs a short ball, plays a whippy pull through midwicket, not to far from the fielder"
40,"Pretorius to Lynn, no run back on a full length, pushed back down the pitch"
41,"Pretorius to Lynn, no run short outside off, left alone"
42,"Tahir to Finch, no run full and straight, tapped into midwicket"
43,"Tahir to Finch, no run an appeal for lbw from Tahir, but Finch had come a long way down the pitch...didn't read the googly, though"
44,"Tahir to Finch, no run driven into the off side"
45,"Tahir to Finch, no run a fuller delivery, skids on, defended"
46,"Tahir to Finch, no run touch shorter, driven off the back foot to cover"
47,"Tahir to Finch, no run flicks across the front pad and works into midwicket. Tahir starts with a maiden"
48,"Pretorius to Lynn, SIX runs there's Chris Lynn! Into the stands over wide mid-on. Stand and deliver, clobbers a length ball, a cutter, miles over long-on"
49,"Pretorius to Lynn, no run short of a length, hits the pitch a bit harder, played into the on side"
50,"Pretorius to Lynn, no run back of a length at off stump, 122kph, punched to mid-off"
51,"Pretorius to Lynn, no run fuller, at the stumps, 126kph and pushed to mid-off"
52,"Pretorius to Lynn, 1 run fuller and pushed down the ground"
53,"Pretorius to Finch, 1 run angles the face and runs it down to third man"
54,"Tahir to Finch, 1 run uses his feet and makes it into a low full toss which he clips to long-on"
55,"Tahir to Lynn, no run defended on the front foot to cover"
56,"Tahir to Lynn, 1 run touch shorter, stays in his crease and drives to long-off"
