,Data
0,"Kane Richardson to Rohit Sharma, 2 runs short on the stumps, imperious pull from Rohit over midwicket, lands just short of the rope but well wide of the fielder on the rope and it's relayed in for a long two."
1,"Kane Richardson to Rohit Sharma, 1 run length ball on fourth stump, guided off the open face to deep third man."
2,"Kane Richardson to S Dhawan, 1 run short on fourth stump, uppercut/ramps this gently over the ring to deep third man."
3,"Kane Richardson to Rohit Sharma, no run back of a length on fifth stump, punched off the back foot straight to extra cover."
4,"Kane Richardson to Rohit Sharma, 1 run fullish length on off stump, pushed firmly out to the cover sweeper."
5,"Kane Richardson to S Dhawan, FOUR runs short on middle at 143 kph, sat up to swivel a pull without any fuss behind square, beats the boundary rider with ease."
6,"Zampa to Rohit Sharma, 1 wide floated too full down leg, Rohit goes to sweep but it's too full for the shot and misses leg stump comfortably. Rebowl coming."
7,"Zampa to Rohit Sharma, no run straighter this time on about the same full length, defended to midwicket."
8,"Zampa to Rohit Sharma, 1 run fullish length on fourth stump, Rohit reaches out in front of his body to prod this toward extra cover, misfield allows a run."
9,"Zampa to S Dhawan, no run charges a full ball on off stump and hammers a straight drive, intercepted by Australia's anthropomorphic 12th man, the non-striker's stumps."
10,"Zampa to S Dhawan, 1 run fuller and flatter on fourth stump, goes back to poke this to point for a run."
11,"Zampa to Rohit Sharma, no run good length ball, defended."
12,"Zampa to Rohit Sharma, 1 run full on the legs, clipped behind square to keep strike for the next over."
13,"Kane Richardson to Rohit Sharma, 1 run short on sixth stump, guided with an open face to deep third man."
14,"Kane Richardson to S Dhawan, 1 leg bye slower ball on the legs, misses a paddle pull off the hips and the ball caroms to short fine leg."
15,"Kane Richardson to Rohit Sharma, 1 run good length ball on the legs, tickled through square leg to get off strike."
16,"Kane Richardson to S Dhawan, 1 run fullish length on the legs, goes back and across to flick behind square, held to one."
17,"Kane Richardson to Rohit Sharma, no run good length ball on the stumps, tries to guide this to deep third man but cramped for room and picks out backward point."
18,"Zampa to S Dhawan, 1 run full on the stumps, driven firmly to long-off."
19,"Zampa to Rohit Sharma, FOUR runs floated on a fullish length on fifth stump, Rohit uses his lengthy reach once again to slog sweep this flat over cow corner, one bounce over the rope."
20,"Zampa to Rohit Sharma, OUT so classy for so much of this first hour, Rohit looks very clumsy falling over to this missed sweep and is given lbw. But he's gone for the review! And it's frankly a terrible review. He clearly lost his bearings falling off balance losing any sense of where"
21,"Zampa to Kohli, 1 run full on fifth stump, driven crisply to the cover sweeper to get off the mark."
22,"Zampa to S Dhawan, no run fullish length on middle, whipped along the ground straight to midwicket."
23,"Zampa to S Dhawan, no run slightly shorter on leg stump, goes back to flick straight to midwicket again."
24,"Cummins to Kohli, no run short and wide outside off, goes to cut, beaten for pace."
25,"Cummins to Kohli, no run short on fifth stump, shuffles across in defense."
26,"Cummins to Kohli, FOUR runs silky! Like buttah! In the slot in fifth stump, firm press, hardly a flourish, all timing in the gap between extra cover and mid-off. Yum."
27,"Cummins to Kohli, 1 run good length ball on off stump, shuffles back and across to flick this through midwicket."
28,"Cummins to S Dhawan, no run bouncer on the stumps, ducks under it with ease."
29,"Cummins to S Dhawan, no run fullish length ball on the stumps, defended to cover."
30,"Zampa to Kohli, no run good length ball on fifth stump, goes back to gently tap to extra cover."
31,"Zampa to Kohli, 2 runs fuller length this time on the same line, encourages a crisp drive past extra cover, sweeper does well sliding at the rope to keep it to two, Labuschagne. Or did he? Some doubt about his back heel possibly clipping the boundary padding. Trick photography with th"
32,"Zampa to Kohli, 1 run full on off, driven through more directly to the cover sweeper."
33,"Zampa to S Dhawan, 1 run flighted more on the legs, goes back to whip this to deep midwicket."
34,"Zampa to Kohli, 1 run full on the stumps, whipped wristily through to long-on."
35,"Zampa to S Dhawan, 1 run good length on the stumps, goes back to flick through midwicket."
36,"Cummins to S Dhawan, 1 run full on the stumps, flicked wide of mid-on."
