,Data
0,"1.49pm Tim Paine won the toss to lift Australian spirits... has the mood change made it all the way to Samara? I think it might have, you know..."
1,"Wood to Finch, FOUR runs short, and dismissively hoicked through backward square leg! Decent pace, but that was nailed!"
2,"Wood to Finch, no run wider line, 86mph, might have been given as wide but for a toe-ended thump to point"
3,"Wood to Finch, no run climbing through to the keeper, swinging away"
4,"Wood to Finch, 1 run jabbed through third man, nip away from the bat but well enough connected"
5,"Wood to Head, no run solidly into line and defended back down the pitch"
6,"Wood to Head, no run tapped into the leg side, that's a good recovery from that first-ball four"
7,"Willey to Finch, no run back of a length, and sure enough, this one tails back a touch and cracks Finch high on the pads"
8,"Willey to Finch, 1 leg bye curling into the pads, a bit of an ambitious single but Buttler's shy from behind the stumps is about as hopeless as you'll ever see in international cricket"
9,"Willey to Head, no run curling away from the left-hander, two slips in place as Head leans forward to defend"
10,"Willey to Head, 1 run width, more swing, driven off a fat under-edge, out through square leg"
11,"Willey to Finch, 3 runs lovely strike, meeting the full length with a compact drive, perfectly bissecting the two cover fielders"
12,"Willey to Head, no run tight line outside off, poked out to the off side"
13,"Wood to Finch, no run back of a length, lifting sharply as FInch misses out on a cramped pull"
14,"Wood to Finch, no run wicket to wicket line, blocked solidly back down the pitch"
15,"Wood to Finch, no run tight to the off stump, pushed into the covers"
16,"Wood to Finch, no run defended back down the wicket"
17,"Wood to Finch, no run dropped but what an effort! Hales at short midwicket, stuck out his right hand with the ball almost behind him, Ben Stokes at Trent Bridge fashion, but he couldn't claw it in as he fell to the ground!"
18,"Wood to Finch, no run defended back down the pitch"
19,"Willey to Head, FOUR runs too wide, and slapped firmly through the covers"
20,"Willey to Head, no run swinging late, half driven down to the man at mid-off"
21,"Willey to Head, no run swing once more, wide of off stump, but Head can't line it up with a back-foot slap"
22,"Willey to Head, no run through to the keeper on a wide line once more"
23,"Willey to Head, no run half an appeal, and England think seriously about the review, Head was deep in the crease, but that was down the leg side"
24,"Willey to Head, no run solidly forward to block on a middle and leg line"
25,"Wood to Finch, 1 wide banged in short, over the shoulder"
26,"Wood to Finch, 1 run on the pads, worked to backward square leg"
27,"Wood to Head, 2 runs nudged off the hip, into space on the leg side"
28,"Wood to Head, 1 run deflected round the corner once more"
29,"Wood to Finch, no run tight line on a full length, Finch defends firmly off the back foot"
30,"Wood to Finch, no run very full, and Wood is almost up for the lbw appeal, but reckons rightly that that was heading down leg"
31,"Wood to Finch, no run full and straight, no way through there, pushed to cover"
32,"Willey to Head, no run slashed to the leg side, no great foot movement as Head plays the swing off the pitch"
33,"Willey to Head, FOUR runs fenced into the gap clean down the ground, that's superb timing! Met the ball on the top of the bounce and eased it through long-on"
34,"Willey to Head, 1 run chiselled in the air, out to deep midwicket"
35,"Willey to Finch, FOUR runs crunching drive! This is better intent from Australia, striding out to meet the ball and flogging it clean through the covers"
36,"Willey to Finch, no run back of a length, glided out to point where it is gathered on the run to prevent the single"
37,"Willey to Finch, no run tucked to the leg side"
38,"Wood to Head, no run back of a length, Wood falls over in his followthrough, but he's delivered the ball nicely into the channel. Poked to point"
39,"Wood to Head, FOUR runs sweetly on-driven! Just a touch over-pitched from Wood, right under the eyeline and launched back through the bowler's grasp"
40,"Wood to Head, no run flicked to leg, looking for the single, but Buttler swoops"
41,"Wood to Head, no run banged in short, Head ducks"
42,"Wood to Head, 2 runs much wider on the crease, Head reads the revised angle and flicks urgently out through square leg"
43,"Wood to Head, FOUR runs whipped through backward square leg. The runs are starting to flow now"
44,"Willey to Finch, no run defended off the back foot, gathered in the followthrough"
45,"Willey to Finch, no run tapped to the leg side, gathered at short midwicket"
46,"Willey to Finch, no run fuller length, hovering around the off stump, and blocked back down the pitch"
47,"Willey to Finch, 1 run back of a length once again, on a middle and leg line, Finch tries to work it square but can't connect properly"
48,"Willey to Head, FOUR runs another lovely drive, clean through extra cover with a big stride and a full face"
49,"Willey to Head, no run pushed onto the back foot, blocked out to point"
50,"Root to Finch, no run round the wicket, on the pads, tucked to short square"
51,"Root to Finch, 1 leg bye full length, strikes the pad as well as bat, but the line from round the wicket makes the sweep a safe option"
52,"Root to Head, no run faster through the air, punched uppishly to short midwicket"
53,"Root to Head, no run whittled into the leg side, short midwicket is in action again"
54,"Root to Head, FOUR runs that's well played, lots more air from Root, and Head skips down the pitch to drill through wide long-off"
55,"Root to Head, 1 run flipped through the leg side to complete the over"
56,"Overton to Head, FOUR runs outside off, slammed through point. A bit of a nervy sighter"
57,"Overton to Head, no run wide line once again but a sharper pace, climbs over another attempted cut/carve"
58,"Overton to Head, no run on the back foot, punched back down the pitch without much conviction"
59,"Overton to Head, FOUR runs chopped down into the crease, and so nearly onto the stumps! Misses the timbers by a whisker, and Buttler is wrong-footed too"
60,"Overton to Head, no run firmly onto the front foot to block this time"
61,"Overton to Head, FOUR runs beautiful drive. Too wide from Overton, in the slot for a tonk, and battered through the covers"
62,"Root to Finch, 1 run round the wicket, nudged to the leg side"
63,"Root to Head, no run tweaking into the left-hander, met with a full face on the back foot"
64,"Root to Head, no run whoops! An attempt at violence from Head, but he loses his shape as he skips down the pitch and is lucky to get enough bat on the ball to spare him the stumping"
65,"Root to Head, 1 run worked to leg"
66,"Root to Finch, 1 run tapped into the covers"
67,"Root to Head, 1 run advancing down the track, and worked to the leg side"
68,"Overton to Head, no run well bowled! That's better from Overton, a yard fuller, and tighter to the off stump. Angled across and lifting past the left-hander's edge"
69,"Overton to Head, 1 run shorter and wider, slapped to cover for the single"
70,"Overton to Finch, 2 runs flipped into the leg side"
71,"Overton to Finch, no run tight line on off stump, and pushed back down the pitch"
72,"Overton to Finch, 1 run tip and run, and through they gallop, a single to mid-on"
73,"Overton to Head, 1 run blocked back down the pitch"
74,"Root to Head, 1 run thumped down to long-off"
75,"Root to Finch, 1 run nurdled into the off side"
76,"Root to Head, 1 run cracked into the covers, and up comes Head's fifty. A well-compiled knock, from 43 balls. He's dominated this opening stand"
77,"Root to Finch, 1 run tapped to the leg side"
78,"Root to Head, no run advancing down the wicket, crashed to cover"
79,"Root to Head, 1 run on the back foot, fenced into the covers"
80,"Overton to Head, no run thumped on the up to short cover, tighter lines from Overton"
81,"Overton to Head, 2 runs clipped out to deep midwicket, a long chase for the sweeper"
82,"Overton to Head, 2 runs a swishing pull, out to deep square leg. Good connection and two more to the total"
83,"Overton to Head, no run punched firmly to mid-off"
84,"Overton to Head, no run a cramped cut to backward point"
85,"Overton to Head, no run punched to the off side"
86,"Root to Finch, 1 run round the wicket once more, cramping the right-hander for room on the pads, and tucked square"
87,"Root to Head, 1 run advancing the bowler, but can't rifle the drive through the gap"
88,"Root to Finch, no run flipped to short midwicket"
89,"Root to Finch, 1 run looped up, onto the legs, clipped to the leg side once more"
90,"Root to Head, no run solid block on the front foot"
91,"Root to Head, no run faster and flatter, nearly wheedles its way through"
92,"Overton to Finch, no run outside off, good lift from back of a length, jabbed down into the pitch"
93,"Overton to Finch, no run wider line, patted to short cover"
94,"Overton to Finch, 1 run advancing down the pitch, worked to the leg side for another single"
95,"Overton to Head, no run drilled to wide mid-off, but with no great timing"
96,"Overton to Head, 1 run clipped out to the leg side"
97,"Overton to Finch, 1 run fuller length, attacking the top of off, deflected behind point"
98,"Root to Finch, no run round the wicket again, punched to mid-off"
99,"Root to Finch, no run down on the sweep, could have been a wide if he'd left it, but instead merely tapped to the man on the 45"
100,"Root to Finch, 1 run worked to the leg side again"
101,"Root to Head, no run crashing drive, advancing down the pitch, but well intercepted in the covers"
102,"Root to Head, 1 run nudged to the leg side, can't get him away"
103,"Root to Finch, 1 run Finch was advancing, but Root saw him coming, held it back in the flight. That's a tremendous over"
104,"Rashid to Finch, 1 run googly to start, punched off the back foot, through long-on"
105,"Rashid to Head, 1 run looping onto a good length outside off, tapped off the back foot to mid-off"
106,"Rashid to Finch, 1 run wider line, cracked with decent timing to wide long-off"
107,"Rashid to Head, 1 run spanked out to wide long-off"
