,Data
0,"2.00pm Sri Lanka won the toss and chose to bat. A few changes for Australia. Marsh comes in for Smith, Hastings in for Henriques, Hazlewood back for Lyon."
1,"Starc to Gunathilaka, 2 runs yorker first up to Gunathilaka. On middle and leg, nicely tickled fine towards fine leg, Hazlewood sloppily fumbles to allow the second"
2,"Starc to Gunathilaka, no run nice comeback. Fullish and wide outside of at 138 kph, not much swing. Gunathilaka leaves"
3,"Starc to Gunathilaka, 1 run good run that. Pushed towards mid-on with soft hands and sets off, makes the run with ease"
4,"Starc to Dilshan, 1 run beauty. Good length on off, zoning in on that off bail but Dilshan gets some bat on it, a thick outside edge towards third man"
5,"Starc to Gunathilaka, 2 runs poor delivery. Drifts on leg and Gunathilaka picks him off with ease towards square leg for a couple. Not swing at all for Starc so far"
6,"Starc to Gunathilaka, OUT bowled. There is Starc's customary first-over wicket. What a delivery again. Fuller than a good length - the ideal length. Gunathilaka is neither forward nor back, so he tentatively pokes at the length. Since there is no swing, the ball carries on towards the inside edge, kisses that edge and rattles into middle stu"
7,"Hazlewood to Dilshan, no run ooh, full and wide outside off, 129 kph but plenty of swing. Dilshan flays at that but misses altogether. Lovely delivery"
8,"Hazlewood to Dilshan, no run nicely bowled, full outside off - sixth-stump line. Dilshan is more respectful this time as he pushes towards mid-off"
9,"Hazlewood to Dilshan, no run awkwardly played back. Full on off, the ball moves away late. Dilshan wants to pick a gap through the leg side but there is some away swing. Bunted back to the bowler"
10,"Hazlewood to Dilshan, 4 leg byes poor delivery. 136 kph, down leg. Easy pickings for Dilshan, but he misses his flick. Clips his pad on the way to the fine leg boundary"
11,"Hazlewood to Dilshan, no run better riposte. Fullish on off, no swing this time. Nudged towards square leg"
12,"Hazlewood to Dilshan, 1 run another thick outside edge from Dilshan. Nice channel around off, one to third man"
13,"Starc to Dilshan, no run 141 kph, strays down leg. Building up impressive pace. Dilshan misses a whip, but the ball takes the pad. The keeper collects"
14,"Starc to Dilshan, FOUR runs superb shot. Overpitched outside off from Starc, Dilshan strides forward and pushes his straight drive through mid-off. Full face of the bat"
15,"Starc to Dilshan, FOUR runs four more! Not a bad delivery but Dilshan shuffles across and drags his flick from outside off to the square leg boundary. It was shaped away too."
16,"Starc to Dilshan, no run quite full outside off again, driven but finds mid-off this time"
17,"Starc to Dilshan, no run 146 kph, pacey stuff. Full and wide outside off, a Test-match tempter. Dilshan throws his hands at that but hits his drive to cover. Still no swing, despite the wind."
18,"Starc to Dilshan, no run 148 kph, getting quicker and quicker. Good length on middle and leg, a bit of extra bounce helps the ball rap Dilshan on the gloves as he tries to nudge into the leg side"
19,"Hazlewood to Mendis, FOUR runs oh what a shot. Superb. Class all over. Full delivery on off, a half-volley but Mendis opened his wrists very late to find the gap through cover. Lovely timing too"
20,"Hazlewood to Mendis, OUT got 'im this time. A superb comeback from Hazlewood. Drags his length back this time, close to off. Mendis has to defend, and although the ball doesn't move, it still takes Mendis' outside edge. Carries low to Warner at second slip who dives in front and completes a quality catch. SL in some trouble"
21,"Hazlewood to Chandimal, no run good length, swerving back in. Nudged towards square leg"
22,"Hazlewood to Chandimal, 1 run good stuff. Brings the ball back in from a good length outside off. Quelled towards square leg for one."
23,"Hazlewood to Dilshan, FOUR runs overpitched and smashed. Superb batting, counter-attacking. Straight this time and Dilshan times his on-drive well. Beats the diving mid-on fielder."
24,"Hazlewood to Dilshan, no run good leave. Back of a length outside off, Dilshan thinks of playing but withdraws. Extra bounce. He shadow practices the punch"
25,"Starc to Chandimal, no run nice stuff from Starc. Pace in a lovely channel. Good length, just outside off - more towards fifth stump. Chandimal bails out of his leave too late, finds first slip on the bounce off that withdrawing bat"
26,"Starc to Chandimal, no run good length and close to off, properly behind the line of that to block"
27,"Starc to Chandimal, FOUR runs shot! On top of the bounce, makes sure he keeps it down and nails his square cut through point. Another sublime shot"
28,"Starc to Chandimal, no run lovely. Moves this away from Chandimal who has to waft, the away movement takes the ball past the outside edge. Lovely bowling"
29,"Starc to Chandimal, FOUR runs another superb stroke and that will be four more. Overpitched on off, Chandimal doesn't plant his front foot forward, instead just pushes his straight drive past mid-off. All timing"
30,"Starc to Chandimal, 1 run a bit wide outside off, Chandimal slashes his cut down to third man"
31,"Hazlewood to Chandimal, FOUR runs runs leaking. Too straight this time and Chandimal whips his flick through midwicket. Another superb shot from Chandmial. Immense power in those wrists"
32,"Hazlewood to Chandimal, no run overpitched outside off, calmly driven towards mid-off"
33,"Hazlewood to Chandimal, 1 run strays down leg this time, clipped to deep square leg"
34,"Hazlewood to Dilshan, no run back of a length and swinging back in. Dilshan inside edges one into his boot"
35,"Hazlewood to Dilshan, no run back of a length outside off, some extra bounce. Dilshan flays but misses"
36,"Hastings to Chandimal, no run full and wide outside off gentle loosener, 126 kph. Chandimal is happy to leave those"
37,"Hastings to Chandimal, no run fullish outside off, brings that line closer to off. Pushed into the off side"
38,"Hastings to Chandimal, no run full and wide outside off, Chandimal comes forward and blocks into the off side"
39,"Hastings to Chandimal, no run good length outside off, the ball swerving back in. Bat and pad together, a solid block ensues"
40,"Hastings to Chandimal, no run lovely lines these. Just around off, Chandimal comes forward to try and get one to square leg but can't, finds midwicket"
41,"Hastings to Chandimal, no run good length outside off, tapped into the off side. Maiden from Hastings, good stuff"
42,"Hazlewood to Dilshan, 1 run 135 kph, ouch! Back of a length delivery on middle and off, Dilshan is early through his pull and wears the blow, near his ribs. Goes through with the run"
43,"Hazlewood to Chandimal, no run good length on middle and leg, worked away towards midwicket"
44,"Hazlewood to Chandimal, FOUR runs oh yes, shot! Overpitched on off, Chandimal nails his on-drive. Presents the full face of the bat, timing exquisite. Signs of a nice, batting surface"
45,"Hazlewood to Chandimal, 1 run back of a length delivery outside off, tapped down towards third man for a run"
46,"Hazlewood to Dilshan, no run good length delivery outside off, 132 kph. Dilshan leaves."
47,"Hazlewood to Dilshan, 1 run back of a length on off, Dilshan rides the bounce nicely and works towards square leg"
48,"Hastings to Dilshan, no run 133 kph, quite wide outside off. Dilshan stretches out but leaves"
49,"Hastings to Dilshan, no run overpitched on off, Dilshan tries to beat the ball but mis-times it instead. Finds mid-off"
50,"Hastings to Dilshan, 1 run good length on off, bunted towards mid-on for a quick single"
51,"Hastings to Chandimal, 1 run back of a length delivery on middle and leg, easily nudged away towards fine leg to get one"
