,Data
0,12.50pm Michael Clarke has won the toss and Australia will bat.
1,"Anderson to Watson, FOUR runs Watson gets Australia off the mark with a boundary! A fine start as he reaches across to whip a lovely cover drive through the gap along the ground"
2,"Anderson to Watson, no run fullish and swinging away, and Watson punches back past the bowler"
3,"Anderson to Watson, no run a tighter line now from Anderson and Watson defends with bat and pad close together"
4,"Anderson to Watson, 2 runs another good cover drive, although this one has clunked a bit and hasn't been timed properly, it's chased down and they pick up two"
5,"Anderson to Watson, no run good ball, just straightening a touch without being prodigious outswing, and Watson defends"
6,"Anderson to Watson, no run defended again to the off side"
7,"Shahzad to Haddin, 1 leg bye swinging on to the pads now and Haddin gets a leg bye"
8,"Shahzad to Watson, 1 run again it's the wrong line as Shahzad swings it well down leg, Watson clips it away for a single"
9,"Shahzad to Haddin, no run better line now, outside off and Haddin leaves it alone"
10,"Shahzad to Haddin, no run swinging down leg once again, Haddin cops it on the body as he can't get bat on ball"
11,"Shahzad to Haddin, 1 wide oh dear, well down leg again and this one goes through to Prior and is called a wide"
12,"Shahzad to Haddin, 1 run inswing again but it's on the stumps now and Haddin softly whips a single through square leg"
13,"Shahzad to Watson, no run good ball, nipping in off a good length and Watson keeps it out"
14,"Anderson to Haddin, no run fullish and just outside off, Haddin drives but can't beat mid-off"
15,"Anderson to Haddin, no run good ball from Anderson, probing just outside off and swinging away a fraction, Haddin defends"
16,"Anderson to Haddin, FOUR runs that's a cracking, punchy off-drive from Haddin. Really terrific timing as he just leans in to that shot and pushes it back past the bowler, Pietersen at mid-off dives across and can't save it, though he perhaps should have"
17,"Anderson to Haddin, 1 run driven away to the off side again"
18,"Anderson to Watson, 1 run angling in to the pads of Watson, who nudges a quick single through midwicket"
19,"Anderson to Haddin, 1 run down leg side again and Haddin gets a single"
20,"Shahzad to Haddin, no run left alone outside off, and that's carried high and quick through to Prior"
21,"Shahzad to Haddin, no run attacking the off stump now and Haddin defends"
22,"Shahzad to Haddin, no run Shahzad goes for the bouncer now, and Haddin ducks underneath it - after some consultation Rod Tucker and Asad Rauf decide that was legal, though it probably was too high"
23,"Shahzad to Haddin, no run good ball, nipping back quite sharply off the seam and sailing over off stump as it's left alone"
24,"Shahzad to Haddin, no run Haddin gets right in behind this one to defend"
25,"Shahzad to Haddin, 1 wide ah, Shahzad had bowled a much better line this over but he ruins it by straying way down leg again"
26,"Shahzad to Haddin, 1 run well outside off and Haddin guides it off the face of the bat down to third man"
27,"Anderson to Haddin, 1 wide down leg side, another wide, from Anderson this time"
28,"Anderson to Haddin, no run and another one swings on to the pads, this one strikes Haddin on the body"
29,"Anderson to Haddin, no run good bouncer - well directed and Haddin had to sway quickly out of the way to avoid taking that on the helmet"
30,"Anderson to Haddin, no run good bounce and carry again as Haddin leaves one outside off"
31,"Anderson to Haddin, no run ouch! This one has jagged back in at 143kph and whacks Haddin in the midriff"
32,"Anderson to Haddin, 1 run Haddin responds with a drive but not timed quite well enough to get past Pietersen at mid-off"
33,"Anderson to Watson, FOUR runs Watson hasn't had much of the strike the past couple of overs and he doesn't waste this delivery! Anderson dropped just a touch short and Watson lashed a pull forward of midwicket, super timing and that was always a boundary"
34,"Shahzad to Haddin, no run Shahzad goes for the yorker now but slightly off line, and Haddin keeps it out"
35,"Shahzad to Haddin, no run Haddin tries to work it through leg but there's a man at a sort of leg gully or short backward square leg, who cuts this off"
36,"Shahzad to Haddin, FOUR runs well played, though it was a bad ball, short and down leg, and Haddin just helps this on its way over the leg gully and there's nobody at fine leg who can save this boundary"
37,"Shahzad to Haddin, 1 run Shahzad's line is all over the place, now he goes a bit short and wide and Haddin cuts hard on the bounce to third man"
38,"Shahzad to Watson, 1 run angles on to the pads of Watson, who gently clips a single to midwicket"
39,"Shahzad to Haddin, no run fuller and wide of off, Haddin tries to drive but can't time it"
40,"Finn to Watson, no run fullish length to start with and Watson drives it back to the bowler"
41,"Finn to Watson, no run good line right on off stump and Watson punches to cover"
42,"Finn to Watson, no run Finn goes really full again, Watson crunches it back over the bowler's head on the bounce but it's collected safely by mid-off"
43,"Finn to Watson, 1 run this one is driven harder along the ground past the bowler but it's only a single as Pietersen at mid-off does well to dive across and save this"
44,"Finn to Haddin, no run good ball - Finn goes for the yorker with the angle in to Haddin and there's half an appeal for lbw but that was sliding down leg"
45,"Finn to Haddin, 1 wide strays down leg now and that one's a wide"
46,"Finn to Haddin, no run another good yorker from Finn and Haddin jams the bat down to keep it out"
47,"Shahzad to Watson, 1 run soft hands from Watson as he gets a single with a push towards gully"
48,"Shahzad to Haddin, no run Shahzad angles this in to Haddin, who defends"
49,"Shahzad to Haddin, FOUR runs Haddin has got tired of waiting and backs off a touch to slash an upper cut over point, racing away to the boundary. The ball was short and wide enough to justify that shot, and he played it well"
50,"Shahzad to Haddin, FOUR runs and another boundary, though this one was a more genuine edge. But he went hard, and it flew over the vacant second slip area - he'd have to have been Joel Garner to have any hope, even if there was a man there - and it bounces away to th"
51,"Shahzad to Haddin, no run defended away to the leg side"
52,"Shahzad to Haddin, 1 wide another bad ball swinging down leg from Shahzad, and Prior can't quite take it cleanly"
53,"Shahzad to Haddin, no run solidly defended to off"
54,"Finn to Watson, no run there's an lbw shout as Finn angles it in to Watson, but Rod Tucker isn't interested. It looked to be sliding down leg but Strauss wants a review. Hmm, it's hit him in line but he's quite a way forward, and the replays confirm that is missing l"
55,"Finn to Watson, 1 run Finn tries for the yorker again but it's just a touch half-volleyish and Watson drives a single wide of mid-off"
56,"Finn to Haddin, no run this one's a very good yorker - Haddin can do nowt but keep it out"
57,"Finn to Haddin, no run oh, what a cracking off-drive but he's hit it so hard that mid-off, who is back on the edge of the circle, collects it so quickly they can't get a single"
58,"Finn to Haddin, FOUR runs ah, Finn gives Haddin just a little width outside off and Haddin backs off a touch to slash a cut over point, really well played"
59,"Finn to Haddin, no run fuller and angled in, hits Haddin on the pad as he can't get it away"
60,"Woakes to Watson, no run Watson pushes to off, can't find the gap"
61,"Woakes to Watson, OUT Woakes strikes! Watson goes for a hard cut behind point but he's picked out Collingwood, whose reflexes have not dulled at all! He takes a really good, sharp catch and Watson is on his way"
62,"Woakes to Marsh, no run Woakes comes around the wicket to Marsh, who defends"
63,"Woakes to Marsh, no run angling on to the pads of Marsh, who tries to whip through square leg but can't find a gap"
64,"Woakes to Marsh, no run fullish and angling in again, Marsh meets it with the full face of the bat"
65,"Woakes to Marsh, 2 runs Marsh gets off the mark with a flick off his hips behind square leg as Woakes strays a touch"
66,"Finn to Haddin, no run well now, this one has really fizzed through past the outside edge and thumps into Prior's gloves - good ball"
67,"Finn to Haddin, no run straighter line now and Haddin defends"
