,Data
0,Toss: Misbah has won the toss and Pakistan will bat first. Two fast bowlers and three spinners are in and so is Kamran Akmal. Clarke's not that disappointed to be bowling first. He says it's cooler than yesterday.
1,"Pattinson to Hafeez, no run gets bat on ball straightaway, full outside off and driven straight to cover"
2,"Pattinson to Hafeez, 1 run gets an outside edge this time and it drops well short of second slip, he gets a hand to it though"
3,"Pattinson to Jamshed, no run gets across and punches it firmly down to cover"
4,"Pattinson to Jamshed, no run keeps it slightly full, Jamshed moves across and pushes it down to mid-off"
5,"Pattinson to Jamshed, 1 run had to hurry that single, inside edge to the pads and the ball rolls to the off side, Hafeez was off the blocks quickly but Jamshed wasn't so quick"
6,"Pattinson to Hafeez, no run gives him width and slightly short too, punched towards cover"
7,"Starc to Jamshed, no run gets a bit of away swing and he stays back and knocks it to the on side"
8,"Starc to Jamshed, FOUR runs it was a checked drive but boy it travelled quickly, fullish on the pads and Jamshed punched it uppishly on the front foot and it was well wide of mid-on"
9,"Starc to Jamshed, 2 runs drifts on the pads and he whips it away down to deep square leg, fine leg comes across and mops up"
10,"Starc to Jamshed, no run gets across his stumps and drives it straight"
11,"Starc to Jamshed, no run excellent stop by Maxwell at point, he flung himself to his left and deflected it to cover"
12,"Starc to Jamshed, no run pushes it to the off side"
13,"Pattinson to Hafeez, 2 runs"
14,"Pattinson to Hafeez, no run good length on the off stump and he safely leaves it alone"
15,"Pattinson to Hafeez, 4 leg byes this time he misdirects it on his pads and Hafeez works it off his pads and the ball races to fine leg"
16,"Pattinson to Hafeez, 1 run attempting the yorker again and it's another low full, worked off his pads and straight to fine leg"
17,"Pattinson to Jamshed, no run gets beside the line and steers it straight to cover"
18,"Pattinson to Jamshed, no run gets back and across and works it to mid-on"
19,"Starc to Hafeez, no run appeal for an lbw, it was full and swinging in, hits the base of the pads as he tries to clip it away, missing leg"
20,"Starc to Hafeez, no run full and wide and driven straight to cover, bowler was lucky to get away with that"
21,"Starc to Hafeez, 1 leg bye another confident shout for lbw and Clarke's asked for the review, the umpire gave it not out, the ball landed outside the leg stump and hit his front pad and it appeared like missing leg anyway, Bowden wasn't convinced, Clarke took his time and Australia have wasted a review"
22,"Starc to Jamshed, no run moves across his stumps and punches it towards mid-on"
23,"Starc to Jamshed, 2 runs shorter in length and he gets an outside edge to third man and there's a direct hit at the batsman's end, Jamshed was home, the third umpire took a look"
24,"Starc to Jamshed, 1 run full on the pads and clipped just wide of mid-on for a single"
25,"Pattinson to Jamshed, no run comes round the wicket, he gets across and jams a full delivery towards cover"
26,"Pattinson to Jamshed, 1 run gets beside the line and steers him down to deep point"
