,Data
0,6.30pm New Zealand won the toss and will bat. Mitchell Santner is out with a knee problem and he's replaced by Ben Wheeler
1,"Kane Richardson to Guptill, FOUR runs fullish, sliding into the pads, 131kph and Guptill skims a leg glance wide of the man on the edge of the ring, Billy Stanlake can't get his rig moving quickly enough and that's a boundary off the first ball"
2,"Kane Richardson to Guptill, no run length, around fourth stump, met on the front foot but checked into the covers"
3,"Kane Richardson to Guptill, no run touch shorter, 135kph and nibbling in to his the knee roll as Guptill hangs back - high? Maybe heading down"
4,"Kane Richardson to Guptill, 2 runs length ball, too straight and Guptill works the ball in front of square, deep square leg has to come across and they trundle through for two"
5,"Kane Richardson to Guptill, 1 wide some away swing for Richardson, too wide to begin with"
6,"Kane Richardson to Guptill, 1 wide fired down the leg side this time"
7,"Kane Richardson to Guptill, no run back of a length around ff stump, defended towards backward point"
8,"Kane Richardson to Guptill, FOUR runs pitched up and Guptill stretches forward, thick edge in the aiiiiiiirrrrrrrr... but it whizzes past backward point and runs all the way for four more!"
9,"Stanlake to Munro, 3 runs shaping in, good pace on a length, Munro takes it through midwicket this time, picks up three from his first ball"
10,"Stanlake to Guptill, FOUR runs oh, nicely done! Cheeky from Guppy, rocking back and using the pace, ramping four over guilly"
11,"Stanlake to Guptill, no run touch shorter, 148kph and it's on him quickly, defended down... just past off stump!"
12,"Stanlake to Guptill, no run pitched up in the channel and Guptill launches a drive, backing away and freeing the arms, struck firmly but straight to mid-off"
13,"Stanlake to Guptill, no run length, 147kph outside off, dabbed towards backward point"
14,"Stanlake to Guptill, SIX runs down the ground, smashed for the first six! Guptill is motoring straight away, carves himself a chunk of Stanlake pie - quickly on to the bat and quickly back over long-off, flat and hard"
15,"Kane Richardson to Munro, FOUR runs another boundary! Bit of luck this time, Munro forcing at the ball away from his body and thick-edging past his stumps"
16,"Kane Richardson to Munro, no run slower ball, Munro skips down and flails at it without connecting"
17,"Kane Richardson to Munro, 1 run short ball, 133kph, sits up to be thwacked on the pull, one to deep square leg"
18,"Kane Richardson to Guptill, no run pitched up, Guptill swings hard, comes off the inside of the bat to midwicket"
19,"Kane Richardson to Guptill, 1 leg bye slightly leg side and it's deflected off the hip"
20,"Kane Richardson to Munro, no run short ball, Munro swipes at it - and nearly plays on again! Edged a whisker past off stump, Carey does well to prevent it slipping past him for another streaky four"
21,"Stanlake to Guptill, no run length, touching 149kph and Guptill mistimes an aggressive mow"
22,"Stanlake to Guptill, SIX runs sweet potato pie, that's massive! Pitched up and hammered way back over the sightscreen, a real golf swing, straight as a die into the stands"
23,"Stanlake to Guptill, no run goes very short, trampoline bounce over the crouching batsman"
24,"Stanlake to Guptill, 1 run sort ball, Guptll was backing away and had to punch a pull away square"
25,"Stanlake to Munro, FOUR runs full and POW! Munro now spanks Stanlake down the ground, looked like it might go straight to mid-off but there was enough biff on the shot to clear the man, one-bounce four!"
26,"Stanlake to Munro, 1 run angled across and spiked into the covers, Stoinis takes the pace off it"
27,"Tye to Munro, 1 run was that a drop? Munro rather chipped a drive back towards the bowler, Tye looked frustrated to have missed it... went straight through the hands"
28,"Tye to Guptill, 1 run taking the pace off, prodded into a gap"
29,"Tye to Munro, 1 run length, wobbly around off, Munro dinks it down the ground"
30,"Tye to Guptill, SIX runs here he goes again! Cross-seam ball from Tye, he makes a bit of room and splats it over long-off, another easy, breezy swing of the arms - that's the NZ 50 up, from just 28 balls!"
31,"Tye to Guptill, no run short, stays back and attempts the ramp, fails to connect"
