,Data
0,"Toss Bangladesh win toss, will bat first - there are two changes for Australia. Andrew Tye and Mitchell Swepson are in, in place of Nathan Ellis and Adam Zampa."
1,"Turner to Mohammad Naim, no run full outside off, from around the wickets. Defended away off the front foot"
2,"Turner to Mohammad Naim, no run round the wicket, outside off, tapped away"
3,"Turner to Mohammad Naim, 1 run full on the stumps, tucked into midwicket to get up and running"
4,"Turner to Soumya, no run on the stumps, nudged to the on side"
5,"Turner to Soumya, 1 run works a straight delivery into the gap at midwicket"
6,"Turner to Mohammad Naim, no run driven to mid-off...Turner skips through the first over without any damage"
7,"Hazlewood to Soumya, no run over the wicket, back of a length at the stumps, defended to cover"
8,"Hazlewood to Soumya, no run on off stump, back of a length, hit of seam movement and it's defended to the off side"
9,"Hazlewood to Soumya, 1 run fuller at off stump, he's caught on the crease, manages to nudge it square on the leg side"
10,"Hazlewood to Mohammad Naim, FOUR runs terrific shot...short outside leg stump, pulled off the hip through square leg. Excellent timing"
11,"Hazlewood to Mohammad Naim, FOUR runs good length outside off and that's a beautiful piece of timing as he angles it away through backward point with an open face"
12,"Hazlewood to Mohammad Naim, 1 run length ball and middle and off, runs off the face into the gully area"
13,"Turner to Mohammad Naim, 1 run round the wicket, worked off the stumps behind square"
14,"Turner to Soumya, SIX runs clears long-off! He's timed that chip-drive perfectly, although sure he quite meant to keep the fielder so interested"
15,"Turner to Soumya, 2 wide down the leg side and it evades Wade"
16,"Turner to Mohammad Naim, 1 run drives to the right of Turner who gets a hand on it with a dive but can't prevent the single"
17,"Turner to Soumya, no run nicely bowled, beats the outside edge as he stretches forward"
18,"Turner to Soumya, no run and he's done him again, a second one past the outside edge as Soumya looks to fiddle it away"
19,"Turner to Soumya, no run comes forward and pushes to point"
20,"Hazlewood to Mohammad Naim, (no ball) climbs from short of a length and beats the top edge as Naim chases it...but Hazlewood has overstepped"
21,"Hazlewood to Mohammad Naim, no run follows him with a back-of-a-length delivery, has a big heave to leg and it takes a top edge towards point"
22,"Hazlewood to Mohammad Naim, 1 run driven firmly to mid-on on the edge of the circle...think he's broken his bat"
23,"Hazlewood to Soumya, OUT short of a length, aims across the line to the leg side with a cross-batted swipe and gets a big top edge into the covers"
24,"Hazlewood to Mohammad Naim, 2 runs just clears the off-side ring, his bottom hand comes through the drive, the ball wasn't quite full enough, but the leading edge evades cover"
25,"Hazlewood to Mohammad Naim, no run a strangled appeal for lbw, this did him a little for pace, but it's angling down the leg side from round the wicket"
26,"Hazlewood to Mohammad Naim, no run pushed firmly back to the bowler"
27,"Agar to Shakib, no run over the wicket, full at the stumps, defended"
28,"Agar to Shakib, no run uses his feet and works this from outside off to midwicket"
29,"Agar to Shakib, 1 wide short of a length and this spins significantly, goes down the leg side and called wide"
30,"Agar to Shakib, no run punches this from outside off to the on side"
31,"Agar to Shakib, no run whipped firmly back to Agar who hurls the ball back to Wade and nearly catches Shakib napping"
32,"Agar to Shakib, no run big appeal for lbw! Agar liked it. Not given and they won't review...Shakib going for a sweep, taken on the knee roll. Height maybe the issue"
33,"Agar to Shakib, 2 runs hint of width outside off, square drives through backward point"
34,"Tye to Mohammad Naim, no run full at off stump, pushed back to the bowler"
35,"Tye to Mohammad Naim, no run full at the stumps, driven to cover"
36,"Tye to Mohammad Naim, 1 run short of a length around leg stump, worked off the pads into midwicket"
37,"Tye to Shakib, no run well bowled, a lovely slower delivery, beats a flat-foot drive as he shapes away very late on a full length"
38,"Tye to Shakib, no run full outside leg stump, deflects off the pad but Wade is able to get across"
39,"Tye to Shakib, no run drives and misses at a very full delivery outside off, doesn't reach Wade on the full. Good over from Tye"
40,"Turner to Mohammad Naim, 1 run driven through the off side to long-on"
41,"Turner to Shakib, 1 run worked off the pads to short fine leg"
42,"Turner to Mohammad Naim, 1 run chipped in the air into midwicket, lots of space there and Turner chases it himself"
43,"Turner to Shakib, 2 runs goes down early and sweeps from outside off to fine leg"
44,"Turner to Shakib, no run full at the stumps, Shakib plays back and taps to the on side"
