,Data
0,"Broad to Haddin, 1 run Broad swings it towards middle and leg, Haddin flicks it away through square"
1,"Broad to Johnson, no run full and just outside off, Johnson drives to mid-off"
2,"Broad to Johnson, no run probing outside off again and Johnson shoulders arms"
3,"Broad to Johnson, no run bouncer this time and Johnson ducks underneath it"
4,"Broad to Johnson, no run another bouncer from Broad, he's trying to get on top of Johnson here, but the batsman ducks it safely"
5,"Broad to Johnson, 1 run full and straight, Johnson clips it through square leg and picks up another run, they're few and far between for him at the moment"
6,"Swann to Johnson, no run tossed up on the stumps and Johnson leans forward to defend"
7,"Swann to Johnson, no run brings the length back a bit and Johnson drives to short cover"
8,"Swann to Johnson, no run shorter now, Johnson goes back into his crease and punches to cover"
9,"Swann to Johnson, SIX runs well now, it might only be a few minutes until tea, but Johnson has decided he's had enough of pushing and prodding, he launches this one high and long over long-on, really gets under it and that sails ten rows back into the crowd"
10,"Swann to Johnson, no run on the back foot and pushed to mid-off"
11,"Swann to Johnson, 2 runs flatter and on the pads, Johnson works this one to fine leg"
12,"Root to Haddin, no run Root is around the wicket and Haddin defends from leg stump"
13,"Root to Haddin, no run tossed up and full, Haddin defends"
14,"Root to Haddin, no run plenty of flight here but not much turn, he defends"
15,"Root to Haddin, no run angling across the stumps from around the wicket, Haddin pushes to mid off"
16,"Root to Haddin, no run solidly defended from back in the crease"
17,"Root to Haddin, no run defended safely again"
18,"Swann to Johnson, no run tossed up and patted defensively back down the track"
19,"Swann to Johnson, no run round the wicket, gives this a bit of air and Johnson leans out and punches towards mid-off"
20,"Swann to Johnson, no run gets on top of the bounce and steers the ball into the covers"
21,"Swann to Haddin, no run floated up in the channel outside off, blocked coming forwards"
22,"Swann to Haddin, no run stays in the crease and pushes the ball back wide of the bowler, Swann chases it down"
23,"Anderson to Johnson, no run slightly back of a length, pushed across and defended on the back foot"
24,"Anderson to Johnson, 1 run on the pads, Johnson nurdles one through square leg"
25,"Anderson to Haddin, no run good length, shaping back in from outside off, Haddin comes forward to straight bat it in defence"
26,"Anderson to Haddin, 2 runs stands up to lace a drive through a gap in the covers for a couple"
27,"Anderson to Haddin, SIX runs that'll have Anderson muttering to himself, too, dragging the ball down and encouraging Haddin to swat the ball over deep square leg, just a pirouette and a flick but the ball comes right out of the middle and sails over the rope"
28,"Anderson to Haddin, no run beats him, Anderson zings one past the outside edge as Haddin gropes in the channel - good response"
29,"Swann to Johnson, no run flat and outside off stump, left alone"
30,"Swann to Johnson, 2 runs floated up, Johnson gets on the front foot and drives a couple more through the covers"
31,"Swann to Johnson, no run straightening outside off, comes forward to defend"
