,Data
0,"Starc to Gunathilaka, no run lovely shape to move the ball away from the LHB. Hits a good length with pace and good bounce too"
1,"Starc to Gunathilaka, 1 run too full around off, he pushes it into the covers and then dives at the umpire's end to make it in time. Sharp throw but it missed and looks like he was in"
2,"Starc to Dilshan, no run well outside off on length, Dilshan sees room and goes for the big swing but misses"
3,"Starc to Dilshan, no run 147kph! Right on the off stump and moves away a bit to beat Dilshan's outside edge. Some noise from the bat hitting the ground which made Wade appeal"
4,"Starc to Dilshan, no run gets bat this time - slightly wider outside off on length with the angle and Dilshan defends into the covers"
5,"Starc to Dilshan, no run a firm drives back to the bowler this time. Bit too full and straight, Dilshan shows the full face of the bat and Starc gets a hand to it"
6,"Lyon to Gunathilaka, no run starts on the leg stump with some turn, Gunathilaka defends it back"
7,"Lyon to Gunathilaka, no run stumping appeal from Wade as Gunathilaka is beaten by turn outside off, third umpire at work now and easy decision - not out. It was nicely bowled outside off on length and the turn did the rest"
8,"Lyon to Gunathilaka, no run hits the good length again outside off, he plays on the up and gets the ball to point after a bounce"
9,"Lyon to Gunathilaka, no run much fuller around the off stump, driven nicely but almost straight to cover"
10,"Lyon to Gunathilaka, 1 run straighter on middle stump, worked to the leg side now for one"
11,"Lyon to Dilshan, 1 run lunges forward towards the ball outside off and defends with soft hands for one"
12,"Starc to Dilshan, no run good pace and on length just outside off with the angle, Dilshan drives with hard hands but misses again. Starc frowns and shakes his head"
13,"Starc to Dilshan, no run swing and a miss again - a touch fuller outside off on similar length, Dilshan chases and misses again"
14,"Starc to Dilshan, FOUR runs short ball now and he pulls it away for four! Not sure why Starc banged it in short, Dilshan pounced on it and sent it to the midwicket boundary"
15,"Starc to Dilshan, FOUR runs that's what confidence can do to you - it's outside off now, enough room and Dilshan opens his arms to drive it hard and wide of point for a four along the ground"
16,"Starc to Dilshan, 1 run that's the yorker from Starc, right on middle stump! Dilshan goes deep in the crease and digs it out to the off side for a quick single"
17,"Starc to Gunathilaka, OUT bowled'im, through the gate! That one pitched on length outside off, and it was the cutter from Starc, it came in after pitching and Gunathilaka's gap between bat and pad was too wide for the ball to sneak through"
18,"Lyon to Dilshan, OUT bowled'im around the legs, is he? They are checking with the replays and it shows the ball touched the pad before clipping the leg stump. Lyon around the wicket, pitches it around middle and leg and gets it to turn a bit, Dilshan wanted to work it away gently with the turn but inadvertently exposed his leg stump and the ball got deflected off the thigh pad and onto the stump."
19,"Lyon to Chandimal, no run nicely tossed up around off, steered to the leg side with the turn"
20,"Lyon to Chandimal, no run a bit on the front foot and Chandimal defends it back"
21,"Lyon to Chandimal, no run shorter and flatter around leg, loud appeal from Lyon as Chandimal went back and was hit on the pads, not out"
22,"Lyon to Chandimal, no run more towards the off stump now, worked to the leg side again"
23,"Lyon to Chandimal, 1 wide almost like the ball that got Dilshan but this one goes further down leg for a wide"
24,"Lyon to Chandimal, no run outside off now, on length and with some turn, Chandimal leans forward a bit and is beaten. Takes the ball on the body"
25,"Starc to Mendis, no run quick and full outside off, pushed down the ground to mid-off"
26,"Starc to Mendis, no run just short of good length outisde off, uses the angle to move it away from the batsman, left alone"
27,"Starc to Mendis, no run touch wider outside off again on similar length, left for the keeper again"
28,"Starc to Mendis, FOUR runs on the pads and clipped away through the air for four! Wasn't completely full but it was on the leg stump and Mendis flicked it away with the wrists, checking his shot in the end a bit, and it sailed wide and over midwicket"
29,"Starc to Mendis, no run back to the outside off stump line, Mendis doesn't move his feet much but defends on the off side"
30,"Starc to Mendis, no run much shorter and outside off, Mendis goes on his toes on the back foot and tries to beat point but a dive saves a few runs for Australia"
31,"Lyon to Chandimal, FOUR runs on leg stump, Chandimal goes across a long way to expose his leg stump but middles the sweep veyr well to dispatch it for four behind square"
32,"Lyon to Chandimal, no run quicker and outside off, he goes back to block it"
33,"Lyon to Chandimal, no run comes down the ground now and drives it on the on side"
34,"Lyon to Chandimal, 1 run waits for the ball to turn towards him and works it to leg for one"
35,"Lyon to Mendis, no run bit of extra bounce with the turn, he goes back and defends it to leg"
36,"Lyon to Mendis, no run presses forward towards the pitch of the ball outside off and blocks it back, not letting it turn"
37,"Starc to Chandimal, no run 141kph, bangs in the bouncer that Chandimal ducks under just in time. The crowd likes it and makes some noise"
38,"Starc to Chandimal, no run beautifully bowled outside off, hardly any room but the ball moves away just a touch, not allowing Chandimal to connect as he tried to poke without footwork"
39,"Starc to Chandimal, no run a confident appeal for caught behind form Australia, they think Chandimal has edged it but the umpire says no. It was pretty full outside off, Chandimal drove away from the body and replays show that was a good decision - ball missed the bat and the sound was of bat hitting the ground"
40,"Starc to Chandimal, no run much closer to the batsman now, still outisde off, he defends it to the leg side off the back foot"
41,"Starc to Chandimal, no run another bouncer - just towards the leg side but not enough for a wide. It was quick and short, Chandimal ducked again and Starc is enjoying that. He sticks his tongue out while staring at Chandimal"
42,"Starc to Chandimal, 2 runs full delivery to end the over, nicely driven with a forward lean through the covers and they get two. Starc collected the ball and then threw it to the keeper but hit Chandimal instead. The batsman didn't like and the umpire had a word with Starc"
43,"Lyon to Mendis, 1 wide a wide to start the over down the leg side"
44,"Lyon to Mendis, 1 run little shorter towards leg and it's swatted for one"
45,"Lyon to Chandimal, 4 leg byes too fine down the leg side just past the batsman and the keeper, the turn helped the batsman as he looked to nudge it fine and he gets four leg byes"
46,"Lyon to Chandimal, no run better delivery outisde off, he defends it back"
47,"Lyon to Chandimal, no run closer to the batsman around off with some turn, worked to leg with the turn"
48,"Lyon to Chandimal, SIX runs comes down the track to reach the pitch of the ball and tonks it over the wide long-on boundary for a clean six! Good, confident strike"
49,"Lyon to Chandimal, no run flatter one on the off stump, Chandimal goes back and defends on the leg side"
50,"Faulkner to Mendis, no run short of a length angling across the right-hander, Mendis gets on tippy toe and cuts, the fielder at point dives to his right to cut off the shot"
51,"Faulkner to Mendis, no run short of a length and at the body, Mendis stands tall, relatively speaking, and defends towards the bowler"
52,"Faulkner to Mendis, 1 run nudged off the hips on the leg side"
53,"Faulkner to Chandimal, 1 run good length on middle and off stump, Chandimal plays the ball with soft hands towards point and calls Mendis through"
54,"Faulkner to Mendis, 1 run cut in the air but behind the man at point, there's protection at third man"
