,Data
0,"Hodge to Hales, 1 run around the wicket, leg stump, clipped out to deep midwicket"
1,"Hodge to Lumb, no run length on the stumps, forward and blocked up the wicket"
2,"Hodge to Lumb, no run swept from outside off but finds square leg, sharp save"
3,"Hodge to Lumb, FOUR runs too short and cut away through cover point"
4,"Hodge to Lumb, FOUR runs swept from middle and leg and this time gets it backward of square, well struck"
5,"Hodge to Lumb, 1 run fuller length and clipped out to deep midwicket"
6,"Coulter-Nile to Lumb, no run leg stump line and Lumb lets it hit his thigh pad, very strange"
7,"Coulter-Nile to Lumb, no run full length, bit of inswing onto the stumps, Lumb punches up to mid-off"
8,"Coulter-Nile to Lumb, no run shorter length, strikes the body as Lumb looks to play to leg"
9,"Coulter-Nile to Lumb, FOUR runs too short and wide and Lumb slaps it over point, reasonably well struck"
10,"Coulter-Nile to Lumb, FOUR runs little short again and Lumb powers a pull wide of mid-on, a short-arm bash from just outside off"
11,"Coulter-Nile to Lumb, no run full and wide, driven at but misses"
12,"Starc to Hales, 1 run good length sliding across off stump, Hales drives and a fumble at point gives them a single"
13,"Starc to Lumb, no run full and some swing, pushed at outside off and gets a thick inside edge to midwicket"
14,"Starc to Lumb, 1 run excellent full length on off stump, dug out towards mid-on and they race a single"
15,"Starc to Hales, no run full length and firmly driven, gets a thick outside edge to gully and Maxwell puts it down that is a simple chance, straight to him"
16,"Starc to Hales, no run full and some inswing into the pads, Hales misses trying to flick to leg"
17,"Starc to Hales, FOUR runs full length just outside off, Hales swings it wide of mid-on, the 39-year-old gives chase and could have done much better there, his slide is not in time"
18,"Hazlewood to Lumb, no run down the wicket and swings at a length ball just outside off, gets a toe-end that runs to slip in the end"
19,"Hazlewood to Lumb, OUT full length on off stump, Lumb tries to heave over the leg side but puts it straight up in the air and mid-on takes a solid catch. Lively from Lumb but he's totally miscued that trying to pick a ball up over the leg side"
20,"Hazlewood to Hales, FOUR runs short of a length, pulled hard and beats deep-square leg, well timed"
21,"Hazlewood to Hales, 2 runs fuller length, worked with the angle wide of short long leg but not enough on it for any more than a couple"
22,"Hazlewood to Hales, no run full length outside off, Hales scythes it to cover point"
23,"Hazlewood to Hales, no run down the track and a wild swing towards the leg side misses"
24,"Starc to Wright, no run full length a foot wide of off stump, Wright drives and misses completely"
25,"Starc to Wright, OUT full length wide of off stump again, Wright smashes it into the off side and Hodge takes a blinding catch diving down to his right, fabulous take and Wright fails again, nailed the stroke but a foot off the ground was enough for Hodge"
26,"Starc to Root, FOUR runs too wide and Root begins perfectly with a nice cut stroke through point"
27,"Starc to Root, FOUR runs cover drive this time and four more with decent timing again, too wide from Starc"
28,"Starc to Root, no run full toss outside off now but Root seems so surprised by it he misses completely and Starc gets away with one"
29,"Starc to Root, no run tighter line, full length, nudged up to mid-on"
30,"Hazlewood to Hales, FOUR runs length ball wide of off stump, driven in the air up and over cover point"
31,"Hazlewood to Hales, no run much better, tight off stump line, just back of a length, blocked up the wicket"
32,"Hazlewood to Hales, no run fuller and straighter, Hales flicks around the corner but can only find short long leg"
33,"Hazlewood to Hales, OUT full on the stumps, Hales aims a big swing towards the leg side and gets a huge top edge that swirls down to third man and Starc holds the chance very well. That hung in the air for a long time but Starc steadied himself just inside the boundary and took it down to his left with two hands"
34,"Hazlewood to Root, 2 runs length on leg stump, clipped through square leg and they run hard for two"
35,"Hazlewood to Root, FOUR runs too wide and Root slaps it wide of third man, good start for him"
36,"Maxwell to Morgan, FOUR runs reverse sweep first ball and he nails it past short third man, super timing from off stump"
37,"Maxwell to Morgan, 1 run length on middle and leg, tickled down the leg side and short long leg comes to his left to field, can't prevent the single though"
38,"Maxwell to Root, 1 run stays around the wicket, full on off stump, clipped down to long-off"
39,"Maxwell to Morgan, 1 run full length just outside off, driven down to long-off"
40,"Maxwell to Root, no run length outside off, a cross-bat slap to extra cover"
