,Data
0,"1.45pm: It's looking like a balmy afternoon down on the Eastern Cape, for a rare 20-over outing at St George's Park. Doubtless the brass band will be tooting along with the in-house DJ at the appropriate moments. While we await updates on the teams and toss, Firdose's preview is your one-stop shop for the state of play. And if you're following the home side's fortunes, you could"
1,"Starc to de Kock, no run fullish around off stump, 137kph/85mph and de Kock is across, taps softly towards point"
2,"Starc to de Kock, 1 run length on the stumps, straightens a touch as de Kock works across the line, nudged into a gap at midwicket for one"
3,"Starc to Hendricks, 1 run good length again, 136kph and curling int the pads as Hendricks works through midwicket, they think about a second... but de Kock turns it down as Agar comes in off the rope"
4,"Starc to de Kock, 1 run full and scooped out down towards third man"
5,"Starc to Hendricks, 1 wide full and leg side, 140kph/87mph... but off beam"
6,"Starc to Hendricks, no run pitched up around leg stump, pushed towards mid-on coming forwards"
7,"Starc to Hendricks, no run full on the stumps, 142kph/88mph and Hendricks opens the face slightly to punch square"
8,"Cummins to de Kock, no run charges in and hits a length, bowling over the wicket and de Kock steers towards point"
9,"Cummins to de Kock, SIX runs smoked! Length ball from Cummins and de Kock mows it into the crowd at deep midwicket! Carved brutally over the leg side for the first boundary of the day"
10,"Cummins to de Kock, no run Cummins adjusts, punched into the off side"
11,"Cummins to de Kock, SIX runs lapped over fine leg, goes all the way! Extraordinary from Quinny, who shuffled across and flipped it casually behind square, using Cummins' pace again"
12,"Cummins to de Kock, 1 run slower ball, nudged into a gap on the off side"
13,"Cummins to Hendricks, 1 run length ball, 137kph/85mph and angling in with the arm, Hendricks settles for turning it around the corner for one"
14,"Starc to Hendricks, no run fullish outside off, 141kph/88mph and Hendricks mistimes a drive into the leg side"
15,"Starc to Hendricks, FOUR runs launched over cover! Not much swing and Hendricks hits merrily on the up for his first boundary. Coming on crisply today"
16,"Starc to Hendricks, 1 run shorter length and dabbed down into the turf behind square on the off side"
17,"Starc to de Kock, SIX runs heaved into the crowd again! Short from Starc, sweet from de Kock, who swipes up and over deep backward square leg"
18,"Starc to de Kock, no run pitched up, skidding into the pads and Starc goes up... heading leg side, though"
19,"Starc to de Kock, 1 run big tail in, full at 147kph/91mph and again de Kock takes it on the boot, missing leg stump by a distance and they scurry the leg bye"
20,"Kane Richardson to de Kock, FOUR runs gets the scoop away fine, off the edge of the bat but it'll run to the rope!"
21,"Kane Richardson to de Kock, FOUR runs smacked off a length back down the ground! Length ball, 131kph/81mph and de Kock just whacks it"
22,"Kane Richardson to de Kock, 1 leg bye back of a length, de Kock attempts to scoop it fine again, takes this one on the body"
