,Data
0,10.15am Cook and Carberry will be in the dressing room strapping on the pads with Australia's new-ball attack eager to get at them. Will be interesting to see if there's a change of mindset from the England batsmen after the success of Ben Stokes at the WACA who showed some intent.
1,"10.25am We are set for the pomp and ceremony that precedes Ashes Tests these days...George Bailey, who is on the microphone, says he'd bought tickets to come and watch this Test with his dad about a month ago before earning an Ashes call-up."
2,"The anthems are done, the players head off again to do their last minute preparations. The ground is packed. Looks terrific. One of the great sporting stadiums."
3,"Michael Clarke gets his players in a huddle and here they come into the middle to a great reception...England's openers will follow shortly. Sit back and enjoy, folks."
4,"Ryan Harris with the opening over. He has three slips, a gully and a short leg"
5,"Harris to Cook, no run full at off stump, hint of nip back off the seam, Cook prods forward and gets a thick inside edge to the leg side"
6,"Harris to Cook, 1 leg bye touch straighter, more on middle and leg, flicks the pad and runs wide of Haddin"
7,"Harris to Carberry, no run short of a length going across outside off, Carberry draws his bat inside the line"
8,"Harris to Carberry, no run fuller and a fraction wide outside off, left alone"
9,"Harris to Carberry, no run keeps it full outside off, Carberry, with his high back life, lets it go through"
10,"Harris to Carberry, no run this one is, perhaps, a smidgen fuller but it's again wide enough outside off to leave alone...an exploratory first over from Harris"
11,"Johnson to Cook, no run starts full at off stump, 141kph, and Cook defends it firmly back down the pitch"
12,"Johnson to Cook, 2 runs low full toss on middle and leg, Cook clips it through midwicket to get himself up and running"
13,"Johnson to Cook, 2 runs neatly played by Cook, leans into a drive against a full delivery outside off and places it into the big gap at cover"
14,"Johnson to Cook, no run keeping it on a full length, not a huge stride from Cook but the balance is decent as he defends to the off side"
15,"Johnson to Cook, FOUR runs cracked...first boundary of the Test, dropped shorter and wider from Johnson, Cook responds with a rasping square cut that fizzes behind point"
16,"Johnson to Cook, no run gets himself back in a full length on off stump, defended square to point"
17,"Harris to Carberry, no run worked off the pads but it's well stopped by Bailey at short leg"
18,"Harris to Carberry, no run full outside off, left alone"
19,"Harris to Carberry, no run short of a length, Carberry hangs back in the crease and plays into midwicket"
20,"Harris to Carberry, no run not much swing yet for Harris, this is pushed across outside off"
21,"Harris to Carberry, no run good carry, Haddin takes this up around his chest - and it was still rising - as Carberry pulls his pat inside the line"
22,"Harris to Carberry, no run he isn't interested in an early drive as Harris hangs this full outside off"
23,"Johnson to Cook, no run full at middle and off, 147kph, Cook meets it with a straight bat and bunts it into the pitch then the ball bounces back to Johnson to bring some 'oohs' from the crowd"
24,"Johnson to Cook, no run he's on the back foot this time, defending to the leg side"
25,"Johnson to Cook, no run hint of movement and the pace is climbing, 147mph again, but Cook is able to leave alone"
26,"Johnson to Cook, no run gets across onto off stump and defends towards mid-on"
27,"Johnson to Cook, FOUR runs another positive shot from Cook, drives a very full delivery through the off side...no big follow through to the shot, more a punch and it dribbled into the rope"
28,"Johnson to Cook, 1 run flicks this off around middle and leg down to fine leg, a few hands on heads in the slips"
29,"Harris to Cook, no run that's his best ball of the morning so far, short of a length and nips away off the seam past Cook's outside...the England captain feeling for it"
30,"Harris to Cook, no run full and wider, a tempter, but Cook isn't tempted"
31,"Harris to Cook, FOUR runs a fortunate boundary, trying to leave the delivery alone and it runs off the toe-end off the bat between Haddin and Watson...nowhere near a catch"
32,"Harris to Cook, no run short of a length, left alone this time"
33,"Harris to Cook, no run defended to the off side"
34,"Harris to Cook, no run another good delivery, nipping off the seam but Cook was able to watch it go through...Harris easing into his spell"
35,"Siddle to Carberry, 1 run full on middle and leg, Carberry gets a thick inside down to fine leg to open his scoring"
