,Data
0,1.25pm Phenomenal atmosphere as Gilchrist comes in to bat for the last time at his home patch after Ponting won the toss and batted.
1,"Vaas to Gilchrist, 1 run off the mark with a straight drive and roared all the way"
2,"Vaas to Hayden, 2 runs a strong muscled drive and they come back for an easy two"
3,"Vaas to Hayden, no run a drive out to mid-off, but straight to the fielder"
4,"Vaas to Hayden, no run pushed through on the off-side once more"
5,"Vaas to Hayden, no run tight line once more, on off, a good length, and it's defended strongly on the front foot"
6,"Vaas to Hayden, no run good length again, pitching just outside off and some delicious shape away - but the batsman's not moved, letting the ball through"
7,"Malinga to Gilchrist, FOUR runs too wide outside off, no footwork there as Gilchrist drives hard through the covers - that was pure timing"
8,"Malinga to Gilchrist, no run straight ball, at 145kph, up there and defended from outside off with a sturdy shot"
9,"Malinga to Gilchrist, no run swivelled right onto the dot by Malinga, the batsman moving into the line on off and defends right behind the ball on the back foot"
10,"Malinga to Gilchrist, 1 run outside off, a good length, but worked on the back foot with a touch to mid-off"
11,"Malinga to Hayden, no run great length, pushed past the left hander and brushed just past the outside edge down the corridor"
12,"Malinga to Hayden, no run on off, more good length, and defended tidily"
13,"Vaas to Gilchrist, no run up there outside off, the batsman looks to squeeze it out to midwicket with a turn of the wrist but stops on the shot"
14,"Vaas to Gilchrist, no run at 121.9kph, good-length ball again, on off, and defended once more"
15,"Vaas to Gilchrist, no run came back in off the seam from just outside off to in line with the off-stump and the ball defended yet again"
16,"Vaas to Gilchrist, 1 run comes forward, looking to defend, gets a thick outside edge through the third man region, controlled down so no alarms"
17,"Vaas to Hayden, 2 runs overpitched on leg, and you can't bowl there to him, the batsman quick to bring his hands down on to the ball, clunking it out to midwicket and they come back for two"
18,"Vaas to Hayden, no run not a moment for Hayden to treasure, coming out, looking to drive through extra and stops on the shot, an action which scoops the ball up invitingly but without too much alarm"
19,"Malinga to Gilchrist, FOUR runs overpitched on off and Gilchrist gets down on one knee and swings the ball through the covers with a full follow-through"
20,"Malinga to Gilchrist, no run pushed across the left hander, with a touch of away movement too and played down off the back foot to the gully region where it's well picked up by Dilshan with a left-hand stretch of a dive"
21,"Malinga to Gilchrist, 1 run on off, worked into short midwicket"
22,"Malinga to Hayden, no run straighter delivery on off, the batsman straightens up to get inside the line of the ball and defends"
23,"Malinga to Hayden, OUT extra pace from Malinga, straight and short, Hayden tangles himself up looking to bunt it from outside off through midwicket, doesn't get over it whatsoever and the ball scoops up to Farveez Maharoof"
24,"Vaas to Gilchrist, no run short on off, defended on the back foot into the covers"
25,"Vaas to Gilchrist, no run short on off again and played back down"
26,"Vaas to Gilchrist, 1 run shortish ball on off, pushed towards mid-off and calls them through for the single, it's a far from comfortable one though, mind, as Jayasuriya comes round and throws towards the non-striker's sticks"
27,"Vaas to Ponting, no run on off, short, and played out to point in a half-defensive manner"
28,"Vaas to Ponting, no run across the right hander who comes down without convincing as his bat skews in his hands as he defends on the front foot"
29,"Vaas to Ponting, no run defended again"
30,"Malinga to Gilchrist, no run defended straight back to the bowler this time"
31,"Malinga to Gilchrist, no run outside off, driven to mid-off and there's no chance of a run"
32,"Malinga to Gilchrist, no run short outside off and cut down off the back foot to short point where Dilshan tidies up well and gets a low-five from Kapugedera for his efforts"
33,"Malinga to Gilchrist, FOUR runs outside off, a touch short, and it's a vintage Gilchrist - enjoy them while you can - a hard drive through the covers"
34,"Malinga to Ponting, 1 wide a height-related wide, banged in very short and it goes very high - more than a metre above his head even if he was standing up, but Ponting ducks just for good measure"
35,"Malinga to Ponting, 1 run no appeal as the ball cuts back in from outside off and catches the inside edge"
36,"Vaas to Ponting, no run outside off, and pushed into the covers"
37,"Vaas to Ponting, no run stays over the wicket, pushes that past the right hander"
38,"Vaas to Ponting, no run pushed past him again, the ball moving away off the pitch wider past the right hander whose leave is extravagant"
39,"Vaas to Ponting, 3 runs down on one knee to greet the ball outside off, swishes it with a flick through midwicket. He didn't have much room for that but it goes to the ropes"
40,"Vaas to Gilchrist, 1 run outside off, rising delivery, worked wide of mid-off and they run through an easy single"
41,"Vaas to Ponting, FOUR runs room outside off and Ponting launches into that one with a flaying, flowing drive through the covers. Great shot, he's already looking more comfortable"
42,"Malinga to Gilchrist, no run on off, tidy delivery and defended on the back foot"
43,"Malinga to Gilchrist, no run room outside off in theory but the length's too good, cramping Gilchrist whose hand comes off the bat as he looks to push to point"
44,"Malinga to Gilchrist, no run more room, tries to work hard to the covers, but plays right into the ground"
45,"Malinga to Gilchrist, no run pushed up there on off, played down"
46,"Malinga to Gilchrist, no run on middle and off, well bowled again, and all the batsman can do is defend in front of his stumps"
47,"Malinga to Gilchrist, no run pushed across the left hander, room outside off, Gilchrist chops into the ground and that rounds off an excellent maiden"
48,"Vaas to Ponting, no run right up there on off, and played forward for yet another dot"
49,"Vaas to Ponting, no run defended on the back foot"
50,"Vaas to Ponting, no run short on off and once again defended on the back foot"
51,"Vaas to Ponting, no run slower ball, coming back in and once more defended"
52,"Vaas to Ponting, no run driven hard to the covers, where it's snapped up"
53,"Vaas to Ponting, 1 run turned off the legs to midwicket for the only single off the over"
54,"Malinga to Ponting, no run outside off, driven hard to mid-off, but straight to the player"
55,"Malinga to Ponting, FOUR runs terrific shot for Ponting, getting over the ball on the off-side and pushed in front of midwicket to shake off the single-figures bogey"
56,"Malinga to Ponting, 2 runs a better delivery this time, Ponting caught in two minds going for the pull shot, cramped and pushed in front of midwicket"
57,"Malinga to Ponting, 2 runs got that one away with an inside edge in front of square, trying to drive forward. Malinga's bowling too straight - especially given his off-side field"
58,"Malinga to Ponting, FOUR runs short ball banged in straight and Ponting somehow gets the bottom of the bat on it and he pulls it round through the 45"
59,"Malinga to Ponting, no run laced hard to point this time"
60,"Vaas to Gilchrist, FOUR runs outside off and the ball was at the rope almost as soon as it had been hit, Gilchrist lacing it square through point"
61,"Vaas to Gilchrist, no run a hint of curl away as the ball pitches on a good length on off"
62,"Vaas to Gilchrist, 1 run pushed up there on a good line and length, driven back out through straight mid-off to bring up the fifty"
63,"Vaas to Ponting, FOUR runs a huge outside edge dashes just wide of a diving first slip there, Jayawardene, the bowler doing well with the ball that shaped across him on a good length"
64,"Vaas to Ponting, no run defended this time"
65,"Vaas to Ponting, no run comes right out and defends strongly this time on off"
66,"Maharoof to Gilchrist, no run overpitched on off, a cracking shot of a forward drive to mid-off, the fielder doing really well to come round, dive and roll - that was Dilshan with fast hands"
67,"Maharoof to Gilchrist, SIX runs hello, a controlled lofted drive over long-on that travels fast and flat two rows back"
68,"Maharoof to Gilchrist, no run cuts hard to point"
69,"Maharoof to Gilchrist, 2 runs flays hard straight to midwicket where Malinga tidies up now"
70,"Maharoof to Gilchrist, no run didn't time this one to mid-off"
71,"Maharoof to Gilchrist, FOUR runs short outside off, and ever so nearly a six as Gilchrist goes aerial again with another lofted drive, this time over straight long-on. He doesn't have to go does he?"
72,"Vaas to Ponting, OUT Ponting gets across but doesn't play either forward or back, instead guiding the ball to Jayawardene at first slip, who had predicted his downfall before this match"
73,"Vaas to Clarke, no run superb delivery, how about that one for a greeter? Bangs it in just short on miffle and the ball was through him, nipping off and away from him. Cracker"
74,"Vaas to Clarke, 1 run gets down and defends this time, and they shuffle through"
75,"Vaas to Gilchrist, FOUR runs strays on to the legs and turned round sharply through fine"
76,"Vaas to Gilchrist, no run short outside off, a touch of extra bounce, and Gilchrist leaps into the line to defend down off the back foot"
77,"Vaas to Gilchrist, 1 run outside off and well bowled, slowed down a touch and the pace deceiving Gilchrist who drags an inside edge back past the leg stump"
78,"Kulasekara to Gilchrist, no run waits to see what the bowler's got, and he's got a ball which pitches on middle and off and invites the batsman to defend on the back foot, right back down the line"
79,"Kulasekara to Gilchrist, no run on middle and leg this time, swivelled round to square, at least that was the intention, the ball instead dropping down off the edge"
80,"Kulasekara to Gilchrist, 1 run slower ball, yorker too, well dug out towards straight long-on where there's some good, committed fielding there"
81,"Kulasekara to Clarke, no run horrible effort from Clarke there, coming out of his crease, flashing really hard and totally missing down the corridor"
82,"Kulasekara to Clarke, no run good judgement from Clarke this time, the ball cutting back a touch from outside off and leaping over the off bail, clearing it by some distance"
83,"Kulasekara to Clarke, no run another play-and-miss rounds off a good over by the bowler, Clarke's feet once again trapped as he looks to lash through the covers"
84,"Vaas to Gilchrist, no run comes right out and works the ball into short midwicket"
85,"Vaas to Gilchrist, no run outside off, good length, Gilchrist waits and defends on the front foot"
86,"Vaas to Gilchrist, no run good length again, up there, and defended on the back foot into the off-side"
87,"Vaas to Gilchrist, 1 run right up there in front of off, played into the ground onto the leg-side with a powerless drive"
88,"Vaas to Clarke, no run swing into the right hander from a ball which starts on middle and leg and ends up just outside leg, played down into short midwicket"
89,"Kulasekara to Gilchrist, 1 run on middle and leg, worked into short miwicket, Vaas throws himself down to stop it"
90,"Kulasekara to Clarke, no run outside off, defended on the back foot"
91,"Kulasekara to Clarke, FOUR runs outside off, driven hard through mid-off with the full face of the blade and a high elbow"
92,"Kulasekara to Clarke, no run out of the crease again, on the back foot, and plays hard to Kapugedera just foward of point who does well once more"
93,"Kulasekara to Clarke, no run comes out and defends on the front foot"
94,"Vaas to Gilchrist, no run over the wicket, defended on the back foot in line with the ball"
95,"Vaas to Gilchrist, no run outside off, played on the up just short of Malinga at mid-off, a touch of pop there"
96,"Vaas to Gilchrist, no run right up there on off, a touch of movement in the air, defended on the front foot"
97,"Vaas to Gilchrist, no run right up there again on leg this time, played on the front foot into the leg side and no run's on"
98,"Vaas to Gilchrist, 1 run pushed out to mid-on this time and they run through"
99,"Vaas to Clarke, no run ripped through on a good line and length, just past the outside edge"
100,"Kulasekara to Gilchrist, no run right up there and played forward in a defensive manner"
101,"Kulasekara to Gilchrist, no run across the left hander at a tight angle, Gilchrist goes back and pushes to short midwicket, there's no run but there is a good throw in from the fielder to the non-striker's"
102,"Kulasekara to Gilchrist, no run comes forward again, always attacking, but drives straight to the fielder at mid-off"
103,"Kulasekara to Gilchrist, SIX runs short and what a way to bring up the fifty, everyone's on their feet as he pulls hard, great eye there, in front of square"
104,"Kulasekara to Gilchrist, no run up there and played off the back foot, defensively"
105,"Vaas to Clarke, no run across the right hander, worked into the covers"
106,"Vaas to Clarke, no run on leg, driven back out to the bowler without much power"
107,"Vaas to Clarke, 2 runs comes out of the crease, driven to the covers"
108,"Vaas to Clarke, no run lets that one go across him, outside off and nips wider off the seam"
109,"Vaas to Clarke, no run pushed straight to the covers, Clarke finding it hard to find the gaps, and that's well bowled again"
110,"Vaas to Clarke, no run Clarke sets to defend and does so on the front foot"
