,Data
0,"Prasanna to Ponting, 1 run full ball is guided to midwicket for a single"
1,"Prasanna to Watson, no run tossed up, full and on off, punched back by Watson, Prasanna once again shows how good he is fielding off his bowling, diving acrobatically across the pitch to stop that"
2,"Prasanna to Watson, no run slapped towards cover this time"
3,"Prasanna to Watson, no run drifting outside leg and going straight after pitching, Watson is struck on the pad"
4,"Prasanna to Watson, FOUR runs a touch short and Watson power-heave makes it appearance, absolutely hammers that over midwicket, there's a man on the boundary but he can't get near that as it bounces away for four"
5,"Prasanna to Watson, 1 run"
6,"Angelo Mathews to Watson, 1 run works it away towards midwicket for a single"
7,"Angelo Mathews to Ponting, no run short of a length ball and on middle and off, 118kph, gentle run-up from Mathews, defended to the leg side"
8,"Angelo Mathews to Ponting, no run short of length ball just outside off, defended to the off side"
9,"Angelo Mathews to Ponting, 1 run short from Mathews, Ponting unfurls a pull shot, swivels as he plays it, gets a single for his efforts"
10,"Angelo Mathews to Watson, 1 run on middle and leg, tapped towards square leg for a single"
11,"Angelo Mathews to Ponting, no run Ponting looks to whip this short of length ball to the leg side, he misses and is struck on the pad, that was heading down the leg side so there was only a muted lbw appeal"
12,"Prasanna to Watson, no run length ball outside off, Watson crouches low as he blocks it"
13,"Prasanna to Watson, 1 run powers this towards deep extra cover for a single"
14,"Prasanna to Ponting, no run lovely delivery, Prasanna gets this one to rip after pitching on leg and middle, spins past the outside edge as Ponting looks to guide it to the off side"
15,"Prasanna to Ponting, FOUR runs flighted length ball, Ponting latches on to that, plays it inside-out and over cover for a boundary"
16,"Prasanna to Ponting, no run this is another one that nearly goes straight, Ponting looking for the turn as he tries to defend to the off, inside-edge towards the leg side"
17,"Prasanna to Ponting, FOUR runs very short from Prasanna, Ponting says thank you and muscles that to the midwicket boundary"
18,"Angelo Mathews to Watson, no run defends the first ball of the over towards mid-on"
19,"Angelo Mathews to Watson, 1 run full and angling in, Watson punches that down to long-on for a single"
20,"Angelo Mathews to Ponting, no run nips in from a short of length, Ponting looks to defend to the off side, struck on the pads above the knee roll, but was hit outside off"
21,"Angelo Mathews to Ponting, OUT there's the breakthrough, that ball comes on slower than Ponting expected, he was early into the shot, and the ball lobs up towards midwicket, Suraj Randiv jumps forward and snaffles the ball, it was the offcutter from Mathews, not sure Ponting picked it"
22,"Angelo Mathews to Clarke, no run so what if I bowl at 120, I can still bowl bouncers, says Mathews, Clarke is surprised by that one, sways out of the way though"
23,"Angelo Mathews to Clarke, no run gets behind the line of this offstump delivery and defends it"
24,"Prasanna to Watson, no run"
25,"Prasanna to Watson, 1 run Watson stretches forwards and eases the ball towards long-off for a single"
26,"Prasanna to Clarke, no run a bit of air, Clarke backs away to make room and slaps the ball towards cover where Dilshan fields smartly"
27,"Prasanna to Clarke, no run defended of the back foot"
28,"Prasanna to Clarke, no run an inside-edge, again Clarke expects more turn than there is, he was looking to defend to the off side, the ball dribbles towards midwicket"
29,"Prasanna to Clarke, 2 runs short and well outside off, Clarke hangs back and slices that past point to get off the mark"
30,"Angelo Mathews to Watson, no run full and outside off, that is blocked by Watson"
31,"Angelo Mathews to Watson, no run more defence from Watson as that one from Mathews nips in"
32,"Angelo Mathews to Watson, 1 run short from Mathews and that is pulled towards midwicket for a single"
33,"Angelo Mathews to Clarke, no run length ball outside off, defended off the front foot towards cover"
34,"Angelo Mathews to Clarke, no run patient from Clarke, watchfully played out to the off side"
35,"Angelo Mathews to Clarke, 1 run a bit short from Mathews and that is whipped towards deep midwicket"
36,"Jeevan Mendis to Clarke, no run on target straightaway, length ball on off, not much turn, defended by Clarke"
37,"Jeevan Mendis to Clarke, no run a bit short on middle and leg, Clarke rocks back and pushes it to the right of the bowler, who moves across quickly to field"
38,"Jeevan Mendis to Clarke, 1 run short from Mendis, Clarke pulls it to midwicket"
39,"Jeevan Mendis to Watson, no run length ball heading for middle and off, careful defence from Watson"
40,"Jeevan Mendis to Watson, 1 run a touch short and on legstump, Watson gets well back and eases it towards long-on"
41,"Jeevan Mendis to Clarke, 1 run slapped a diving point fielder, sweeper cover does the fielding"
42,"Mendis to Clarke, no run flighted and full, just outside off, Clarke defends off the front foot"
43,"Mendis to Clarke, no run tossed up again, on offstump, punched back towards the bowler"
44,"Mendis to Clarke, no run outside off, this one goes straight on, Clarke makes room and cuts but can't beat point"
45,"Mendis to Clarke, 1 run works this one towards midwicket for a single"
46,"Mendis to Watson, 1 run sliding down the leg side, Watson guides the ball in front of square leg"
47,"Mendis to Clarke, 1 run Mendis drops it short again, steered towards sweeper cover for a single"
48,"Jeevan Mendis to Clarke, 1 run tapped down to long-on for a single"
49,"Jeevan Mendis to Watson, no run tossed up and that is defended towards cover"
50,"Jeevan Mendis to Watson, SIX runs there's the big hit, pure power from Watson, who hammers it over deep midwicket for six, that was a flat hit"
51,"Jeevan Mendis to Watson, FOUR runs short from Mendis, Watson clubs this past extra cover for four more, he moves on to 46"
52,"Jeevan Mendis to Watson, no run full and straight, Watson defends it cautiously"
53,"Jeevan Mendis to Watson, no run plays the final ball of the over late, steers it towards short third"
54,"Mendis to Clarke, 1 run flighted and full, worked past midwicket for a single"
55,"Mendis to Watson, no run shortish and wide, Watson looks to power that through cover, can't time it ver y well"
56,"Mendis to Watson, no run fuller this time, remains wide of off, pushed towards cover off the front foot"
57,"Mendis to Watson, no run length ball, close to off, Watson still decides to go for the cut, makes room and slaps it to backward point"
58,"Mendis to Watson, no run punched back to the bowler this time"
59,"Mendis to Watson, no run and only one off that over as Watson plays the final ball back to Ajantha Mendis"
60,"Jeevan Mendis to Clarke, 1 run short of length ball on middle and leg, cautious forward defence from Clarke"
61,"Jeevan Mendis to Watson, 1 run nearly takes out Michael Clarke with a muscled hit towatds long-on, Clarke skips out of the way"
62,"Jeevan Mendis to Clarke, no run a full ball is driven back towards the bowler"
63,"Jeevan Mendis to Clarke, 1 run whips this one behind square leg for a single, thinks of the second but there's no time"
64,"Jeevan Mendis to Watson, 1 run short and wide, Mendis lucky to escape there, Watson makes room and lashes that towards cover but the timing isn't great"
