,Data
0,"Rashid to Smith, 1 run touch short, whipped out to deep midwicket"
1,"Rashid to Finch, 2 wide angled down the leg side, he goes for a dab-sweep, doesn't make contact, rebounds off Buttler's gloves"
2,"Rashid to Smith, 1 run short again, pulled to deep backward square leg"
3,"Rashid to Finch, 1 run uses his feet, this drifts outside leg stump, pushed into the on side"
4,"Rashid to Smith, no run short on leg stump, think Smith was trying to leave this for the wide but it takes his body"
5,"Rashid to Smith, 1 wide this one is way down the leg side"
6,"Rashid to Smith, OUT he's got Smith! What a strike for Rashid. Gets it outside off, just a hint of turn, and a thin nick to Buttler. He actually played outside this, away from his body, and got an inside edge. Not sure Buttler took it entirely cleanly,"
7,"Rashid to Head, no run beats him straightaway! Adjust to the left hander, pushed across him, may have been the googly, Head's feet not going and he fiddles at it"
8,"Plunkett to Finch, 2 runs short of a length outside off, cut through point wide of third man"
9,"Plunkett to Finch, no run full outside off, onto the front foot and punches to cover"
10,"Plunkett to Finch, FOUR runs that's a lovely stroke, picks up a short-of-a-length delivery and plays a short-arm jab/pull shot over midwicket"
11,"Plunkett to Finch, FOUR runs edged! Through the vacant slip cordon. A good length ball outside off, it wasn't a deliberate glide from Finch"
12,"Plunkett to Finch, no run touch of extra bounce outside off, jabbed into the off side"
13,"Plunkett to Finch, no run back of a length outside off, played to cover"
14,"Rashid to Head, 1 run flicks a full toss down to long-on"
15,"Rashid to Finch, 2 runs down the leg side again, Finch gets a tickle on it fine of the keeper"
16,"Rashid to Finch, no run very full, wide outside off, mistimed back to the bowler off the toe end"
17,"Rashid to Finch, 1 run that's a bit of a heave...a full delivery outside off, swung through midwicket"
18,"Rashid to Head, no run full at middle and off, tucked to midwicket"
19,"Rashid to Head, FOUR runs full outside off, that's a strong shot from Head as he reaches out and drives between cover and mid-off"
20,"Plunkett to Finch, no run beaten outside off as he aims to drive on the up"
21,"Plunkett to Finch, 1 run width outside off, he throws his hands through a drive which lobs in the air over the infield to the sweeper"
22,"Plunkett to Head, no run back of a length outside off, punched from the back foot to cover"
23,"Plunkett to Head, no run very full outside off, 136kph/84mph, driven to mid-off"
24,"Plunkett to Head, no run pulls the length back, at off stump, defended to the bowler"
25,"Plunkett to Head, 1 wide down the leg side"
26,"Plunkett to Head, OUT dragged on! We saw a few of those in the Test match here. Good length, outside off, aiming to play square through the off side and gets a bottom edge into the timber. The seventh ball of the over proves a bonus for England!"
27,"Rashid to Finch, no run outside leg stump, the line has been inconsistent so far, flicked to short fine leg"
28,"Rashid to Finch, 1 leg bye huge appeal for lbw! Not sure he picked the googly. Morgan has called the review. Gets forward, spins past the bat and front pad. Actually takes the back leg. And it's done too much, missing leg stump"
29,"Rashid to Marsh, no run full and straight, defended on the front foot"
30,"Rashid to Marsh, 1 run more air, tossed up at off stump, punched firmly to mid-on who makes a good save but is deep enough for the single"
31,"Rashid to Finch, no run a little shorter, played off the back foot, gets an inside edge into his boot"
32,"Rashid to Finch, no run full outside off, driven firmly to cover"
33,"Plunkett to Marsh, no run short of a length outside off, driven square to point where it's smartly intercepted"
34,"Plunkett to Marsh, 1 run short, he plays back, a defensive shot runs into the leg side"
35,"Plunkett to Finch, 1 leg bye angled into the pads, doesn't get any bat on it as he looks to flick and it bobbles behind square"
36,"Plunkett to Marsh, FOUR runs short delivery, at the body, deflects off the glove wide of the keeper...he was trying to get out of the way of that."
37,"Plunkett to Marsh, no run back outside off, short of a length, pushed to point"
38,"Plunkett to Marsh, 2 runs full at leg stump, sweetly timed through the leg side, deep square gets across"
39,"Rashid to Finch, no run full length, outside off, dabbed to gully"
40,"Rashid to Finch, FOUR runs tossed up and sublimely swatted through square leg! Plants the front foot, sweeps with authority and that was nailed"
41,"Rashid to Finch, 1 run outside off, cut firmly into the off side"
42,"Rashid to Marsh, no run tossed up, under the eyeline, driven carefully to mid-off"
43,"Rashid to Marsh, no run a decent legspinner on middle and off. A solitary slip is still in attendance"
44,"Rashid to Marsh, no run forward and patted to cover"
45,"Ali to Finch, no run tucked to the leg side, back in the crease"
46,"Ali to Finch, 2 runs slices a cut through backward point"
47,"Ali to Finch, 1 run nurdled round the front pad, out to backward square"
48,"Ali to Marsh, no run forward and this one turns a touch to beat the edge. Tight line"
49,"Ali to Marsh, 1 run tapped into space, down the ground"
50,"Ali to Finch, 1 run flicked in the air, through midwicket, and up comes an effortlessly fluent fifty for Aaron Finch. It's been tough going out there, but he's made it look easy"
51,"Rashid to Finch, SIX runs smashed up and over long-on! Not really timed, nor to the pitch of the ball. But all levers and power!"
52,"Rashid to Finch, no run forward, poked back down the pitch"
53,"Rashid to Finch, 1 run tapped down the ground to long-on"
54,"Rashid to Marsh, no run worked into the covers"
55,"Rashid to Marsh, 1 run worked into the gap on the off side"
56,"Rashid to Finch, no run firmly swept, but well intercepted on the 45"
57,"Ali to Marsh, no run forward and punched to the off side"
58,"Ali to Marsh, no run short cover in business once again as Marsh looks to work the single through the off side"
59,"Ali to Marsh, no run on the back foot, mid-on gathers to join the dots"
60,"Ali to Marsh, 1 run high-elbowed push down to long-off"
61,"Ali to Finch, no run twirly length, on off stump"
62,"Ali to Finch, 2 runs pre-meditated retreat to leg, to free up the off side with a hefty calve. Not entirely timed, but placed well enough to return for the second"
63,"Plunkett to Marsh, no run smashing drive, but smashed straight to mid-off. Very full length, inviting the stroke"
64,"Plunkett to Marsh, no run back of a length this time, jabbed out to point"
65,"Plunkett to Marsh, 1 run driven in the air, but just out of reach of short cover! Looked like a slower ball, and nearly did the trick"
66,"Plunkett to Finch, 1 wide slides down leg"
67,"Plunkett to Finch, no run on the back foot, defended back to the bowler"
68,"Plunkett to Finch, no run nudged to the leg side"
69,"Plunkett to Finch, no run pops up a touch into the leg side, but always safe"
70,"Ali to Marsh, 1 run punched back past the bowler"
71,"Ali to Finch, 1 run a patient poke into the off side, treating Moeen with respect"
72,"Ali to Marsh, no run blocked under the eye-line, Moeen gathers"
