,Data
0,"Faulkner to Samuels, no run floats a length ball across the batsman, who dabs it behind the wicket"
1,"Faulkner to Samuels, FOUR runs width on offer and he's crunched that off the backfoot into the point boundary. Delightful timing, got on top of the bounce and boom!"
2,"Faulkner to Samuels, no run much fuller and across Samuels, who watches it through to the keeper. That was the leg-cutter as well"
3,"Faulkner to Samuels, no run beautiful delivery again, gets it to land just around the region where Samuels isn't sure whether to play forward or go back, left alone in the end"
4,"Faulkner to Samuels, no run forces that off the backfoot to cover point"
5,"Faulkner to Samuels, no run another slower delivery outside off, Samuels leaves and Wade has a tough task taking it on the second bounce. Slowness of the surface coming through already"
6,"Hazlewood to Ramdin, no run good length ball on off stump, solidly defended"
7,"Hazlewood to Ramdin, no run slower one on off stump, Ramdin inside-edges a drive to Boland at mid-on"
8,"Hazlewood to Ramdin, no run invites Ramdin to blast one through cover, there's a hint of movement away from off stump, left alone"
9,"Hazlewood to Ramdin, no run fantastic delivery again, draws him forward by floating it full on off stump, enough movement to create a doubt in the batsman's mind, watched through to the keeper"
10,"Hazlewood to Ramdin, no run gets behind the line of the ball to bunt that to the off side"
11,"Hazlewood to Ramdin, no run getting too predictable, and that's his USP, isn't it? Another full ball on off stump that's left alone by Ramdin"
12,"Faulkner to Samuels, no run length ball on middle, Samuels gets back to punch that to cover"
13,"Faulkner to Samuels, FOUR runs the heaven or hell approach from Samuels, no half-measures as he looks to clobber that over cover, but ends up getting a thick inside edge that races past Hazlewood at midwicket. Has enough legs to race into the boundary"
14,"Faulkner to Samuels, no run lazy elegance to the fore, gets half-forward to ease that to cover"
15,"Faulkner to Samuels, 1 run enough width for him to make some room and crunch that off the frontfoot to sweeper cover"
16,"Faulkner to Ramdin, no run looks to get across but ends up staying put on middle stump as he plays it back down the pitch"
17,"Faulkner to Ramdin, FOUR runs top shot! Shows the full face of the bat to ease that half-volley past mid-on. Short boundary there, and on this billiards top, there was no chance for the fielder to dish in a dive. Exquisite timing"
18,"Hazlewood to Samuels, no run full ball on off stump, steered to gully"
19,"Hazlewood to Samuels, no run angles a length ball into middle and leg, tucked to midwicket"
20,"Hazlewood to Samuels, no run shapes to pull but was through with the stroke when the ball rolled off the toe-end to mid-on. Clearly early into the stroke there, but it was there to be hit"
21,"Hazlewood to Samuels, no run uppish, but safe. Looks to hit it down the ground over the bowler's head, but the ball stops on him a touch to lob off the top half of the bat. Lands short of mid-on"
22,"Hazlewood to Samuels, no run crunching sound of the ball hitting the centre, but Bailey is upto the task at point as he stops what would have been a certain boundary otherwise"
23,"Hazlewood to Samuels, no run slow and full on middle, dabbed to the off side"
24,"Faulkner to Ramdin, no run fuller in length, on middle, played back with a straight bat"
25,"Faulkner to Ramdin, 1 run nudged off the pad to fine leg. Hazlewood fires a throw to the keeper, who inturn has a shy at the stumps at the bowler's end even as Ramdin desperately tries to hustle back after being refused the second by Marlon"
26,"Faulkner to Samuels, 1 run tucks the length ball on middle and leg to fine leg"
27,"Faulkner to Ramdin, no run defended with soft hands to midwicket, wicket-to-wicket stuff from Faulkner"
28,"Faulkner to Ramdin, no run punched to short cover, Bailey the man there. Once again the ball stops on him a touch as he looks to force that through the gap"
29,"Faulkner to Ramdin, no run cuts, but straight to Maxwell at point"
30,"Boland to Samuels, no run starts with a short one that holds onto the surface to prevent Samuels from going for a full-blooded cut shot, the ball rolls to mid-off as the bat face turns in his hand"
31,"Boland to Samuels, no run play and a miss. This one holds its line after pitching at length on off stump, Samuels is squared up as the ball misses the bails by a whisker"
32,"Boland to Samuels, no run floats one back in from wide of the crease, Samuels is hit high on the pad as he misses the across-the-line whip"
33,"Boland to Samuels, no run appeal for caught behind, but umpire Gregory Brathwaite is unmoved. Samuels' feet are glued to the crease as he attempts to punch off the backfoot. Has a go at it but looks like it missed everything. Matthew Wade's reaction was a giveaway of sorts. He wasn't convinced the"
34,"Boland to Samuels, 1 run the attempted run down to third man is intercepted by the point fielder"
35,"Boland to Ramdin, 2 runs whipped off his hip past square leg, aggressive calling made the second possible"
36,"Faulkner to Samuels, no run full-length delivery angling across, Samuels opens the bat face to ease it to the slip fielder"
37,"Faulkner to Samuels, 1 run on the pads, worked with the angle to long-on"
38,"Faulkner to Ramdin, no run stays inside the crease and punches that back to the bowler"
39,"Faulkner to Ramdin, no run length ball slanted across the batsman, pushed to cover, tight bowling this"
40,"Faulkner to Ramdin, 1 run width on offer, crunched to sweeper cover"
41,"Faulkner to Samuels, 1 run gets across and works it wide of midwicket for an easy single"
42,"Boland to Samuels, no run how does he do this like a machine? Lands it a touch ahead of good length on off stump, defended back down the pitch"
43,"Boland to Samuels, no run gets forward and defends again"
44,"Boland to Samuels, no run banged in short, but slides it down leg, Samuels ducks under it"
45,"Boland to Samuels, 1 run half-volley on the pads, flicked to deep midwicket"
46,"Boland to Ramdin, 1 run hustles Ramdin for pace as he goes back into the crease to work that wide of midwicket"
47,"Boland to Samuels, no run back of length delivery on middle from wide of the crease, he hops back to angle it to point"
48,"Marsh to Ramdin, no run starts off with a short ball outside off, pushed to cover"
49,"Marsh to Ramdin, 1 run width on offer, cuts it to deep point to bring up >b> 2000 ODI runs"
50,"Marsh to Samuels, 1 run top shot, some punch in that stroke as he uses the bottom hand to essay that short ball to deep point"
51,"Marsh to Ramdin, no run beaten by one that nips away late. Ramdin pokes at that one with minimal feet movement, was helped by the late movement"
52,"Marsh to Ramdin, no run gets one to swing back in from off stump, defended back with a straight bat"
53,"Marsh to Ramdin, no run stays inside the crease to dab the length ball to cover"
54,"Boland to Samuels, 1 run turns it to the vacant midwicket region for an easy single"
55,"Boland to Ramdin, 1 run flicked off the pads past mid-on, where Mitch Marsh dishes in the slide to keep it down to a single"
56,"Boland to Samuels, 1 wide wonder if they're trying to trap him down leg. This one's floated into the pads, all Samuels needed to do was get a faint tickle to get a boundary, misses"
57,"Boland to Samuels, no run opens the bat face to play that one to point"
58,"Boland to Samuels, FOUR runs that's a fabulous shot! Picks the length early, moves leg side to open up the off side and then hammers that into the point boundary. There was a touch of arrogance there"
59,"Boland to Samuels, no run nearly chopped it back onto the stumps. Feet glued to the crease as he looks to ease it to the off side, the ball bounces off the inside edge over the stumps"
60,"Boland to Samuels, 1 run once again he gets on top of the bounce to crunch that to deep point"
61,"Marsh to Samuels, 2 runs fractionally short on off, Samuels swivels on the back foot and flat-bats a pull towards midwicket. Starc dishes out a drive and creates an indentation on the ground"
62,"Marsh to Samuels, no run Marsh throws his head back in despair. Back of a length and kicks up outside off. Samuels throws his hands at a cut and is defeated by the lift"
63,"Marsh to Samuels, 1 run much fuller on off, Samuels guides it behind square on the off side for one"
64,"Marsh to Ramdin, no run back of a length and outside off, punched out to point"
65,"Marsh to Ramdin, no run length ball on off, pushed to mid-off on the front foot"
66,"Marsh to Ramdin, no run back of a length on off, the late away movement defeats Ramdin. He hung his bat out and got beaten past the outside edge. Marsh throws his head back, again. Probing bowling"
