,Data
0,"Agar to Taylor, no run tossed up outside off, Taylor scuttles forward but can't get it past cover"
1,"Agar to Taylor, 1 run flighted, Taylor waits and opens the face a little more, pushed in front of square"
2,"Agar to Roy, no run tries to uses the feet, darted in on off and Roy squeezes the bat down on it"
3,"Agar to Roy, no run well bowled, gives this some air and it drifts in before spinning away past the bat, Wade then takes off the bails for good measure but Roy hadn't moved out of his ground"
4,"Agar to Roy, 2 runs length, flatter trajectory, worked away through square off the back foot"
5,"Agar to Roy, 1 run tossed up and Roy again closes the face, nudges through midwicket for one"
6,"Cummins to Roy, no run back of a length outside off, 88mph, Roy gets over it in defence"
7,"Cummins to Roy, FOUR runs edged for four! Did Roy open the face at the last moment? Possibly, and with no slip in it flew away, wide of the diving Wade"
8,"Cummins to Roy, 2 runs goes back and across and this time steers the ball deliberately wide of third man, comes racing back for two - wave of the bat for an attractive fifty from just 34 balls"
9,"Cummins to Roy, 1 run length outside off, Roy runs another one down to third man"
10,"Cummins to Taylor, no run short outside off, drops back and defends square"
11,"Cummins to Taylor, 1 run banged in short again, 88mph and Taylor jumps back, fends it away through backward square"
12,"Agar to Taylor, 1 run tossed up, Taylor skips out and punches down the ground to long-off"
13,"Agar to Roy, 1 run flighted, around off stump, pushed back past the bowler"
14,"Agar to Taylor, 1 run length ball, slightly flat and worked away through square leg off the back foot"
15,"Agar to Roy, 1 run looped up, Roy comes forward and punches to the bowler's left, Agar gets a hand on it but can only take the pace off, mid-off cleans up but they get through for a single"
16,"Agar to Taylor, 1 run angled in with the arm, pushed down the ground coming forwards"
17,"Agar to Roy, 1 run pushed through a bit quicker outside off, Roy steers it away through cover point"
18,"Cummins to Roy, 2 runs pitched up on the stumps, Roy sashays forward and whips through mid-on, looks like another boundary but for an excellent bit of fielding, still they get back for two"
19,"Cummins to Roy, no run full, 92mph outside off, pushed watchfully into the covers"
20,"Cummins to Roy, FOUR runs phwoar, that's four! Short outside off, Roy rocks back and uses the pace, swats it aerially over backward point and away to the fence"
21,"Cummins to Roy, 1 run on the stumps, worked into the leg side"
22,"Cummins to Taylor, no run good pace from Cummins, bringing the heat, Taylor meets it with an icy defence"
23,"Cummins to Taylor, no run pitched up around the line of off, shows it a straight bat coming forwards"
24,"Agar to Roy, 1 run tossed up, there's some grip and the ball clips the outside edge as Roy pushes forwards, falls safely into the off side and bounces away into a gap"
25,"Agar to Taylor, no run angled in, again the ball straightens, gets a leading edge into the covers"
26,"Agar to Taylor, 2 runs full length, Taylor dances out and whips the ball away through midwicket, gets a couple into the deep"
27,"Agar to Taylor, 1 run Agar has a graze on his elbow already but he throws himself after another punch down the ground, can't quite get there"
28,"Agar to Roy, no run pushed down the leg side, Roy is hit on the pad play across the line"
29,"Agar to Roy, OUT comes forward, chipped into the off side without conviction - and Roy is gone! This is a waste, he was looking so good and he has donated Agar his maiden ODI wicket, popping the ball straight to short extra cover. Maxwell initially palmed it up into the air and then grabbed it at the second attempt"
30,"Cummins to Taylor, 1 wide slightly back of a length and veering down the leg side"
31,"Cummins to Taylor, no run over the top of off, 91mph and jabbed back into the covers as Taylor skitters across his stumps"
32,"Cummins to Taylor, 1 run even quicker from Cummins, 92mph on off stump, Taylor shows a slightly wonky bat and gets a thick inside edge through backward square leg"
33,"Cummins to Morgan, no run pushed across the lefty from over the wicket, flying through off a length and left alone - that's left a smoke trail at 96mph!"
34,"Cummins to Morgan, FOUR runs touch full and wide and stroked through the covers, that's a nice way to get going, leaning out and punching a half-volley to the boundary boards"
35,"Cummins to Morgan, no run there's the throat ball in response, nasty from Cummins, the batsman just manages to jerk out of the way"
36,"Cummins to Morgan, no run searing pace and a horrible length, rising past the outside edge as Morgan stays back and fends at it... There's a somewhat belated appeal but don't think any bat was involved"
37,"Agar to Taylor, 1 run tossed up on middle and leg, worked away into a gap at midwicket"
38,"Agar to Morgan, no run stays round the wicket, tossed up on leg stump, defended"
39,"Agar to Morgan, no run gives it some air, leg-stump line, Morgan leans out and taps back to the bowler"
40,"Agar to Morgan, no run slightly short from Agar, the batsman drops back and flicks the ball, momentarily in the air but short of midwicket"
41,"Agar to Morgan, no run full and flighted outside off, reaches for the drive but picks out cover"
42,"Agar to Morgan, 1 run very full on the stumps, moves to the off side and dabs one through backward square leg"
43,"Cummins to Morgan, 2 runs short of a length at off stump, 92mph, Morgan just puts bat to ball with an open face and guides through point"
44,"Cummins to Morgan, no run that's quick again, 92mph, and it's a bouncer angled across which Morgan attempts to hook but is beaten for pace over the top edge"
45,"Cummins to Morgan, 1 run this time it's shorter but wider outside off, Morgan isn't entirely in control but manages to deflect it towards third man"
46,"Cummins to Taylor, no run short of a length at off stump, 93mph, Taylor hops across the crease and defends"
47,"Cummins to Taylor, 1 run pulled through midwicket from outside off, Taylor got over the top of the ball"
48,"Cummins to Morgan, no run he's not comfortable against this one, 91mph, short, but not overly short, and at the body...Morgan thrusts his gloves in front of his face and turns his head, taking the ball straight on the hands"
49,"Agar to Taylor, 3 runs uses his feet then clips a low full toss through midwicket...takings England a hundred"
50,"Agar to Morgan, 1 run round the wicket, flicked from full outside off down the ground"
51,"Agar to Taylor, no run nicely bowled, flighted on middle and off, gripped and took a thick outside edge as Taylor played forward"
52,"Agar to Taylor, no run defended from middle and leg"
53,"Agar to Taylor, no run more turn, a fraction shorter, Taylor works it behind square on the leg side"
54,"Agar to Taylor, 1 run full at the stumps, driven through the covers to the sweeper"
55,"Maxwell to Taylor, 3 runs nearly does him first ball, Taylor using feet and almost yorks himself as the ball is fired full outside off but manages to get a toe end to third man"
56,"Maxwell to Morgan, 1 run round the wicket, tucked wide of mid-on"
57,"Maxwell to Taylor, 1 run driven towards mid-off who is inside the circle...sharp run, but both batsmen scamper well"
