,Data
0,"9.6;W;Ashwin to Watson, OUT the man from Chennai has struck, Watson went for the slog sweep, this one was slower through the air, tossed up, and turned in to strike the off stump, even as Watson missed it completely, did not get too far across to pick it from outside off, played a bit early too;Shane Watson b Ashwin 25 (39m 38b 5x4 0x6) SR: 65.78;"
1,"Harbhajan to Haddin, no run goes across and picks a fuller one from way outside off to midwicket"
2,"Harbhajan to Haddin, no run a bit shorter, turns in and he goes back to push it back to the bowler"
3,"Harbhajan to Haddin, no run 85.6 kph, a touch slower, he waits on it and turns it towards square leg"
4,"Harbhajan to Haddin, 1 run fires this one in full and on leg stump, easily worked away through square leg"
5,"Harbhajan to Ponting, no run lunges way forward to one that is flighted outside off stump, pushed out to extra cover"
6,"Harbhajan to Ponting, no run the Australia captain in two minds, decides to do neither, stays on the crease and pushes at one that turns in sharply to strike him on the pad but way outside off stump"
7,"Ashwin to Haddin, no run does not turn in as much, a bit short, and he goes back to cut it to point"
8,"Ashwin to Haddin, no run much fuller now, around leg stump, played out towards short midwicket"
9,"Ashwin to Haddin, 1 run very full and on leg stump, whipped in the air down to fine leg"
10,"Ashwin to Ponting, 1 run comes well forward and pushes this one away past cover"
11,"Ashwin to Haddin, 2 runs Munaf lumbers after one that is pushed through covers, and that means a couple is easily taken"
12,"Ashwin to Haddin, FOUR runs possible chance, gets him to chip it in the air, he is beaten in the flight, but manages to get it just over Zaheer running to his left from mid off, and what's more, it also runs in to the boundary"
13,"Harbhajan to Ponting, no run shufles across and goes well back to push a turning delivery, gets a leading edge towards the bowler"
14,"Harbhajan to Ponting, no run plays out this one towards short leg"
15,"Harbhajan to Ponting, no run another edge, Ponting is pinned on the crease, pushes at one that bounces, and the thick edge goes towards point"
16,"Harbhajan to Ponting, 2 runs there is no leg slip, and Ponting flicks a fuller delivery in that region, Zaheer tidies up at fine leg"
17,"Harbhajan to Ponting, 1 run tossed up generously outside off stump, he drives with the turn to long on"
18,"Harbhajan to Haddin, no run flatter and fuller this time, and it is patted back to the bowler"
19,"Patel to Ponting, 1 run starts off with a widish length ball outside off, punched to sweeper cover"
20,"Patel to Haddin, FOUR runs 134.7 kph, length ball with some width outside off, Haddin makes some more room outside leg, and goes inside-out past extra cover, he has been looking to do that against the seamers"
21,"Patel to Haddin, FOUR runs Munaf had taken out Pietersen against England with a screamer of a catch, Haddin offers him another chances at glory, with a furious shot straight back at him, but Munaf is late to get his hands on it, and Haddin as two boundaries in two balls"
22,"Patel to Haddin, no run plays this one outside off quietly towards point"
23,"Patel to Haddin, no run follows him outside leg stump even as he backs away, but is cramped for room"
24,"Patel to Haddin, FOUR runs Munaf has leaked a lot of boundaries in his opening over, here's another one, length ball sitting up, and Haddin clears front leg and smokes it over mid on"
25,"Harbhajan to Ponting, 1 run turns in from outside off, but short enough for him to shuffle and whip it backward of square"
26,"Harbhajan to Haddin, 1 run much fuller this time, he drives with the turn down to long on"
27,"Harbhajan to Ponting, 1 run another full delivery around off, he adjusts to ease it to long on off the front foot"
28,"Harbhajan to Haddin, 1 run gets him to drive to a tossed up delivery outside off stump, he gets it off the inner half of the bat and collects a single towards long on, Harbhajan cannot stop the ball, finds Ricky in the way"
29,"Harbhajan to Ponting, no run tossed up full on middle, played out towards midwicket"
30,"Harbhajan to Ponting, 1 wide flighted again, and turning, but from round the stumps, goes down leg"
31,"Harbhajan to Ponting, no run this one went straight on at an angle outside off, made him uncertainly reach out and push it towards point"
32,"Yuvraj to Haddin, no run tossed up slowly, and very full, dug out to Yuvraj"
33,"Yuvraj to Haddin, 1 run another fuller one, this time on leg stump, and eased towards deep midwicket"
34,"Yuvraj to Ponting, no run 83.2 kph, a touch flatter, he lunges out and pushes it away to point"
35,"Yuvraj to Ponting, no run drives with the turn to short extra cover, where Raina covers a lot of ground to his right, gets up and fires in the direct hit to the striker's end, Ponting is well in, and that's what the replays confirm"
36,"Yuvraj to Ponting, 1 run waits for a flighted one to arrive on middle and leg, and pushes it down the ground towards long on"
37,"Yuvraj to Haddin, no run more flight from Yuvraj, he gets forward and pushes with the turn towards short extra cover"
38,"Harbhajan to Ponting, no run Ponting gets in to a considerable tangle, looks to cut a delivery that is neither short nor wide, and in the end plays it out towards point"
39,"Harbhajan to Ponting, 1 run goes deep in the crease, and whips a turning ball through square leg, the fielder messes up initially but keeps them to one in the end"
40,"Harbhajan to Haddin, no run fired in flatter and quicker on middle stump, patted back to the bowler"
41,"Harbhajan to Haddin, no run flighted one now, played out with the turn on the leg side"
42,"Harbhajan to Haddin, 1 run slightly short and turning in, punched off the back foot and sweeper cover gets around to field"
43,"Harbhajan to Ponting, 1 wide tossed up from round the stumps, turns down the leg side, Ponting went feeling for it, wanting to nudge it fine"
44,"Harbhajan to Ponting, 1 run better line, makes him go right back in the crease and he turns it away to deep midwicket"
45,"Yuvraj to Ponting, no run Raina runs to his right and cuts off the drive from Ponting"
46,"Yuvraj to Ponting, FOUR runs Ponting gets his first boundary, skips down the track, gets outside the line, and lofts against the turn wide of midwicket, lovely shot"
47,"Yuvraj to Ponting, 2 runs gets the outside edge as Ponting pushes hard at one, it rushes past slip"
48,"Yuvraj to Ponting, FOUR runs Ponting is taking on the part-timer here, goes down on the knee and slog sweeps a flatter one to the deep midwicket boundary"
49,"Yuvraj to Ponting, no run and now goes right forward, and smothers a turning delivery"
50,"Yuvraj to Ponting, no run pushes out this one towards covers, he is done for the over"
51,"Harbhajan to Haddin, 1 run turns in from outside off, Haddin tucks with the spin to midwicket"
52,"Harbhajan to Ponting, no run offie on middle from round the wicket, Ponting stays back and defends as it straightens."
53,"Harbhajan to Ponting, 1 run this one is too straight, and Ponting works it through midwicket for a single"
54,"Harbhajan to Haddin, no run length ball with some air from over the wicket to Haddin, defended back to the bowler"
55,"Harbhajan to Haddin, no run drifts in from a little wide of the crease, Haddin is happy to defend from the crease to the leg side"
56,"Harbhajan to Haddin, 1 run fuller on middle, Haddin eases it down to long on for a single"
57,"Patel to Haddin, no run legcutter at 116 kph, good delivery pretty full and Haddin defends from the crease. Good move from Dhoni to come up."
58,"Patel to Haddin, FOUR runs smart batting from Haddin. 130 kph, short ball wide enough outside off for Haddin to safely guide down to third man, past Dhoni who can't do much. Expertly executed late cut that."
59,"Patel to Haddin, 1 run another legcutter, this time Haddin gets the outside edge as he looks to steer to the off side."
60,"Patel to Ponting, no run back of a length, again a touch of away nip and Ponting defends with the full face"
61,"Patel to Ponting, no run slower ball, 119 kph and everything happens in slow motion. Ponting lunges out early and has to pull back as he looks to defend down the track. Munaf falls down to his right with the grace of a tall tree that's being felled, and stops the ball."
62,"Patel to Ponting, 1 run fuller and wider outside off, Ponting leans out to drive into the covers for a single"
63,"Yuvraj to Ponting, no run turn from outside off, Ponting leans out and defends"
64,"Yuvraj to Ponting, no run inviting dolly tossed up outside off, very wide and Ponting lets it go. Hmm."
65,"Yuvraj to Ponting, 3 runs poor delivery, dropped really short and Ponting pumps the cut well in front of square. Desperation from Harbhajan running across from deep point and he manages to stop the boundary."
66,"Yuvraj to Haddin, no run full and flat outside off, played straight to cover"
67,"Yuvraj to Haddin, 1 run loopy delivery, dips on Haddin who drives on the half volley into the covers for a single"
68,"Yuvraj to Ponting, 1 run another rank-bad short delivery outside off, too wide for Ponting to cut and he again slaps into the covers with the kind of ugliness the ball deserves to be dealt with."
69,"Patel to Ponting, 1 run full delivery on off stump, Ponting drives easily to long off. Dhoni comes back up to the stumps."
70,"Patel to Haddin, no run legcutter, nifty delivery and Haddin has to adjust and defend as it nips away from a length"
71,"Patel to Haddin, no run another one, slightly shorter this time and Haddin punches to the leg side"
72,"Patel to Haddin, FOUR runs Haddin has 50. Munaf is clocked at 138 kph. I wonder if that's a speed gun glitch. Over-pitched on the leg stump, Haddin gets the front foot inside the line and heaves away over the vacant midwicket area. Not the best bit of timing, but perfect choice of placement. Well played."
73,"Patel to Haddin, no run another legcutter on leg stump, good ball but comes after a poor delivery. Haddin defends this one but Munaf is leaking runs."
74,"Patel to Haddin, no run ends with a back of a length ball on the middle and leg, Haddin whips to midwicket, but they can't get the single"
75,"Yuvraj to Ponting, 1 run too short from Yuvraj again, easy pickings for Ponting who steers the cut to deep point"
76,"Yuvraj to Haddin, 1 run holds it back and gets some grip outside off, Haddin waits and punches into the covers"
77,"Yuvraj to Ponting, 1 run that's the fourth successive short ball from Yuvraj to Ponting. Another cut for a single to deep point"
78,"Yuvraj to Haddin, 2 runs mis-hit by Haddin and just as well. He was looking to carve up Yuvraj's tossed up delivery inside out, and ended up spooning it just over the infield"
79,"Yuvraj to Haddin, OUT Yuvraj's golden arm strikes again. Raina takes a smart low catch tumbling forward. Haddin was clearly looking to make things happen against Munaf and Yuvraj, and he may have chanced his arm once too often. Yuvraj slows this one up in the air, tosses it up on off and gets it to break away. Haddin looks to power the cover"
80,"Yuvraj to Clarke, no run and he prances out of the crease first ball. Yuvraj sees him and holds the length back. Clarke has to adjust and get across to cover the line. Defended to the off side."
81,"Patel to Ponting, no run legcutter straightens on off stump, Ponting pushes into the covers"
82,"Patel to Ponting, no run slight change of pace, 120 kph full and looking for the lbw. Ponting seemed to come down on it a little late, but managed to defend to the leg side"
83,"Patel to Ponting, 2 runs too straight, comes in with the angle, Ponting cheekily taps through square leg and runs like the wind for a couple"
84,"Patel to Ponting, 2 runs another couple. Slow, back of a length ball outside off, Ponting opens the face as he steers through backward point. Enough time for two before Zaheer can get there and get a languid throw in."
85,"Patel to Ponting, no run slower ball on off stump, Ponting lunges forward in customary fashion and plays it out to mid off"
86,"Patel to Ponting, no run ends with a smart legcutter on middle and off, Ponting carefully covers the line and defends"
87,"Yuvraj to Clarke, 1 run short of a length on off stump, Clarke gets off the mark easily since long on is back. He punches to the deep and sets off"
88,"Yuvraj to Ponting, no run Raina is electric as always in the covers. Yuvraj flights one outside off and Ponting drives powerfully. A horizontal Raina intercepts"
89,"Yuvraj to Ponting, no run shortens the length. On off stump and going away, Ponting smothers the spin and eases it to spin."
90,"Yuvraj to Ponting, no run middles the defensive push this time. Gets it out to point"
91,"Yuvraj to Ponting, 1 run Ponting drives past Raina this time and eventually gets the single. That moment of brilliance from Raina was worth three dot balls. That's what good fielding does for the team."
92,"Yuvraj to Clarke, no run another dot ball to end the over, Clarke can't get the cut past point."
93,"Patel to Ponting, no run back of a length on the pads, Ponting defends to the leg side. Dhoni's menacing presence near the stumps makes things difficult for the batsmen."
94,"Patel to Ponting, 1 run width outside off, Ponting slams the square drive behind point for a single. Munaf has protection in the deep."
95,"Patel to Clarke, no run Clarke nudges off the pads, gets past short midwicket, but not mid on."
96,"Patel to Clarke, 1 run length ball outside off, Clarke controls the push into the covers for a single"
97,"Patel to Ponting, 1 run holds the length back outside off, Ponting camps on the back foot and punches through the covers for a single"
98,"Patel to Clarke, 1 run slips the last ball on the pads, but the length is disciplined enough to ensure Clarke can't get freebies. Nudged to square leg for a single. Dhoni is indeed getting some quiet overs out of Munaf at the moment."
99,"Yuvraj to Clarke, no run angling in from wide of the crease, Clarke defends off the front foot as it straightens"
100,"Yuvraj to Clarke, no run Clarke skips out, works with the angle to an alert Kohli at midwicket."
101,"Yuvraj to Clarke, 1 run Clarke again skips out, this time conscious to get the on drive straighter. Single to long on."
102,"Yuvraj to Ponting, no run well bowled and well fielded by Yuvraj. He gets one to drift in nicely and Ponting comes forward to drive past him. Yuvraj moves to his left quickly, dives and fields. Might have jammed a finger into the ground in the process. He is in some strife."
103,"Yuvraj to Ponting, 1 run Ponting squeezes a single, with the spin past cover point for one"
104,"Yuvraj to Clarke, no run arm ball, Clarke did not pick it as he went back for the punch to the off side and ended up heaving to Kohli at mid on, who cuts off any hopes of a single. Occasional sparks on the field from India."
105,"Patel to Ponting, 2 runs top timing from Ponting. Short of a length outside off, Ponting lunges into an accomplished cover drive and gets a couple"
106,"Patel to Ponting, no run loud appeal from Munaf, none from Dhoni. Will this be referred? Ian Chappell says he needs to be a damn good salesman to convince Dhoni to review this, and Dhoni has bought it. India have reviewed it. And that's a wasted review. Short of a length ball, lands on middle, holds its line, but its hit Ponting too high as"
107,"Patel to Ponting, FOUR runs vintage Ponting. Legcutter at 121 kph, Ponting seemed to read it even before Munaf sent it down. He seemed to have read it from Munaf's brain. He got into position to the length ball, moving that front foot into a lovely position and just launched it through the line, almost all the way over long on. Super shot."
108,"Patel to Ponting, no run shortens the length this time, Ponting plays back and defends carefully."
109,"Patel to Ponting, no run again Munaf holds the length back and Ponting plays from the crease defensively."
110,"Patel to Ponting, 1 run drives a full length ball on the pads to long on for a single, Munaf's few quiet overs may be out of the way. Dhoni might be mulling a bowling change here. Raina, may be?"
111,"Yuvraj to Ponting, no run tossed up on middle and leg and straightening, Ponting has jumped out of the crease, looking to flick and gets a leading edge to point"
112,"Yuvraj to Ponting, 1 run too short, Ponting rocks back in a flash and plays to deep point for a single"
113,"Yuvraj to Clarke, no run Clarke's missed out on a long hop, carving a short ball straight to Kohli at cover"
114,"Yuvraj to Clarke, 2 leg byes sliding along with the angle, Clarke gets something on it down towards fine leg"
115,"Yuvraj to Clarke, no run slow and loopy outside off, Clarke skips out, gets the front foot across to the pitch and pushes to the off side"
116,"Yuvraj to Clarke, 1 run drifts into the pads to end the over, Clarke picks him with the angle through wide mid on for a single"
117,"Tendulkar to Clarke, 1 run leggie to start off outside leg as the batsman hops out and works it to long on for one"
118,"Tendulkar to Ponting, 1 run hideously poor full toss on middle and off, Ponting could have hit that back to Tasmania if he wanted, but he's pulled it straight to midwicket"
119,"Tendulkar to Clarke, no run whoa! He's bowled the ball of the day! Drifts in towards outside leg stump, lands, grips and breaks right past the face of the bat. Clarke looks flummoxed. Hasn't seen such spin since he faced Warne in the nets."
120,"Tendulkar to Clarke, 1 run full toss. What a mixed bag. Clarke bunts to long on for one."
121,"Tendulkar to Ponting, no run another ripping leggie on leg stump, Ponting carefully defends as it breaks in."
122,"Tendulkar to Ponting, 2 runs he's tried to bowl a fellow legend round the legs. Ponting knows it well and does well to get bat on a paddle sweep to fine leg. Entertaining over, that!"
123,"Yuvraj to Clarke, 1 run Yuvraj loops one on middle and leg, Clarke drives to long on for a single"
124,"Yuvraj to Ponting, no run too short, another poor ball wasted as Ponting cuts to cover"
125,"Yuvraj to Ponting, 1 run Raina in the way again. Full on off stump, Ponting drives into the covers and it's that man, horizontal Raina, flying into the path and deflecting it away. Single, all the same."
126,"Yuvraj to Clarke, OUT uhoh, Clarke has played the worst shot of the day. India's best spinner in this World Cup has taken another wicket. Flighted ball on leg stump, Clarke looks to play an ugly slog-swipe, across the line and completely out of character, against the spin, and indeed the run of play. He got the front foot across, was inside"
127,"Yuvraj to Ponting, no run tossed up on off stump, Ponting defends to the off side"
128,"Yuvraj to Ponting, 1 run Ponting has 50. He's played within himself and found some form. Another inviting flighted ball on the stumps, Ponting eases it with the spin to deep cover for one more."
129,"Khan to Ponting, 1 run starts off round the wicket, full and angling in in search of reverse. Ponting lunges forward to play into the covers"
130,"Khan to Hussey, 1 run Mike is away. Slow yorker at 118 kph outside off and Mike pushes it away into the covers, and in a muddle of fast-moving of feet gets across to the other end."
131,"Khan to Ponting, 1 run slides down into Ponting's pads and he glances backward of square for a single"
132,"Khan to Hussey, no run smart ball, back of a length and no room outside off, Mike looks to drop to the off side and gets a single, but Dhoni has an extra fielder in the circle to cut the single off"
133,"Khan to Hussey, 1 run the first hint of reverse. Zaheer gets one to tail in at 138 kph, and Mike inside-edges the on-drive to midwicket."
134,"Khan to Ponting, 1 run another slower ball, 120 kph, and Ponting clearly did not pick it. He was sucked into an early on-drive, and it looped away to land at the vacant mid on area."
135,"Harbhajan to Ponting, 1 run flat offie breaks in from outside off, Ponting works it from the crease wide of mid on for a single"
