,Data
0,Toss Australia have won the toss and will bat first.
1,"Jonkman to Gilchrist, (no ball) From round the wickets, comes a length-delivery, angling in, Gilchrist tries to whip it to on side and gets a inside-edge onto his pads. No ball though."
2,"Jonkman to Gilchrist, no run lands on a length, outside off, comes in, Gilchrist goes back, pushes the bat out, away from the body, makes contact and the ball rolls towards cover"
3,"Jonkman to Gilchrist, no run And again. Whippy action gets the ball back in from outside off, Gilchrist gets behind the line and defends"
4,"Jonkman to Gilchrist, 1 leg bye Fab delivery. It swung in late from outside off and Gilchrist is beaten by the movement and is rapped on the pads - it was going down leg side and the ball went to left of gully. They rush for a quick single, a shy comes at the striker's end, misses but Hayden would have made it."
5,"Jonkman to Hayden, 1 leg bye another one swinging in to the hips, they will get a leg bye"
6,"Jonkman to Gilchrist, FOUR runs Slap! Couple of deliveries were swinging down the leg side and so he started this one from well outside off but it sat up for Gilchrist to cut it past point"
7,"Jonkman to Gilchrist, no run closer to the off stump, fuller, pushed towards mid-off"
8,"Reekers to Hayden, 1 run Fullish, hint of inswing, driven towards mid-on for a quick single"
9,"Reekers to Gilchrist, FOUR runs Caressed away. Classy. Overpitched outside off stump, down came the bat in a lovely arc to meet the ball flush in the middle and it sped through extra cover."
10,"Reekers to Gilchrist, 1 run slides on to the legs, Gilchrist works it past square-leg"
11,"Reekers to Hayden, no run That silly mid-off comes into play. nice strangling delivery on the off and middle, goes on straight, Hayden gets his bat down in a hurry, pushes it out to silly mid-off"
12,"Reekers to Hayden, 1 run Another probing delivery on the off and middle, full in length, Jabbed away, gets an outside-edge through gully, down to third man"
13,"Reekers to Gilchrist, no run on the middle and leg, turned to midwicket"
14,"Jonkman to Hayden, 1 run another inswining delivery from round the wickets, full in length on the middle stump line, Hayden leans forward, works it to left of mid-on"
15,"Jonkman to Gilchrist, FOUR runs Don't bowl there! Short and wide, Gilchrist earns his living from those deliveries. Cut away past point. Whack!"
16,"Jonkman to Gilchrist, 1 run almost at the blockhole, on the middle stump line, dug out to the right of mid-off for a single."
17,"Jonkman to Hayden, 1 run 128.2 kmph back of length delivery, swinging to the hips, tucked away to fine-leg with ease."
18,"Jonkman to Gilchrist, no run fuller, again touch of in swing, from that round the wicket angle, driven towards mid-off"
19,"Jonkman to Gilchrist, no run Peter Borren makes an athletic stop at cover. Overpitched on the off and Gilchrist drilled it to Borren's right but a fine stop there."
20,"Reekers to Hayden, no run full in length, on the middle, driven back to the bowler"
21,"Reekers to Hayden, no run on the middle and leg, worked to midwicket. The wicketkeeper is standing up to the stumps"
22,"Reekers to Hayden, 1 leg bye gentle seam-up delivery on the legs, shovelled away towards square-leg"
23,"Reekers to Gilchrist, no run full and just outside off stump, Gilchrist leans forward, opens the bat-face, punches it to point"
24,"Reekers to Gilchrist, no run similar line, just outside off, pushed back to the bowler."
25,"Reekers to Gilchrist, no run"
26,"Jonkman to Hayden, no run again from round the wickets, in the channel outside off, Hayden plonks his right foot out and shoulders arms"
27,"Jonkman to Hayden, no run bends in from just outside off, on the middle stump line, Hayden leans forward, plays it inside-out to cover"
28,"Jonkman to Hayden, no run almost-yorker, at the off stump line, Hayden stabs it away down the track"
29,"Jonkman to Hayden, no run driveable length, just outside off, driven to cover"
30,"Jonkman to Hayden, no run continues to get some swing. Bit too early in the trajectory though. Outside off stump, driven out to mid-off"
31,"Jonkman to Hayden, no run lands on a length, just outside off stump, rushes through to the channel, left alone. It's a maiden over!"
32,"Reekers to Gilchrist, 1 run Smack! overpitched outside off and crashed to deep cover."
