,Data
0,2.00pm Andrew Flintoff wins the toss. England will bat.
1,"Tait to Joyce, no run well, that was pretty erratic to start things off, but maybe because it's his first ball, he's been given the benefit of the doubt"
2,"Tait to Joyce, no run better, straighter, and good carry as well"
3,"Tait to Joyce, 1 wide oops! That's almost Harmisonesque. Pitched on the white lines and swung towards the slips"
4,"Tait to Joyce, no run wonderful response! Real pace, yorker length and inswinging. Joyce gets his bat down just in time"
5,"Tait to Joyce, FOUR runs strays onto the pads and that's clipped firmly through midwicket to bring up the first boundary of the day. Good shot"
6,"Tait to Joyce, no run banged in and bending back into the batsman. Joyce plays inside the line with a perpendicular bat"
7,"Tait to Joyce, 1 wide wild again. Arguably less wide than his first ball, but rightly called as Gilchrist takes in front of slip"
8,"Tait to Joyce, 2 runs leg-side again, and Joyce tickles the last ball down to fine leg. A woolly first over"
9,"Bracken to Loye, no run good start, full length, curving in, defended on the front foot"
10,"Bracken to Loye, 1 run gets it a fraction wrong this time. Loye flicks to leg to get off the mark"
11,"Bracken to Joyce, 1 wide bit of width, but not too much. Strange call, to be honest"
12,"Bracken to Joyce, no run tighter, and just back of a length. Joyce plays inside the line again"
13,"Bracken to Joyce, no run good probing length outside the left-hander's off stump"
14,"Bracken to Joyce, no run no stroke offered as the ball fizzes through"
15,"Bracken to Joyce, no run curving towards the slips, and edged towards the gully. Safe though"
16,"Tait to Loye, no run big booming outswing from Tait. Useful pace as well. Loye leaves alone"
17,"Tait to Loye, 2 runs starts on middle-and-leg, decent swing again, but easily clipped to midwicket"
18,"Tait to Loye, no run big appeal from Tait, but that looked to be sliding down leg. Loye was well squared up though. Hawkeye disagrees ..."
19,"Tait to Loye, no run fuller, outside off, and squirted to gully. Rapid"
20,"Tait to Loye, 1 wide 95mph, but misdirected, and slips past Loye's ribs for another extra"
21,"Tait to Loye, no run good pace again, Loye drawn into the drive, but controls his aggression"
22,"Tait to Loye, no run right up to the bat, and an inside-edge bobbles into the crease as Loye drives again. Better over"
23,"Bracken to Joyce, no run fizzes through, no stroke offered"
24,"Bracken to Joyce, no run probing, probing. No stroke again as the ball sits in the channel outside off stump"
25,"Bracken to Joyce, no run good discipline from Bracken."
26,"Bracken to Joyce, no run outside off stump once again, Joyce shoulders arms once again"
27,"Bracken to Joyce, no run straighter, and this time Joyce is forced to defend. Drawn onto the front foot"
28,"Bracken to Joyce, no run excellent over. Joyce defends into the covers"
29,"Tait to Loye, no run banged in, takes the glove and dribbles into the covers. Good aggression"
30,"Tait to Loye, no run right up to the bat, hint of movement and watchfully defended back up the pitch"
31,"Tait to Loye, no run speared down the leg-side, takes the pad but Gilchrist runs round to field"
32,"Tait to Loye, 2 runs attempted yorker, 90mph-plus but no movement, and easily squeezed to square leg"
33,"Tait to Loye, 2 runs nicely timed through square leg, bit of a half-volley this time but Tait is finding a good rhythm after that erratic first over"
34,"Tait to Loye, no run booming full-toss, Loye flings the bat but the outswing deceives him and he under-edges into the slips."
35,"Bracken to Joyce, no run a swish and a miss from Joyce - that was loose. Tempted by a hint of width, but good bounce and movement"
36,"Bracken to Joyce, 2 runs dropped! And that was a dolly. Joyce's first attacking move of the match, danced down the track, had a smear, and Tait at deep point fluffed a sitter"
37,"Bracken to Joyce, 1 wide outside off, tight call, but that won't improve Bracken's mood"
38,"Bracken to Joyce, no run tighter to the stumps and defended"
39,"Bracken to Joyce, 1 run fuller length, and pushed to leg"
40,"Bracken to Loye, SIX runs there he goes! It's that slog-sweep again, and it's a big, big six again! Slight top-edge, but what power! Twelve rows back, I reckon"
41,"Bracken to Loye, 1 run back on a good length, and solidly defended"
42,"Tait to Loye, no run fancy that, it's a wide one, and he chased it!"
43,"Tait to Loye, 1 run shorter, quicker, but defended on the hop into the vacant gully. 97mph that one, and Loye is shaking his finger, as well he might"
44,"Tait to Joyce, no run 96.1mph now, and that climbs past the left-hander's edge for Gilchrist to take above his head"
45,"Tait to Joyce, no run yorker! And a good one too. Hastily dug out by Joyce"
46,"Tait to Joyce, no run swinging again, but a bit short and easily defended into the leg-side"
47,"Tait to Joyce, no run right on the spot, swinging back towards off stump, and solidly pushed back up the pitch. Tidy stuff, and brutally quick as well!"
48,"Bracken to Loye, 1 run leg-side, and turned away for a quick single"
49,"Bracken to Joyce, FOUR runs width, and smacked! That's a lovely shot - down the track, on the up, and over the covers"
50,"Bracken to Joyce, no run shorter but straighter, and turned to leg with no great pace"
51,"Bracken to Joyce, 1 leg bye leg-sided again, clipped into space - in fact, it came off the pad but the intent was there"
52,"Bracken to Loye, FOUR runs there's the sweep again! But this time it's a wild outside-edge that flies high over the slips. Still, it'll do"
53,"Bracken to Loye, FOUR runs no edges this time! That's a fine sweep, fizzes through square leg to complete an expensive over!"
54,"Tait to Joyce, no run 94.9mph that time, but nicely timed even though the direction was lacking. Steered into the gully off the back foot"
55,"Tait to Joyce, 1 run good yorker, squeezed out to the gully"
56,"Tait to Loye, no run slightly short, but rapid and Loye can't time his clip through leg"
57,"Tait to Loye, no run quick! Short and climbing at Loye, who fends this off his nose with a bit of discomfort"
58,"Tait to Loye, no run that's that tempter again, and Loye is drawn into it once again. Beaten by the swing, and just as well for his sake"
59,"Tait to Loye, FOUR runs much better shot, up towards the blockhole but swinging away. He didn't try to smack it, but it went like the proverbial through the covers all the same. When it's coming at you at 97mph, you don't need to have a mow!"
60,"Clark to Joyce, no run right on the money first up. Defended, but there's no swing"
