,Data
0,1.50pm Andrew Strauss has won the toss and sent Australia in to bat.
1,"Shahzad to Watson, no run a little bit of swing in to Watson, who leaves it outside off"
2,"Shahzad to Watson, no run right on target now, and Watson gets forward to defend"
3,"Shahzad to Watson, no run again Watson goes with the straight bat, watchfully, as Shahzad angles in to off stump"
4,"Shahzad to Watson, no run some swing away from the batsman now, and it's left to go through to Matt Prior"
5,"Shahzad to Watson, no run banged in short of a length and it's moving in to Watson, who leaves it alone"
6,"Shahzad to Watson, no run fuller and straighter, Watson drives clunkily to mid-on and can't find the gap"
7,"Tremlett to Haddin, 1 leg bye the first run is on the board, and it's a leg-bye off the thigh away behind square as Tremlett bowls a little too straight"
8,"Tremlett to Watson, no run better line now and Watson drives, uppishly as this ball doesn't come on as quick as he expected, and it's collected at mid-on"
9,"Tremlett to Watson, no run Watson tries to guide this one down past the two slips, but it's collected on the bounce at second slip"
10,"Tremlett to Watson, no run banged in short of a length, Watson pushes to point, he's being extra cautious out there"
11,"Tremlett to Watson, 1 run Watson gets off the mark now with a single, just guided into the ground and behind point"
12,"Tremlett to Haddin, no run oh, you could have driven a small car through that gap between bat and pad, as Haddin drives waftily and Tremlett nips the ball back in through the gate - Haddin's lucky to survive that"
13,"Shahzad to Watson, FOUR runs there's the first boundary of the day, but it wasn't exactly off the middle as Watson drove uppishly just wide of mid-off, it evaded the fielder and ran away safely"
14,"Shahzad to Watson, no run left alone as this one nips back in and sails over the stumps"
15,"Shahzad to Watson, no run bouncer and Watson swings wildy! He's tried to pull that, with so much effort that he's lucky not to have thrown his back out. In any case, the ball bounced more than he expected and sailed through to Prior"
16,"Shahzad to Watson, no run jags back in off the seam and Watson gets an inside edge on to the pads"
17,"Shahzad to Watson, no run Shahzad is getting good bounce here, and this one is cut by Watson close to his body, into the ground and straight to point"
18,"Shahzad to Watson, OUT gone! Shahzad deserved that wicket, he'd been getting them nip back off the seam and this one does the same, Watson tries to open the face and run it to third man but only succeeds in playing on to his off stump"
19,"Tremlett to Haddin, 1 run Haddin faces his third ball and works a single off his hips to square leg"
20,"Tremlett to Clarke, no run wide of off and swinging away, Clarke leaves it alone"
21,"Tremlett to Clarke, no run straighter now and Clarke pushes defensively to cover"
22,"Tremlett to Clarke, no run good line right on off stump and straightening, Clarke gets it away to point"
23,"Tremlett to Clarke, no run Clarke gets across and punches to the off side, doesn't quite time it"
24,"Tremlett to Clarke, 1 run and Clarke is off the mark with a hurried single as he pushes just wide of mid on"
25,"Shahzad to Clarke, no run defended edgily back down the pitch"
26,"Shahzad to Clarke, no run good bounce and carry through to Prior as it's left alone outside off"
27,"Shahzad to Clarke, 1 run nipping back in again and it's short of a length, Clarke thrusts the bat forward and gets a single off the inside edge away through square leg"
28,"Shahzad to Haddin, no run bouncer and Prior does well to take that one. That was above head height, I think Shahzad is lucky that wasn't called a wide"
29,"Shahzad to Haddin, 2 runs wider of off now and Haddin opens the face to guide this one through gully, and third man runs around to do the fielding"
30,"Shahzad to Haddin, no run Haddin's had enough of being careful, he backs away and tries to drive down through cover but just finds mid off"
31,"Tremlett to Clarke, no run that's a wonderful delivery from Tremlett, it angles back in and then moves away off the seam, thoroughly beating the straight bat of Clarke"
32,"Tremlett to Clarke, 2 runs good running now as Clarke gets one through square leg and puts the pressure on the fielder to get back for two"
33,"Tremlett to Clarke, no run straight-bat defence this time from Clarke"
34,"Tremlett to Clarke, no run pushed away off the back foot to cover"
35,"Tremlett to Clarke, no run short of a length again, and it's pushed away to midwicket"
36,"Tremlett to Clarke, no run again it's a good ball probing outside off, and it's pushed to cover"
37,"Shahzad to Haddin, 2 runs Haddin works this one with the angle through midwicket, just finds the gap nicely"
38,"Shahzad to Haddin, OUT Shahzad gets another one! Again he nips the ball back in, and Haddin drives at it, gets a thin edge back in on to his stumps and the seam movement has now done for both openers"
39,"Shahzad to White, no run fullish ball and White keeps it out"
40,"Shahzad to White, no run pushed back down past the bowler to mid-on"
41,"Shahzad to White, no run probing outside off, White gets across with a big stride and defends"
42,"Shahzad to White, no run bouncer! And it's quick, straight, and probably just a touch too high to really threaten White, who goes for the hook but can't connect"
43,"Tremlett to Clarke, no run left alone outside off"
44,"Tremlett to Clarke, 1 run straighter line now and Clarke nudges a single wide of mid-on"
45,"Tremlett to White, no run White pushes this one to off, good consistent lines from Tremlett"
46,"Tremlett to White, no run yeee-ouch! Tremlett uses his height to bang this one in short and White tries to defend, but cops it on the right hand, yanking it off the bat and takes the glove off immediately. The physio comes out to have a look. And for some reason Kevin Pietersen is supervising, patting White on the shoulder."
47,"Tremlett to White, no run pushed out to the off side and can't find the gap"
48,"Tremlett to White, no run on the back foot, White defends"
49,"Shahzad to Clarke, no run pushed away to the off side"
50,"Shahzad to Clarke, FOUR runs well played by Clarke, he's used his feet here to walk down the pitch and across outside off, and lifts this ball over wide midwicket, safely and timed well enough to reach the boundary"
51,"Shahzad to Clarke, no run slower ball now and it's left alone outside off"
52,"Shahzad to Clarke, 1 run punched off the back foot wide of cover and Clarke finds a single"
53,"Shahzad to White, no run White hangs the bat out at this one and defends to cover"
54,"Shahzad to White, no run and this one is left alone"
55,"Bresnan to Clarke, no run good line to start with, right on off stump, and it's defended"
56,"Bresnan to Clarke, no run pulled away to midwicket but can't find the gap"
57,"Bresnan to Clarke, OUT ooooh dear! Clarke has not capitalised on his start. He's chased a wide one, which was there to be hit, but he's cut it straight to Bell who is just forward of point, what a disappointing end for the stand-in captain"
58,"Bresnan to Hussey, no run pushed away defensively to off"
59,"Bresnan to Hussey, no run good ball swinging back in and Hussey doesn't get the bat on that, takes it on the pad"
60,"Bresnan to Hussey, no run defended to the off side again"
61,"Shahzad to White, 1 wide bad ball, way down leg side and there's no doubt that's a wide"
62,"Shahzad to White, 1 run driven just wide of mid-off to get a single"
63,"Shahzad to Hussey, 1 run thickish inside edge gets Hussey off the mark through square leg and that's his first ODI run since August 2009"
64,"Shahzad to White, no run yorker but it's not on line, and White pushes to point"
65,"Shahzad to White, no run there's an appeal now as White pushes outside off and the ball is taken by Prior, but Tony Hill isn't interested and it didn't look like an edge at first view - replays confirm bat hit pad"
66,"Shahzad to White, 1 run White throws the bat now as he gets a wider and fuller one, getting it uppishly to third man and it's collected inside the boundary"
