,Data
0,"Hopes to Smith, OUT Hopes strikes! Just a fraction short outside off, Smith comes down the pitch while simultaneously giving himself some room, slashes hard but gets a thick edge, actually off the bottom of the bat straight to Haddin who accepts it gleefully"
1,"Hopes to Kallis, no run good length outside off and moving away, left alone to the keeper"
2,"Hopes to Kallis, no run back of a length outside off, shaping away from the right hander, left alone"
3,"Hopes to Kallis, no run probing him outside off, defended off the front foot to cover"
4,"Hopes to Kallis, no run fuller on the off stump, gets his foot forward and bunts it to cover"
5,"Hopes to Kallis, 1 run full on middle and leg, flicked away straight to midwicket where Ponting, unnecessarily throws down the stumps at the strikers end to allow the batsmen a single off the ricochet"
6,"Harwood to Kallis, no run bowls according to his field, short of a good length outside off, a hint of movement away from the batsman, left alone"
7,"Harwood to Kallis, 1 run short and wide, chops it down to third man for a single"
8,"Harwood to Gibbs, 1 run a touch fuller outside off, bowled at 145.6 kmph, Gibbs charges down and tries to drag that wide of mid-on, mistimes it but gets a single nevertheless"
9,"Harwood to Kallis, 1 run full on middle and leg, turned away wide of mid-on for a single, the crowd cheer their team reaching fifty"
10,"Harwood to Gibbs, 1 wide banged in short on the off stump, a bouncer, a harmless one though, too high and the umpire calls it"
11,"Harwood to Gibbs, 1 run shortish outside off, pulled away towards deep midwicket who runs well to his left and fields well to keep them down to a single"
12,"Harwood to Kallis, no run full on the off stump, driven through the line to mid-off, all style there from Kallis but no runs, not a criticism that, perhaps he didn't intend to hit that for a boundary"
13,"Hopes to Gibbs, no run short on middle, tries to pull it behind square, struck high on the pads"
14,"Hopes to Gibbs, 2 runs full outside off, opens the face to guide it really fine, wide of the keeper for a couple"
15,"Hopes to Gibbs, no run on middle and leg and angling in, driven towards midwicket"
16,"Hopes to Gibbs, FOUR runs good length outside off, makes room, charges down and drives it over mid-off, beautifully timed"
17,"Hopes to Gibbs, no run back of a length on middle, tucked away to square leg"
18,"Hopes to Gibbs, 1 run good length on middle and leg, driven firmly through the line but towards a ready long-on who cuts it off and keeps them to just a single."
19,"Harwood to Gibbs, FOUR runs Harwood bangs that in short outside off and Gibbs treats that the way it should be, rocks back and hammers it wide of mid-on"
20,"Harwood to Gibbs, 1 run short again but not as much as the previous ball, guided down to third man for a single"
21,"Harwood to Kallis, no run full outside off and a touch of away movement, Kallis goes for a blazing drive through the covers but is beaten by the movement"
22,"Harwood to Kallis, no run good length on middle and off, pushed to cover off the front foot"
23,"Harwood to Kallis, 1 run held it back this time, cut away to third man for a single"
24,"Harwood to Gibbs, no run good bouncer banged in short on middle, Kallis ducks under it well, Harwood stares intently but one isn't sure if Kallis reacted"
25,"Hopes to Kallis, 1 run back of a length on the off stump, dabbed short of point for a quick single"
26,"Hopes to Gibbs, no run"
27,"Hopes to Gibbs, 1 leg bye slower ball bowled short on middle, fails to spot it and is already into an attempted pull behind square, is hit on the shoulder"
28,"Hopes to Kallis, no run full and wide, comes down the track and mistimes an attempted loft over mid-on just wide of the bowler, one could hear the four-letter word pretty clearly after that delivery, it may just have been the batsman for having missed out"
29,"Hopes to Kallis, no run good length on middle and off, pushed to cover off the front foot"
30,"Hopes to Kallis, no run much fuller and he eases into the shot, reaching forward and playing it straight to cover"
31,"Harwood to Gibbs, 1 run Slower ball bowled short of a length outside off, rolls his wrists over it to play it behind point for a single"
32,"Harwood to Kallis, no run Kallis plays and misses for the umpteenth time, slightly short of a length and he tries to cut that monstrously over point, misses"
33,"Harwood to Kallis, 1 run short of a length outside off, run down wide of slip for a single to third man"
34,"Harwood to Gibbs, no run not too short but goes for the cut anyway, gets an under-edge to the keeper"
35,"Harwood to Gibbs, no run fired it in on the off stump from wide of the crease, slightly short, defended off the back foot in the direction of cover"
36,"Harwood to Gibbs, 1 run full on the off stump, opens the face and the last moment to ease it to third man"
37,"Bracken to Gibbs, no run short of a good length on the off, defended towards cover off the back foot"
38,"Bracken to Gibbs, 2 runs attempts a Dougie Marillier paddle-scoop, earns him a couple, fine leg is slightly wide"
39,"Bracken to Gibbs, 1 run slightly short on the off stump, punched wide of a diving cover for a single to long-off"
40,"Bracken to Kallis, SIX runs imperious! Full outside off, he takes a couple of steps and lofts it well over the long-off boundary, struck through the line and timed perfectly, went a long way"
41,"Bracken to Kallis, FOUR runs short outside leg stump and Kallis just helps that to the fine-leg boundary, easily done and Bracken's return into the attack has proved costly"
42,"Bracken to Kallis, no run better, on and outside off, defended watchfully to cover"
43,"Harwood to Gibbs, 1 run fullish on the off stump, bunts it wide of cover for a single"
44,"Harwood to Kallis, no run short of a good length outside off, made room and tried to chop it wide of point ,missed"
45,"Harwood to Kallis, 1 wide calls it a wide, a patchy decision that, wasn't too wide of the off stump, swung away as Kallis let it go"
46,"Harwood to Kallis, 1 run short on leg stump, tries to defend it off the back foot but is struck on the ribs, the ball drops dead short of square leg and they scamper a quick run"
47,"Harwood to Gibbs, no run attempted yorker, Gibbs made room to strike that through the covers but adjusted well to the length to dig it out to cover"
48,"Harwood to Gibbs, 1 run full on the off stump, driven through to deep cover for a single"
49,"Harwood to Kallis, OUT Harwood gets his maiden ODI wicket! Banged in short outside off, Kallis times that a little too well for his liking, upper-cuts it straight to third man, who's right at the edge waiting for it and takes a well-judged catch bending forward"
50,"Bracken to Gibbs, no run good length on the off stump, defended off the front foot to cover"
51,"Bracken to Gibbs, no run back of a length on the off, punched wide of cover but some sharp fielding by Hauritz who dives well to is left, prevents a single"
52,"Bracken to Gibbs, 1 run short of a length outside off, guided wide of point towards third man"
53,"Bracken to de Villiers, no run full outside off, gets forward and guides it to point"
54,"Bracken to de Villiers, no run back of a length on the off stump, defended in front of cover"
55,"Bracken to de Villiers, 1 run full on middle and off, a hint of away movement, plays inside the line to that but but is saved by the outside edge, the ball rolls wide of point and they manage a single"
56,"Harwood to de Villiers, 1 run on middle and leg, dropped into the leg side short of the bowler for a single"
57,"Harwood to Gibbs, 2 runs bowled full on the off stump from wide of the crease, driven firmly between long-off and deep cover for a couple, he's on 47 now"
58,"Harwood to Gibbs, no run a slower bouncer, Gibbs spotted it and tried to help it to fine leg but it was a touch too high"
59,"Harwood to Gibbs, 1 run low full toss on the off stump, pushed back to the bowler who fails to hold on while diving forward and allows a single"
60,"Harwood to de Villiers, no run short of a length on the off stump, chopped to point off the back foot"
61,"Harwood to de Villiers, 1 run full on middle and leg, tucked through the vacant on-side field for a single"
62,"Bracken to de Villiers, 2 runs well played, bowled short on middle, de Villiers is down the track, makes room and guides that wide of a diving Clarke at point for a couple"
63,"Bracken to de Villiers, FOUR runs short and wide and he gets four this time, bends low and cuts it between point and cover for a boundary to bring up the South African 100"
64,"Bracken to de Villiers, 1 run fullish on the off stump, square-driven wide of cover for a single, a fielder's been pushed back"
65,"Bracken to Gibbs, 1 run slower ball bowled full on the off stump, guided to third man, played with really soft hands"
66,"Bracken to de Villiers, no run short of a good length on the off stump, defended solidly in the direction of cover"
67,"Bracken to de Villiers, 1 run back of a length on the off, coming on nicely to de Villiers, punched to deep cover, good bounce"
68,"Hopes to de Villiers, 1 run does well to give Gibbs the strike, stump-to-stump, on middle and off, dropped short of the bowler for a quick single"
69,"Hopes to Gibbs, 1 run on middle and leg, closes the face to work it towards fine leg for a single to bring up his 37th ODI half-century, it's been a steady innings. He started off slowly but opened up gradually to keep South Africa going on a competitive pitch"
70,"Hopes to de Villiers, 1 run short of a length on leg stump, whipped away to fine leg"
71,"Hopes to Gibbs, 1 run driven back past the bowler for a single to long-on"
72,"Hopes to de Villiers, no run"
73,"Hopes to de Villiers, 1 run fullish on the off stump, pushed between point and cover for a single"
74,"Hauritz to de Villiers, 1 run low full toss on middle, driven down the ground to long-on for a single"
75,"Hauritz to Gibbs, no run flighted on the off stump, is a little too early into the short, almost gets a leading edge to the bowler as the ball spins in"
