,Data
0,"Deonarine to Katich, no run defends into the cover"
1,"Deonarine to Katich, no run plays off the back foot towards mid off"
2,"Deonarine to Katich, no run cuts to Bravo at backward point"
3,"Deonarine to Katich, no run drives to extra cover, Benn there fields it"
4,"Deonarine to Katich, no run comes forward in defence to short leg"
5,"Deonarine to Katich, no run defends to short cover"
6,"Benn to Hussey, no run defends into the off side"
7,"Benn to Hussey, no run plays forward and is hit on the pad, an appeal but appears to be struck outside off stump"
8,"Benn to Hussey, no run plays back in defence to short leg"
9,"Benn to Hussey, no run comes forward in defence"
10,"Benn to Hussey, no run leg side, tries to glance and misses"
11,"Benn to Hussey, no run defends to the on side - a tidy maiden"
12,"Deonarine to Katich, 2 runs drives out to deep cover, easy couple there"
13,"Deonarine to Katich, 1 run comes forward and pushes to square leg"
14,"Deonarine to Hussey, no run drives to mid off"
15,"Deonarine to Hussey, no run short, pushes to mid off"
16,"Deonarine to Hussey, no run short, pulls to mid wicket"
17,"Deonarine to Hussey, no run cuts to Benn at backward point, over again bowled in about 2 mins"
18,"Benn to Katich, no run defends to silly point"
19,"Benn to Katich, no run tries to turn to leg, hit on the pad and there is an appeal, knocked back by Bowden and there will be a referral"
20,"Benn to Katich, no run comes forward in defence, neatly played"
21,"Benn to Katich, no run defends off the back foot to point"
22,"Benn to Katich, no run defends to the on side"
23,"Benn to Katich, no run defends to silly point again"
24,"Deonarine to Hussey, no run pushes to point, no single there"
25,"Deonarine to Hussey, no run drives to Dowlin at mid off"
26,"Deonarine to Hussey, no run defends to short cover"
27,"Deonarine to Hussey, no run quicker ball, defends to silly point"
28,"Deonarine to Hussey, no run back a length, defends off the back foot"
29,"Deonarine to Hussey, no run drives to mid off, should be another over there"
30,"Benn to Katich, 3 runs advances and tries to work to mid wicket, ball goes in error behind square leg"
31,"Benn to Hussey, no run"
32,"Benn to Hussey, 2 runs works off his pads to deep square leg"
33,"Benn to Hussey, no run defends off his pads to leg slip, Bravo does well"
34,"Benn to Hussey, 1 run drives to mid on, Rampaul a little on the deep side there - an easy single"
35,"Benn to Katich, 1 run leg side and it is worked to deep square leg and that's Tea"
36,"Deonarine to Katich, 1 run Katich cuts off the back foot to deep point"
37,"Deonarine to Hussey, 1 run flat and shortish ball, Hussey plays towards point for one"
38,"Deonarine to Katich, no run Katich waits and cuts another one from outside off to point"
39,"Deonarine to Katich, 1 run placed wide of Nash at point once again for a single"
40,"Deonarine to Hussey, 1 run another run out missed! Hussey played the ball straight to midwicket and called Katich for a risky run, Katich would have been out by a metre at least but the throw from Roach wa"
41,"Deonarine to Katich, no run defended on the leg side, Hussey wants one but gets sent back"
42,"Benn to Hussey, 1 run nudged towards point for a single"
43,"Benn to Katich, no run Katich strides forward and drives a full ball towards cover"
44,"Benn to Katich, no run Katich moves back and across and plays the ball on the leg side"
45,"Benn to Katich, FOUR runs tossed up outside off, Katich reaches out for it, gets to the pitch of the ball, and drives the ball along the ground through cover, he moves into the 80s"
46,"Benn to Katich, no run played to mid-on off the front foot"
47,"Benn to Katich, no run dropped, but a hard chance, Katich reaches out and fends at the ball, the fielder at short leg dives to his right and gets hand to it, he then fumbles and tries to catch the ball wit"
48,"Deonarine to Hussey, no run Hussey defends on the off side"
49,"Deonarine to Hussey, no run defended on the front foot"
50,"Deonarine to Hussey, no run played towards cover"
51,"Deonarine to Hussey, 1 run pushed to mid off for one"
52,"Deonarine to Katich, no run played on the off side on the front foot"
53,"Deonarine to Katich, no run padded away from outside off towards first slip"
54,"Benn to Hussey, no run played towards short leg, Hussey was out of his crease and had to hurry back"
55,"Benn to Hussey, no run strides forward and blocks"
56,"Benn to Hussey, 1 run defended on the front foot towards cover"
57,"Benn to Katich, no run bowled flat and straight, Katich defends once again"
58,"Benn to Katich, no run defended on the front foot by Katich"
59,"Benn to Katich, no run Katich moves back and across to play the ball to forward short leg"
60,"Deonarine to Hussey, no run Hussey moves back and cuts the offspinner to point"
61,"Deonarine to Hussey, FOUR runs Hussey skips down the track, gets to the pitch of the ball and lofts Deonarine straight over his head, that bounced just inside the boundary, long-on drops back now"
