,Data
0,"Morkel to Marsh, no run good length outside off from over the wicket, defended on the front foot towards cover"
1,"Morkel to Marsh, no run Marsh stays on the back foot and gets squared up while defending a short of a length ball towards point"
2,"Morkel to Marsh, 1 leg bye short of a length on leg stump, Marsh tries to pull but misses and gets hit on the body"
3,"Morkel to Ponting, FOUR runs Ponting loves it there! The ball wasn't that short but Ponting got into position so quickly on the front foot by swivelling and pulled the ball over midwicket"
4,"Morkel to Ponting, 1 run pushed off the front foot towards mid-off for a quick single, Marsh's bat got stuck in the ground and he would have been out had Botha hit the stumps direct, I'm not sure Marsh realised the throw was coming at his end"
5,"Morkel to Marsh, FOUR runs driven superbly down the ground for four, that's the second such shot he's played today"
6,"Kallis to Ponting, no run defended towards backward point"
7,"Kallis to Ponting, no run Ponting moves forward and drives towards Gibbs at point"
8,"Kallis to Ponting, no run another slower ball, Kallis has bowled a lot of those today, defended on the leg side"
9,"Kallis to Ponting, 1 run and yet another slower ball at 119 kmh, Ponting nudges towards mid-on and runs the single to bring up the 50 partnership"
10,"Kallis to Marsh, no run Kallis bowls a tight length on middle stump, Marsh gets behind the line and defends towards the bowler"
11,"Kallis to Marsh, 1 run Kallis ends the over with a slow ball (116kmh), Marsh waits for it on the back foot and steers the ball past gully, who dives to his right, towards third man"
12,"Morkel to Marsh, no run good length ball at 140 kmh just outside off stump, Marsh chooses to let it go through to Boucher"
13,"Morkel to Marsh, 1 run that's a fullish ball and Marsh manages to cut it towards deep point"
14,"Morkel to Ponting, no run good length delivery from Morne, defended on the back foot"
15,"Morkel to Ponting, no run pushed on the off side on the front foot"
16,"Morkel to Ponting, 1 run steered off the front foot towards third man"
17,"Morkel to Marsh, 1 run pushed off the front foot through cover for a single to end the over"
18,"Kallis to Marsh, 1 run short of a length on leg and middle, played off the pads towards midwicket"
19,"Kallis to Ponting, 1 run dropped! Ponting's so lucky today! He tried to smash the ball over the leg side but ended up hitting the ball in the air towards van Jaarsveld at square leg, the fielder reached up over his head and got both hands to the ball but spilled it, then there was a run out chance against Marsh at the batsman's end but that was missed as well, what shambles"
20,"Kallis to Marsh, no run defended on the on side"
21,"Kallis to Marsh, no run Marsh tries to play the ball behidn square but misses the flick and gets hit on the pad, that pitched outside leg"
22,"Kallis to Marsh, no run defended on the back foot"
23,"Kallis to Marsh, 1 run the slower ball on leg stump, Marsh leans across and whips the ball towards fine leg"
24,"Morkel to Marsh, FOUR runs short ball and Marsh comes forward initially but transfers his weight on to the back foot to pull the ball through the gap at midwicket"
25,"Morkel to Marsh, no run cut off the back foot towards point"
26,"Morkel to Marsh, 1 run good length outside off but Marsh manages to come forward and play a cut towards deep point"
27,"Morkel to Ponting, no run pushed off the front foot towards mid-on"
28,"Morkel to Ponting, 2 runs Ponting strides forward and lofts a good length ball over extra cover, he was looking for the boundary but didn't time it"
29,"Morkel to Ponting, FOUR runs not on that evidence! Morne drops a fraction short, Ponting comes forward and take his eyes off the ball while pulling but still manages to hit it along the ground and in the gap at deep square leg"
30,"Kallis to Marsh, 1 run pushed towards cover for a single"
31,"Kallis to Ponting, no run good length delivery angling into the right-hander, nudged of the front foot towards midwicket"
32,"Kallis to Ponting, 1 run Ponting comes forward once again and closes the face of the bat to tap the ball into the gap at midwicket"
33,"Kallis to Marsh, no run defended on the front foot once again"
34,"Kallis to Marsh, no run good length delivery outside off stump, pushed off the front foot towards cover point"
35,"Kallis to Marsh, 1 run Marsh goes back to a good length delivery and hits it wide of mid-on for a single"
36,"Botha to Marsh, 1 run full toss and Marsh moves forward and drives down the ground"
37,"Botha to Ponting, 1 run bowled outside off stump, Ponting leans forward, reaches out for the ball, and pushes towards point"
38,"Botha to Marsh, 1 run Marsh stays in his crease and drives towards long-on again"
39,"Botha to Ponting, 1 run Ponting leans forward and turns a straight ball off his pads behind square, the field is spread far and wide, singles are easily available"
40,"Botha to Marsh, no run Marsh moves back to cut but gets cramped for room, he ends up hitting it to short third man"
41,"Botha to Marsh, 1 run driven off the front foot past the bowler for a single to end the over, five off it"
42,"Kallis to Marsh, no run good length delivery outside off stump, defended towards cover"
43,"Kallis to Marsh, 1 run Marsh walks across his stumps and flicks a full ball through square leg"
44,"Kallis to Ponting, no run Ponting moves forward, out of his crease, and drives the ball back at Kallis who sticks out his right hand and fields, he then throws the ball back at the stumps but misses, Ponting scampered back to his crease"
45,"Kallis to Ponting, no run defended on the front foot towards point"
46,"Kallis to Ponting, 1 run driven off the front foot towards wide mid-on"
47,"Kallis to Marsh, 1 run full ball outside off stump, Marsh moves forward and drives down the ground for a single"
48,"Botha to Marsh, no run driven back to the bowler on the front foot"
49,"Botha to Marsh, 1 run Marsh comes forward and cuts through cover point for one"
50,"Botha to Ponting, no run defended on the leg side"
51,"Botha to Ponting, 1 run short ball outside off stump, Ponting moves back and cuts towards deep point"
52,"Botha to Marsh, 2 runs tossed up into the blockhole, Marsh makes room by moving towards leg and drives towards cover where a fumble from Gibbs allows the single"
53,"Botha to Marsh, 1 run Botha cramps Marsh for room by angling the ball into the left-hander from round the wicket, Marsh moves towards leg and dabs the ball towards short third man"
54,"Kallis to Marsh, 2 runs slower ball, 117 kmh, Marsh stays in his crease and whips the ball off his pads behind square"
55,"Kallis to Marsh, no run 121.6 kmh, Marsh plays the ball towards the leg side"
56,"Kallis to Marsh, 1 run good length ball on middle stump, Marsh moves forward and taps the ball towards mid-on"
57,"Kallis to Ponting, 1 run Ponting moves forward and drives a length delivery towards wide mid-off where Albie dives to his left and cuts it off"
58,"Kallis to Marsh, 1 run Marsh moves back and nudges a good length ball off his pads through midwicket"
59,"Kallis to Ponting, no run Ponting gets on to the front foot and defends a short of a length ball towards midwicket"
60,"Botha to Marsh, no run Marsh moves towards leg to a flighted delivery and plays towards the off side"
61,"Botha to Marsh, no run awesome fielding! Gibbs leaps to his right at cover and pulls off a one handed save, Marsh timed the cover drive well"
62,"Botha to Marsh, FOUR runs Marsh goes over Gibbs this time by moving towards leg and chipping the ball over cover, the ball skids across the grass and races to the boundary"
63,"Botha to Marsh, 1 run cut down to deep point for a single"
64,"Botha to Ponting, OUT stumped! No, caught! Ponting pushed forward to a defend a straight delivery outside off stump but edged it, Boucher didn't realise at first for he whipped off the bails but eventually appealed for caught behind, Ian Gould raised the finger immediately"
65,"Botha to Clarke, no run defended on the front foot towards the bowler"
66,"Kallis to Marsh, no run wide outside off, angling away, and Marsh lets it go. Fancy doing that in an ODI?"
67,"Kallis to Marsh, no run fullish on the pads, marsh looks to turn it to leg, but doesn't find a gap"
68,"Kallis to Marsh, no run that's accurate, straight on the stumps, just short of driving length, and played to mid-off"
69,"Kallis to Marsh, 1 run this one was wider, and glided away to thirdman"
70,"Kallis to Clarke, no run just short of length, just outside off, Clarke gets on the front foot and defends it to cover"
71,"Kallis to Clarke, no run short of length, on the stumps, Clarke hasn't been in long enough to go for pull shot"
72,"Botha to Marsh, 1 run tossed up outside off, and Marsh steps out, and drives to wide of mid-off for a single"
73,"Botha to Clarke, no run Clarke steps out too, and finds the ball is shorter and defends it back"
74,"Botha to Clarke, 1 run fulltoss on the stumps, and played to long-on"
75,"Botha to Marsh, 1 run there it is, 50 for Marsh. Botha bowled this nicely, saw him come down, and shortened the length, but Marsh recovered and opened the face towards sweeper cover"
76,"Botha to Clarke, no run shortish on the stumps, and Clarke fails to find the gap in the on side"
