,Data
0,"Irfan to Finch, OUT and he's gone first ball! He slanted that full and wide, and he went hard at it but the ball sliced off the face of his bat and Ahmed Shehzad takes a good catch at point, diving to his right"
1,"Irfan to Smith, no run back of a length, slanted across outside off, and Smith lets it go"
2,"Irfan to Smith, no run back of a length, a little closer to off stump this time, Smith leaves again"
3,"Irfan to Smith, no run fuller, wide of off stump, third leave in a row"
4,"Irfan to Smith, no run back of a length on off and middle, defended towards mid-off"
5,"Irfan to Smith, no run back of a length outside off, shuffles across and punches it to mid-on"
6,"Wahab Riaz to Warner, no run short, wide, and Shehzad dives full length to his left at backward point and stops a certain boundary after Warner reached across and slapped hard at it"
7,"Wahab Riaz to Warner, no run back of a length, angling in on an off-stump line, defended towards mid-off off the back foot"
8,"Wahab Riaz to Warner, FOUR runs short and wide again and this time Warner finds the gap in front of backward point. Strong wrists through that square cut, there"
9,"Wahab Riaz to Warner, no run back of a length outside off, punched to wide mid-off"
10,"Wahab Riaz to Warner, 1 leg bye fuller now, angling down the leg side, and Warner doesn't connect with his flick, and collects a leg bye after the ball runs off his pad towards deep backward square leg"
11,"Wahab Riaz to Smith, no run length ball outside off, Smith gets a decent stride in to defend towards cover"
12,"Irfan to Warner, no run length ball on middle stump. Warner stays in his crease and jams his bat down to poke it away towards midwicket"
13,"Irfan to Warner, no run looks to angle it in again, and slants down the leg side. Pings him on the pad as he misses the flick"
14,"Irfan to Warner, no run back of a length now, and he shuffles across and tucks it off his hip towards square leg"
15,"Irfan to Warner, no run full on a fifth stump line, and Warner plays a checked drive to mid-off"
16,"Irfan to Warner, no run length ball, a little closer to off stump, defended towards mid-off"
17,"Irfan to Warner, no run straightens from a good length on off stump, and the ball slides off the shoulder of Warner's bat down to backward point as he looks to defend"
18,"Wahab Riaz to Smith, no run length ball on middle and off, tucked away towards midwicket"
19,"Wahab Riaz to Smith, no run full, a bit of width, and he presses forward and leans into a nice looking drive, straight to mid-off"
20,"Wahab Riaz to Smith, 1 run back of a length on off stump, shuffles across and tucks it away backward of square leg"
21,"Wahab Riaz to Warner, FOUR runs short, and he's back in a flash to pull that from outside off, wide of midwicket"
22,"Wahab Riaz to Warner, no run straightens a touch outside off, just back of a length, and Warner adjusts to defend towards cover point"
23,"Wahab Riaz to Warner, no run back of a length on off stump, defended off the back foot to cover"
24,"Irfan to Smith, FOUR runs full, too full on a fourth-stump line, and Smith just showed a full face and drove that down the ground. Bounced over the stumps at the bowler's end and the umpire moved swiftly out of the way"
25,"Irfan to Smith, no run full and straight, blocked towards mid-on"
26,"Irfan to Smith, no run length ball on middle and leg, he's attacking the stumps here, and Smith clips it away to midwicket"
27,"Irfan to Smith, no run back of a length now, angling across, teasing line, and Smith lets it go"
28,"Irfan to Smith, no run length ball, kept low outside off, and Smith got a tiny edge on it as he jammed his bat down and the ball bounced on its way through to Sarfraz"
29,"Irfan to Smith, no run overpitched ball, similar to the one Smith drove down the ground a few balls ago, but this time he goes a bit too hard at it, doesn't time it, and jams it down into the pitch, easily fielded by the bowler in his follow-through"
30,"Wahab Riaz to Warner, no run full on leg stump, angling down, and Warner can't connect with the flick and is hit on the boot"
31,"Wahab Riaz to Warner, no run length ball outside off, and he gets a decent stride out to punch that towards cover point"
32,"Wahab Riaz to Warner, no run shortish ball, a bit of width as well, but cover point is right on the circle and he slapped that straight to the fielder"
33,"Wahab Riaz to Warner, no run back of a length on off stump, defended off the back foot to short cover"
34,"Wahab Riaz to Warner, FOUR runs short, wide, and this time he stands up tall and finds the gap between short extra cover and cover point"
35,"Wahab Riaz to Warner, 2 runs full, on the pads, clipped away to deep backward square leg. Slows down quite a lot on a patchy bit of outfield"
36,"Irfan to Smith, no run back of a length, slanting away from Smith, and he lets it go through to the keeper"
37,"Irfan to Smith, no run beauty! moved his length a little fuller, and Smith came forward to defend. The ball carried on with the angle, bounced a touch extra, and beat the outside edge"
38,"Irfan to Smith, no run slower ball, very full on middle stump, flicked away towards square leg"
39,"Irfan to Smith, no run back of a length outside off, punched to cover"
40,"Irfan to Smith, 1 run back of a length on off stump, and Smith goes back, waits for it to come to him and dinks it into the on side with soft hands to steal the quick single"
41,"Irfan to Warner, 1 leg bye back of a length again, sliding down the leg side as Warner misses the flick and ricochets off his thigh pad towards square leg"
42,"Wahab Riaz to Warner, no run big appeal for lbw as Wahab bowls it full and Warner misses another flick, but the umpire shakes his head and you can see why - it was definitely sliding down leg"
43,"Wahab Riaz to Warner, no run back of a length outside off, punched hard to short cover"
44,"Wahab Riaz to Warner, 1 run back of a length, angling in. It's flicked in the air but bounces down safely to deep backward square leg"
45,"Wahab Riaz to Smith, no run back of a length on off stump, defended towards short cover"
46,"Wahab Riaz to Smith, 1 wide slips down the leg side, not too far down, but that's enough for the umpire to exercise his arms in this format"
47,"Wahab Riaz to Smith, FOUR runs full, a bit of width, and Smith leans into a lovely cover drive and finds the gap to the right of the cover fielder"
48,"Wahab Riaz to Smith, no run fullish ball outside off, defended down the ground"
49,"Babar to Warner, no run back of a length, angled across, and he defends off the back foot"
50,"Babar to Warner, 1 run back of a length, a touch too straight, and he tucks it off his pads to deep square leg"
51,"Babar to Smith, no run tossed up slow outside off, defended off the front foot"
52,"Babar to Smith, 1 run down the track now, driven to deep cover"
53,"Babar to Warner, no run what a catch! The umpire's saying it's not out! Went for the sweep, and he got something on that and Fawad dived to his right at leg slip and took a quite magnificent grab, but maybe that wasn't off bat or glove. It hit his thigh pad, but was there a bit of de"
54,"Babar to Warner, no run quick and flat, and Warner goes back and pushes it back to the bowler"
55,"Anwar Ali to Smith, 1 run on the pads, clipped away to deep backward square leg"
56,"Anwar Ali to Warner, no run back of a length outside off, and he punches it to mid-off, who's stationed fairly wide"
57,"Anwar Ali to Warner, no run back of a length on off stump, defended back to the bowler"
58,"Anwar Ali to Warner, no run back of a length outside off, pushed to short cover"
59,"Anwar Ali to Warner, 2 runs uppish, but timed very nicely. It was straight, and he stayed in the crease and pushed at the ball. It popped up a touch uppishly, but went in the gap between short midwicket and mid on"
60,"Anwar Ali to Warner, FOUR runs pushes at a ball angled across him, on a fourth stump line, from halfway forward, and gets a thick outside edge that runs away to the third man boundary"
61,"Babar to Smith, FOUR runs down the pitch and throws his hands at the ball outside off, and the ball slices off the face of his bat, wide of point and runs away for four"
62,"Babar to Smith, no run back of a length outside off, punched to point"
63,"Babar to Smith, no run quickish, fullish ball outside off, defended into the covers"
64,"Babar to Smith, no run a touch slower now, outside off, and he comes forward to defend to short cover"
65,"Babar to Smith, 1 run shorter this time, and he stays next to the line of the ball and pushes it with a straight bat to the sweeper at deep cover point"
66,"Babar to Warner, 1 run shortish ball, pulled, or swept from a standing position, down to deep backward square leg"
67,"Anwar Ali to Warner, 1 run length ball, angled across, and he closes his bat face to work that from outside off down to deep square leg"
68,"Anwar Ali to Smith, no run back of a length outside off, punched to short cover"
69,"Anwar Ali to Smith, 1 run length ball outside off, driven to deep cover"
70,"Anwar Ali to Warner, 2 runs short, wide, cracked hard off the back foot and Fawad has to sprint a long way to his left from deep cover point to stop that on the slide"
71,"Anwar Ali to Warner, no run back of a length on off stump, and he opens his bat face and dabs that to backward point"
72,"Anwar Ali to Warner, 1 run length ball, angling across towards middle and off, worked away with a closed bat face to deep backward square leg"
73,"Babar to Warner, 1 run tossed up on middle stump, and Warner poked that with soft hands towards cover point"
74,"Babar to Smith, 1 run shortish ball, a bit of width, slapped to deep cover"
75,"Babar to Warner, no run full on middle and off, defended back to the bowler"
76,"Babar to Warner, no run quickish ball on the pads, tucked away to square leg"
77,"Babar to Warner, 1 run flat, quick, shortish, pulled to deep midwicket"
78,"Babar to Smith, no run fullish ball on off and middle, defended to short cover"
79,"Anwar Ali to Warner, no run back of a length, just outside off, punched to mid-off"
80,"Anwar Ali to Warner, no run length ball on off stump, tight line, defended off the back foot, back to the bowler"
81,"Anwar Ali to Warner, 1 run length ball on middle stump, clipped away. Fawad dives to his left at short midwicket to make a good stop, but can't prevent the single"
82,"Anwar Ali to Smith, 1 run fullish ball on off stump. Smith shuffles across and clips it away to deep square leg"
83,"Anwar Ali to Warner, FOUR runs shot! That was full and wide, slower ball as well, and he used a lot of bottom hand to swat that over mid-off"
84,"Anwar Ali to Warner, 1 run that bottom hand again. This time, it's back of a length, and he uses his hands and wrists to whip it away from outside off down to deep backward square leg"
85,"Babar to Warner, no run length ball on the pads, tucked away straight to square leg"
86,"Babar to Warner, no run appeal for caught behind, down the leg side. Looked to glance, and Sarfraz grabbed it against his thigh, on the second attempt. Umpire was unmoved. Yup, went off the pad, and Misbah did well not to review"
87,"Babar to Warner, 1 run swept away from a leg-stump line, down to deep backward square leg"
88,"Babar to Smith, 1 run down the pitch, nice footwork, checked drive down to long-off"
89,"Babar to Warner, 2 runs down the leg side again, and he gets a top-edge on that sweep, goes quite uppish, quite fine, and Fawad runs across from deep backward square to stop that"
90,"Babar to Warner, no run back of a length, worked away to square leg, where Shehzad dives to his right to make the stop"
91,"Anwar Ali to Smith, SIX runs down the pitch, makes a bit of room, and he launches this way over wide long-off with a full follow-through"
92,"Anwar Ali to Smith, 1 run back of a length on off stump, shuffles across and nurdles it away to deep square leg"
93,"Anwar Ali to Warner, no run back of a length outside off, poked to short cover"
94,"Anwar Ali to Warner, 1 run slower bouncer, and Warner was back very quickly and had to wait a long time before it came on and he could hook it away down to deep backward square leg"
95,"Anwar Ali to Smith, 1 run short, the regular short ball this time, and Smith swivels on it to pull it down to deep backward square leg"
96,"Anwar Ali to Warner, 2 runs shortish ball, controlled, wristy pull from off stump towards deep midwicket"
97,"Afridi to Smith, 1 run tossed up delivery outside off, driven to long off"
98,"Afridi to Warner, 1 run full around middle, worked down to long on for one"
99,"Afridi to Smith, 1 run flatter one on a length, he punches to the sweeper off the back foot"
100,"Afridi to Warner, no run flights it a bit around off stump line, he plays it out from the crease"
101,"Afridi to Warner, no run a quicker one that hurries after pitching and Warner jabs at it off the back foot, to short third man"
102,"Afridi to Warner, no run played out to midwicket"
103,"Irfan to Smith, FOUR runs he walks across before the ball is bowled, and picks this full ball from just outside off, and whips it to the deep midwicket boundary, that is some timing on this outfield"
104,"Irfan to Smith, 1 run another one pitched up, and slanted across, he drives hard but sweeper is around"
105,"Irfan to Warner, no run tries to short-arm pull this short of a length ball, but mistimes it to midwicket"
106,"Irfan to Warner, no run punches nicely this time from the crease but picks out extra cover"
107,"Irfan to Warner, 1 run short and wide, Warner sets himself up and goes hard on the cut, but hasn"
108,"Irfan to Smith, FOUR runs four more, Smith swivels and sends this short ball racing to the deep backward square rope, fine leg wasn't too far, but he had no chance"
109,"Afridi to Warner, OUT the breakthrough, Afridi does it, Warner backs away to pull, but hits it low to midwicket, who snaps it up happily"
110,"Afridi to Bailey, no run lbw appeal first ball, and that looked very close. Not given, but he was on the front foot, and that slid on with the angle, in typically Afridi fashion, and where did that make contact? Misbah's called for the review... inside edge, was there? And was it ba"
111,"Afridi to Bailey, 2 runs full outside leg, clipped away towards deep midwicket"
112,"Afridi to Bailey, 1 run shortish ball on off stump, makes some room and slaps it to deep cover"
113,"Afridi to Smith, 1 run quickish ball on middle and leg, and he goes deep in his crease to tuck that away towards deep backward square leg"
114,"Afridi to Bailey, no run another quick slider, very straight, and Bailey defends carefully off the front foot"
115,"Irfan to Smith, 1 run full on leg stump, clipped away to deep backward square leg"
116,"Irfan to Bailey, 1 run back of a length outside off, slapped away to deep cover"
117,"Irfan to Smith, no run length ball, angled across on a fourth-stump line, and Smith comes forward to defend towards mid-off"
118,"Irfan to Smith, 1 run full-toss outside off, driven to deep cover"
119,"Irfan to Bailey, 2 runs back of a length, a bit of bounce as he looks to steer it behind point, and the ball goes uppishly in the direction of where third slip would be, but who has a third slip in ODIs?"
120,"Irfan to Bailey, no run fullish ball, angled across, and Bailey lets it go outside off"
121,"Afridi to Smith, 1 run quickish down the leg side, and Irfan does brilliantly to throw himself to his right at short fine leg and stop that tickled shot"
122,"Afridi to Bailey, no run length ball outside off, defended to short cover"
123,"Afridi to Bailey, no run slides on with the angle as he comes forward to defend, goes off the inside half of his bat into the on side"
124,"Afridi to Bailey, no run quick and flat again, and he comes forward and defends towards midwicket"
125,"Afridi to Bailey, 1 run fullish ball on middle stump, clipped away to wide long-on"
126,"Afridi to Smith, 1 run full ball on leg stump, pushed to long-on with a straight bat"
127,"Irfan to Smith, 2 runs short ball, angling across Smith, who walks across and miscues that pull, a touch uppish, down towards deep midwicket"
128,"Irfan to Smith, no run length ball on a fourth-stump line, defended to mid-off"
129,"Irfan to Smith, no run slower ball, in the blockhole on off stump, jammed back to the bowler with a straight bat"
130,"Irfan to Smith, no run full outside off, driven to mid-off"
131,"Irfan to Smith, 1 run back of a length, angled across, punched away to the right of the diving fielder at point"
132,"Irfan to Bailey, no run back of a length outside off, punched to backward point"
133,"Afridi to Smith, 1 run fullish ball on leg stump, clipped away to deep backward square leg"
134,"Afridi to Bailey, no run length ball on off stump, defended towards mid-off"
135,"Afridi to Bailey, 1 run length ball on middle stump, pushes at it and the ball goes uppishly, just wide of Afridi, who dives to his right"
136,"Afridi to Smith, 1 run full on middle stump, driven down to long-on to bring up Smith's first ODI fifty"
137,"Afridi to Bailey, no run length ball, a little slower, just outside off, and he defends into the covers"
138,"Afridi to Bailey, no run quicker now, slanted towards leg stump, dinked into the on side"
139,"Fawad Alam to Smith, 1 run tossed up outside off, driven to deep cover"
140,"Fawad Alam to Bailey, 1 run short ball, pulled away to deep midwicket"
141,"Fawad Alam to Smith, 2 runs tossed up from wide of the crease, wide of off stump, driven to deep cover"
142,"Fawad Alam to Smith, 1 run tossed up just outside off, driven down to long-off"
143,"Fawad Alam to Bailey, 1 run length ball outside off, driven to the right of deep cover"
