,Data
0,"Mills to Gilchrist, no run Kyle Mills starts with a dot, which will please him, even though it was a thigh-high full toss"
1,"Mills to Gilchrist, no run steered to the off-side for another dot, found the fielder"
2,"Mills to Gilchrist, 1 run a quick single and they're away at last, Gilchrist poking forward and setting off for an easy one"
3,"Mills to Clarke, FOUR runs Clarke's strike-rate leaps to 400 hundred per cent with a drive through the covers for four"
4,"Mills to Clarke, no run huge appeal from bowler and keeper as Pu..Clarke pads up to one which nips back in from just outside off but would have gone over"
5,"Mills to Clarke, no run swing away, hit powerfully to mid-off"
6,"Gillespie to Gilchrist, no run good delivery across the left hander, who drives to mid-off"
7,"Gillespie to Gilchrist, OUT stunning catch! Worth the entry fee alone, Patel leaping up and up to pluck a stunner at backward point from a firm Gilchrist drive, the batsman looking to take advantage of a wide one"
8,"Gillespie to Hussey, no run lets that one go through on the rise"
9,"Gillespie to Hussey, no run another leave, that one right on the dollar"
10,"Gillespie to Hussey, no run a drive to short cover this time"
11,"Gillespie to Hussey, no run a drive back to the bowler"
12,"Mills to Clarke, 1 run pushed forward for a quick single"
13,"Mills to Hussey, 1 run pushed to deep midwicket, with Patel falling over and laughing as he throws and trips over his own feet"
14,"Mills to Clarke, 1 run a single to third man this time"
15,"Mills to Hussey, 2 runs pushed to square for a comfortable two"
16,"Mills to Hussey, no run straight to the batsman, who defended on the back foot"
17,"Gillespie to Clarke, no run driven to mid-on, and they eschew a risky single"
18,"Gillespie to Clarke, no run hostile bouncer, straight and Clarke pulls out of the hook"
19,"Gillespie to Clarke, SIX runs dragged it a touch wide and short, inviting the straight drive over long-off, an aggressive six"
20,"Gillespie to Clarke, FOUR runs forceful drive over cover, the ball bouncing about two metres short of the rope and running on"
21,"Gillespie to Hussey, FOUR runs down the track and over cover to help hurry Australia's total along"
22,"Mills to Clarke, no run outside off, Clarke smashes it straighter, so straight it cannons into the sticks at the other end"
23,"Mills to Clarke, 1 wide outside off again, but wider, and curling even more so, Clarke swishes gamely but it's called wide"
24,"Mills to Clarke, FOUR runs beautiful straight drive back past the bowler"
25,"Mills to Clarke, 1 run a steer to square leg"
26,"Mills to Hussey, FOUR runs down the ground, Hussey delights his home fans with a one-step, one-bounce four of a straight drive up and over"
27,"Mills to Hussey, FOUR runs over the top again and that's a well-struck lofted drive once more"
28,"Mills to Hussey, 2 runs doesn't quite get hold of the pull off the front foot from outside off, the eager Patel racing from square to return with a whip"
29,"Oram to Clarke, no run left alone outside off"
30,"Oram to Clarke, 1 run a quick single this time"
31,"Oram to Hussey, no run dropped... if you want to be strict - that was battered back to him and he palms it down just above his knee, crashing to the floor in the process"
32,"Oram to Hussey, FOUR runs a swipe wide of mid-on races away"
33,"Oram to Hussey, 1 run good response, Oram seeing Hussey was moving backwards so he followed him with a short one which was steered into the on-side for a comfortable single"
34,"Oram to Clarke, 1 run drags it short, Clarke advances and drives strongly to mid-on to steal the strike"
35,"Patel to Clarke, 2 runs pushed into the leg-side for a quick, but well run, two to bring up Australia's fifty"
36,"Patel to Clarke, no run good yorker, Clarke with a desperate late jab down of the bat"
37,"Patel to Clarke, 1 run a touch shorter this time, Clarke nimble again driving out to long-off"
38,"Patel to Hussey, OUT stumped! Really sharp stuff from Patel, with the flight, and McCullum, with a nifty stumping - Hussey advancing down the track keen for more runs"
39,"Patel to Symonds, 3 runs off the mark straight away with a cut in front of point"
40,"Vettori to Clarke, no run played out to point"
41,"Vettori to Clarke, 1 run pushed forward"
42,"Vettori to Symonds, no run defended forward"
43,"Vettori to Symonds, 2 runs swiped into the leg-side"
44,"Vettori to Symonds, 1 leg bye a leg bye, as it says on the tin"
45,"Vettori to Clarke, 1 run cut to short third man up inside the circle for a single"
46,"Patel to Clarke, 1 run driven out straight to long-on"
47,"Patel to Symonds, FOUR runs a forearm jab wide of long-on, and there's no hope for Lou Vincent"
48,"Patel to Symonds, no run pushed up there, driven into his foot"
49,"Patel to Symonds, no run opens his stance to drive out to short midwicket"
