,Data
0,"Starc to Roy, no run nice line and length in the channel outside off, lets it go"
1,"Starc to Roy, no run trapped in front but Roy reviews. That was a mighty close shout, pitched in line and nipped back in. Height may be an issue. and it is going over the stumps, so Roy survives. But he was playing all around that one, beaten by the movement inwards and groping with bat well away from ball"
2,"Starc to Roy, 2 runs pacy inswinger at 88mph, almost yorker length on off, Roy is coming forward but gets an inside edge that rolls to fine leg"
3,"Starc to Roy, no run going across him from over the wicket and tailing into him. Roy goes to drive it, but inside edges onto pad"
4,"Starc to Roy, no run excellent line, hitting the hard length and nibbling at off, defended from the crease. Nips into him a tad again"
5,"Starc to Roy, no run length going a mite across him, stays beside it and pushes to point"
6,"Hazlewood to Bairstow, no run drops short of midwicket Back of a length outside off, he goes to pull, gets a top edge that dinks down just out of reach of the fielder"
7,"Hazlewood to Bairstow, no run good length on the stumps, patted back"
8,"Hazlewood to Bairstow, no run Good length on off, defended from the crease"
9,"Hazlewood to Bairstow, no run Back of a length wide of off, flays at it with feet rooted, no connection"
10,"Hazlewood to Bairstow, no run short outside off, Bairstow looks to free his arms with the pull but can't lay bat on it"
11,"Hazlewood to Bairstow, no run length outside off, nudged into the covers but straight to the fielder to complete a maiden over"
12,"Starc to Roy, FOUR runs length ball pushed across him, pushed sweetly but straight to wide-ish mid-on... and straight through him! Races away for four. Sloppy stuff from Cummins, and Starc looks to the sky in frustration"
13,"Starc to Roy, no run length ball at 88mph/142kph outside the off stump. Roy has a flash but can't lay bat on it"
14,"Starc to Roy, no run good length, angling across the right-hander with a bit of width at 90mph/145kph. Roy throws the bat again, but again can't make contact"
15,"Starc to Roy, 1 wide short ball at the left shoulder, 90mph/146kph, but too straight and too high"
16,"Starc to Roy, no run slightly full of a length, Roy skips outside leg stump to give himself room to hit over the off-side ring, but misses it completely"
17,"Starc to Roy, no run short ball in at the biceps, down the leg side, but not called wide this time as Roy ducks"
18,"Starc to Roy, 1 run slightly full of a length on sixth stump, Roy shuffles across to the off side and plays tip-and-run to mid-on, just about making his ground as Cummins throws slightly wide of the stumps"
19,"Hazlewood to Roy, no run banged in on a length at 85mph/137kph, Roy is beaten for pace and struck on the back thigh. Bit of seam movement into the batsman"
20,"Hazlewood to Roy, FOUR runs uses his feet to skip down and give himself room to flay through wide mid-off for four! No timing, right off the toe, but enough power to get through the ring"
21,"Hazlewood to Roy, no run hard length on off stump, chokes the bat with the bottom hand to work to short midwicket"
22,"Hazlewood to Roy, no run length on sixth stump, nudged to short extra cover"
23,"Hazlewood to Roy, FOUR runs just a fraction overpitched for once, and Roy clips off the pads through square leg for four"
24,"Hazlewood to Roy, FOUR runs shorter this time but too wide, and Roy flays through point for four more! He's up and running now, square-cutting to get it in between backward point and cover in the circle"
25,"Starc to Bairstow, OUT edged, gone! 90mph/145kph, pushed across the right-hander, and Bairstow nicks off. Starc had been hooping the ball into the batsmen but this one held its line and took the edge of Bairstow's apologetic prod. Australia get their breakthrough"
26,"Starc to Root, no run back of a length outside off, Root drops the hands and sways inside the line"
27,"Starc to Root, no run slightly full of a length on fourth stump, driven to mid-off"
28,"Starc to Root, no run banged in on a length, Root opens the face to guide it into the covers"
29,"Starc to Root, 4 leg byes nibbles in from back of a length, and Root looks to flick into the leg side. It strikes him on the backside, and runs away fine for four leg byes"
30,"Starc to Root, no run inside-edged into the body, and Root hits the deck! Length ball pushed across him as he looked to drive through the covers, but he only managed to inside-edge into the back knee and will get some treatment from the physio"
31,"Hazlewood to Roy, 1 run bit of nibble away, but Root steers behind square on the leg side as he comes across"
32,"Hazlewood to Root, 1 run shimmies down to flick into the leg side and scamper through for a single to wide mid-on. Doesn't look like that injury is causing him too much trouble, then"
33,"Hazlewood to Roy, 1 run length outside off, Roy swivel-pulls into the leg side but hits the sweeper"
