,Data
0,6.50pm Australia have won the toss and will bowl
1,"Kane Richardson to Guptill, 1 wide down the leg side first up, a wide to get things going"
2,"Kane Richardson to Guptill, no run very full, outside off, a touch of late swing and jabbed to the covers off the toe end"
3,"Kane Richardson to Guptill, FOUR runs full and straight, flicked fine of short fine leg, whistles to the boundary. Just needed a touch"
4,"Kane Richardson to Guptill, 1 leg bye a little too straight again but this one rebounds off the pad towards square leg"
5,"Kane Richardson to Munro, 1 leg bye big appeal for lbw that looked to have pitched outside leg, Munro aiming to flick into the leg side"
6,"Kane Richardson to Guptill, 1 run full at off stump, pushed from the front foot into the leg side, sets off for the run straightaway but it doesn't beat midwicket. A clean stop and pick up from Stoinis would have been a run out chance"
7,"Kane Richardson to Munro, 3 runs full outside off, sliced square over the off side, skids across the outfield towards deep point. Tye chases and makes a good attempt to flick it back. He's done very well there"
8,"Stanlake to Munro, OUT strikes first ball! The short one. Munro goes for the pull, onto him too quickly, takes a big top edge and Carey moves around to the short fine-leg position to gather a simple chance. Probably not short enough for the stroke"
9,"Stanlake to Guptill, OUT what a ball! He's on a hat-trick! Good length at off stump, nips off the seam, beats the outside edge and takes the top of off stump. That's a beauty"
10,"Stanlake to Bruce, 3 runs goes for the yorker, not far off, 151kph, clipped through the leg side"
11,"Stanlake to Williamson, no run another top delivery! Full outside off, shapes away from Williamson who is feeling for it away from his body"
12,"Stanlake to Williamson, no run good length outside off, 145kph, defended to backward point"
13,"Stanlake to Williamson, 1 run a touch fuller, Williamson gets himself forward and pushes to the left of mid-off"
14,"Kane Richardson to Williamson, 1 wide pushed down the leg side, another wide, Richardson hasn't settled yet"
15,"Kane Richardson to Williamson, no run outside off this time, on a good length, defended on the front foot to cover"
16,"Kane Richardson to Williamson, no run that's a good one! Back of a length outside off, angles back, beats the inside edge...extra bounce"
17,"Kane Richardson to Williamson, no run full and straight, 138kph, clipped to midwicket"
18,"Kane Richardson to Williamson, no run more seam movement, jags back at Williamson from back of a length and takes him near a very delicate area"
19,"Kane Richardson to Williamson, no run short of a length outside off, opens the face a touch and finds point"
20,"Kane Richardson to Williamson, no run excellent stuff, short of a length again at off stump, Williamson tries to work it to the leg side but can only push it back towards the bowler...six dots after the wide"
21,"Stanlake to Bruce, no run stays on leg stump, gives himself a touch of room, mistimes a drive towards mid-on"
22,"Stanlake to Bruce, OUT and he has three! Another short ball. Well directed, over middle and off, Bruce can't control his hook, takes a top edge and is very well judged on the long-leg boundary"
23,"Stanlake to Williamson, no run back of a length outside off, 149kph, defended to backward point"
24,"Stanlake to Williamson, no run and another dot to the captain, short of a length outside off, played to the leg side"
25,"Stanlake to Williamson, no run a touch fuller, angles back and takes an inside edge...lining up the dot balls to Williamson"
26,"Stanlake to Williamson, 1 run gets this one away, but just for a single, flicked from outside off behind square on the leg side"
27,"Kane Richardson to Williamson, 1 run short of a length, a bottom-handed flick to the leg side"
28,"Kane Richardson to Taylor, no run short outside off, stays back in the crease and taps to the off side"
29,"Kane Richardson to Taylor, no run finds the outside edge, this was a touch fuller, but Taylor does well to keep it down, slip, who is wide, makes a good save"
30,"Kane Richardson to Taylor, FOUR runs fine of slip! Could they have had two slips? Touch of width outside off, Taylor plays a slashing cut, takes a top edge and goes through the gap"
31,"Kane Richardson to Taylor, 1 run a shorter ball, pulled to deep square"
32,"Kane Richardson to Williamson, 2 runs through the slips again, although Williamson was in control of this...a slower ball, short of a length, steered wide of the keeper but third man can get across"
33,"Stanlake to Taylor, 1 run an attempted yorker at 145kph, it's a low full toss dug out towards mid-on"
34,"Stanlake to Williamson, 1 run short of a length outside off, dropped square to the off side with soft hands and that's a good run"
35,"Stanlake to Taylor, 2 runs full outside off, Taylor's feet don't move as he drives through the line, skews off the inside half of the bat behind square on the leg side"
36,"Stanlake to Taylor, no run that's a wild swing across the line, a good-length ball, and it's not far from taking off stump"
37,"Stanlake to Taylor, no run a short ball outside off, goes for the pull and he's through his shot, takes the cue end and loops towards backward point"
38,"Stanlake to Taylor, no run gets across outside off, tries to fetch a short ball through the leg side but can only pick out mid-on"
39,"Stoinis to de Grandhomme, no run full outside off, has a big swing to the leg side and doesn't make contact"
40,"Stoinis to de Grandhomme, no run beats him again, a slower ball outside off, bounces over the top edge. Another dot"
