,Data
0,"Hastings to Trott, 1 run starts off with a back of a length ball outside off that is steered wide of third man for a single"
1,"Hastings to Strauss, no run short of a good length delivery on the stumps, played back to the bowler"
2,"Hastings to Strauss, no run looks so gentle after the much quicker trio that bowled before him, played out to mid off"
3,"Hastings to Strauss, 1 run bowls it fuller around off, Strauss is already making room outside leg, and cracks it to sweeper cover"
4,"Hastings to Trott, no run walks around two feet outside off stump, wanting to work this one through midwicket, and is beaten"
5,"Hastings to Trott, no run good slower one to finish a steady first over, Trott gets well forward to defend in to the off side"
6,"Johnson to Strauss, FOUR runs Strauss goes downtown, makes some neat room outside leg stump, and lifts a full delivery straight over Johnson's head and into the boundary, made such good contact on that occasion"
7,"Johnson to Strauss, no run defended back to the bowler"
8,"Johnson to Strauss, 1 run Strauss creates space outside leg yet again, this time Johnson fires it in the blockhole, and Strauss digs it out over the bowler's head"
9,"Johnson to Trott, 1 run gets outside the line of this short of a length ball around middle, and whips it through square leg for a run"
10,"Johnson to Strauss, 1 wide where did this come from? Johnson attempted a slower one, and it goes woefully wrong, bouncing three feet outside leg stump"
11,"Johnson to Strauss, 1 run right on target next ball, clipped away through midwicket"
12,"Johnson to Trott, no run Trott eases in to the front foot drive, but hits the ball straight to point"
13,"Hastings to Strauss, no run defended close, too close to the stumps in fact, off the back foot"
14,"Hastings to Strauss, 2 runs gets one on the pads, and flicks it past square leg for a useful couple"
15,"Hastings to Strauss, no run Strauss targets cow corner with a swing across the line, but the ball rolls away off the bottom half of the blade to mid on"
16,"Hastings to Strauss, 1 run some extra bounce for Hastings, Strauss gets on top of it, and guides it to third man"
17,"Hastings to Trott, 1 run rushed down the track trying to crash the ball through covers, but got a bottom edge that scooted away in the direction of third man"
18,"Hastings to Strauss, 1 run worked wide of short fine leg for a single"
19,"Johnson to Strauss, 1 run right in the blockhole, dug out hurriedly down the ground"
20,"Johnson to Trott, 1 run goes on the back foot and works this one away wide of midwicket"
21,"Johnson to Strauss, FOUR runs Strauss connects, and very cleanly too, took a step or two down the track, and swung through the short delivery, and it was picked up from the deep midwicket boundary"
22,"Johnson to Strauss, 2 runs stays in the crease expecting the fullish delivery, and clips it in the air over midwicket, some excited cries from the fielders, but he was safe"
23,"Johnson to Strauss, no run Strauss is getting impatient here, backs away and has a go at a length delivery, fortunately for him, it rolls away limply to mid on"
24,"Johnson to Strauss, 1 run better this time from the England captain, remains on the crease and works it away behind point"
25,"Hastings to Strauss, FOUR runs meanwhile, Strauss continues to have a go, and keeps connecting mostly, it was a short delivery asking to be hit, and he pulled it behind square leg in a flash"
26,"Hastings to Strauss, 1 wide slower one sprayed wide down the leg side"
27,"Hastings to Strauss, 1 run guided wide of backward point for another single"
28,"Hastings to Trott, no run wants to slam this one through covers, but ends up bottom edging it close to the stumps on the crease"
29,"Hastings to Trott, no run finds extra cover with the drive off the front foot"
30,"Hastings to Trott, 1 run walks across and outside off stump, and whips a length delivery through square leg"
31,"Hastings to Strauss, 2 runs gets outside the line of this one on middle and leg, and works it to the right of short fine leg to move on to 49"
32,"Hussey to Trott, 1 run full delivery clipped away to deep midwicket along the ground"
33,"Hussey to Strauss, 1 run brings up his 50 with a meditated paddle down to fine leg, has been a fluent innings"
34,"Hussey to Trott, 1 run now Trott with the reverse paddle to a very full ball outside off, but short third man cuts it off"
35,"Hussey to Strauss, 1 run shorter, and he goes back to work it through square leg"
36,"Hussey to Trott, 1 run the runs keep coming, another one worked away through midwicket"
37,"Hussey to Strauss, no run better delivery on the stumps, defended back to the bowler"
38,"Smith to Trott, 1 run tossed up full delivery, driven down to long on for a single"
39,"Smith to Strauss, 1 run floated up on middle, clipped away through midwicket"
40,"Smith to Trott, no run a touch short, some turn there for Smith, Trott makes a mess of the pull, hitting it in to the ground"
41,"Smith to Trott, 2 runs lovely free flowing drive through extra cover off the front foot, and there are huge empty spaces in that area"
42,"Smith to Trott, no run played out in to the on side"
43,"Smith to Trott, 1 run more turn for Smith but a touch short and allows him to rock back and cut it to sweeper cover"
44,"Hussey to Trott, 3 runs brings out the reverse lap shot to a full toss and gets it very fine behind the wicket on the off side"
45,"Hussey to Strauss, 1 run eased down to long on for a run"
46,"Hussey to Trott, 1 run guided wide of point for another single"
47,"Hussey to Strauss, 2 runs now Strauss with the reverse sweep, Hastings dives over the ball, and lets it go through"
48,"Hussey to Strauss, no run looks for the tap-and-run to covers. but manages only the tap"
49,"Hussey to Strauss, 1 run this time he manages both, working the ball in to the gap in front of cover for a single"
50,"Smith to Strauss, no run stays back to a fullish one and punches it towards cover"
51,"Smith to Strauss, 1 run lines up for the pull to a short one and almost hits it down the throat of the man at deep midwicket, bounces just in front of him"
52,"Smith to Trott, 1 run cut away through point"
53,"Smith to Strauss, 1 run driven down to long off"
54,"Smith to Trott, 1 run slaps a shortish one in front of cover and trots through for a run"
55,"Smith to Strauss, no run squeezed out to point, and this time there will be no single for them"
56,"Hussey to Trott, no run defended down the track off the back foot"
57,"Hussey to Trott, no run cannot get the ball past square leg"
58,"Hussey to Trott, 1 run goes off side in the search for a single, and gets one through covers"
59,"Hussey to Strauss, no run played back to the bowler, no room to do anything but that"
60,"Hussey to Strauss, 1 run full toss, smashed down the ground to long on"
61,"Hussey to Trott, 1 run now Trott targets long on for another single"
62,"Smith to Trott, 2 runs swept away wide of fine leg for a couple, neat accumulation"
63,"Smith to Trott, no run fuller on the stumps, pushed back down the track"
64,"Smith to Trott, 2 runs Callum saves the boundary on the deep midwicket fence, it was smashed and was traveling very quickly"
65,"Smith to Trott, 1 run eased down the ground towards long off"
66,"Smith to Strauss, 1 run on the back foot to a shortish one, and slaps it away to sweeper cover"
67,"Smith to Trott, 1 run stays in the crease and punches in the region of long on"
68,"Hussey to Trott, 1 run tapped in front of the wicket on the off side, and they go through for the run even as Haddin runs in and fields"
69,"Hussey to Strauss, 1 run gets another single on the on side, does Strauss"
70,"Hussey to Trott, FOUR runs gets a full toss, and swings it over midwicket for a boundary, deservedly despatched"
71,"Hussey to Trott, no run played out in to the on side"
72,"Hussey to Trott, 1 run whipped away off the back foot and down to long on"
73,"Hussey to Strauss, 2 runs eased in to the gap wide of sweeper cover for a couple, just a bit tight in the end, but mostly safe"
74,"Smith to Trott, 1 run tossed up full on middle, and pushed back past Smith down the ground"
75,"Smith to Strauss, OUT Strauss comes rushing down the track, and finds the man at short midwicket with his attempted lofted stroke, it was teasingly tossed up, Strauss took the bait, and hit it straight to David Hussey who throws the ball gleefully in the air after"
76,"Smith to Pietersen, no run gets on the back foot and gets in to a tangle as he tried to work it away through midwicket"
77,"Smith to Pietersen, 1 run driven down the ground and he is away"
78,"Smith to Trott, 2 runs gets a full delivery, and goes down on a knee to sweep it in the gap behind square leg"
79,"Smith to Trott, 1 run punched down the ground to long on, Smith thought he had a chance to stop it, but hadn't counted for KP who was in the way, crashed straight in to him, and went down"
80,"Tait to Trott, no run full, fizzing delivery but way outside off stump, squeezed away to point"
81,"Tait to Trott, 1 run drops it marginally short, and he is quick to go back and pull it along the ground to deep midwicket"
82,"Tait to Pietersen, 1 leg bye raps him on the pads with a very full one but that was going down the leg side"
83,"Tait to Trott, no run another full delivery, this time around off stump, he leans out and finds extra cover with the drive"
84,"Tait to Trott, 1 run length ball outside off stump, steered to third man off the back foot"
85,"Tait to Pietersen, 1 run gets a full toss but hits it straight to Hussey at midwicket, who then concedes a run by throwing the ball towards Haddin, third man tidies up"
86,"Smith to Pietersen, 1 run misses out on another full toss, flicks it right to midwicket who makes a tumbling stop"
87,"Smith to Trott, no run cannot get the fullish ball past midwicket again"
88,"Smith to Trott, 1 run short, wide, turning further away, and slapped away to sweeper cover"
89,"Smith to Pietersen, 2 runs cut away fiercely backward of point off the back foot"
90,"Smith to Pietersen, 1 run dances down the track, takes it on the full, and pings long on"
91,"Smith to Trott, 1 run yet another single in the direction of long on, Smith has been mostly either too full or too short"
92,"Tait to Trott, 2 runs drives this full delivery past a diving extra cover for a couple of runs"
93,"Tait to Trott, no run Tait shortens the length just a touch, and he stays in the crease and guides it to point"
94,"Tait to Trott, no run 144 kph near-yorker around off, dug out in the region of point"
95,"Tait to Trott, no run slow full toss, cannot get it away, eases it to the man at mid on"
96,"Tait to Trott, 1 run short one this time, pulled away without any fuss at all to deep midwicket"
97,"Tait to Pietersen, no run gets in to an awkward position as he tries to drive this full delivery angled in around leg stump, and gets a but of bat on to his leg as he goes through with the shot, the ball rolls away to mid on"
98,"Smith to Trott, 1 run leans out to push this one in front of cover"
99,"Smith to Pietersen, 1 run thumped down to long off"
100,"Smith to Trott, 1 run gets a safe top edge wide of fine leg as he goes for the sweep shot"
101,"Smith to Pietersen, no run full ball driven to extra cover"
102,"Smith to Pietersen, no run flat and quick, turning in from leg stump, pushed back to the bowler"
103,"Smith to Pietersen, no run looks to guide this fullish one in to the gap between point and short third man off the front foot, but cannot beat point"
104,"Clarke to Trott, 1 run bowls a full delivery that is hit down to long off"
105,"Clarke to Pietersen, 1 run driven down to long on for a single"
106,"Clarke to Trott, 2 runs takes it on the full and sweeps it wide of fine leg for a couple, and that will be 50 for Jonathan Trott"
107,"Clarke to Trott, 1 run worked to the right of midwicket for a run"
108,"Clarke to Pietersen, 1 run whipped off the front foot to long on, Trott is feeling the heat out there in the middle"
109,"Clarke to Trott, 1 run punched down to long off for another single"
110,"Smith to Trott, FOUR runs as calmly as one can loft down the ground, Trott lifts Smith straight over his head for a boundary, waltzed down the track, and got nicely to the pitch"
111,"Smith to Trott, 2 runs gets away with it, it was turning away and cut in the air, but just short of backward point, Trott lives on"
112,"Smith to Trott, 1 run driven down to long on, Smith finds KP in the way again as he looks to stop the ball"
113,"Smith to Pietersen, 1 run now KP charges down, takes this one on the full and hits it to long on"
114,"Smith to Trott, 1 run rocks back and slaps this shortish one away to sweeper cover"
115,"Smith to Pietersen, 1 run KP decides to have a swing and fortunately for him did not hit it powerfully enough to carry to long on, goes to him on the bounce"
116,"Hastings to Pietersen, 1 run plants the front foot out and drives a length ball to long off"
117,"Hastings to Trott, 1 run shimmies across the stumps, and sends this one down to fine leg with a flick of the wrists"
118,"Hastings to Pietersen, FOUR runs 114.4 kph short ball, pleading to be smashed, KP obliges, pulling it wide of deep midwicket who runs towards it in vain"
119,"Hastings to Pietersen, no run much fuller and around off stump, he waits for it to arrive and defends it down the track"
120,"Hastings to Pietersen, FOUR runs there is a man at sweeper cover, and he runs hard, but there is so much power on the cut from KP that he had no chance to cut it off as it crashed in to the ropes, poor shortish ball from Hastings"
121,"Hastings to Pietersen, 1 run clipped through midwicket for a single to retain the strike"
122,"Watson to Pietersen, no run steady length delivery around off stump, calmly defended"
123,"Watson to Pietersen, 1 run KP nearly runs himself out, he hurried down the track, and tried to bash this one down the ground, the throw from extra cover missed the stumps, and KP gets away"
124,"Watson to Trott, 1 run lovely flick from Trott off a full one on the pads, but a good diving stop at midwicket concedes only a run"
125,"Watson to Pietersen, 1 run KP whips furiously backward of square leg and gets a single"
126,"Watson to Trott, 1 run Trott goes down the track, and pushes a length ball to long off for another run"
127,"Watson to Pietersen, 2 runs wristily flicked backward of square leg for an uncomfortable couple for KP, he is limping a bit while running, and calls right away for some help"
128,"Hastings to Trott, 1 run back of a length around leg stump, worked away off the back foot past the square leg umpire"
129,"Hastings to Pietersen, 1 run KP is constantly going down the track, and this time goes for an awkward pull as Hastings bangs it in short"
130,"Hastings to Trott, no run thumped down the ground towards mid off, they are looking to cut loose now"
131,"Hastings to Trott, no run loopy slow short delivery, by the times it goes over Trott's head, he was done with the pull, and watched it go through to Haddin"
132,"Hastings to Trott, no run another slower one, much fuller now, he tries to force it through cover, but bottom edges it into the ground"
133,"Hastings to Trott, 1 run yet another slower one, he bowls them with good control, cannot do much with it other than push it towards long off for a run"
134,"Watson to Trott, FOUR runs finds the boundary he had been looking for for some time now, gets a full ball on middle and lifts it over midwicket and in to the gap"
135,"Watson to Trott, 1 run Watson shortens the length, and he waits for it to arrive and guides it past backward point"
136,"Watson to Pietersen, 1 run KP flails at a fullish one way outside off, and gets a thick edge that flies down in the air to third man, backward point grimaces"
137,"Watson to Trott, 1 run eased away to sweeper cover for another single, England have built this one up for a huge finish"
138,"Watson to Pietersen, no run extra bounce from outside off stump, he brings it down and the ball scoots to point"
139,"Watson to Pietersen, no run backs away to cut, but is beaten on the shot, the ball was a touch too close to off for that one"
140,"Hastings to Trott, 1 run waits for this length delivery, and dabs it down very late to third man"
141,"Hastings to Pietersen, no run 113.7 kph slow bouncer, KP is surprised by it, and lets it go in the end over his head"
142,"Hastings to Pietersen, no run 101.5 kph this time, slower and slower, KP tries to do something cute, and goes for the sweep from way outside off stump, and misses"
143,"Hastings to Pietersen, 1 run this time he smashes this length delivery wide of sweeper cover"
144,"Hastings to Trott, 1 run eased down the ground for a single to long on"
145,"Hastings to Pietersen, 1 run gets it in the blockhole, lovely variation from the bowler, that's what you need on this road, jabbed away down to long on"
146,"Lee to Pietersen, OUT and the Powerplay jinx continues! Lee pitched on a good length around off stump, Pietersen tried to go over mid-off, the bat turned in his hand as he mis-timed it and he couldn't clear the fielder at mid-off. Steven Smith took a simple catch a"
147,"Lee to Bell, 1 run Bell guides his first ball in the air but behind the fielder at point for a single"
148,"Lee to Trott, 1 run Lee swings a full ball into the right-hander, Trott pushes to mid-on for a single"
149,"Lee to Bell, 1 run full and straight from Lee, Bell pushes the ball towards extra cover and calls Trott through"
150,"Lee to Trott, FOUR runs short ball, Trott gets inside the line by moving a bit to the off and helps the ball past the fielder at short fine leg"
151,"Lee to Trott, FOUR runs he's lucky this time, the ball bounces a bit more from short of a length outside off and Trott edges it wide of the wicketkeeper for four more"
152,"Tait to Bell, FOUR runs short and wide outside off stump, begging to be cut and Bell obliges, placing the ball through the in field at point ... so England have got going after that Pietersen wicket"
153,"Tait to Bell, no run played off the front foot towards cover, the length was a bit full"
154,"Tait to Bell, 2 runs a short of a length ball jumps at Bell, who also jumps in his crease while steering the ball towards third man"
