,Data
0,"Shakib to Watson, no run well outside the off stump, Watson was gunning for the big hit but checks his shot and reaches out to swat it away"
1,"Shakib to Watson, no run again well outside the off- this is the plan to Watto- pushed to the off"
2,"Shakib to Watson, 1 run Yep, that's the plan allright. This one is also well outside off and Watson reaches out and drags it to sweeper cover"
3,"Shakib to Ponting, 1 run closer to the off and Ricky punches it to sweeper cover"
4,"Shakib to Watson, no run closer to the off stump this time, full in length and Watson gets greedy and goes for a big swing to the long-on region but edges it to short fine-leg"
5,"Shakib to Watson, SIX runs Absolutely thumped! Six on the off side. They kept bowling there at him and this time Watson got close to the ball and whacked it over long-off. Flat-batted thump"
6,"Razzak to Ponting, no run gets forward to deflect this to midwicket"
7,"Razzak to Ponting, no run leans forward to defend it back to the bowler"
8,"Razzak to Ponting, 1 wide wide down the leg side, Ponting fails to connect with the sweep"
9,"Razzak to Ponting, no run nudged to the on side, Watson wants the single but is sent back"
10,"Razzak to Ponting, 1 run gets back to force this one down to sweeper cover"
11,"Razzak to Watson, OUT Watson is out. Will the entertainment end? The crowd roar in delight. It was a nice delivery, much slower through the air and Watson is beaten by the lack of pace. he went for the big slog sweep and missed it completely. The ball landed, winked at him and gently pegged back the off stump."
12,"Razzak to Clarke, FOUR runs fuller, on the leg side, Clarke glances it down to fine-leg boundary"
13,"Shakib to Ponting, no run leans forward to work this to midwicket"
14,"Shakib to Ponting, no run stretches well forward to defend this down the track"
15,"Shakib to Ponting, no run leans forward to deflect it to midwicket"
16,"Shakib to Ponting, FOUR runs moves well outside leg and lifts this delivery over extra cover. The bowler had followed him but Ponting got well outside and went inside-out"
17,"Shakib to Ponting, 2 runs slower, outside leg, Ponting sweeps it to fine-leg region"
18,"Shakib to Ponting, no run leans forward and across to defend and it runs off the edge to the leg side"
19,"Razzak to Clarke, 1 run gets well back to punch this to long-off"
20,"Razzak to Ponting, no run on the off stump line, carefully dabbed to cover"
21,"Razzak to Ponting, FOUR runs opts for the sweep this time and sweeps well to pick up a boundary to backward-square leg boundary"
22,"Razzak to Ponting, 2 runs plays the paddle sweep this time and will collect two runs"
23,"Razzak to Ponting, no run quicker on the middle, Ponting backs away to push it to cover"
24,"Razzak to Ponting, no run leans forward to defend this to the on side"
25,"Shakib to Clarke, 1 run gets back to work this behind square-leg"
26,"Shakib to Ponting, no run on the leg stump line, lapped around the corner to short fine-leg"
27,"Shakib to Ponting, no run leans forward to defend to the off side"
28,"Shakib to Ponting, no run rushes down the track to defend to the leg side"
29,"Shakib to Ponting, no run on the middle stump line, worked to midwicket"
30,"Shakib to Ponting, no run gets forward to defend to the midwicket fielder. Tight over"
31,"Razzak to Clarke, 1 run gets back to punch it out to deep cover"
32,"Razzak to Ponting, no run leans well forward to defend"
33,"Razzak to Ponting, OUT Ponting is not happy but he has to go. It was the full delivery on the middle and Ponting went for the sweep and missed it completely. that looked pretty close unless of course the ball was turning away sharply."
34,"Razzak to Smith, no run tossed up on off, defended down the track"
35,"Razzak to Smith, no run again full and speared in, now that Watson is gone he is giving it some air. Smith defends."
36,"Razzak to Smith, no run Smith advances, Razzak sees him and drifts it onto leg stump, Smith covers the line and flicks to midwicket"
37,"Shuvo to Clarke, no run loopy ball on leg stump, Clarke advances and plays it down the ground"
38,"Shuvo to Clarke, no run length ball, straightens from outside off and Clarke pushes it off the back foot"
39,"Shuvo to Clarke, no run on the pads, Clarke skips inside the line and flicks to midwicket. The run rate is beginning to look more believable now."
40,"Shuvo to Clarke, no run again pushed back of a length and Clarke pushes into the covers."
41,"Shuvo to Clarke, no run Clarke jumps out, gets to the flight and flicks but can't beat midwicket. I'll eat my hat if this is a maiden."
42,"Shuvo to Clarke, 1 run my hat survives. Clarke comes out and drives through extra cover for a single."
43,"Razzak to Clarke, FOUR runs uses his feet ,reaches the pitch of the ball and lofts it to wide long-on"
44,"Razzak to Clarke, 1 run drives to the off side for a single"
45,"Razzak to Smith, 1 run skips down the track and drives to long-off"
46,"Razzak to Clarke, no run quickish arm ball , pushed back to the bowler"
47,"Razzak to Clarke, 1 run rocks back to punch it to sweeper cover"
48,"Razzak to Smith, no run goes down the track and drags it to right of midwicket where a diving stop is made"
49,"Shuvo to Clarke, no run gets back to deflect it to midwicket"
50,"Shuvo to Clarke, 1 run moves down the track and works it past square-leg for a single"
51,"Shuvo to Smith, no run slower, fuller, on the off stump, pushes it out to the off"
52,"Shuvo to Smith, FOUR runs gets down the track and whips it to wide long-on boundary. Whippy!"
53,"Shuvo to Smith, no run jabs this to midwicket. high back lift"
54,"Kapali to Clarke, 1 run low full toss on the pads, flicked away to deep midwicket"
55,"Kapali to Hussey, no run this one straightens on the middle, jabbed out to the off"
56,"Kapali to Hussey, no run stays back to push this back to the bowler"
57,"Kapali to Hussey, 1 run slider outside off, punched out to deep point"
58,"Kapali to Clarke, 1 run drags this one really short and Clarke pulls this to deep midwicket"
59,"Kapali to Hussey, 1 run shortish delivery, pulled away for a single"
60,"Shuvo to Hussey, 1 run floated full outside off, driven to right of mid-off"
61,"Shuvo to Clarke, 1 run goes down the track and on drives to long-on"
62,"Shuvo to Hussey, 1 run leans well forward to steer this through cover point"
63,"Shuvo to Clarke, 1 run gets back to clip this behind square-leg"
64,"Shuvo to Hussey, 2 runs drifts to the pads and Hussey glances it to fine-leg region."
65,"Shuvo to Hussey, no run leans forward to defend to the off side"
66,"Kapali to Clarke, no run gets forward to drive it back to the bowler"
67,"Kapali to Clarke, 1 run low full toss, whipped away to deep midwicket"
68,"Kapali to Hussey, 1 run Googly! Hussey cuts this to sweeper cover"
