,Data
0,"Sharma to Finch, 1 run short of a length, at the stumps, bunted into the leg side for one"
1,"Sharma to Smith, no run short of a length, at the stump, defended to leg"
2,"Sharma to Smith, no run slower ball, on off, he picks it and defends"
3,"Sharma to Smith, no run short of a length, at the stumps, worked to square leg"
4,"Sharma to Smith, no run slower ball, short of a length, and again he finds that square leg with that flick. With a normal field Smith would have got at least a couple of singles so far"
5,"Sharma to Smith, no run on a length, just outside off, defended watchfully"
6,"Kohli to Finch, no run full inswinger, pushed to short cover for a crowd catch"
7,"Kohli to Finch, no run length ball outside off, pushed with an open face to point"
8,"Kohli to Finch, 1 run full outside off, driven to long-off"
9,"Kohli to Smith, FOUR runs short this time, why are they feeding Smith? He loves it. Shuffles across, and pulls this through midwicket"
10,"Kohli to Smith, 1 run full toss outside off, driven to long-off for one"
11,"Kohli to Finch, 1 run short of a length, outside off, he goes back to open the face, takes a single to the right of short third man"
12,"Sharma to Finch, FOUR runs gentle-paced bouncer, only about chest high, and Finch has pulled this powerfully between deep backward square and deep midwicket. This will give Finch some confidence after a tentative start"
13,"Sharma to Finch, 1 run short of a length, into the pads, works it fine of square leg for one"
14,"Sharma to Smith, 1 run moves inside the line of a shortish delivery, gets a single to long leg"
15,"Sharma to Finch, no run slower ball, on off, defended"
16,"Sharma to Finch, no run on a length, angling in, defended to leg"
17,"Sharma to Finch, 1 leg bye missed put. This is down leg and a length ball. On another day Finch glances this for four eyes closed. Today he has not been at his best, and gets just one leg-bye"
18,"Jadeja to Finch, no run on a length, middle and leg, defended around the front pad"
19,"Jadeja to Finch, no run hits him pad but this is headed well down leg"
20,"Jadeja to Finch, 1 run moral victory for Jadeja as he has already made Finch take big risk. he backs away early, and cuts this from in front of the stumps for a single"
21,"Jadeja to Smith, 1 run down the wicket, right to its pitch, drives it to long-on for one"
22,"Jadeja to Finch, 1 run tossed up outside off, driven to the left of cover, and they get a single despite Rahane's dive here"
23,"Jadeja to Smith, 3 runs down the wicket again, what looks like an on-drive for one ends up being a whip through midwicket as his wrists come into play at the last moment"
24,"Sharma to Smith, 1 run short of a length, on off, he has somehow managed to place it wide of mid-on for one"
25,"Sharma to Finch, 1 run short of a length, wide, punched away to deep point for one"
26,"Sharma to Smith, no run on a length, just outside off, defended off the back foot"
27,"Sharma to Smith, 1 run on a length, outside off, opens the face late, gets a single to deep cover"
28,"Sharma to Finch, 1 run slower ball, short, punched away powerfully to deep cover"
29,"Sharma to Smith, 1 run punched away to deep cover again"
30,"Jadeja to Smith, 1 run stays back to a length ball and punches this to deep cover"
31,"Jadeja to Finch, FOUR runs tossed up wide, he sets up a solid base, and smacks this drive powerfully through cover. This is bludgeoned. No niceties about it"
32,"Jadeja to Finch, no run this is middle and leg, doesn't turn, hits the inside half of the bat"
33,"Jadeja to Finch, 1 run overpitched, driven to long-on for one"
34,"Jadeja to Smith, no run on a length, holds its line, defended back to him"
35,"Jadeja to Smith, 1 run short of a length, punched away to deep point for one more"
36,"Sharma to Smith, 2 runs short of a length, punched away slightly to the right of third man where Shami's arm is taken on, and a couple secured"
37,"Sharma to Smith, no run slower ball, full, on off, defended from the crease"
38,"Sharma to Smith, no run full, on off, hits the inside half of the bat somehow"
39,"Sharma to Smith, 1 run short of a length, middle and leg, worked away for a single"
40,"Sharma to Finch, FOUR runs slower ball but if you bowl them so often, the short and wide delivery counts as a rank poor ball. Cut away in front of point for four"
41,"Sharma to Finch, no run on a length, just outside off, defended to cover"
42,"Ashwin to Smith, 1 run tossed up wide outside off, driven to long-on for one"
43,"Ashwin to Finch, no run wide half-volley, he plays for the non-existent turn, hits it off the outside half of the bat, to point"
44,"Ashwin to Finch, no run nice dip as he goes slower through the air. Defended off the front foot"
45,"Ashwin to Finch, no run short of a length, he goes back to cut, Ahswin is lucky he has found the fielder"
46,"Ashwin to Finch, 1 run this one turns back in to cramp him up, punched down to long-off for one"
47,"Ashwin to Smith, no run nicely tossed up wide outside off, some drift, some dip, creates the bat-pad gap, draws an inside edge, but he is safe"
48,"Jadeja to Finch, no run tossed up, middle and leg, defended back to Jadeja"
49,"Jadeja to Smith, no run defended back to him"
50,"Jadeja to Smith, no run defended back to him as he bowls fast and straight"
51,"Jadeja to Smith, no run Kohli at short straight cover saves one with his dive. Dhoni likes this better than he did Rohit at short straight midwicket"
52,"Jadeja to Smith, 1 run clipped away off the pads to bring up yet another fifty against India. Smith loves them. They don't him. Fair to say"
