,Data
0,"Siddle to Bresnan, no run slight short outside off and swinging away, Bresnan lets it go"
1,"Siddle to Bresnan, no run good length ball, this one comes back in and Bresnan defends with a straight bat"
2,"Siddle to Bresnan, no run fuller outside off, outswing again, pushed to cover"
3,"Siddle to Bresnan, no run almost a bouncer here around off, Bresnan sways away from the line of the ball"
4,"Siddle to Bresnan, no run slightly short outside off, Bresnan swings his arms and Khawaja does well to stop it at cover"
5,"Siddle to Bresnan, no run length ball outside off with a bit of extra bounce, Bresnan leaves it alone"
6,"Bird to Anderson, no run length ball just outside off, Anderson tries to drive down the ground but misses as it nips in a bit, very close to the off stump there"
7,"Bird to Anderson, no run full and towards the pads, Anderson fails to connect"
8,"Bird to Anderson, no run length ball outside off and shaping away, Anderson pokes at it and misses"
9,"Bird to Anderson, no run that's got him on the helmet! It wasn't that short on the off stump but Anderson ducked, taking his eyes off the ball, and it hit him near the logo on his helmet. He's asking for a new one now, bit of a delay because of that"
10,"Bird to Anderson, no run good length again outside off, Anderson drives without much footwork and can't connect"
11,"Bird to Anderson, OUT it's all over! England have been wrapped up for 238. This one pitched on middle and Anderson slashed hard at it, but the late movement got him and the ball crashed into the middle stump. Excellent variation form Bird. Started with outswing, threw in a bouncer"
12,"Harris to Bairstow, no run length ball, shaping away in the corridor, Bairstow remains watchful"
13,"Harris to Bairstow, 1 run short of a length and at the body, chopped into the leg side towards a gap at midwicket, plenty time for one"
14,"Harris to Prior, FOUR runs little bit of width and although it's not hugely overpitched by Harris that's in a good area for Prior, who drives on the up and sends it with menaces to the cover boundary"
15,"Harris to Prior, FOUR runs four more, again a little wide and Prior waits, opens the face and guides the ball wide of the slips, the momentum carries it all the way"
16,"Harris to Prior, 1 run on the stumps and worked through backward square"
17,"Harris to Bairstow, no run digs the ball in short and wide of the stumps, Bairstow sways out of the way"
18,"Lyon to Prior, no run gets in line to defend in front of the stumps"
19,"Lyon to Prior, no run tossed up and Prior again pushes back towards the bowler"
20,"Lyon to Prior, no run pushed through, drops back and defends outside the line of off"
21,"Lyon to Prior, no run bit quicker, on the stumps, shows it a straight bat in defence"
22,"Lyon to Prior, no run flighted, on a length around off, drops back and defends"
23,"Harris to Bresnan, no run fullish in length on the off stump and he steers it to the off side"
24,"Harris to Bresnan, no run Bresnan punches it firmly to the off side"
25,"Harris to Bresnan, FOUR runs I was just wondering if Bresnan wanted to play safe till stumps and he plays the pull, short one and he swiveled and clubbed it wide of square leg"
26,"Harris to Bresnan, no run goes back at the crease and defends back to the bowler"
27,"Harris to Bresnan, 3 runs drifts on the pads and he shuffles and whips it away down to deep midwicket"
28,"Harris to Anderson, FOUR runs in the meantime Anderson irritates Australia by picking his third boundary, not a bad ball, pitched up and moving away and the outside edge drops short of Smith at second slip and beats him"
29,"Lyon to Bresnan, no run stays back at the crease and defends to the off side"
30,"Lyon to Bresnan, no run tossed up and he gets well forward and defends"
31,"Lyon to Bresnan, 1 run whips it towards deep midwicket and Bresnan tells Anderson to stay back after completing the run"
32,"Lyon to Anderson, FOUR runs Anderson's not done for the day, Lyon drops this one short, Anderson rocks back and punches it hard wide of mid-off and the fielder gives up the chase"
33,"Lyon to Anderson, no run goes back and mistimes the cut to the off side"
34,"Lyon to Anderson, no run bowls a fuller one and he plonks forward and defends and it's stumps"
35,"Harris to Bairstow, no run good length, tight around off stump but Bairstow is confident enough in his judgement to leave"
36,"Harris to Bairstow, no run angled in towards the stumps, pushed back to mid-on"
