,Data
0,"Angelo Mathews to Watson, 1 run a thick inside edge to a clumpy, leaden-footed defensive by Watson. Ball could've gone anywhere"
1,"Angelo Mathews to Warner, no run Warner steps forward, driving to point"
2,"Angelo Mathews to Warner, no run beautiful timing but this time he picks out cover"
3,"Angelo Mathews to Warner, OUT got him! Slightly shorter by Matthews and Warner cuts and slaps it straight into the hands of point!"
4,"Angelo Mathews to Ponting, no run shoulders arms outside off - and this one's a right old grubber. Scoots through low to the keeper"
5,"Angelo Mathews to Ponting, no run Ponting comes forward and defends with a squirt of the blade to point"
6,"Jayasuriya to Watson, 1 run flat, on middle and defended"
7,"Jayasuriya to Ponting, no run flicked around the corner"
8,"Jayasuriya to Ponting, 1 run goes for a pull but can't time it, and they scamper a single"
9,"Jayasuriya to Watson, 1 run clamps onto this, driving to mid-on"
10,"Jayasuriya to Ponting, FOUR runs beautiful, orthodox back-foot drive! That's classical and elegant"
11,"Jayasuriya to Ponting, no run drives to mid-off"
12,"Angelo Mathews to Watson, no run Watson tries to pull but somehow can't connect. It begged to be smacked over midwicket but it just rushed onto him a little"
13,"Angelo Mathews to Watson, 1 run flicked behind square and they set off for a single - this'll be tight, but Jayawardene's throw is wide!"
14,"Angelo Mathews to Ponting, FOUR runs goes for a cut and inside-edges it past his stumps for four! It's all a bit harum-scarum here"
15,"Angelo Mathews to Ponting, 3 runs oh, shot. But that's a poor effort at extra cover, the ball flying through his legs"
16,"Angelo Mathews to Watson, no run the wrong line and it's flicked off his pads, but there's a short fine-leg to prevent the single"
17,"Angelo Mathews to Watson, 1 wide down the leg side and Sangakkara roars an appeal, more in hope of it not being wided than a genuine shout"
18,"Angelo Mathews to Watson, no run Watson defends to cover, coming massively forward ala Hayden"
19,"Udana to Ponting, 1 run on middle-and-off, Ponting drives watchfully without power to the diving mid-off. Good, sprawling stop"
20,"Udana to Watson, FOUR runs lofted with ugly, caveman power over long-on. Really did smack that!"
21,"Udana to Watson, FOUR runs fortuitous shot. A thick outside edge flies down to third man, but good intent showed by Watson here, unsettling the young bowler"
22,"Udana to Watson, SIX runs six more! Beautiful from Watson, just picking it up off his legs and timing it magnificently. Bish, bash, bosh"
23,"Udana to Watson, no run angled across him and Watson shaped to play before withdrawing his bat at the last moment"
24,"Udana to Watson, no run slower ball - 59mph - which he tried to slap through midwicket but missed"
25,"Malinga to Ponting, FOUR runs starts with a delivery much too straight. Ponting needs no second invitation, clipping it with excellent timing down to fine leg"
26,"Malinga to Ponting, FOUR runs fantastic stroke from Ponting once more. Came walking down the pitch, opened the face and cracked it square of the wicket - that bounced quite a bit, but he rode it quite perfectly. Top, top shot"
27,"Malinga to Ponting, FOUR runs mistimed over mid-on - and only just over the fielder. I thought initially he'd hit the cover off it, but he clearly hadn't"
28,"Malinga to Ponting, 2 wide a full bunger down the leg side"
29,"Malinga to Watson, no run outside off, Watson chips to point"
30,"Malinga to Watson, no run tries to clip this off his legs but can't time it at all"
31,"Malinga to Watson, 1 run a full toss at 86.7mph (75.34 knots, 38.76 metres-per-second), bashed back to the bowler"
32,"Mendis to Watson, no run that's missed everything I think! The zooter hurries on, Watson didn't pick it and it flicked his pad on the way through - excellent take"
33,"Mendis to Watson, no run short of a length and defended out to mid-off. Short mid-off, actually"
34,"Mendis to Watson, 1 run short, pulled"
35,"Mendis to Ponting, no run and this one bounces, Ponting goes back and defends out to the off side"
36,"Mendis to Ponting, no run good pace, 57mph, and Ponting pushes it out cautiously to the off side"
