,Data
0,"Cummins to Rohit Sharma, no run 147kph, full on off, hint of away swing, he drives with a push towards cover"
1,"Cummins to Rohit Sharma, no run 140kph, full and much wider of off, not a big stride forward he just eases a square drive to point"
2,"Cummins to Rohit Sharma, no run play and miss. 144kph, good length outswinger, tempting him to drive and it just shapes past the edge with late swing."
3,"Cummins to Rohit Sharma, no run 138kph, back of a length, off stump line, he stands tall and defends on the back foot"
4,"Cummins to Rohit Sharma, no run 137kph, good length, fifth stump line, he defends from the crease on the front foot to point"
5,"Cummins to Rohit Sharma, OUT caught at third man! He fell for the trap! It was short and wide, he freed the hands to slap a cut shot up and over backward point, there was extra bounce, he got a top edge that flew all the way to third man and Zampa took the catch well, infront off"
6,"Coulter-Nile to S Dhawan, 1 wide full and swinging well down the leg side and rightly called wide"
7,"Coulter-Nile to S Dhawan, FOUR runs 139kph, half-volley on leg stump and he pings this away off his pads with ease! Lovely stroke. Right in Dhawan's zone. He loves these"
8,"Coulter-Nile to S Dhawan, no run 140kph, full angled across him, he frees the arms and smokes a drive straight to the man at cover"
9,"Coulter-Nile to S Dhawan, no run 140kph, good length, top of off, he defends with a dead bat on the front foot"
10,"Coulter-Nile to S Dhawan, no run good length, angled across the left-hander and he raises the bat to let it go"
11,"Coulter-Nile to S Dhawan, no run 138kph, off cutter, good length, he plays from the crease pushing this towards point"
12,"Coulter-Nile to S Dhawan, 2 runs 140kph, full and shaping into the pads again and he eases this through the gap at wide mid on, nicely timed, didn't over hit it to pick up a couple"
13,"Cummins to Kohli, no run short and wide, seaming further away, Kohli isn't tempted to cut this, he watches it go by"
14,"Cummins to Kohli, 1 run 141kph, he slices a drive off the outside half of the bat in the air for a short way but well wide of gully down to the wide third man"
15,"Cummins to S Dhawan, no run 137kph, good length, it just holds in the surface a touch, he checks his drive pushing it back to the bowler"
16,"Cummins to S Dhawan, no run 140kph, good length, off stump, he defends with the full face pushing to cover"
17,"Cummins to S Dhawan, no run shorter effort ball, he's jumping back and across to knock this down cautiously"
18,"Cummins to S Dhawan, no run back of a length, 139kph, he's up on his toes playing a back foot square drive but mistiming it to point"
19,"Coulter-Nile to Kohli, no run 138kph, full and wide of off, hint of shapes, he gets a lovely stride in and drives in textbook fashion but straight to cover"
20,"Coulter-Nile to Kohli, FOUR runs glorious straight drive down the ground! Coulter-Nile over pitches, he just leans forward and punches this back past the stumps, straight of mid on. Supreme from King Kohli"
21,"Coulter-Nile to Kohli, no run full length again, he pushes forward and caresses it towards mid off, doesn't time this anywhere near as well"
22,"Coulter-Nile to Kohli, FOUR runs too straight and clipped through midwicket! Again he over pitched, angled in to off, he just uses the bottom hand to turn this through the gaping gap at midwicket and he timed it to perfection."
23,"Coulter-Nile to Kohli, no run good length, fifth stump line, he's forward and defending with the head over the ball"
24,"Coulter-Nile to Kohli, no run full length, he just checks this stroke, turning the bottom hand to angle it to mid on"
25,"Cummins to S Dhawan, no run good length, fourth stump line, he defends on the front foot"
26,"Cummins to S Dhawan, no run full length, he leans forward and pushes nicely but straight to cover"
27,"Cummins to S Dhawan, FOUR runs Cracking pull shot over square midwicket! It was banged in and he picked the length in a flash and smashed it flat through square midwicket! Shikhar is so quick on those."
28,"Cummins to S Dhawan, no run very full outside off, he drives but gets it off the toe of the bat and it rolls slowly to cover"
29,"Cummins to S Dhawan, FOUR runs Superb back foot square drive! It was only fractionally short and wide, he got up on the toes, played with the vertical bat and placed it through backward point with outstanding timing."
30,"Cummins to S Dhawan, no run good length, angled across him and he's happy to let this go through to the keeper"
31,"Coulter-Nile to Kohli, no run good length, fifth stump line, he defends on the front foot to point"
32,"Coulter-Nile to Kohli, no run fuller length, fifth stump line, he pushes with the full face to mid off"
33,"Coulter-Nile to Kohli, 1 run pushes a drive away from his body, slicing in the air well wide of gully to third man"
34,"Coulter-Nile to S Dhawan, FOUR runs flicked fine of fine leg! Bad ball this. Drifting down leg, fine leg is wide, he just helped it on it's way flicking it fine and it raced away."
35,"Coulter-Nile to S Dhawan, no run good length, fourth stump line, he defends on the front foot"
36,"Coulter-Nile to S Dhawan, no run good length, fourth stump line, he is forced to defend"
37,"Maxwell to Kohli, 1 run it's down leg, he is back and tucking to short fine leg for a single"
38,"Maxwell to S Dhawan, 1 run darted into off, not much turn, he's back and tapping this to the gap at point with the sweeper back in the deep"
39,"Maxwell to Kohli, 1 run flatter into leg stump, he is back and working to square leg, some slight hesitation but an easy one"
40,"Maxwell to S Dhawan, no run round arm, sliding in towards off, he's back and defending, Maxwell appealed for pad first but it looked all bat"
41,"Maxwell to S Dhawan, no run fuller on off, he's forward and defending"
42,"Maxwell to S Dhawan, no run sliding on with the arm into the pad, but it's going down leg and they bail out of the appeal"
43,"Zampa to Kohli, 2 runs short drag down and he's back and pulling with control straight of deep midwicket and they get an easy two"
44,"Zampa to Kohli, 1 run full toss, he just pushes a drive to long off"
45,"Zampa to S Dhawan, 1 run shorter length, he's back and punching with the turn to deep midwicket"
46,"Zampa to Kohli, 1 run drifting to leg stump, he's back and clipping this neatly to deep midwicket"
47,"Zampa to S Dhawan, no run looped up on leg, he whips this firmly but straight to midwicket"
48,"Zampa to S Dhawan, 1 run tossed up outside leg, he watchfully tucks this around the corner to the man in the deep behind square"
49,"Maxwell to S Dhawan, no run full outside off, he drives firmly straight to cover"
50,"Maxwell to S Dhawan, no run round arm, flatter, sliding on, he's back and punching to cover-point"
51,"Maxwell to S Dhawan, OUT huge LBW appeal, given not out. The Australians think this is plumb. They review. Dhawan went back to a shorter ball but it slid on quickly off the pitch, he tried to pull and played straight over it. He was hit flush on the pad infront of leg. Ball track"
52,"Maxwell to Rayudu, no run 91kph, flatter, drifting across, he's forward and defending"
53,"Maxwell to Rayudu, no run shorter and flatter wide of off, he's back and cutting towards point but it's well fielded"
54,"Maxwell to Rayudu, 1 run tossed up, he reaches out and pushes this slowly to wide mid off and goes with the stroke pinching a single"
55,"Cummins to Rayudu, no run good length fifth stump line, he defends on the front foot"
56,"Cummins to Rayudu, no run back of a length, fifth stump line, he is squared up on the crease defending into the off side"
57,"Cummins to Rayudu, no run 140kph, good length, top of off, he is squared up and defending back to the bowler"
58,"Cummins to Rayudu, no run beaten pushing away from his body at a 137kph, good length ball wide of off. A touch of extra bounce"
59,"Cummins to Rayudu, no run 143kph, back of a length, he's caught on the crease, he gets a thick inside edge onto pad"
60,"Cummins to Rayudu, no run he charges down the track to a 135kph, length ball and tries to hit it out of Nagpur and gets a thick inside edge onto pad"
61,"Maxwell to Kohli, no run"
62,"Maxwell to Kohli, no run darted into leg, full, he defends"
63,"Maxwell to Kohli, 1 run looped up on leg, he whips this firmly off the front foot to deep midwicket"
64,"Maxwell to Rayudu, 1 run slower on leg, he's back and working to square leg, Handscomb dives and knocks it down but can't prevent the single"
65,"Maxwell to Kohli, 1 run fuller on leg, he's forward and working this neatly to deep midwicket"
66,"Maxwell to Rayudu, 1 run shorter and slower, he's back and punching this to wide long on"
67,"Cummins to Rayudu, no run 144kph, fuller outside off, he pushes a drive to mid off"
68,"Cummins to Rayudu, no run 126kph, slower ball cutter outside off, he pushes on the front foot with an open face to gully"
69,"Cummins to Rayudu, no run 134kph, back of a length wide of off, he punches off the back foot but mistimes it due to the slow surface to point"
70,"Cummins to Rayudu, 1 wide short bouncer, way too high over the head of Rayudu and called wide"
71,"Cummins to Rayudu, no run 143kph, fuller length, fourth stump, he drives firmly back to the bowler"
72,"Cummins to Rayudu, 1 run 123kph, slower ball wide of off, he opens the face and delicately runs this to fine third man for a single"
73,"Cummins to Kohli, 2 runs 140kph, shorter length, he steps out and turns the wrists placing this to the gap at midwicket and immediately calls two, brilliant placement and running"
74,"Maxwell to Rayudu, 1 run flatter and shorter, he's back and tucking this to the circle at wide mid on and Maxwell sprints after it to ensure they don't look for two"
75,"Maxwell to Kohli, no run tossed up on off, he skips down and defends, well bowled"
76,"Maxwell to Kohli, no run slower on leg, length ball, he clips this straight to forward square"
