,Data
0,"Daniel Vettori has won the toss and will bat first again. In team news, Tim Southee comes in for Daryl Tuffey, which is a slight surprise."
1,"Tait to McCullum, 4 leg byes 151 kph, half volley outside leg stump and McCullum whips it fine past Haddin for four"
2,"Tait to McCullum, no run 151 kpn, half volley on middle and McCullum pushes to mid on"
3,"Tait to McCullum, FOUR runs 151 kph, courage at its best as McCullum charges Tait and gets it on the full and pushes through the covers for four"
4,"Tait to McCullum, 1 run 151 kph, full again and McCullum pushes to mid off for a quick single"
5,"Tait to Ingram, 1 wide 150 kph, Ingra moves to leg and it's far too wide of off stump"
6,"Tait to Ingram, no run 149 kph, Ingram backs away again and tries to launch it straight but misses"
7,"Tait to Ingram, OUT 151 kph, good length from Tait, Ingram plays down the wrong line and is bowled! It just didn't seem as if he picked that one up - or any of the three..."
8,"Nannes to McCullum, SIX runs full on off stump and McCullum hits nicely through the line over extra cover for four"
9,"Nannes to McCullum, 3 runs dropped shorter this time, McCullum pulls from outside off and it takes the top edge, Harris moves back from short fine leg and can't get close enough to it."
10,"Nannes to Guptill, 1 run good length and Guptill defends with soft hands square of the wicket and they scramble a quick single"
11,"Nannes to McCullum, no run Mcullum advances early and gets a leading edge into the off side. Clarke picks up and hits the stump but McCullum is home safe"
12,"Nannes to McCullum, FOUR runs McCullum moves towards the off side and whips it fine of short fine leg"
13,"Nannes to McCullum, no run 150 kph, good bouncer from Nannes and McCullum tries to hook but misses"
14,"Tait to Guptill, no run 148 kph, good channel and Guptill allows it through to the keeper"
15,"Tait to Guptill, no run 151 kph, fuller again and entices Guptill into the drive but he misses"
16,"Tait to Guptill, no run 148 kph, shorter and wide and Guptill shapes to cut but then pulls out"
17,"Tait to Guptill, no run 150 kph, angled down leg, Guptill tries to whip it off his pads but misses and it collects the thigh pad through to Haddin"
18,"Tait to Guptill, FOUR runs fuller and Guptill slashes square, it takes the otuside edge and flies fine for four over gully"
19,"Tait to Guptill, FOUR runs half volley and Guptill drives strongly through mid on for four, super stroke!"
20,"Nannes to McCullum, FOUR runs McCullum walks across to the off side again and Nannes goes full as McCullum works it off his pads through backward square for four"
21,"Nannes to McCullum, no run 153 kph, McCullum charges this time and Nannes is shorter and quicker and McCullum tries to pull but misses"
22,"Nannes to McCullum, 1 leg bye 132 kph, slower ball at leg stump and McCullum clips it to short fine leg"
23,"Nannes to Guptill, 1 run 149 kph, back of a length and Guptill plays it smartly with soft hands, defending into the off side"
24,"Nannes to McCullum, no run 133 kph, slower ball and McCullum tries to play the 'Dil scoop' but it's just too high for him"
25,"Nannes to McCullum, FOUR runs 147 kph, short delivery pulled powerfully through backward square for four where the man on the boundary misfields"
26,"Harris to Guptill, no run 142 kph, good length towards middle stump and Guptill gets an inside edge onto his pad and into the off side"
27,"Harris to Guptill, 1 run yorker played to mid off ofr a quick single"
28,"Harris to McCullum, 1 run McCullum advances this time and drives to mid off who does well to prevent the boundary"
29,"Harris to Guptill, no run back of a length and McCullum pushes to point from the middle of the bat"
30,"Harris to Guptill, FOUR runs fuller from Harris and Guptill times it perfectly on the up and hits it over mid off for four"
31,"Harris to Guptill, no run half volley on off stump and Guptill drives powerfully to mid off on the bounce"
32,"Nannes to McCullum, 1 run half volley on middle and McCullum drives off the inside edge to deep square leg"
33,"Nannes to Guptill, 1 run 150 kph, good length and Guptill uses the pace to play to third man"
34,"Nannes to McCullum, FOUR runs good length outside off and McCullum plays the 'Dil scoop' and gets it just fine enough for Haddin who is wrong-footed"
35,"Nannes to McCullum, SIX runs full outside off and McCullum slog sweeps it high over mid wicket for half a dozen. McCullum on fire!"
36,"Nannes to McCullum, 1 leg bye good length but too straight and it takes McCullum on the thigh and into the leg side"
37,"Nannes to Guptill, 1 run good channel from Nannes and Guptill is just content on rotating the strike as he uses the pace to third man"
38,"Harris to Guptill, no run Harris hits the corridor of uncertainty and Guptill tries to use the pace again to play to third man but misses"
39,"Harris to Guptill, OUT good length, a fraction straight and Guptill drives in the air, he actually hits it too well and goes straight down the throat of Smith at long on"
40,"Harris to McCullum, no run full and driven to mid off"
41,"Harris to McCullum, no run good length and pushed to cover"
42,"Harris to McCullum, no run Harris hits a good channel again and McCullum defends to cover"
43,"Harris to McCullum, no run McCullum shapes to play the lap and then pushes into the off side. Wicket maiden for Harris, well bowled."
44,"Hussey to Taylor, no run Taylor walks across to off and tries to slay it into the leg side but misses"
45,"Hussey to Taylor, no run driven to cover"
46,"Hussey to Taylor, no run really quick and he plays and misses"
47,"Hussey to Taylor, 2 runs full outside off and Taylor drives square to the off side sweeper"
48,"Hussey to Taylor, no run shapes up for the sweep again and it's too quick for him"
49,"Hussey to Taylor, FOUR runs full outside off and Taylor plays late through square third man for four"
50,"Smith to McCullum, no run good start from Smith and McCullum pushes back to the bowler"
51,"Smith to McCullum, 1 run uses his feet and is beaten in flight and plays to third man"
52,"Smith to Taylor, no run short and cut to White at backward point who does well to save the single"
53,"Smith to Taylor, no run tossed up this time and pushed to cover"
54,"Smith to Taylor, OUT Taylor cuts to White again and he calls yes but McCullum sends him back and he's found short by a good throw"
55,"Smith to Franklin, 1 run tossed up outside off and played nicely to long off like the 'Big Easy,' Ernie Els"
56,"Hussey to Franklin, no run angled into leg stump from around the wicket and pushed into the off side"
57,"Hussey to Franklin, 1 run shorter and cut to short third man"
