,Data
0,The latest news from the ground is that Pakistan have won the toss and will bat first.
1,"Nannes to Salman Butt, no run nice shape on a delivery that slants in with the angle and then shapes away on off stump. Pushed into the covers"
2,"Nannes to Salman Butt, no run much fuller this time, again decent pace and some curve away from the left-hander. Driven to mid-off this time."
3,"Nannes to Salman Butt, 1 wide speared down the leg side, Butt just needed to get a little tickle on that and it would've been four. Didn't touch it, though, and that's a wide"
4,"Nannes to Salman Butt, 1 run chopped down to third man, and Butt is off the mark. Big cheer from the crowd!"
5,"Nannes to Shahzaib, OUT gone! Shahzaib goes first ball, Nannes strikes with his fifth ball of the innings! That was full and angling across the right-handed Shahzaib. He aimed an ambitious mow over mid-on but toe-ended it to give the fielder an easy catch. He didn't even have to move... First blood to Australia."
6,"Nannes to Kamran, no run full, punched to cover"
7,"Nannes to Kamran, 1 run edged! But wide of the second slip, and played with soft-hands so may not have reached a third slip even if there had been one. Kamran picks up a single to third man, but he didn't look comfortable playing that..."
8,"Tait to Kamran, 1 wide not the greatest start, very quick indeed but hurled short and wide down the leg side"
9,"Tait to Kamran, no run speared in to the pads this time, much fuller. Kamran is beaten for pace as the ball strikes him on the pad. Tait's searching for outswing but there hasn't been any so far"
10,"Tait to Kamran, 1 wide is Tait trying just a bit too hrd as he steams in? This one strays well down the leg side and that's another wide"
11,"Tait to Kamran, 1 run short, and slashed through gully and down to third man. That was uppish, but well wide of any fielders"
12,"Tait to Salman Butt, no run Butt presses half forward and taps the ball to point"
13,"Tait to Salman Butt, no run back of a length again, and jammed down towards gully. They briefly think about the single, but the fielder was on to that in a flash"
14,"Tait to Salman Butt, no run again slightly short on the off stump, Butt rocks back and tries to angle down to third man but finds the gully fielder once more"
15,"Tait to Salman Butt, no run quick bouncer to finish the over, but that was slammed down very short and Butt got underneath it easily"
16,"Nannes to Kamran, 1 run on the legs, and Kamran aims a wristy flick down to fine leg"
17,"Nannes to Salman Butt, 5 wide not great cricket from Australia, as Nannes sends one way down the leg side. Paine leapt to his right but couldn't get to it, and that'll be five wides!"
18,"Nannes to Salman Butt, 1 run full and pushed back to the bowler, who bends over but can't lay a hand on the ball, and they steal a single as mid-on runs round. Slightly sloppy once again"
19,"Nannes to Kamran, SIX runs hammered! Kamran isn't intimidated by the short ball and leans back to murder a pull over deep midwicket. First boundary, and it's a good one"
20,"Nannes to Kamran, no run much better ball, landing on a testing length and tapped back to the bowler"
21,"Nannes to Kamran, no run good line again, nice and straight and tapped into the off side"
22,"Nannes to Kamran, FOUR runs flashing square drive! Nannes sends one down full and wide and Kamran sends the ball up and over point with a full swing of the blade. Pakistan are up and running again after the early wicket"
23,"Johnson to Salman Butt, 1 run full and fast, but fired at the legs and thumping into Butt's pad. They take a quick single, not a leg-bye as he got an edge on it"
24,"Johnson to Kamran, 1 run full toss wide of off, and slapped down to third man. He was aiming more through cover, but the ball just rushed on to him"
25,"Johnson to Salman Butt, no run pushed into the covers off the front foot"
26,"Johnson to Salman Butt, 1 run tucked off the hip straight to short fine leg, they set off straight away and that would've been very tight had the return throw been accurate"
27,"Johnson to Kamran, 2 runs too straight, worked through the leg side and that'll be two"
28,"Johnson to Kamran, no run yorker, but well wide of off. Kamran jams the bat down but the ball squirts underneath it and he can't get a touch on it"
29,"Tait to Salman Butt, 1 run pushed between cover and mid-off, and they take a quick single"
30,"Tait to Kamran, no run on a length, just a hint of width outside off stump and Kamran sends the ball square as he pushes forward. Straight to point though"
31,"Tait to Kamran, 1 wide slower ball from Tait, but it's misdirected down the leg side, and that'll be another wide. Nine extras already in this innings. Tait isn't happy with himself there, shaking his head as he walks back to his mark"
32,"Tait to Kamran, no run that's the Tait we know! Enough of these slower balls, Tait sends down a vicious bouncer. Kamran plays a pull, but it's purely speculative. The ball was whizzing past his head almost before he was into the shot. Umpire calls one for the over"
33,"Tait to Kamran, 2 runs much fuller this time, but there's no swing and so Kamran has little trouble whipping it out to midwicket. David Hussey chases the ball down before the rope"
34,"Tait to Kamran, FOUR runs flat-batted just over a leaping mid-on fielder! That'll be a boundary, but it was mighty close. Tait gives Kamran a wry smile"
35,"Tait to Kamran, no run another slower ball to finish, but this one is on a length on off stump and is pushed back to the bowler"
36,"Johnson to Salman Butt, no run shot from Butt! He's strong through point and backward of square, and hits a full, wide ball very well off the front foot ... but straight to the point fielder"
37,"Johnson to Salman Butt, no run backs away to leg as Johnson digs one in short, Butt aims to slap the ball through cover but doesn't get close to timing it"
38,"Johnson to Salman Butt, FOUR runs intelligent shot! Johnson sent down a back-of-a-length delivery just outside off and Butt just opened the face on the blade to send it through the vacant slip area. Really well-placed, very fine and down to third man. Paine dives, but can't get close"
39,"Johnson to Salman Butt, no run good comeback from Johnson, who goes full and fast. Butt can only tap it back to the bowler"
40,"Johnson to Salman Butt, 2 runs wide outside off, Butt cuts but again doesn't get a good connection. Still, picks up two as the ball rolls out to cover point"
41,"Johnson to Salman Butt, 1 run Johnson finds a little bit of wobble through the air in to Butt, who angles the ball down to shord third man to keep the strike"
42,"Hussey to Salman Butt, 1 run tapped to cover, and they take an easy single as Butt finds a gap"
43,"Hussey to Kamran, no run hurled down quicker outside off stump. Kamran goes down on bended knee and aims to slash the ball square, but is beaten"
44,"Hussey to Kamran, 1 run pushed down to long-on"
