,Data
0,4pm Toss Aaron Finch has won the toss and Australia will bowl first.
1,"Starc to Imam-ul-Haq, 1 run 138kph, swinging away, he drives and gets a thick edge that flies safely through the vacant gully and carries beyond the circle to third man"
2,"Starc to Babar Azam, no run 138kph, yorker, right on the money, he just digs it out. Brilliant delivery and equally well played"
3,"Starc to Babar Azam, no run 137kph, length ball across him, he flashes and misses trying to square drive"
4,"Starc to Babar Azam, 1 run 138kph, fuller outside off, he mistimes a drive slowly to mid off and runs with the stroke"
5,"Starc to Imam-ul-Haq, no run 137kph, angled down leg, does he get a tickle or does it come off pad? Either way it fell short of Carey"
6,"Starc to Imam-ul-Haq, 1 run 137kph, angled into the hip, he jumps back and glances this to wide fine leg and they push for two but only get one"
7,"Abbott to Imam-ul-Haq, 1 run 138kph, full and some swing into the left hander, he pushes a drive to mid on and takes a tight single"
8,"Abbott to Babar Azam, no run 138kph, fuller outside off, he reaches away from his body and miscues a drive to mid off"
9,"Abbott to Babar Azam, 1 run 134kph, good length outside off, he tries to drive but drags it off the thick inside half off the bat through square leg to the sweeper"
10,"Abbott to Imam-ul-Haq, no run he shuffles down to a 140kph full inswinger, beaten for pace, it comes off the pad and rolls away. He was hit outside leg"
11,"Abbott to Imam-ul-Haq, no run beaten by a 138kph, good length wobbling in and seaming away outside off"
12,"Abbott to Imam-ul-Haq, FOUR runs he charges and lofts this over mid on! Didn't nail it. It was 138kph, shaping in a length and he shimmied down to turn it to a half volley. Good shot"
13,"Starc to Babar Azam, 1 wide 140kph, fired down the leg side and called wide"
14,"Starc to Babar Azam, 1 wide swinging way down the leg side and rightly called wide again. Carey has to dive a long way"
15,"Starc to Babar Azam, FOUR runs thumping square drive straight through Turner at point. It was a length ball and wide, he stands tall and crunches past Turner at point"
16,"Starc to Babar Azam, OUT Given out LBW. He's been given and Babar reviews. This was full and shaping into the pad late. There was a big appeal and it carried to slip. There's no bat involved. Nothing on hot spot. RTS appears to say pad only. Daylight between bat and ball. Ball tracking is a little slow. We have to wait 30 seconds for ball tracking. Ball tracking s"
17,"Starc to Rizwan, OUT Bowled him! Searing 140kph inswinger! This was like a heat-seeking missile. Started on off, swung late through a gaping gate as he tried to drive away from his body. His pads were outside leg, his bat outside off, the ball swerved through and crashed into middle and leg"
18,"Starc to Haris Sohail, no run 142kph, good length outswinger on off, he pushes a drive to mid off"
19,"Starc to Haris Sohail, no run 142kph, fuller length, no swing, he drives firmly back to the bowler and it comes off Starc and ricochets to mid off"
20,"Starc to Haris Sohail, no run 138kph, bouncer and he ducks under it easily"
21,"Kane Richardson to Imam-ul-Haq, no run good length, hint of shape across him, he pushes a length ball to point"
22,"Kane Richardson to Imam-ul-Haq, no run he charges early and it's banged in 131kph, into the ribs and he defends knocking it down"
23,"Kane Richardson to Imam-ul-Haq, 2 runs short on leg, he pulls to wide fine leg, they push hard for two on Abbott's arm and Imam has to dive to make it! They check upstairs but he's home just"
24,"Kane Richardson to Imam-ul-Haq, no run 137kph, short ball, over middle, he backs away and tries to uppercut but misses"
25,"Kane Richardson to Imam-ul-Haq, 1 run 137kph, short ball, he pulls and miscues off the top edge but it lands safely at the circle at midwicket"
26,"Kane Richardson to Haris Sohail, no run play and miss at a135kph length ball that swung away late"
27,"Abbott to Imam-ul-Haq, no run 132kph, length ball, top of off, he defends from the crease towards point"
28,"Abbott to Imam-ul-Haq, FOUR runs thumped straight over the umpire's head! 132kph, in the slot and he swings through the line and hammers it straight at the sightscreen"
29,"Abbott to Imam-ul-Haq, OUT top edge caught at midwicket! Short ball banged in outside off, he tries to pull but goes from low to high with his hands, gets a top edge that flies straight up to midwicket, McDermott camps under it and takes the catch very easily. That was a poorly executed stroke"
30,"Abbott to Haris Sohail, no run 135kph, good length fourth stump line, he pushes towards mid off"
31,"Abbott to Haris Sohail, no run 132kph, back of a length, he pushes away from his body to backward point and Smith makes a superb diving save"
32,"Abbott to Haris Sohail, no run 133kph, back of a length outside off, he's back and across and defending"
33,"Starc to Iftikhar, no run back of a length on off, he stands up and defends"
34,"Starc to Iftikhar, FOUR runs 144kph, full inswinger and he whips with the swing behind square Good shot. Conventional stroke, using the pace to ping it behind square"
35,"Starc to Iftikhar, FOUR runs over-pitched wide of off, he opens the shoulder and hammers a cover drive. That was a half volley and he put it away easily"
36,"Starc to Iftikhar, no run 141kph, fuller outside off, he tries to drive he miscues to mid on"
37,"Starc to Iftikhar, no run 138kph, bouncer over leg, he half pulls half ducks, it flies through to Carey. No wide call"
38,"Starc to Iftikhar, FOUR runs magnificent cover drive! Another long half volley and he leans forward to pound it through the big gap at cover."
39,"Stanlake to Haris Sohail, 1 run short ball into the ribs, he gets inside the line and works it around the corner to fine leg"
40,"Stanlake to Iftikhar, no run 134kph, short ball, climbing outside off, he tries to cut and it beats him for bounce"
41,"Stanlake to Iftikhar, 2 runs 142kph, fuller outside off, he drives hard and slices a thick outside edge high and wide of third man"
42,"Stanlake to Iftikhar, FOUR runs thick edge nearly carries to third man! Richardson ran in off the rope and couldn't block the half volley. It was a good effort to try and catch it. That edge flew a long way"
43,"Stanlake to Iftikhar, no run 138kph, back of a length on off, he defends to cover-point"
44,"Stanlake to Iftikhar, no run 141kph, fuller on off, he drives back to the bowler, Stanlake deflects it onto the stumps at the non-strikers but Haris is back safely"
45,"Agar to Haris Sohail, 2 runs fuller outside off, he drives firmly through cover straight of the man in the deep for a couple"
46,"Agar to Haris Sohail, 1 run 91kph, shorter length, he's back and punching down to long off"
47,"Agar to Iftikhar, 2 runs arm ball drifting into leg, he's back and punching wide of long on, they push for two and beat the throw from Richardson. Good running"
48,"Agar to Iftikhar, 1 run slower and shorter, with some spin, he's back and punching this to long on"
49,"Agar to Haris Sohail, 1 run 102kph, low full toss, whipped to deep midwicket"
50,"Agar to Iftikhar, no run shorter length, slid through at 98kph, he's back and cutting to backward point"
51,"Stanlake to Khushdil, 1 leg bye short of a length, thuds into Khushdil's chest, the pair scamper through for one"
52,"Stanlake to Iftikhar, no run pulled belligerently but no timing, straight to mid-on"
53,"Stanlake to Iftikhar, 1 run cut away to third man. Stanlake is persisting with that short length, and doing a good job with it"
54,"Stanlake to Khushdil, 1 run fuller length, steered to midwicket"
55,"Stanlake to Iftikhar, 1 run driven to mid-off, pair scuttle through for another quick single. This is good stuff from Australia"
56,"Stanlake to Khushdil, no run excellent over. Pakistan really going nowhere at the moment, and the pressure Iftikhar feels is understandable. His wicket could be the game"
57,"Agar to Iftikhar, 1 run chipper to long-off"
58,"Agar to Khushdil, no run straight back to the bowler"
59,"Agar to Khushdil, 2 runs the reverse sweep comes out. No timing, but that allows Pakistan to come back for two"
60,"Agar to Khushdil, 1 run guided past short cover-point for one"
61,"Agar to Iftikhar, 1 run runs it to backward point for a single"
62,"Agar to Khushdil, 1 run poked to fine leg, and another tidy over concludes"
63,"Kane Richardson to Khushdil, OUT this won't help improve their mood! Khushdil cleared his front leg and looked to tonk this into the stands behind midwicket. It went so high the keeper thought he might catch it, but in the end Starc at fine leg got himself into position and snared a swirling one. Pakistan lose half their side."
64,"Kane Richardson to Iftikhar, FOUR runs short and wide, and finally a boundary comes! The width allowed Iftikhar to slash at it, and it races to the third man boundary"
65,"Kane Richardson to Iftikhar, no run better delivery, defended"
66,"Kane Richardson to Iftikhar, 2 runs short ball again, muscled to midwicket. Gets clean contact on that and they come back for two"
67,"Kane Richardson to Iftikhar, no run cut straight to backward point"
68,"Kane Richardson to Iftikhar, FOUR runs no control from the batsman, but it's four! Top edge that nearly carried all the way for six"
69,"Agar to Imad Wasim, 1 run cut away for one"
70,"Agar to Iftikhar, 1 run poor delivery, gets away with it. Down legside, and Iftikhar gives it a slap, but fine leg is there to cut it off"
71,"Agar to Imad Wasim, 2 runs no timing from Imad, but they come back for two"
