,Data
0,"10.10am Members of the England Disability team, which has recently won the inaugural ICRC International T20 tournament in Bangladesh, are parading the trophy around the boundary. Fantastic achievement by them."
1,"10.20am Whatever happens today, England are unrecognisable from the listless, clueless rabble who skulked home from the World Cup in March, and a lot of the credit for that has to go to Paul Farbrace, the assistant coach who was interim boss in the early weeks of the summer. Gnasher caught up with hi"
2,"10.30am Right, Jerusalem has rung out, the teams are in the middle. A good toss to win is the verdict. We shall see ..."
3,"Starc to Roy, FOUR runs big swing, sliding down the leg side, helped on its way. Handy start"
4,"Starc to Roy, no run what a riposte! Full and straight, clattering into the knee-roll, and that is given out! Roy calls for a review, and there is a clear suspicion of inside-edge before the pad comes into play. A loud cheer from the crowd, but we await the umpire's verdict ... indeed it is not"
5,"Starc to Roy, no run swing, or should I say, schhher-wing! Roy is uncomfortably forward to smother that with bat and pad. Awkward"
6,"Starc to Taylor, no run compactly forward, driven into the covers"
7,"Starc to Taylor, no run shovelled into the leg side, the end of a lively over"
8,"Hastings to Hales, no run on the pads, turned without power into the leg side"
9,"Hastings to Hales, no run falling across another leg stump delivery. A squeaked appeal but nothing doing"
10,"Hastings to Hales, no run a tight line into the pads so far this over. Hales hasn't quite got his alignment right yet as his pads wear another delivery"
11,"Hastings to Hales, no run left alone outside off, no rush there"
12,"Hastings to Hales, no run a bit of lift outside off, Hales chases it with a wafty bat, just about avoids the edge"
13,"Hastings to Hales, no run firmly back in the crease. That's a maiden"
14,"Starc to Taylor, no run drawn forward and punched into the covers"
15,"Starc to Taylor, no run well timed drill into the covers, but safely snaffled at point"
16,"Starc to Taylor, no run lovely ball, perfect length, nipping away and climbing as it does so. Beats everything"
17,"Starc to Taylor, 1 wide more lively pace and carry but the line was awry that time"
18,"Starc to Taylor, FOUR runs wonderful flashing strike. No swing on that as Starc overpitched a fraction and Taylor battered that to the cover boundary"
19,"Starc to Taylor, no run tucked up on leg stump with a wicket-to-wicket line. Good riposte from Starc"
20,"Starc to Taylor, no run banged in short to complete the over. Taylor barely had to flinch to allow that to pass over his inconsiderable frame"
21,"Hastings to Hales, FOUR runs Hales is off the mark but in no great fashion. A flat-footed swish outside off, and an inside-edge sneaks past the leg stump"
22,"Hastings to Hales, no run left alone on length, brave judgement as the ball fizzes over the top of off"
23,"Hastings to Hales, no run back and across, defended out to cover"
24,"Hastings to Hales, no run excellent line and length from Hastings, a hint of nibble to keep Hales honest"
25,"Hastings to Hales, no run fuller length from wide on the crease. Raps the pads but way down leg"
26,"Hastings to Hales, OUT so nearly dropped at point, but grabbed at the second attempt! A horrid scratchy innings comes to an end. That was his first real shot in anger, and it scooted straight at Maxwell's head, who eventually clung onto the second attempt down by his knees"
27,"Starc to Taylor, no run line, length, swing. Lots to think about as Taylor rebuilds for England"
28,"Starc to Taylor, 1 run deflected down to third man off the splice as Taylor hops into line. Intentional stroke"
29,"Starc to Morgan, 1 run shovelled into the leg side and the skipper is up and running first ball"
30,"Starc to Taylor, FOUR runs forward and drilled through the covers. Superb timing from Taylor, who has no fear of the two slips as he continues to go for his strokes"
31,"Starc to Taylor, no run turned into the leg-side, on the drive again"
32,"Starc to Taylor, 1 run rides the bounce and deflects another single down to third man. He's looking busy already in this innings"
33,"Hastings to Taylor, no run drawn forward and defends into the covers"
34,"Hastings to Taylor, 2 runs tucked fine into the leg side and excellent scampering brings two more to the total"
35,"Hastings to Taylor, no run watchful defence"
36,"Hastings to Taylor, no run drawn forward again to meet the gentle but appreciable swing"
37,"Hastings to Taylor, OUT lovely delivery! Climbed off the deck and Hastings has his reward for perseverance. Taylor's eagerness to put bat on ball is his undoing as he feathers an edge through to Wade, and now England are in serious bother"
38,"Hastings to Stokes, no run solidly forward to meet his first delivery, pushed back to mid-on"
39,"Starc to Morgan, no run full and zipping past everything, flashing bat, and off stump remain unscathed though"
40,"Starc to Morgan, no run nips back into the left-hander's pads, it's a rough ride for England today"
41,"Starc to Morgan, no run forward and defended, bat and pad together"
42,"Starc to Morgan, no run solidly forward again"
43,"Starc to Morgan, no run yikes, now that is nasty! Morgan is in real trouble as he wears one on the helmet, a perfectly directed bouncer, but the concern on Australia's faces is genuine. The physio and doctor are out there giving him the once-over, but surely he'll have to retire hurt. It was on"
44,"Starc to Bairstow, no run a tame end to a ferocious over. Starc's body language is that of a man who doesn't want to have done what he's just done."
45,"Hastings to Stokes, no run outside off, left alone"
46,"Hastings to Stokes, no run tidy line, lifting past the off stump, Stokes leaves well alone"
47,"Hastings to Stokes, no run another ball whizzes by unchallenged outside off stump"
48,"Hastings to Stokes, 1 run on the back foot, defended into the off side and an urgent scamper through for a single"
49,"Hastings to Bairstow, no run crunched into the point region where Maxwell gathers with a leap"
50,"Hastings to Bairstow, FOUR runs tickled very fine, excellent placement as the fielder dives in vain but can't intercept. Welcome runs for a rather stagnated cause"
51,"Starc to Stokes, no run width, and no stroke offered"
52,"Starc to Stokes, no run pushed into the covers. Starc fields in his followthrough and blows his cheeks a touch. Looks like he turned his ankle a touch. Nothing serious though"
53,"Starc to Stokes, no run full length, well dug out"
54,"Starc to Stokes, FOUR runs full and flumped through the covers. Can't claim he timed the pants off that, but it beat the ring of fielders and had more than enough legs. Lots of bottom hand coming into play"
55,"Starc to Stokes, no run tighter line and defended"
56,"Starc to Stokes, FOUR runs now that's a lovely strike. Very full bat, very full face. Drilled straight down the ground. And that will probably be that for Starc's first spell"
57,"Hastings to Bairstow, no run deflected into the leg-side"
58,"Hastings to Bairstow, 1 run width, and steered out to point, where Maxwell, of all people, misfields to gift a single. He nearly dropped one earlier too ..."
