,Data
0,"McKay to Malik, no run accurate, just around off, defended off the back foot"
1,"McKay to Malik, no run just back of a length, around middle and leg, pushed towards midwicket"
2,"McKay to Malik, no run leaves this one alone outside off"
3,"McKay to Malik, no run fuller, closer to off, presses half-forward and defends"
4,"McKay to Malik, no run punched away from outside off, can't get it past cover-point"
5,"McKay to Malik, no run just back of a length, just outside off, defended, and back-to-back maidens for McKay"
6,"Hopes to Umar Akmal, no run starts on target, just off and around, Umar defends off the back foot"
7,"Hopes to Umar Akmal, no run length delivery, comes forward and defends this one back to the bowler"
8,"Hopes to Umar Akmal, no run back of a length, outside off, gets the outside half of the bat, but is safe"
9,"Hopes to Umar Akmal, no run shorter, just outside off, can't do much with that"
10,"Hopes to Umar Akmal, no run not this time, he gets a big stride forward and defends towards cover"
11,"Hopes to Umar Akmal, no run fuller, beats him outside off, Haddin doesn't collect it cleanly - Hopes may not have got a wicket, but all four bowlers have begun with maidens so far"
12,"McKay to Malik, no run back of a length, just outside off, and defended towards cover"
13,"McKay to Malik, no run beaten outside off, almost trying to edge it, looks to run it past the keeper but there are two slips in place, good thing he couldn't play the intended shot"
14,"McKay to Malik, no run looks to cut, but it is too full for the shot, gets a bottom edge but is safe"
15,"McKay to Malik, no run stays back and plays with a straight bat this time, back to the bowler"
16,"McKay to Malik, no run and again, back of a length, no room, and all he can do is defend"
17,"McKay to Malik, no run slashes outside off, misses it by light years, plays way outside its line - anyway, three maidens in a row for McKay, and three maidens in a row for Australia. One run has been scored in last five overs!"
18,"Hopes to Umar Akmal, no run can't get it off the square, stays back and defends an accurate delivery that is just short of a good length"
19,"Hopes to Umar Akmal, 2 runs clears the front leg and farms this one from outside off to wide of fine leg - first runs in 24 deliveries"
20,"Hopes to Umar Akmal, no run legcutter, goes past the tentative poke outside off"
21,"Hopes to Umar Akmal, no run stuck in the crease and pushing at a fullish delivery outside off, and is beaten again"
22,"Hopes to Umar Akmal, no run and another legcutter outside off, and once again he is stuck on the crease and pokes at it, and once again he misses the edge"
23,"Hopes to Umar Akmal, 4 byes how did he miss that one? this is as close to off stump as you can get without actually hitting it, and Umar ends up playing inside the line of it, Haddin is blinded by the bat, and concedes four byes - don't forget Haddin is standing up to the stumps"
24,"McKay to Malik, no run clipped away off the pads, but a diving Shaun Marsh means McKay is yet to be scored off"
25,"McKay to Malik, no run wide of off, Malik comes forward and defends"
26,"McKay to Malik, FOUR runs opens up this time, and not much risk in this shot, it's a length ball, wide of off, comes forward, opens the face and goes over cover"
27,"McKay to Malik, no run gets back to off line, and Malik defends towards cover"
