,Data
0,"Lee to Strauss, no run"
1,"Lee to Strauss, no run switches to an outside off line, length delivery, Strauss looks to drive that one through the off, gets an inside edge on to his pads"
2,"Lee to Strauss, no run doesn't take too long for Brett Lee to bring out the bouncer, Strauss ducks under that one"
3,"Lee to Strauss, no run length ball on off, defended towards the bowler, a hint of movement away for Lee"
4,"Lee to Strauss, no run short of length ball, on leg stump and sliding down, off the thigh pad behind square leg"
5,"Lee to Strauss, 1 run short and wide from Lee, first chance for Strauss to free his arms, he guides that one down to third man, and England are away, Lee working up some good pace in that over"
6,"Bollinger to Strauss, no run he begins with a length ball on offstump, punched towards mid-off"
7,"Bollinger to Strauss, 4 runs short of length ball, just outside off, Strauss pulls it past a diving midwicket, timing wasn't great so the ball doesn't go all the way, but there's a long, long chase for the fielder, and England scamper four runs anyway"
8,"Bollinger to Strauss, no run just outside off, Strauss looks to swat that towards midwicket again, he misses"
9,"Bollinger to Strauss, no run similar delivery from Bollinger, Strauss stands tall and defends this one"
10,"Bollinger to Strauss, no run on offstump, again it is not too short but Strauss goes for the pull, not off the middle of the bat, squirts away towards square leg"
11,"Bollinger to Strauss, 3 runs attempted yorker, ends up as a very full toss on middle and off, dug past midwicket"
12,"Lee to Strauss, no run two chances for a dismissal, an attempted pull lands wide of the keeper after which Australia make a mess of a run-out, it was a quick bouncer from Lee, loops of the glove, Davies wanted the single and charged out, Strauss didn't want one, so Davies has to rush back, there seemed to be plenty of time to run out Davies without facing a ball, instead the throw from Bollinger is wide of the crease, Lee was hustling back to"
13,"Lee to Strauss, 1 run pushed off the backfoot towards square leg for a single"
14,"Lee to Davies, no run first ball for Davies, defended to the off side"
15,"Lee to Davies, no run length ball on off, pushed towards cover by Davies"
16,"Lee to Davies, 1 run Davies gets his first run by steering the ball towards a wide third man"
17,"Lee to Strauss, FOUR runs pitched up and just outside off from Lee, Strauss punches it with superb timing between the bowler and mid-off for a boundary"
18,"Bollinger to Davies, no run back of a length ball outside off, defended towards point"
19,"Bollinger to Davies, 3 runs slightly overpitched, on the pads, whipped towards midwicket by Davies"
20,"Bollinger to Strauss, no run just short of a length from Bollinger, Strauss punches it off the front foot towards the off side"
21,"Bollinger to Strauss, 1 wide it's a quick bouncer from Bollinger, Strauss has already shown he's keen on the pull and hook, he attempts to smash this to the leg side, but he doesn't connect, it's deemed a wide, tight call that"
22,"Bollinger to Strauss, no run into middle and leg, Strauss works the ball towards midwicket, quickly calls 'No' to let Davies know he doesn't want a single"
23,"Bollinger to Strauss, no run in the channel outside off, Strauss looking to help that towards square leg, gets a thick inside-edge onto his pads, and the ball dribbles towards point"
24,"Bollinger to Strauss, 1 run strays onto leg, Strauss tucks that in front of square leg for a single to retain the strike"
25,"Lee to Strauss, no run the pull hasn't exactly been working for Strauss today, but he keeps attempting it to deliveries outside off, another inside-edge, on to the body this time"
26,"Lee to Strauss, no run Lee keeps it on a shortish length, on legstump this time, Strauss tries to help it along towards fine leg, bottom-edge to short fine leg"
27,"Lee to Strauss, 3 runs and Strauss continues to live on the edge, a slower bouncer from Lee outside off, Strauss brings out the pull again, gets a top-edge this time, and there's plenty of excited calls of 'catch' from the Australian fielders but the ball loops over short fine"
28,"Lee to Davies, no run Lee finally pitches one up, punched off the front foot towards extra cover"
29,"Lee to Davies, (no ball) 1 run the pull shot has finally led to a wicket, oh hang on, it's a no-ball, Davies pulls another short one from Lee, doesn't get hold of it, easy catch to fine leg, Australia are celberating, Davies is on his way, umpire says 'wait a minute, I want to see whether Lee has overstepped', replays show that Lee has indeed crossed the line, so Davies survives, first time that rule has been used in one-dayers"
