,Data
0,"Hafeez to Head, no run hangs it up outside off, very full, played back to him"
1,"Hafeez to Head, no run worked from off stump to midwicket on the back foot"
2,"Hafeez to Head, no run lobbed up and angled in. Head attempts a big drive and ends up inside-edging the ball onto his front toe"
3,"Hafeez to Head, no run full, comes in with the angle, Head plays down the wrong line and squirts an inside edge behind square"
4,"Hafeez to Head, 1 run Head uses his feet, gets close enough to the pitch, and secures a single to long-on"
5,"Hafeez to Warner, FOUR runs pierces the off-side field and Warner follows his 130 at the SCG with a half-century off 34 balls. In between he was a big winner at the Allan Border awards night. He raises his bat and acknowledges the cheers. Slightly short and turns away outside off, Warner is super quick to pick the length up, rocking backing and lashing a cut past extra cover"
6,"Hasan Ali to Head, no run full on the stumps, driven back to the bowler on the front foot"
7,"Hasan Ali to Head, 1 run drop-and-run single to cover"
8,"Hasan Ali to Warner, no run short of a length and outside off, angled out to point"
9,"Hasan Ali to Warner, 1 run neatly clipped off the pads through square leg"
10,"Hasan Ali to Head, 1 run short of a length and angling away outside off, whipped away to leg, this time by Head"
11,"Hasan Ali to Warner, FOUR runs Warner hits through the line and gets another one-bounce four. Fullish and outside off, clears his front leg and launches it over mid-off"
12,"Hafeez to Head, 1 run length-ball offbreak, spins away outside off, Head aims to cut and chops it beside his toe. Nearly chopped on"
13,"Hafeez to Warner, 1 run tossed up outside off, whipped away with the wrists to long-on"
14,"Hafeez to Head, no run pushed down leg, left alone, leg-side wide"
15,"Hafeez to Head, 1 run flighted on middle, Head dances down the track, gets close enough to the pitch and push-drives a single down to long-on"
16,"Hafeez to Warner, no run fractionally short and outside off, Warner skips back and nails a cut.... but can't beat extra cover"
17,"Hafeez to Warner, no run short and angled in, Warner just fends down the ground. That actually reared from a back of a length"
18,"Wahab Riaz to Head, no run dug in short, angled in on middle, Head leaps off his feet and blunts it to cover"
19,"Wahab Riaz to Head, no run back of a length on off, cramps Head up for room. Played back to the bowler"
20,"Wahab Riaz to Head, no run short of a length and just a shade outside off, Wahab hits 140ks. Head jumps and fends it out to point"
21,"Wahab Riaz to Head, 1 run glanced off the hips to deep square leg"
22,"Wahab Riaz to Warner, no run very full and veering into the pads, 146ks yorker, strikes the pad outside leg"
23,"Wahab Riaz to Warner, 1 run Warner rides the bounce of this short ball outside off and helps himself to a single. Directed down to third man"
24,"Hafeez to Warner, no run tossed up on off, Warner presses forward and blocks it back to Hafeez"
25,"Hafeez to Warner, 1 run Warner steps out, Hafeez drags his length back. The batsman adjusts and pushes a single down to long-on"
26,"Hafeez to Head, 2 runs Head now uses his feet, takes a half-volley, and flicks it in the gap at midwicket. Runs back for the second"
27,"Hafeez to Head, no run skidding into the pads, this is worked straight to midwicket on the back foot"
28,"Hafeez to Head, 1 run Head stays leg side of this full ball and hits a wristy drive to long-off for one"
29,"Hafeez to Warner, 1 run short offbreak outside off, Warner moves back and flat-bats the ball away to long-off"
30,"Wahab Riaz to Warner, 1 run"
31,"Wahab Riaz to Head, no run short of a length on middle, opens the face and dabs to point"
32,"Wahab Riaz to Head, no run back of a length on middle and leg, clipped on the back foot to midwicket"
33,"Wahab Riaz to Head, no run hip-high short ball outside off, Head skips back for a pull. Drags it to midwicket"
34,"Wahab Riaz to Head, 1 run Head stands tall, meets a short ball outside off, and punches firmly to cover, where Hafeez has to deal with an awkward bounce. He fumbles and allows a single"
35,"Wahab Riaz to Warner, no run back of a length and too close to the off stump for a dab down to third man. Beaten"
36,"Hafeez to Head, no run floated up on an off-stump line and Head steps out to drive, hits it hard but straight back to the bowler"
37,"Hafeez to Head, no run nice flight again, outside off. Head goes after it too hard, and drags it with a lot of bottom hand, back to the bowler"
38,"Hafeez to Head, 1 run back of a length this time, goes back, makes room, and stabs into the covers"
39,"Hafeez to Warner, no run length ball, slides on towards off stump, defended into the covers"
40,"Hafeez to Warner, no run another slider, slightly fuller, defended back to the bowler"
41,"Hafeez to Warner, no run good stop, Azhar dives to his right at short midwicket and stops a powerful pull after Hafeez drops slightly short. Only one off the over, as a result"
42,"Wahab Riaz to Head, no run back of a length, angling into middle stump and cramping Head for room as he stays leg-side of the ball. Squeezed down to backward point"
43,"Wahab Riaz to Head, 1 run back of a length, again angling into the body. Head drops it softly into the covers to get off strike"
44,"Wahab Riaz to Warner, FOUR runs bang. Wahab had been cramping Head for room, but now, with Warner on strike, offers up a fullish ball with plenty of width. Plays that trademark flat-bat drive between cover and mid-off"
45,"Wahab Riaz to Warner, no run looks to pull, but this shortish ball cramps him for room, and he checks his shot and plays it a short distance into the leg side"
46,"Wahab Riaz to Warner, no run back of a length, angling into leg stump. Warner stays leg-side of the ball and pokes into the cover point region"
47,"Wahab Riaz to Warner, no run shortish, wide, Warner thrashes his arms through it and backward point makes a good stop, diving to his right"
48,"Hafeez to Head, 1 run he's been slowing it down deliberately to Head. Does so again, Head goes back to a length ball on off stump and flat-bats to long-off"
49,"Hafeez to Warner, SIX runs tossed up outside off and Warner brings up the 100 partnership, gets a big stretch out and slog-sweeps over the midwicket boundary"
50,"Hafeez to Warner, no run flighted ball on middle stump, gets forward to clip to midwicket"
51,"Hafeez to Warner, no run lbw shout, not too confident. Not given. Warner looks to work across the line of one that goes on with the angle from around the wicket. Definitely sliding down leg"
52,"Hafeez to Warner, no run nice change of pace, quicker and fired in at the pads. Warner misses the flick and the ball ricochets off pad into the off side. Again going down leg"
53,"Hafeez to Warner, SIX runs down the track now, makes a bit of room, and that's a super shot. Got himself into the perfect position, put himself at the perfect distance from the pitch of the ball to be able to extend his arms fully and get the elevation to launch that over wide long-off"
54,"Wahab Riaz to Head, 1 run back of a length on middle stump, swatted to deep square leg"
55,"Wahab Riaz to Warner, 1 run fullish outside off, driven to the left of deep point"
56,"Wahab Riaz to Head, no run bouncer outside off, too quick for Head to be able to connect with the hook"
57,"Wahab Riaz to Head, 4 leg byes looks to go full now, possibly looking for the yorker, ends up slanting it down the leg side and Head misses the flick but gets a little tickle on it with his pad to beat the wicketkeeper diving to his right"
