,Data
0,"Starc to Banton, no run back of a length and outside off, lets it go. Very T20 that, eh?"
1,"Starc to Banton, no run huge appeal for lbw as Starc gets an inswinger to thud into Banton's pads. His line is too straight though and the movement took it past the flick shot, and probably down leg side too"
2,"Starc to Banton, no run another maaaasssssive appeal and this one, I think, is much better. Ump says no, so Finch says review. Incredible bowling from Starc. Somewhere near his best. It's full. It's right at the stumps. It's swinging in very very late. But for all that menace, Banton is able to get an inside edge on there before it skids into his pads. Excellent spot by the on-field umpire Martin.Saggers"
3,"Starc to Banton, 1 run taps it to the left of mid-off and sprints through"
4,"Starc to Bairstow, 1 wide wanders way down leg and it's credit to Wade's prep behind the scenes that he's able to dive across and stop five wides."
5,"Starc to Bairstow, no run very full again, so much so that Bairstow doesn't even have to move his feet, just lean into the ball outside off and push into the covers"
6,"Starc to Bairstow, no run bouncer, and a sharp one at that, 91 mph on middle and leg. Bairstow spots it early enough and gets out of the way"
7,"Hazlewood to Banton, 1 run fullish on middle, nudges through the square leg region"
8,"Hazlewood to Bairstow, no run good length on middle, defends to cover"
9,"Hazlewood to Bairstow, no run flat bats a back of a length ball, hoping to send it soaring over the bowler's head. In the end, he only splices it to mid-off"
10,"Hazlewood to Bairstow, 1 run pulls through midwicket, even though he didn't have any room on offer. Bairstow is definitely going after Hazlewood here"
11,"Hazlewood to Banton, OUT caught behind!. Brilliant work from Hazlewood. Pitching it up. Inviting the drive. Batsmen in this format need no second invitation but Banton here finds that a little bit of away movement is enough to take his outside edge. As he walks back, he may even wonder if that was full enough to be going gung ho like that."
12,"Hazlewood to Malan, no run keeps it on a good length, gets the ball to nip in off the pitch, Malan manages an inside edge onto pad and searches for a single. His partner is too uncertain and they bail in the end"
13,"Starc to Bairstow, no run blocks a shortish ball on off stump"
14,"Starc to Bairstow, 3 runs sweetly hit down the ground, and it needs a last-ditch dive from Richardson to stop the ball from reaching the long-off boundary"
15,"Starc to Malan, no run back of a length on off stump, defends"
16,"Starc to Malan, FOUR runs outstanding shot!. It's just tailing into his pads, slightly short, but Malan picks it up so early and swivels on his back leg to pull it away to long leg."
17,"Starc to Malan, no run short of mid-on! Nearly bounces him out does Starc. Perhaps that was the plan the previous ball. Does it way better this time, getting the bouncer up towards his left shoulder. Malan goes for the pull again, but this time he's very slow on the shot, because the ball is coming for his head."
18,"Starc to Malan, 1 wide sliding down leg"
19,"Starc to Malan, 1 run drives outside off, one hand flying off the handle, as he finds third man"
20,"Hazlewood to Malan, no run shimmies down the pitch to hoick Hazlewood off his good line and length, no luck. The ball just pops off the pads into the off side"
21,"Hazlewood to Malan, no run swings hard and sends the back of a length ball to mid-on"
22,"Hazlewood to Malan, FOUR runs fine leg is up, he goes for the bouncer, Malan hooks it, gets a top edge and it leaps away to the fine leg boundary. Decent ball, just didn't have the field for it"
