,Data
0,"Ireland have won the toss and decided to bat. Just waiting on confirmation of their team. Apologies for the delay here, bit of a problem with information from the ground."
1,"Watson to Porterfield, OUT gone! First ball. Perfect start for Australia. Was dropped in short, Porterfield responded with a hook, gets a top edge and it is comfortably taken by long leg"
2,"Watson to Stirling, no run beaten! Hint of movement away from Stirling as he plays forward and it scoots pas the outside edge"
3,"Watson to Stirling, no run angled into the pads, rolls towards square leg"
4,"Watson to Stirling, no run more movement from Watson, nips back into Stirling who defends from the crease getting an inside edge into his pads"
5,"Watson to Stirling, no run close! Mayhem out there. Another short ball, Stirling was advancing down the pitch and tried to pull. The ball lobbed towards square leg and there was nearly a mix-up in the running but Mike Hussey couldn't hit direct"
6,"Watson to Stirling, FOUR runs that's more like it...stands tall and drives a length ball on the up over extra cover. That will help settle a few nerves"
7,"Starc to Joyce, 1 run starts full on leg stump, neatly flicked away backward of square on the leg side"
8,"Starc to Stirling, no run back of a length on off stump, shapes to force it through the off side but doesn't get any timing on the shot"
9,"Starc to Stirling, no run full on the stumps, starts to swing back into Stirling but he responds with a well-timed drive straight to cover"
10,"Starc to Stirling, 1 run swing on offer for Starc, on a full length and shapes back, driven into the off side"
11,"Starc to Joyce, no run very full, giving the ball every chance to move, Joyce is across his crease and works towards mid-on"
12,"Starc to Joyce, no run outside off stump, Joyce comes onto the front foot and defends square to point"
13,"Cummins to Stirling, 1 run low full toss on the stumps, flicked through straight midwicket and there's man on the boundary"
14,"Cummins to Joyce, FOUR runs poor line, flicked off leg stump and short fine-leg is inside the circle so deep square has to run around. He can't quite drag it back first of all, then turns and makes a second dive to try and stop it but is just touching the rope a"
15,"Cummins to Joyce, 1 run full on middle and leg, allows Joyce to go through the leg side again and finds deep midwickjet"
16,"Cummins to Stirling, 1 run angling into Stirling as it was from Watson, he just gives himself a little room to drive into the off side and sends it wide of mid-off"
17,"Cummins to Joyce, no run outside off stump and the rare sight of one being left alone"
18,"Cummins to Joyce, no run back of a length on off stump, defended from the back foot and it rolls towards the slips"
19,"Starc to Stirling, 1 leg bye pitches outside leg stump, Stirling shapes to heave it over the leg side but is early on his shot and the ball dribbles to leg side"
20,"Starc to Joyce, 1 run full outside off, Joyce drives but is a little caught on the crease so doesn't get much power behind the shot as it runs to right of mid-off"
21,"Starc to Stirling, OUT another catch in the deep, this time at third man. Was a hint of width outside off, Stirling through his hands through a drive and it skewed high down towards Watson who ran around the boundary and held an excellent catch"
22,"Starc to Joyce, 1 run nicely driven by Joyce but well fielded at cover to keep them to a single"
23,"Starc to N O'Brien, no run short of a length outside off, nice carry to the keeper as O'Brien pulls his bat inside the line"
24,"Starc to N O'Brien, no run left alone outside off"
25,"Cummins to Joyce, no run full on off stump, tries to get forward and pushes firmly to cover"
26,"Cummins to Joyce, FOUR runs strong shot by Joyce, drilled from leg stump and it beats mid-on"
27,"Cummins to Joyce, no run cracked square of the wicket, superb piece of fielding at backward point from David Warner to prevent the chance of another boundary"
28,"Cummins to Joyce, FOUR runs dropped in short, was just outside off stump but Joyce has enough to pull it well in front of square through midwicket"
29,"Cummins to Joyce, no run gets back on a full length outside off, goes for the drive and the bat turns in his hand which means he loses timing"
30,"Cummins to Joyce, no run full on middle and off, defended to the off side"
31,"Maxwell to N O'Brien, no run round the wicket, full on off stump, driven to extra cover"
32,"Maxwell to N O'Brien, 1 run Drifts into middle and leg, flicked along the ground in front of square leg"
33,"Maxwell to Joyce, no run this one is a little slower and a touch shorter, just turns a fraction as it's played square on the off side"
34,"Maxwell to Joyce, no run fired down the leg side, Joyce goes for the sweep and gets a bottom edge which costs him a wide call"
35,"Maxwell to Joyce, OUT very soft...tossed up on off stump, Joyce tries to go over the top but can only lob his drive straight to mid-off who was inside the circle"
36,"Maxwell to Wilson, FOUR runs round the wicket, full outside and beautifully driven between cover and mid-off...all timing and placement"
37,"Christian to N O'Brien, no run full on middle and off, bustling medium pace, driven to the covers"
38,"Christian to N O'Brien, 2 runs width outside off, goes for a booming drive and it comes off an inside edge past the stumps and a diving Matthew Wade"
39,"Christian to N O'Brien, 1 run nicely played, outside off again and he whips it through the leg side with a strong bottom hand"
