,Data
0,1.20pm Sri Lanka have won the toss and sent Australia in. An interesting decision to chase under the lights.
1,"Vaas to Gilchrist, no run starts well, landing on a good length and curving the ball away, Gilchrist shouldering arms"
2,"Vaas to Gilchrist, no run a tighter one, still that good length but slightly closer to the batsman who waits for it to curl out a touch before defending on the back foot"
3,"Vaas to Gilchrist, 1 run oh, took the outside edge at 126kph, the ball shooting wide of the slips as he pressed forward in a would-be drive"
4,"Vaas to Hayden, no run some good carry there, the ball finding that good length once more and zinging up and away, Sangakkara taking it on the rise"
5,"Vaas to Hayden, no run pushed through again, another dot delivery as it's left on the way through"
6,"Vaas to Hayden, no run still no run to him as the batsman waits for the ball just outside off and defends on the back foot"
7,"Malinga to Gilchrist, 3 runs starts outside off, the batsman waiting and then moving into the line of the ball which he drives off the back foot on the up through the covers"
8,"Malinga to Hayden, no run gets into line on off and defends down off the back foot"
9,"Malinga to Hayden, no run gun-barrel straight again, on line with off stick, defended behind off the back foot"
10,"Malinga to Hayden, no run slings down across the left hander, the ball forced wide away from him and he leaves it, Sangakkara taking it around his ankles"
11,"Malinga to Hayden, no run not much bounce there, the ball ekeing on past the left hander"
12,"Malinga to Hayden, 1 run on middle and leg, turned well off the knee to midwicket"
13,"Vaas to Hayden, FOUR runs like a rocket. Hayden comes down the track, stands tall and shoulders the ball over mid-off for a firmly, sweetly struck four"
14,"Vaas to Hayden, 1 run on middle and off, again Hayden shows his intent by coming out and turning the ball through midwicket"
15,"Vaas to Gilchrist, no run but hello, good response from Vaas who hits the deck in line with off and it deviates off the seam with a hint of swing, beating the bat well - and just failing to take the edge"
16,"Vaas to Gilchrist, no run outside off, a shortish delivery which is helped into the off-side with a dink off the back foot"
17,"Vaas to Gilchrist, no run tightened him up with a good one that was on to him in a hurry, the batsman waiting and defending down off the back foot"
18,"Vaas to Gilchrist, no run excellent length again, the ball pitching just outside off and moving away from the left hander who pushes off the back foot, more defensively than anything"
19,"Maharoof to Hayden, no run stays over the wicket and plants the ball on a decent length past the batsman who lets it go on through"
20,"Maharoof to Hayden, no run outside off, jumped onto a hint of length, driven out to the covers"
21,"Maharoof to Hayden, no run flings it down past the left hander once more"
22,"Maharoof to Hayden, no run ramrod straight, up there, forces the batsman to bring down his arms very quickly to defend on the back foot"
23,"Maharoof to Hayden, no run licks it down off at a good pace, the batsman judges well to leave it"
24,"Maharoof to Hayden, no run and again, to round off a good start of a maiden over"
25,"Vaas to Gilchrist, 2 runs well bowled, taking the edge through the vacant second slip area, the batsman flashing hard and getting away with it"
26,"Vaas to Gilchrist, no run tightened up down off on a good length, defended in the line"
27,"Vaas to Gilchrist, OUT Gilchrist advances down the track to meet one which pitched on middle and went on to hit leg as his vain would-be aerial swish towards midwicket got nowhere near the ball"
28,"Vaas to Ponting, no run the left armer stays over to the right hander and forces him to defend outside off on the front foot"
