,Data
0,"2.30 pm: Time for the toss. Australia have won the toss and opted to bat. Shaun Marsh, Shane Watson, Stuart Clark, Andrew Symonds and Ben Hilfenhaus are all in. Younis Khan says he would have batted first had he won, and says a score of around 260-odd would be chaseable. Shoaib Akhtar is back! We'll get"
1,"Umar Gul to Marsh, no run dropped into the off side, slightly short on the off, defended solidly"
2,"Umar Gul to Marsh, 1 run straying on the pads, tickled down to fine leg, Australia are away"
3,"Umar Gul to Haddin, 1 run banged in short on middle, rocked back, rolled his wrists over it and played it down to fine leg to get off the mark"
4,"Umar Gul to Marsh, 1 leg bye on the pads again, pitched outside leg and came in, tried to clip it fine, got hit on the pads and scrambled a leg bye"
5,"Umar Gul to Haddin, no run back of a length on the off and darted back in, struck him high on the pads as he tried to defend forward, was going over"
6,"Umar Gul to Haddin, no run short of a good length on the off, bowled at 139 kmph, tried to defend on the back foot, got an inside edge on his thighs"
7,"Shoaib Akhtar to Marsh, no run a loosener, bowled at 140 kmph, left alone, just warming up there"
8,"Shoaib Akhtar to Marsh, no run short of a good length outside off, held its line, left alone to the keeper"
9,"Shoaib Akhtar to Marsh, no run similar line, bowled at 141.5 kmph, rose up and moved away a hint, leaves it be, settling into his rhythm now"
10,"Shoaib Akhtar to Marsh, no run much fuller and spat off the pitch, good pace, bowled at 143 kmph, Kamran Akmal collected it almost in front of his face"
11,"Shoaib Akhtar to Marsh, 1 run full on the pads, worked away to fine leg, handled well"
12,"Shoaib Akhtar to Haddin, no run back of a length on middle, gets back and defends it solidly towards mid-on"
13,"Umar Gul to Marsh, no run testing line outside off, rocks back and taps that to point"
14,"Umar Gul to Marsh, no run fullish outside off, gets forward and leaves it be, inviting him into the drive but Marsh isn't tempted"
15,"Umar Gul to Marsh, no run short of a good length on the off stump and moving away, shoulders arms to that one"
16,"Umar Gul to Marsh, no run driven firmly but straight to cover, full on the off and he pushes at it with a flourish but is unable to beat the in-field"
17,"Umar Gul to Marsh, 2 runs short of a good length outside off, gets back and runs it down wide of Shoaib at third man, rushes back for the second as he's a little slow to react, no surprises there"
18,"Umar Gul to Marsh, no run banged in short, pulled away to square leg, kept it down all the way through"
19,"Shoaib Akhtar to Haddin, FOUR runs Haddin's into the act now, waited patiently for the first three overs and seized on it as soon as he got a chance, just a fraction short and he was onto it quickly, got back and crashed it through the off side wide of point"
20,"Shoaib Akhtar to Haddin, no run pushed him back with a shorter one on middle, defended cautiously back to the bowler"
21,"Shoaib Akhtar to Haddin, no run on the off stump, maintaining a shortish length, dabbed towards cover off the back foot"
22,"Shoaib Akhtar to Haddin, no run a hint of desperation there, pushed it fuller on the off, he made room and swatted it down the ground to mid-off, didn't time it well enough"
23,"Shoaib Akhtar to Haddin, 1 wide short outside leg, backs away and earns a wide, straying in line but he's working up some good pace here, decent start after a long enough break"
24,"Shoaib Akhtar to Haddin, 1 run well run, just tapped it wide of cover and rushed off to the other end, sound start, chanceless so far, they've taken their time"
25,"Shoaib Akhtar to Marsh, no run kept a little low and got to the keeper to the bounce, good length outside off and let it through with shouldered arms"
26,"Umar Gul to Haddin, 1 run tapped wide of midwicket for a single"
27,"Umar Gul to Marsh, no run probing him outside off, pushed firmly to cover"
28,"Umar Gul to Marsh, no run on the off stump, a touch fuller, defended watchfully towards cover"
29,"Umar Gul to Marsh, 1 run on middle and leg, driven wide of midwicket and rushes off for a single, a shy at the stumps, misses and Marsh dives full length to get back, probably did his hamstring, he's in some pain now"
30,"Umar Gul to Haddin, no run on the off stump and shot away from the batsman, bowled at 138.9 kmph, Haddin handled it well, getting back and opening the face to guide it to point"
31,"Umar Gul to Haddin, 1 run a touch too full, and straight on middle, clipped away to fine leg"
32,"Shoaib Akhtar to Haddin, no run slightly short of a length and moved back in, hit through the line, pushing it straight to mid-off, a touch uppish but safe"
33,"Shoaib Akhtar to Haddin, 1 run bringing it back in again, got back and punched it wide of mid-off for a quick single"
34,"Shoaib Akhtar to Marsh, 1 run slower one, bowled at 117 kmph, picked it, it's a touch full on the off, opens the face to play it down to third man"
35,"Shoaib Akhtar to Haddin, no run short outside off and gets some good bounce, Haddin lets it through"
36,"Shoaib Akhtar to Haddin, no run slower ball on middle, bowled at 113.2 kmph, dabbed in front of midwicket, decides against the single"
37,"Shoaib Akhtar to Haddin, 1 run pushes at it across the line, much fuller on the off, mistimes it short of mid-off but there's enough time to steal a single"
38,"Umar Gul to Haddin, no run short of a good length on the off, defended towards cover on the back foot"
39,"Umar Gul to Haddin, FOUR runs well struck, on middle and leg, pushed it through the line wide of the bowler, hit it firmly and beat the gap between mid-on and mid-off, nicely timed"
40,"Umar Gul to Haddin, no run short on middle, swatted down to mid-on, should have dispatched that, missed out"
41,"Umar Gul to Haddin, no run full on the off stump, low full toss, times it well but hits it straight to mid-off, uncharacteristic of Haddin really, unusually sedate here"
42,"Umar Gul to Haddin, no run hmm, it"
43,"Umar Gul to Haddin, SIX runs that was coming, a touch too full from Gul and Haddin picks the length early, strikes it cleanly over long-on for a big one, was in the slot and he didn't waste the opportunity this time, that'll ease the pressure a little"
44,"Shoaib Akhtar to Marsh, no run loosener, at 119.6 kmph, gets back and drops it into the off side"
45,"Shoaib Akhtar to Marsh, FOUR runs a touch unlucky there, short outside off, tries to chop it past point, gets an under-edge bang into the ground and over slip for a boundary, the hamstring's troubling him"
46,"Shoaib Akhtar to Marsh, no run good length on middle and off, defended comfortably to cover"
47,"Shoaib Akhtar to Marsh, 1 run short on middle and leg, turned wide of midwicket for a single"
48,"Shoaib Akhtar to Haddin, 1 run slower one, bowled short outside off, at 118 kmph, run down to third man"
49,"Shoaib Akhtar to Marsh, no run 143.5 kmph, negotiated well, good length on the off and he blocks it to cover"
50,"Umar Gul to Haddin, no run driven straight to short cover, presented the full face but there's a fielder positioned exactly for that"
51,"Umar Gul to Haddin, 1 run short and wide, makes room and chops it away towards third man"
52,"Umar Gul to Marsh, no run good length on middle and off, gets forward and drops it back to the bowler"
53,"Umar Gul to Marsh, 3 runs shot! Marsh is away now, slower one but too full on the pads, gets forward and drives it beautifully wide of midwicket, nice wristy stroke that, gets three"
54,"Umar Gul to Haddin, 1 run back of a length, gets back and dabs it down to third man, runs coming a lot more freely now"
55,"Umar Gul to Marsh, 2 runs, OUT run out, excellent throw from the deep, Marsh has to go, chopped it down wide of a diving point, cover gives chase, drags it back in and returns a throw on the half-volley to Nasir Jamshed at the non-striker's end, there's always three there but Hauritz is slow on his"
56,"Shoaib Akhtar to Watson, no run bouncer banged in on middle at around 142 kmph, ducks under it well"
57,"Shoaib Akhtar to Watson, 1 run driven into the leg side for a single to get off the mark"
58,"Shoaib Akhtar to Haddin, 1 run short outside off, made room and chopped it down to third man"
59,"Shoaib Akhtar to Watson, 2 runs lucky, full and wide, chased it, bowled at 144 kmph, got an inside edge wide of the off stump for a couple short of fine leg"
60,"Shoaib Akhtar to Watson, no run back of a length on the off, blocked to cover off the front foot"
61,"Shoaib Akhtar to Watson, FOUR runs banged in short and he cashes in this time, gets back and pulls it away with disdain over square leg for a boundary, a touch quicker there, around 145 kmph but it didn't matter"
62,"Umar Gul to Haddin, no run slower ball bowled on a length outside off, pushed through to cover"
63,"Umar Gul to Haddin, no run full on the off, driven straight to cover"
64,"Umar Gul to Haddin, no run tickled off the back foot towards midwicket"
65,"Umar Gul to Haddin, no run short outside off and he backed away from it"
66,"Umar Gul to Haddin, 1 run overpitched on middle and leg, driven down the ground to long-on"
67,"Umar Gul to Watson, 1 run almost a waist-high no ball but it isn't given, plays it well though, guiding it to third man, the umpires had a look at each other and both agreed it was a legitimate delivery"
68,"Iftikhar to Watson, no run overpitched on middle, driven down the ground to mid-on, firmly struck but couldn't beat the gap"
69,"Iftikhar to Watson, 1 run length on the pads, flicked away to fine leg"
70,"Iftikhar to Haddin, 1 run made room and crunched it past mid-off for a single, as expecting a free swing of the arms but the length wasn't quite there"
71,"Iftikhar to Watson, no run back of a length on the off, pushed to cover off the back foot"
72,"Iftikhar to Watson, 3 runs short and wide and he went after it, cracked it uppishly in front of cover, three more, didn't time it well enough but still got three for it"
73,"Iftikhar to Haddin, 2 runs nicely played, opened the face there, slightly short on the off and he forced it between point and cover for a couple more"
74,"Afridi to Watson, no run short on middle and spinning away a hint, dropped on the pitch"
75,"Afridi to Watson, no run on middle, gets forward and pushes it back to the bowler"
76,"Afridi to Watson, no run dipping it into the right hander and gets it to spin away, defended back to the bowler, good start"
77,"Afridi to Watson, no run yorked himself there, gave it some air and he took a couple of steps down the tack, dug it out back to Afridi"
78,"Afridi to Watson, 2 wide straying in line, pushed it wide of leg stump, tried to sweep, didn't connect but it's a wide, and a fumble from Akmal gives them one more"
79,"Afridi to Haddin, no run leading edge there, on middle and held its line, opened the face expecting it to spin away"
80,"Afridi to Haddin, no run slightly quicker through the air, bowled from back of the hand, defended on the pitch"
81,"Iftikhar to Watson, FOUR runs went after it, just a fraction short on the off, got forward and slapped it over mid-on, didn't time it all too well but well enough to find the boundary"
82,"Iftikhar to Watson, 1 run on middle and leg, the bat turns in his hand as he tries to drive down, gets it to long-on"
83,"Iftikhar to Haddin, FOUR runs superbly timed, overpitched, made a bit of room and struck it sweetly down the ground to beat mid-off, sweet sound of bat hitting ball, and a nice follow through to back it up"
84,"Iftikhar to Haddin, 1 run short on the off, punched off the back foot to cover"
85,"Iftikhar to Watson, 1 run back of a length on middle, pushed into the leg side for a single, the run-rate has hit five now"
86,"Iftikhar to Haddin, no run good comeback, attempted yorker on middle, almost gets it right, bowled at 137.2 kmph, Haddin digs it out and Iftikhar has a shy at the striker's end to ruffle the batsman"
87,"Afridi to Watson, 1 run short on leg stump, turned away behind square"
88,"Afridi to Haddin, 2 runs gave it a bit of air, tempting him to come down the track, lofted wide of long-on and deep midwicket for a couple"
89,"Afridi to Haddin, no run short on the off, dabbed towards point off the back foot"
90,"Afridi to Haddin, 1 run ticked to fine leg off the back foot, slightly short outside leg"
91,"Afridi to Watson, no run gets back and punches it to point"
92,"Afridi to Watson, SIX runs shot, just a fraction overpitched, got forward, bent low and slog-swept it well over deep midwicket, struck it cleanly, not much effort there but it was brilliantly timed"
93,"Ajmal to Haddin, no run hit away through the leg side behind square"
94,"Ajmal to Haddin, no run short on the off, punched towards cover"
