,Data
0,"Lee to Strauss, no run Whatever chest infection Lee had has obviously disappeared. Right on target, just outside off stump and shaping away. Two slips in place."
1,"Lee to Strauss, 1 run tip and run! Strauss gets off the mark. So does England. Just a nudge to the on side and by the time Hodge tried to swoop in, the run was completed. Meanwhile Hodge stumbles and falls."
2,"Lee to Loye, no run No gift to the debutant. Loye receives a yorker first up. Full, furious, and tailing in late, it crashed into the boot. Beaten for pace and by the blockhole length. Welcome to international cricket."
3,"Lee to Loye, 2 runs Loye is up and running. International cricket is not so bad after all. Fullish, and he leans forward to drive it straight down the ground. Two runs."
4,"Lee to Loye, no run short of length, on the off stump line, defended to point"
5,"Lee to Loye, no run"
6,"Bracken to Strauss, no run Short of good length, outside the off stump and shapes away further. Left alone. Bracken is a pretty good ODI bowler, gets the white ball to swing and move away."
7,"Bracken to Strauss, no run closer to the off stump, on a length and bit of bounce and movement away, Strauss withdraws his bat from the line"
8,"Bracken to Strauss, 1 run on the hips, tucked to fine leg"
9,"Bracken to Loye, 1 leg bye Fuller and it swings in late, on the middle and leg side, Loye attempts to flick it away, the ball bobs away to short fine leg"
10,"Bracken to Strauss, no run on the off stump line, punched to mid-off"
11,"Bracken to Strauss, no run Just around the off stump, Struass nudges it to cover point, thinks about a single, sees the huge figure of Andrew Symonds rushing across, and settles for a dot ball."
12,"Lee to Loye, 3 runs Easy runs. Full and the legs, Lee strays, Loye flicks it past square leg. He doesn't get his front foot across, keeps his feet outside the line and gets two runs"
13,"Lee to Strauss, no run"
14,"Lee to Strauss, 1 run slightly short of length, around the off stump line, carved away to third man region. Lovely looking shot, just a run though."
15,"Lee to Loye, no run lands on a length, on the middle stump line, the ball hits the bat, rather than the other way, the bat-handle rotates in the hand, and the ball rolls away to the on side"
16,"Lee to Loye, no run"
17,"Lee to Loye, no run In the channel outside off stump, Loye shuffles across and lets it sail past him."
18,"Bracken to Strauss, no run beaten! lands on a good length, outside the off stump, and moves away. Strauss flirts and then turns coy"
19,"Bracken to Strauss, no run on the middle and off stump line, jabbed away to the off side"
20,"Bracken to Strauss, no run fuller, on the middle and leg, turned straight to the midwicket."
21,"Bracken to Strauss, no run swing and a miss. 133 kmph. Not that fast but Strauss tried to drill through the line and just knifed through thin air."
22,"Bracken to Strauss, no run 134.05 kmph, around the off stump line, pushed to cover point"
23,"Bracken to Strauss, 3 runs drifts on to the pads and Strauss pounces on it, works it past square-leg."
24,"Lee to Strauss, 1 run fullish, on the middle stump line, Strauss tries to go straight down the ground, it goes to the left of mid-on"
25,"Lee to Loye, SIX runs Oh ho! what a shot! 34-years of frutstration released into that shot. 150 kmph delivery on the middle stump line, Loye does his special. Goes on the bended knee, and swings it over long leg. Sweeping a fast bowler! He does it in Twenty20, we were wondering whether he can pull it off in the international cricket. Obvious"
26,"Lee to Loye, no run"
27,"Lee to Loye, FOUR runs Thwack! On the middle stump line, short of length, Loye short-arm jabs it over square leg! Can we call on all the veterans from the county please."
28,"Lee to Loye, no run"
29,"Lee to Loye, 1 run pitched up, outside off stump and driven past point"
30,"Bracken to Loye, FOUR runs Bracken gift-wraps a full toss across, Loye rips open the parcel, sends it crashing to the cover fence"
31,"Bracken to Loye, no run"
32,"Bracken to Loye, no run on the stumps, shovelled to midwicket."
33,"Bracken to Loye, no run beaten! Just outside off stump, slightly short of length, Loye thinks he can cut it away, no luck."
34,"Bracken to Loye, no run There he goes sweeping. Full and slanted across the off stump, Loye goes forward and tries to sweep it and swing it across, doesn't make contact and it bounds off the pads."
35,"Bracken to Loye, no run switches to conservative mode again. Solid back foot defence"
36,"Lee to Strauss, no run on a length, on the middle stump line, driven to mid-on"
37,"Lee to Strauss, no run hones in on the off stump, Strauss tries to cut it away, too close to the off stump line, and ends up mistiming it a touch ..."
38,"Lee to Strauss, 2 runs fullish, outside off stump, driven through covers"
39,"Lee to Strauss, SIX runs top-edges a six! Sponsor that part of the blade Strauss! Banged in short and Strauss goes for a pull, is late on that stroke and the ball just flew over the cuckoo's nest. Over fine-leg. He has been dismissed a few times in the Test series going for this stroke."
40,"Lee to Strauss, no run"
41,"Lee to Strauss, no run If you going to sponsor the top edge, then better insure the outside edge. Just in the channel outside the off stump, a lame poke and the ball shaves past the outer edge"
42,"Bracken to Loye, no run"
43,"Bracken to Loye, no run on the off stump line, on a length, defended back to the bowler."
44,"Bracken to Loye, no run Loye goes sweeping. yet again. Not much luck though. Full and outside the off stump, he tries to swing it behind square, gets a inside edge on to his pads."
45,"Bracken to Loye, no run lands on a length, around the off stump line, just pushed back to the bowler"
46,"Bracken to Loye, no run fullish, just outside the off stump, Loye gets behind the line, nudged to the off side"
