,Data
0,South African have won the toss and chosen to chase.
1,"Steyn to Warner, FOUR runs back of a length, bit of width, 84mph/135kph and Warner carves it away through the covers off the back foot! Bit of a freebie to start, nicely timed with a cross bat"
2,"Steyn to Warner, OUT Warner goes second ball, and Steyn is pumped! Length ball, plenty of bounce, found the top edge as he looked to flick it into the leg side, and it flew up to Shamsi at long leg on the boundary. Steyn brings out a slow-motion chainsaw celebration, and Warner looks disgruntled at the extent to which that shot up from a length"
3,"Steyn to Finch, FOUR runs bludgeoned through the covers for four!"
4,"Steyn to Finch, 1 run length outside off, looks to guide it through the off side and inside edges down to long leg"
5,"Steyn to Smith, no run wide length ball outside the off stump, fenced out to cover on the edge of the ring"
6,"Steyn to Smith, no run slower ball, slightly full of a length. Holds in the pitch, Smith pushes into the off side"
7,"Ngidi to Finch, FOUR runs width outside the off stump, sits up, and Finch flays it through cover point for four! Imperious"
8,"Ngidi to Finch, no run short ball, looks to tuck it into the leg side but it strikes the body and dribbles down at his feet"
9,"Ngidi to Finch, 3 runs length outside off, punched through the covers off the back foot. Du Plessis races after it, and brings out a big dive to cut it off"
10,"Ngidi to Smith, no run length outside off, 86mph/139kph, Smith shuffles across looking to hoick from outside off and through midwicket, but can't lay bat on it"
11,"Ngidi to Smith, no run back of a length outside off, looks to crunch through the covers off the back foot but is through the shot early. Skews into the off side off the bat"
12,"Ngidi to Smith, FOUR runs short and wide outside the off stump, cut uppishly down to Steyn on the third-man boundary, but he loses sight of it right at the last moment and it flies over his right shoulder! Looks like he lost it in the floodlights, didn't make any attempt to catch it!"
13,"Steyn to Finch, no run slower ball, Finch looks to flick through square leg but is struck on the thigh pad. Down at 69mph/110kph"
14,"Steyn to Finch, no run length ball in the channel, fended out to cover on the back foot"
15,"Steyn to Finch, 1 run dipping slower ball, turns into a low full toss, and clipped out to midwicket. This was the very slow slower ball, down at 74mph, which he foxed Bairstow with in the England series. Hard to pick out the hand"
16,"Steyn to Smith, FOUR runs full and wide, Smith throws everything at it and slashes it through backward point for four!"
17,"Steyn to Smith, 1 run driven out to mid-off for one"
18,"Steyn to Finch, FOUR runs length, wide outside off, opens the face and flays it through point for four! Crunched, great shot"
19,"Rabada to Smith, SIX runs back-of-a-length outside off, Smith throws plenty at this looking to slug over midwicket, top-edged it over third man for six! That's what altitude will do..."
20,"Rabada to Smith, 1 run steered down to third man"
21,"Rabada to Finch, FOUR runs steep bounce, Finch is cramped for room but jabs his bat at it and guides it down to third man for a one-bounce four! Shaping to cut, done for pace but enough on it"
22,"Rabada to Finch, no run length on off stump, driven to Smuts at cover. 91mph/147kph"
23,"Rabada to Finch, no run length on leg stump, tickled round the corner to Shamsi on the 45"
24,"Rabada to Finch, no run 92mph/147kph yorker on off stump, dug out to straight midiwkcet"
25,"Ngidi to Smith, 1 run back of a length, tucked out to square leg off the hip"
26,"Ngidi to Finch, no run back of a length, steps outside leg and drives out to extra cover on the back foot. Hurls down the stumps at the non-striker's, but Smith is comfortably in"
27,"Ngidi to Finch, FOUR runs back of a length, pulled very hard in front of square and away for four! Powerful shot, sat back in his crease and nailed it in front of the man out on the fence"
28,"Ngidi to Finch, FOUR runs slower ball outside off, waits back in his crease and nails it over extra cover! Too short, Finch flings his bat at it and middles it for a one-bounce four"
29,"Ngidi to Finch, 2 runs length, opens the face and steers down to wide third man for a couple. 88mph/142kph"
30,"Ngidi to Finch, SIX runs full and straight, Finch lofts straight down the ground for six! Straight bat, opened up to get leg side of the ball, and launched over mid-off for an 82m maximum"
31,"Phehlukwayo to Smith, FOUR runs wide outside the off stump, throws his hands at it, and it races away through backward point for four. Smith had so much time, transferred his weight onto the back foot and it sat up nicely off the pitch"
32,"Phehlukwayo to Smith, no run worked out to short midwicket, can't beat the fielder"
33,"Phehlukwayo to Smith, no run shuffles across to the off side, looks to guide it through point but inside edges towards midwicket"
34,"Phehlukwayo to Smith, FOUR runs fullish outside off, Smith throws plenty at it looking to go through extra cover but inside edges past leg stump and away for four!"
35,"Phehlukwayo to Smith, no run beaten all ends up! Not quite sure how that missed... came back into the right-hander, and cut him in half, jagging between the bat and the back leg, bouncing just over the top!"
36,"Phehlukwayo to Smith, FOUR runs short and wide outside off, adjusts his weight and flays this through point for four! Absolutely thumped, not a great ball and Smith nails it over the man in the ring"
37,"Shamsi to Finch, 1 run full to start, whipped out to square leg, de Kock races after it to stop the second"
38,"Shamsi to Smith, 1 wide legbreak, flatter, but down the leg side"
39,"Shamsi to Smith, 1 wide down the leg side again, Shamsi under the pump. Short boundary is on the off side, hence this line"
