,Data
0,"Zampa to Roy, 1 run on the toes, tickled to midwicket"
1,"Zampa to Bairstow, 1 run stretching onto the front foot to defend"
2,"Zampa to Roy, 1 run a flashy drive, stretching onto the front foot and bashing through the line to mid-off"
3,"Zampa to Bairstow, no run stabbed defence on the front foot once more"
4,"Zampa to Bairstow, 2 runs back and across, whipped into the leg side, and Bairstow gallops back for a non-existent second. He's brisk!"
5,"Zampa to Bairstow, no run striding onto the front foot, and punched to cover"
6,"Tye to Roy, no run worked into the off side"
7,"Tye to Roy, no run ripping delivery, and there's a clear snick as the ball bounces through to the keeper! But no appeal at all, curious. Seemed to miss everything..."
8,"Tye to Roy, OUT battered high in the air, and Hazlewood circles at mid-on to gather a steepling miscue! The knuckleball does the trick, Roy was deceived by the change of pace, was through his shot too soon, and an aggressive if at times streaky innings comes to an end"
9,"Tye to Bairstow, 1 run tip and run and a single into the covers"
10,"Tye to Hales, no run solid defence outside off stump"
11,"Tye to Hales, 1 run nudged down to third man, Hales is up and running"
12,"Zampa to Hales, 1 run pushed to leg"
13,"Zampa to Bairstow, no run a big appeal but a touch too leg-sided to justify a decision"
14,"Zampa to Bairstow, no run poked back down the pitch, a touch of drift through the air to help the deception in flight"
15,"Zampa to Bairstow, no run nurdled out to the leg side"
16,"Zampa to Bairstow, no run back of a length but skidding through, Bairstow dances at the crease but can't find the gap"
17,"Zampa to Bairstow, 2 runs chopped through third man and they scamper back for the second"
18,"Tye to Hales, 1 run jabbed into the leg side"
19,"Tye to Bairstow, no run yorker, well directed, well dug out"
20,"Tye to Bairstow, 1 run clipped on the up and out through midwicket"
21,"Tye to Hales, FOUR runs checked drive, that is sweetly timed! Clean through mid-on, and that races to the rope"
22,"Tye to Hales, no run punched through the line once more, to mid-on"
23,"Tye to Hales, 1 run sweetly timed into the covers, picking the slower ball and guiding it into the gap"
24,"Zampa to Hales, no run worked off the pads to the leg side"
25,"Zampa to Hales, 1 run banged in short, and flashed up and into the covers"
26,"Zampa to Bairstow, 1 run a leg-sided long-hop, but he gets away with the drag-down, a yawning pull out to midwicket"
27,"Zampa to Hales, 1 run blocked into the covers"
28,"Zampa to Bairstow, 2 runs swept out through the leg side"
29,"Zampa to Bairstow, FOUR runs swept again and this time he nails it, into the gap behind square"
30,"Tye to Hales, no run tight line, steered into the covers"
31,"Tye to Hales, no run fuller length, tight to off stump again, solid defence"
32,"Tye to Hales, 1 run short and swiped out through the leg side"
33,"Tye to Bairstow, no run forward, punched to mid-off"
34,"Tye to Bairstow, FOUR runs nailed through the covers! Bairstow stretches onto the front foot, presents the full face, and fillets the two fielders to race to the rope"
35,"Tye to Bairstow, no run banged in short, no stroke offered"
36,"Maxwell to Hales, no run round the wicket, lobbed up and tapped towards mid-on"
37,"Maxwell to Hales, 1 run tossed up on the stumps, Hales waits and works one through square leg"
38,"Maxwell to Bairstow, no run dances in and pushes a flat delivery on off, YJB prods it back to the bowler"
39,"Maxwell to Bairstow, SIX runs oof, watch out by the sight screen! Boshed straight down the ground by Bairstow, leaping out to cream the ball for six - and that's the England 100 up, lickety-split"
40,"Maxwell to Bairstow, 1 run darted in and nudged away square for one"
41,"Maxwell to Hales, no run tossed up on the stumps, tapped back"
42,"Starc to Bairstow, no run over the wicket, hits a length around off, YJB pushes back down the track"
43,"Starc to Bairstow, no run good length, 138kph and punched on the up towards extra cover"
44,"Starc to Bairstow, no run angled across and Bairstow picks out a fielder in the covers again"
45,"Starc to Bairstow, no run full outside off, 140kph and clipped towards mid-off"
46,"Starc to Bairstow, SIX runs short ball, 145kph/90mph... and helped on it's way over the third man boundary! Bit of a wafty uppercut, Zampa was down there but never in the game"
47,"Starc to Bairstow, no run rapped on the pads, there's a shout for lbw - but Smith indicates it was maybe high and they don't review"
48,"Maxwell to Hales, no run flighted, comes across on off and taps to cover"
