,Data
0,"6.50pm: Australia win the toss and bowl, Warner continues with his 100% record at the toss and exercises the option to chase again. Aaron Finch is fit to return at the top of the order, with Travis Head making way. England have made a couple of changes, with Morgan missing out: Vince is his replacement, while Liam Dawson brings another spin option, Mark Wood the man to make way."
1,"Kane Richardson to Roy, 2 runs back of a length, Roy prods and gets a thick inside edge past his stumps for a couple to fine leg as they come haring back"
2,"Kane Richardson to Roy, 1 wide short, 135kph and veering down the leg side"
3,"Kane Richardson to Roy, no run length, rising to hit the splice as Roy presses on to the front foot"
4,"Kane Richardson to Roy, 1 run banged in short and Roy swivels on a pull to the man at deep square leg"
5,"Kane Richardson to Hales, 3 runs slightly wayward again, dragged down and there's room for Hales to swing his arms at his first ball and clock it through the covers, Warner giving chase to prevent four"
6,"Kane Richardson to Roy, no run dug in, 135kph and climbing through as Roy comes down and bails out of an attempted pull"
7,"Kane Richardson to Roy, 1 wide shortish, big swing and a miss from Roy - too close to the tramlines, though"
8,"Kane Richardson to Roy, FOUR runs back of a length, Roy latches on and cracks the ball through midwicket, beats the man on the ring and it races away for the first boundary of the day"
9,"Stanlake to Hales, no run length outside off, rising up as Hales stabs it towards point"
10,"Stanlake to Hales, OUT Hales smashes the ball into the air, it's high but overs Finch at mid-on... oh, taken at the second attempt on the run! Stanlake strikes second ball thanks to an excellent catch over his shoulder by Finch. Hales, playing his 50th T20I, fails in an attempt to assert himself early"
11,"Stanlake to Roy, 1 run length, 148kph outside off, dabbed to third man on the back foot"
12,"Stanlake to Malan, no run hits the pitch hard, Stanlake pushing the gun up to 148kph again, Malan tries to pull his first ball and splices short of midwicket"
13,"Stanlake to Malan, no run oof, that has ripped through, touching 150kph/93mph and decking away as Malan feels for it and is beaten"
14,"Stanlake to Malan, 1 wide banged in very short, all height and no trousers this time, not troubling the batsman"
15,"Stanlake to Malan, 1 run fired in full and Malan gets a chunk of bat in it, mid-on cuts it off as they scuttle through"
16,"Kane Richardson to Malan, 1 run short of a length and tucked off the hip for one"
17,"Kane Richardson to Roy, OUT slightly short, Roy hangs back and tries to guides to third man - but nicks it to the keeper instead! Richardson strikes now, bit of a freebie as Roy got a bit casual rather than going hard, scraped the toe of the bat through to Carey. England two down early"
18,"Kane Richardson to Vince, 1 run pitched up in the channel and Vince strokes one to the cover sweeper to get going"
19,"Kane Richardson to Malan, 1 run short ball, 133kph and swivel-jabbed for one through midwicket"
20,"Kane Richardson to Vince, FOUR runs short and wide and slashed between slip and gully for four! Saw a few of those during the Tests, but there's not so much protection here and Vince picks up a first boundary"
21,"Kane Richardson to Vince, FOUR runs and again, Carey only able to get fingertips on it! This was closer to him as he tried to cut, flew off the top edge but the keeper couldn't quite grab it despite an impressive dive. Slip had gone wider, too"
22,"Stanlake to Malan, no run short of a length, Malan goes to pull"
23,"Stanlake to Malan, 2 runs pitched up, 148kph and Malan pings it off his toes through midwicket for a couple"
24,"Stanlake to Malan, 1 run back of a length, worked off the hip"
25,"Stanlake to Vince, 1 run in the channel, 145kph and worked into the leg side as Vince moves across"
26,"Stanlake to Malan, FOUR runs short, 140kph and ramped over gully for four! Nicely played, using Stanlake's pace and it bounces to the rope"
27,"Stanlake to Malan, OUT tip and run, but there's a direct hit from mid-off! Malan is short! Brilliant work from Warner, collecting low down and releasing a right-arm rocket in one fluid movement - both feet in the air as he lets go - and Malan just keeps on running! He knew he was in trouble but it still required a lightning pick up and release to catch him short of his ground"
28,"Kane Richardson to Buttler, no run shortish and defended coming across"
29,"Kane Richardson to Buttler, no run ooh, beats the outside edge, 133kph and a bit of nibble as Buttler feels for it"
30,"Kane Richardson to Buttler, no run length, tapped downs square"
31,"Kane Richardson to Buttler, 1 run comes across and pats the ball down square, Vince is more assertive this time and calls them through, the underarm from point misses anyway"
32,"Kane Richardson to Vince, 1 run length around off and Vince taps another single into the off side"
33,"Stoinis to Vince, 1 run length ball, angling in and worked away off the hip"
34,"Stoinis to Buttler, no run short, 127kph and Buttler gets in a bit of a tangle trying to pull, loops off the toe but into the gap between mid-on and midwicket"
35,"Stoinis to Buttler, no run comes across and defends"
36,"Stoinis to Buttler, FOUR runs dug in short, Buttler pulls and the ball flies off the top edge, but he gets it fine of deep backward square leg! Almost went all the way, in the end - bit streaky though"
37,"Stoinis to Buttler, no run pitched up and punched towards mid-on"
38,"Stoinis to Buttler, 1 run fullish outside off and Buttler drills the ball to mid-off, this time Warner goes for the non-striker's end but Vince looked to be home safely"
39,"Tye to Buttler, 2 runs short ball, whipped off the hip and into a gap at deep square for a couple"
40,"Tye to Buttler, 1 run angled in on the stumps and worked away"
41,"Tye to Vince, no run panic at the disco... but Tye drops the ball trying to run out Buttler! Vince's pull picked out midwicket but Buttler had gone racing down,Finch's throw bounced up and Tye looked to have it in his hands but let go just as he was breaking the stumps. Would have been tight, Buttler maybe got his bat back"
42,"Tye to Vince, no run slower ball in the channel, swing and a miss"
43,"Tye to Vince, 1 run slashed wide of the keeper! Thick outside edge on the drive from Vince, single to third man"
44,"Tye to Buttler, 3 runs full on off, Buttler crunches a drive wide of mid-off for a few"
45,"Agar to Buttler, no run tossed up nicely on off and Buttler prods it away towards extra cover"
46,"Agar to Buttler, 1 run darted in much quicker and Buttler forces it away through cover point to bring up the England 50"
47,"Agar to Vince, no run fired quick, 100kph and leg side, hits the pads"
48,"Agar to Vince, no run tossed up and Vince mistimes a push back to the bowler"
49,"Agar to Vince, 1 run angled flat on the stumps, quick and straight again, Vince steps down and tickles one to midwicket"
50,"Agar to Buttler, 2 runs nicely placed by Buttler, working against minimal turn and he nudges square off his pads for a couple"
51,"Stoinis to Vince, 1 run length, 133kph outside off, dabbed down to third man"
52,"Stoinis to Buttler, 1 run angled in with the arm and tucked into the leg side"
53,"Stoinis to Vince, no run taking the pace off, short and Vince cloths a pull towards midwicket, lands short but there's no time to steal a run"
54,"Stoinis to Vince, 1 run another cutter, 110kph and Vince waits on it, dabs square"
55,"Stoinis to Buttler, FOUR runs full on off, Buttler had dummied a shimmy to leg and instead just stays still and crunches a drive past extra cover for four"
56,"Stoinis to Buttler, 1 run fired in full on the stumps and clipped through midwicket"
57,"Agar to Buttler, 1 run darted in on the pads and worked to short fine leg for a quick single"
58,"Agar to Vince, 1 run looped up and Vince comes down, whips a single through the leg side"
59,"Agar to Buttler, no run bit of flight, tossed up on off and tapped into the covers where Agar chases it down"
60,"Agar to Buttler, 1 run floated up on middle and leg, Buttler works it through mid-on for one more"
61,"Agar to Vince, 2 runs flat on leg stump, Vince clips it away square to the sweeper"
62,"Agar to Vince, 1 run fired into the pitch, short but skipping on as Buttler forces it away through midwicket, just a single again"
63,"Tye to Vince, no run legcutter outside off, bottom-edged into the leg side as Vince comes down"
64,"Tye to Vince, 1 run steered through cover point"
65,"Tye to Buttler, 1 wide banged in short and slightly leg side"
66,"Tye to Buttler, 1 run short, 125kph and Buttler jumps into a swivel-pull to deep square leg"
67,"Tye to Vince, OUT bowled 'im! Vince suckered by the slower ball! Loopy, seductive knuckleball from Tye but Vince never picked it, backing away to try and lash through cover, the ball dips to hit off and send him on his way"
68,"Tye to Billings, no run full speed, good length and punched square, terrific bit of fielding from Maxwell at point prevents one"
69,"Tye to Billings, no run fullish on off, comes down and again can't get the ball away"
70,"Stanlake to Buttler, no run length outside off and Buttler can't get it away"
71,"Stanlake to Buttler, no run full in the channel, driven past extra cover but Warner races from mid-off to intercept"
72,"Stanlake to Buttler, 1 run squeezes down on the ball and gets a single through backward point"
73,"Stanlake to Billings, no run length, 145kph/90mph and sizzling into the gloves as Billing dances down and fails to connect with a push drive"
74,"Stanlake to Billings, no run fired in straighter, 142kph and hitting the splice as Billings defends"
75,"Stanlake to Billings, 1 run touch full and leg side but Billings neat clip goes straight to deep midwicket for a single"
76,"Tye to Buttler, 1 run slower outside off and mistimed through point"
77,"Tye to Billings, 1 wide out the front of the hand but this swerves outside the tramlines"
78,"Tye to Billings, FOUR runs short and reverse-hoicked over gully, almost goes all the way! Coming forwards, ambitious shot, maybe expecting the slower ball but it flew off the top edge for a one-bounce four"
79,"Tye to Billings, 1 run comes forward and drills down the ground"
80,"Tye to Buttler, no run goes short and Buttler can't get it away, swatted down into the off side"
81,"Tye to Buttler, 2 runs back of a length and pulled, gets a couple towards deep backward square leg"
82,"Tye to Buttler, 1 wide another knuckleball goes wrong as Buttler charges out"
83,"Tye to Buttler, no run slower delivery, Buttler is sets for the reverse-pan handle over backward point... but completely fails to connect"
84,"Stanlake to Billings, FOUR runs length outside off, Billings makes room and rifles a drive past cover into the unguarded part of the ground"
85,"Stanlake to Billings, FOUR runs short and clubbed down the ground now, clears mid-on and it races away for four more"
86,"Stanlake to Billings, OUT gone - slugged into the air and Warner takes it at mid-off! Billings' brief flurry is dealt with, Stanlake is a hard man to hit down the ground often, this was just too quick and his cross-batted mow lobbed up off the top edge"
87,"Stanlake to Buttler, FOUR runs edged past the leaping Carey for four! Only his third boundary, gets a bit lucky but it flew beyond the fingertips"
88,"Stanlake to Buttler, 1 wide moves across looking for the ramp, fired leg side"
89,"Stanlake to Buttler, no run again Buttler is low and into position for the leg-side scoop, can't connect and I think it flicked the pad on the way through to Carey, so no wide this time"
90,"Stanlake to Buttler, 2 runs length, 142kph and heaved into the leg side, won't get to the rope and it lands safely between two boundary riders for a couple more"
91,"Tye to Willey, 1 run angled across and Willey dabs it behind point"
