,Data
0,"1.50pm News just in, Australia have won the toss and will bat. What Ricky Ponting has to say about it I'll let you know soon."
1,"Vaas to Gilchrist, 1 run a bit of swing at 125kph, straightening down the line and it's defended first up on the front foot"
2,"Vaas to Hayden, no run much of the same, another tight delivery on a good length and straight, Hayden looks to muscle an on-drive along the floor towards mid-on but takes the power out of the shot"
3,"Vaas to Hayden, no run arced away from the left hander, who looks to use the width with a cover drive"
4,"Vaas to Hayden, FOUR runs a curve away on off, just a touch full and Hayden pushes it hard through straight mid-on and it rolls away"
5,"Vaas to Hayden, no run the offcutter perhaps slipping down the leg-side after pitching on off, Hayden was tucked up there and trapped"
6,"Vaas to Hayden, 1 run more curve, and a touch short, driven on the back foot to the covers and they shuffle through a single"
7,"Malinga to Hayden, no run some good carry through first up, sliding down off across the left hander who elects to leave the decent length delivery"
8,"Malinga to Hayden, no run down off again, tighter now, though and it straightens through to Sangakkara"
9,"Malinga to Hayden, FOUR runs chopped an inside edge down after Malinga found some extra bounce outside off and he was lucky to survive as the ball crashed past leg stick. A big lack of footwork noted also"
10,"Malinga to Hayden, no run the ball came on well again and Hayden makes sure to defend back do the bowler this timem, squeezing it out on the back foot"
11,"Malinga to Hayden, 1 run a quick dab-and-run into the covers, testing out the fielders there"
12,"Malinga to Gilchrist, no run good delivery, pitched just outside off, rose sharply while nipping back into the left hander who adjusts to defend down on the back foot"
13,"Vaas to Hayden, no run oh, plenty of seam movement away from the left hander as it pitched wide of off and had him chasing the ball with a cut"
14,"Vaas to Hayden, 2 runs swing in on middle and it's turned well off the thigh to midwicket"
15,"Vaas to Hayden, no run another straightish delivery, defended down on the front foot"
16,"Vaas to Hayden, FOUR runs and the bowler got away with one, as Hayden strode outside off, but not far enough over to the swinging delivery and sent what would have been a comfortable catch to first slip"
17,"Vaas to Hayden, 1 run on middle, and aiming towards leg, Hayden gets over the ball and drives strongly in front of midwicket"
18,"Vaas to Gilchrist, no run straightish delivery, on off, a touch short and defended off the back foot"
19,"Malinga to Hayden, no run that one nipped back just a touch and is defended"
20,"Malinga to Hayden, no run shoots through the channel, licks through well outside off and so the batsman is quick to shoulder arms"
21,"Malinga to Hayden, no run now then, nipped back in from just outside off and was ever so close as Hayden shouldered arms"
22,"Malinga to Hayden, no run an easy leave this time, the ball pushed wider down the channel"
23,"Malinga to Hayden, 2 runs squeezed off the legs to midwicket and some comfortable running results"
24,"Malinga to Hayden, 1 run outside off, enough room to be driven back through mid-on"
25,"Vaas to Hayden, no run outside off, short one, defended back down"
26,"Vaas to Hayden, 1 run defended on the front foot this time and they squeeze out a run"
27,"Vaas to Gilchrist, 1 run an easy single, hit again to the covers, and they ease through"
28,"Vaas to Hayden, 1 run rolled up there on off, a single to mid-on, and it's too easy for Sri Lanka's liking - they just jogged that through, Jayasuriya's throw missing the sticks"
29,"Vaas to Gilchrist, no run nipped back in from outside off, defended into the covers"
30,"Malinga to Hayden, 1 run outside off, looked to cut that but ended up cut-driving into the covers for an easy single"
31,"Malinga to Gilchrist, no run waited for one on off, turned off the legs in front of square"
32,"Malinga to Gilchrist, 1 run outside off, wide, a deliberate aerial flash through gully that at first looks accidental, but was well placed"
33,"Malinga to Hayden, 2 runs wide again, outside off, smashed through extra cover, Amerasinghe gets a hand on it at wide mid-off"
34,"Malinga to Hayden, no run very straight, very true, rises a touch and asks to be defended back down on the back foot. The request is met"
35,"Malinga to Hayden, no run straight, short and the batsman thinks first about sweeping, then adjusts to defend back down"
36,"Vaas to Gilchrist, 1 run an easy single into the covers"
37,"Vaas to Hayden, 2 runs the most entertaining shot so far doesn't even get a four as it plugs in the deep, Hayden smashes it off the toes up and over through cow corner. They should have got three, but he initially took only two"
38,"Vaas to Hayden, 2 runs a driven through mid-off this time"
39,"Vaas to Hayden, no run good response, tight on middle, and defended on the front foot"
40,"Vaas to Hayden, no run tucks him on to the back foot in front of middle and leg, worked just on the on-side"
41,"Vaas to Hayden, 1 run outside off, squeezed to point"
42,"Malinga to Hayden, no run right up there and defended on the front foot"
43,"Malinga to Hayden, 2 runs turned off the legs through square"
44,"Malinga to Hayden, 1 run outside off, crashes to point, good running from Hayden to make it through"
45,"Malinga to Gilchrist, no run outside off, turned into short midwicket, and they don't run through"
46,"Malinga to Gilchrist, SIX runs hello, massive. Super shot, the ball taken off the toes and lifted high and in front of midwicket and it goes five rows back"
47,"Malinga to Gilchrist, no run defended on the back foot"
48,"MKDI Amerasinghe to Hayden, no run right up there on off, pushed into the covers"
49,"MKDI Amerasinghe to Hayden, no run pushed across the right hander, left alone"
50,"MKDI Amerasinghe to Hayden, no run outside off, played on the front foot"
51,"MKDI Amerasinghe to Hayden, no run again pushed across the right hander, Amerasinghe has started his third ODI well, having also bowled well against India earlier this week"
52,"MKDI Amerasinghe to Hayden, FOUR runs a full toss and a simple cover drive driven into the ground and then bounces up"
