,Data
0,"7.10pm Aaron Finch has won the toss, and has decided to bowl. He says if there is going to be any help in the pitch, it is going to be up front. Apart from the three debutants, John Hastings and Glenn Maxwell come in for Australia. Shaun Tait is out"
1,"Watson to Rohit Sharma, no run short of a length, on off, defended by Sharma"
2,"Watson to Rohit Sharma, no run swing from Watson, a swing and a miss from Sharma. Short of a length, outside off, Sharma goes for the drive on the up, but the movements beats his bat"
3,"Watson to Rohit Sharma, 1 wide big wide down the leg side. Perhaps looking to start too straight with the outswinger"
4,"Watson to Rohit Sharma, no run left alone outside off"
5,"Watson to Rohit Sharma, no run more movement. Testing conditions here. Sharma looks to drive on the up, and is beaten outside off again"
6,"Watson to Rohit Sharma, 4 leg byes too straight again from Watson. twice this over he has done this, and Sharma nicely glances this away for four to fine leg. Actually this is called leg-byes"
7,"Watson to Rohit Sharma, no run back to the line outside off, and Sharma is back to getting beaten by the away movement. Tries the big drive outside off"
8,"Hastings to S Dhawan, FOUR runs a pretty ordinary start from Hastings. Length ball on the pads, and Dhawan has whipped this away to fine leg for four"
9,"Hastings to S Dhawan, no run short of a length, on off, driven on the up, but doesn't time it well"
10,"Hastings to S Dhawan, no run short of a length, on off, pushed towards mid-off"
11,"Hastings to S Dhawan, no run short of a length, on the hip, defended to leg"
12,"Hastings to S Dhawan, no run short of a length, just outside off, punched to cover-point"
13,"Hastings to S Dhawan, 1 run walks across the stumps, looking for a big shot into the leg side, doesn't get any timing. Takes the single to midwicket"
14,"Boland to S Dhawan, 1 leg bye heavy ball first up, beats Dhawan's pull, hits his thigh pad, goes for a leg-bye"
15,"Boland to Rohit Sharma, no run short of a length, hits Sharma's bat high as he looks to punch. No run"
16,"Boland to Rohit Sharma, no run another big swing and miss, as Boland stays outside off and just short of a length"
17,"Boland to Rohit Sharma, no run more movement, Rohit looks to open the face and is beaten"
18,"Boland to Rohit Sharma, 1 run drops this into the leg side for a single"
19,"Boland to S Dhawan, no run short of a length, outside off, Dhawan opens up the front leg to pull, but is beaten by the angle across his body"
20,"Hastings to Rohit Sharma, FOUR runs Sharma finally makes a connection, and it is a sweet one. Hastings bowls a gentle length ball outside off, and Sharma crashes this over cover for four"
21,"Hastings to Rohit Sharma, 1 run full and straight, whipped away to long leg"
22,"Hastings to S Dhawan, FOUR runs Dhawan gets into the act now. The outfield is not slow at all either. Jumps out of the crease, stays leg side of the ball, and cuts a short ball between point and cover-point"
