,Data
0,"Jadeja to Warner, FOUR runs just over long-on. Gurkeerat there but he wasn't on the boundary. Flighted delivery on middle, Warner heaves the swipe over long-on. The ball lands inside the boundary. Could have been an opportunity if he was on the boundary"
1,"Jadeja to Warner, 2 runs worked to square leg for a quick couple. Played that well. Soft hands"
2,"Jadeja to Warner, no run 92 kph, flat outside off, Warner punches to midwicket off the back foot"
3,"Jadeja to Warner, no run driven back to the bowler"
4,"Jadeja to Warner, no run flat and straight on middle, pushed back"
5,"Jadeja to Warner, 1 run flat on leg, Warner turns this with the spin to square leg"
6,"Gurkeerat to Warner, no run tossed up outside off, Warner gets down early and misses his slog sweep."
7,"Gurkeerat to Warner, 1 run, OUT Marsh may be gone. This will be a huge wicket. marsh is gone. What a fortunate dismissal that is for India. Short outside off, Warner crashes a cut to deep point. And calls Marsh through. The throw is not very good, bounces just in front of Gurkeerat. The ball hits the knee of Gurkeerat and then ricochet"
8,"Gurkeerat to Warner, no run short outside off, smashed to cover who fields well"
9,"Gurkeerat to Warner, no run short and wide, hit to cover."
10,"Gurkeerat to Warner, 1 run tossed up outside off, driven to long-off. Warner key"
11,"Gurkeerat to Marsh, 1 run tossed up outside off, Marsh squeezes the drive to an interestingly-placed short mid-off. Kohli runs around and throws it to the non-striker but Marsh makes the run"
12,"Jadeja to Marsh, no run tossed up outside off, Marsh goes for the hard sweep. Beaten"
13,"Jadeja to Marsh, no run floated up on off, driven to cover"
14,"Jadeja to Marsh, no run nice bowling. Tossed up on off, Marsh comes down to clip but inside-edges onto his pad"
15,"Jadeja to Marsh, no run driven to Pandey at cover who stops at least a run, fantastic fielding"
16,"Jadeja to Marsh, no run another thigh delivery. Marsh can't get it off the square"
17,"Jadeja to Marsh, 1 run worked off his pads to deep midwicket. Great over, just one off it"
18,"Gurkeerat to Marsh, 1 run tossed up on middle, Marsh comes down to flick to midwicket"
19,"Gurkeerat to Warner, 1 run short and wide outside off, Warner drags it to long-on"
20,"Gurkeerat to Marsh, FOUR runs very dangerous shot. Yorker on middle, Marsh gets down early to sweep very hard between the gap at backward square leg"
21,"Gurkeerat to Marsh, 1 run driven to long-off"
22,"Gurkeerat to Warner, SIX runs huge six. Warner continues to counterattack. Flat on off, Warner gets down on one knee to swipe the slog sweep very high over the midwicket boundary. Big six, way back"
23,"Gurkeerat to Warner, 1 run driven to long-on"
24,"Jadeja to Warner, 1 run flat on leg, tucked to deep midwicket"
25,"Jadeja to Marsh, 1 run fine paddle. Flat outside off, Marsh gets down early to play that stroke"
26,"Jadeja to Warner, 2 runs Warner backs away and flays a cut to cover. Misfield by Gurkeerat who allows the extra runs"
27,"Jadeja to Warner, 1 run turned to deep midwicket for one"
28,"Jadeja to Marsh, no run floated up on off, driven to cover"
29,"Jadeja to Marsh, 1 run flat on middle, drilled to long-on"
30,"R Dhawan to Marsh, 3 wide starts the spell with a full ball slanted down leg. Misses the flick and Dhoni can't collect, the ball deflects away into the fine leg region"
31,"R Dhawan to Marsh, no run very full on off stump, almost in the blockhole, driven to mid-off"
32,"R Dhawan to Marsh, no run full, once again drifting into the pads, poor ball with fine leg in the circle, but Marsh picks out the fielder with his flick"
33,"R Dhawan to Marsh, 1 run slower ball on middle stump, checks his drive to chip down the ground to long-on"
34,"R Dhawan to Warner, 1 run full outside off, swiped with a lot of bottom hand to long-on"
35,"R Dhawan to Marsh, no run back of a length slower ball on middle stump, punched to straight midwicket"
36,"R Dhawan to Marsh, 1 run another slower one, full on off and middle, driven to long-on"
37,"Jadeja to Marsh, 1 run back of a length on off stump, goes back to punch to sweeper cover"
38,"Jadeja to Warner, 1 run sees Warner stepping out and fires it into his pads. Warner clips it quietly to square leg"
39,"Jadeja to Marsh, no run fullish, goes with the arm towards off stump. Looks for the cover drive but can only hit it back to the bowler"
40,"Jadeja to Marsh, 1 run back of a length on off stump, punched to sweeper cover"
41,"Jadeja to Warner, no run quickish length ball on off stump, defended to short midwicket"
42,"Jadeja to Warner, 1 run quickish again, a little shorter. Warner goes back and across to work to deep square leg"
43,"R Dhawan to Warner, FOUR runs slower ball, but it's short, and there's plenty of width. Warner was initially looking to make room, but he had enough time to take a big step across with his back foot and chop it away to the right of backward point"
44,"R Dhawan to Warner, 2 runs short and wide again, slapped to sweeper cover"
45,"R Dhawan to Warner, 1 run slower ball, fuller now and outside off, Warner jabs it down to long-off"
46,"R Dhawan to Marsh, 1 run back of a length close to off stump, lets it come on for the push to sweeper cover"
47,"R Dhawan to Warner, 1 run full and wide, slapped to the left of sweeper cover"
48,"R Dhawan to Marsh, no run back of a length, angling into the batsman and cramping him for room, Marsh tucks it to midwicket"
49,"Jadeja to Warner, no run back of a length, a bit of turn in to cramp Warner's cut. Slaps it to short cover"
50,"Jadeja to Warner, 1 run a bit fuller and straighter. Warner shuffles across to tuck it through square leg"
51,"Jadeja to Marsh, no run length ball on off stump, stays back and punches to short extra cover"
52,"Jadeja to Marsh, 1 run a little more width, slapped to sweeper cover"
53,"Jadeja to Warner, no run stays back to a full ball on off stump, defends hurriedly to short cover"
54,"Jadeja to Warner, 1 run sees him coming down the track and fires it at his pads. Warner flicks towards short fine leg"
55,"Yadav to Warner, FOUR runs ooh, and he produces an edge first up. Slants across Warner from a lovely length, opens him up, and he jabs at it and nicks through the vacant slip region"
56,"Yadav to Warner, 1 run shortish on off stump, jumps across and works it to long leg"
57,"Yadav to Marsh, FOUR runs fullish outside off, and Marsh flows forward and drives, finishes with a high left elbow as the ball races away to the left of mid-off"
58,"Yadav to Marsh, FOUR runs short, wide, no one back on the square boundary and Marsh gets on top of the bounce and cuts it away to the point boundary with his weight on the front foot"
59,"Yadav to Marsh, no run back of a length, a bit closer to off stump, defended to backward point"
60,"Yadav to Marsh, 1 run not quite short enough to pull, drags it from off stump towards long leg"
61,"Jadeja to Marsh, 2 runs back of a length on off stump, goes back and cuts to the left of sweeper cover"
62,"Jadeja to Marsh, no run full on off stump, presses forward and pushes to the left of short cover, and the fielder moves quickly to deny him the single"
63,"Jadeja to Marsh, 1 run length ball on middle stump, Marsh uses his wrists to whip that towards long-on"
64,"Jadeja to Warner, no run flat, angling into middle stump, clipped to the left of short midwicket, where Pandey dives to make the stop"
65,"Jadeja to Warner, 1 run a touch shorter and he can work it wider of the midwicket fielder to pick up one"
66,"Jadeja to Marsh, 1 run full on the pads, flicked away through square leg"
67,"Yadav to Marsh, 1 run length ball on off stump, comes forward for the checked drive through the covers"
68,"Yadav to Warner, 3 runs short ball on off stump, Warner plays that trademark checked pull of his, and Rohit has to put in a lot of work, sprinting to his right from long leg and diving to stop it at the rope"
69,"Yadav to Marsh, SIX runs oh my. Another long-hop from Umesh, angling into the batsman, and he pulls that with utter contempt, launches it over the backward square leg boundary"
70,"Yadav to Marsh, FOUR runs slower ball wide of off stump, that is just too much width. Marsh sets himself up on the front foot, gets into a strong, stable position and rolls his wrists over to thrash that to the point boundary"
71,"Yadav to Marsh, 1 run short again, this one gets up to chest height, Marsh stands tall and pulls to deep square leg"
72,"Yadav to Warner, 1 run back of a length on off stump, punched to deep point"
73,"Jadeja to Warner, no run flat and full on middle and leg. Warner goes back and across to work it into the leg side and Pandey dives to his left to stop it at midwicket"
74,"Jadeja to Warner, no run full on off stump, and now Jadeja cuts it off by moving quickly to his left. Warner was looking for the driven single to long-on"
75,"Jadeja to Warner, no run full on off and middle, clipped to midwicket"
76,"Jadeja to Warner, no run once again it's quick and full on off stump and once again Pandey moves quickly to his left at midwicket to rule out the single"
77,"Jadeja to Warner, 1 run a bit slower, and the line is a bit closer to the pads. Warner can work it squarer this time to pick up a single to the deep square leg fielder"
78,"Jadeja to Marsh, no run back of a length on off stump, punched to short cover"
79,"Bumrah to Warner, 1 run length ball on off stump, punched down the ground and Ishant moves to his left from mid-off to stop it"
80,"Bumrah to Marsh, 1 run length ball on off and middle and Marsh is a little late on his defensive push. The ball ricochets off the inside edge through square leg"
81,"Bumrah to Warner, no run fullish on off and middle, punched to midwicket"
82,"Bumrah to Warner, no run back of a length on off stump, goes back and tucks it to midwicket"
