,Data
0,"West Indies have won the toss, and have chosen to bat first. Here are the teams"
1,"Watson to Smith, 1 run Windies go slam bang first ball. Short, and Smith goes deep into the crease, and pulls it to deep square"
2,"Watson to Gayle, no run length ball outside off, and left alone"
3,"Watson to Gayle, 4 leg byes these are the most annoying runs a team can score. Gayle has ducked into a bouncer, he is not playing a shot, has been hit in the helmet, and has got four leg-byes. MCC, wake up and change this law"
4,"Watson to Gayle, 1 wide that's a wide, and a big one outside off"
5,"Watson to Gayle, 1 run short of a length, on the pads, worked away wide of short fine for a single"
6,"Watson to Smith, 1 run short of a length, angling in, worked off the hip for a single"
7,"Watson to Gayle, no run an increasingly familiar watchful start from Gayle. Left alone outside off"
8,"Starc to Smith, no run length ball outside off, gets it to shape back in a little, and Smith's wild drive is beaten"
9,"Starc to Smith, no run swinging in but too far, and ricochets off the pad to short fine leg"
10,"Starc to Smith, OUT that's a right riper from Start. A ball and a half. Length ball, just outside off, swings in late, leaves Smith stunned, and hits the top of off. Smith is clearly surprised by this late movement"
11,"Starc to Charles, 1 run short of a length, swinging in again, off the inside half of the bat, gets a single wide of short fine"
12,"Starc to Gayle, 1 run full, angling in, worked away to deep square"
13,"Starc to Charles, 1 run length ball, on off, flicked away to deep square"
14,"Cummins to Charles, no run length ball, outside off, 85mph, left alone"
15,"Cummins to Charles, no run Yorker, 140ks, dug out"
16,"Cummins to Charles, no run full, wide outside off, beats the drive"
17,"Cummins to Charles, no run seemed to be swinging with his eyes shut. Misses a length ball just outside off. That would have hit the fourth stump"
18,"Cummins to Charles, no run they call this game hit or miss. At the moment, Charles is only missing. Another big drive tried, and he is beaten outside off again"
19,"Cummins to Charles, no run Cummins may as well ask him to hold that thing straight so that he can aim at it. Driving outside off, and beaten by the slight movement away"
20,"Starc to Gayle, no run short of a length, angling in, defended to mid-on"
21,"Starc to Gayle, 1 wide wide down the leg side"
22,"Starc to Gayle, 2 runs Gayle is still biding his time. Looks to work this shortish delivery to leg side, gets a leading edge for two past mid-off"
23,"Starc to Gayle, no run"
24,"Starc to Gayle, 1 run swing outside outside off and a wild edge to third man it's dropped by Shane Watson coming in off the third man rope, tough chance diving in but he got there and should have held it"
25,"Starc to Charles, SIX runs backed away, length ball on the pads and swung away over long on, good strike that"
26,"Starc to Charles, FOUR runs backed away and slogged off the inside half of the bat past short fine leg"
27,"Watson to Bravo, no run full, on the pads, pushed to straight midwicket"
28,"Watson to Bravo, 1 run bouncer, 134ks, pulled away to deep midwicket"
29,"Watson to Samuels, no run well bowled again. Slower ball, on off, moves away a little. Samuels aborts the big wind-up, but is beaten on the attempted dab too"
30,"Watson to Samuels, SIX runs There is no justice for the bowler. Watson has seen Samuels back away, followed him, cramped him up, but Samuels somehow gets enough bat on this to clear long-on with ease. This goes high, has the fielders interested, but goes long too"
31,"Watson to Samuels, SIX runs and it was telegraphed that a bouncer is to follow. Samuels is camping back, takes the expected bouncer from chest high, and absolutely hits the pants off this. Deep square leg is just a witness"
32,"Watson to Samuels, 1 run full and straight, dug out for a single to long-on"
33,"Hogg to Samuels, 1 run flighted on off, driven to long-on to bring up the fifty. The whole dugout is up on their feet. Samuels raises his bat, shakes Bravo's hand. Lovely striking"
34,"Hogg to Bravo, 1 run good airtime on this delivery, full on the pads, worked away for another single, which brings Samuels back on"
35,"Hogg to Samuels, OUT Hogg gets Samuels who hasn't always picked the senior spinner. Samuels leaves the crease this time, the ball is flatter, falls slightly shorter than he expects it, and the mis-hit carries to long-on"
36,"Hogg to Bravo, 1 run short, on the stumps, punched away to deep point"
37,"Hogg to Pollard, FOUR runs the long-off is very wide, and Pollard capitalises. The first ball, full, and he chips it straight, just left of the stumps, and the long-off is not even in the frame"
38,"Hogg to Pollard, no run turns in sharply, hits the pad, but is missing leg"
39,"Cummins to Gayle, FOUR runs length ball wide outside off, driven over cover point"
40,"Cummins to Gayle, no run covered up around off stump"
41,"Cummins to Gayle, FOUR runs back of a length outside off, hammered past midwicket, wasn't totally timed but enough bat on it to get it out for four wide of deep square leg"
42,"Cummins to Gayle, FOUR runs four into the same region, it was a touch straighter but swung into the same part of the boundary, only this blasted one bounce over the rope"
43,"Cummins to Gayle, no run well bowled, slower ball bouncer, Gayle set himself for the pull again but pulled out after the ball pitched"
44,"Cummins to Gayle, SIX runs back to full pace and nailed into the stands over square leg, it was around middle stump and swung high towards deep square leg who thought he might get there for a moment but it sailed over his head"
45,"Christian to Charles, FOUR runs they are hemorrhaging runs here. Short of a length, into the pads, with short fine up, and he has placed it past short fine"
46,"Christian to Charles, OUT more timber. Not as comprehensive as the first wicket, but Australia needed this more desperately. Seems like a slower ball that kicked at him, hit the glove as he looked to run this down to third man, and rolled over to the stumps. In fact it's a big offcutter that hits his arm and ricochets onto the stumps"
47,"Christian to Samuels, 1 run length ball, on off 127ks, dabbed to third man"
48,"Christian to Gayle, FOUR runs CH Gayle. Has. Arrived. Bowlers and fielders duck for cover. Backs away, takes a perfectly decent delivery from off, and smacks it over cover-point"
49,"Christian to Gayle, no run slower ball, yorks a charging Gayle. Good comeback"
50,"Christian to Gayle, 1 leg bye Gayle backs away, looks to pull, seems to have been beaten by low bounce, but gets a leg-bye"
51,"Cummins to Bravo, SIX runs and pat he goes sailing. Length ball, outside off, Bravo stands rooted, and chips it over extra cover for a six. What a very Caribbean shot"
52,"Cummins to Bravo, 1 run into the pads, worked away into the leg side"
53,"Cummins to Pollard, (no ball) 1 run no-ball... that's not good. Oversteps bowling a length ball into the pads, goes for a single"
54,"Cummins to Bravo, 1 run and slower bouncer it is, pulled away to deep square for one"
55,"Cummins to Pollard, no run that's a useful delivery, wide yorker, beats his attempt at steering it fine"
56,"Cummins to Pollard, 1 run slower ball again, short of a length, waits for it, works it around the corner for one"
57,"Cummins to Bravo, 2 runs another slower bouncer, pulled away to deep square, Maxwell fumbles on the one-handed pick-up and concedes a second"
58,"Watson to Pollard, no run lovely bouncer, follows him like a stalker, and Pollard can't do anything with it. The head falls away as he swats at it"
59,"Watson to Pollard, FOUR runs that's a kill-me ball. Length ball, outside off, and Pollard has murdered it to the left of the stumps at the non-striker's end"
60,"Watson to Pollard, OUT Michael Hussey, what a cricketer. This is a low full toss, Pollard flicks it in the air, Hussey charges in from deep midwicket, and completes a low catch diving forward"
61,"Watson to Bravo, 1 run short of a length, on off, punched away for one"
62,"Watson to Sammy, 1 run big wind-up, but Sammy doesn't get the length, and just bunts this shortish delivery for a single towards point"
63,"Watson to Bravo, 1 run full, into the pads, driven to long-on"
64,"Cummins to Bravo, FOUR runs and he has still got four on off. Bravo makes room, Cummins follows him, sort of handcuffs him, but this thick edge from outside leg beats the keeper on his right"
65,"Cummins to Bravo, 2 runs slower bouncer, Bravo throws the kitchen sink and the wash basin at it, mis-hits it off the cue end, gets a couple to long-on just because of the mis-hit"
66,"Cummins to Bravo, OUT timbahhh. Cummins bowls slightly short of a length, Bravo makes room, looks to go ever extra cover. Bravo misses, the ball hits the top of middle and leg"
67,"Cummins to Ramdin, 3 runs full toss on off, that's a nice welcome, Ramdin cashes in with a steer past point. Hogg runs from third man, doves, saves one run, and then waves to the applauding crowd"
68,"Cummins to Sammy, no run Sammy wanted to send this to Galle, but the slower ball never arrived, and he pulled out of the shot"
69,"Cummins to Sammy, 1 run another slower short ball, Sammy is wise to it, but gets just a single to deep square leg"
70,"Starc to Sammy, FOUR runs that's cruel. Sammy winds up big time, swings at a length ball, and the edge flies between the keeper and short third man"
71,"Starc to Sammy, SIX runs what are these bats made of? This one looked like a skier the moment this left the bat. Had I been at long-on, I would have set myself up for the catch, but this just keeps sailing and sailing over that man"
72,"Starc to Sammy, 2 leg byes everyone's a-stumbling. This is a sharp delivery, cramps him up, hits him on the pad, has hardly reached the 30-yard circle at square leg, but Sammy wants two. As he turns, Sammy stumbles, but Wade stumbles too as he tries to pick up and throw. Sammy makes it"
73,"Starc to Sammy, OUT this ball has been to the moon and back. Full toss, hits it high on the bat, and skies it. Warner runs in from long-on, sets under it, completes the catch, with fingers pointing up in front of his upper abdomen. That was slightly uncomfortable, but not for Aussies"
74,"Starc to Ramdin, OUT more timber. Ramdin backs away big time, Starc stays full and straight, and hits the base of middle and leg. Cant blame Ramdin much, but Starc is on a hat-trick"
75,"Starc to Narine, FOUR runs Narine doesn't bother. He has backed away and creamed a short delivery over extra cover. Gayle would have been happy with that shot"
76,"West Indies would have taken 191 had you offered them that before the innings. Bit how they kept going despite falls of wickets. Gayle, Samuels, Bravo, Pollard, Sammy... they were like a battery. How much will they rue that dropped catch off Gayle. Watson was the culprit, and pretty soon he will get a chance to make up for it with the bat. Do stay around"
77,"Edwards to Warner, no run what a delivery to start. Full, swinging, tailing towards off, beats the bat, misses the off stick by a whisket"
78,"Edwards to Warner, 1 wide short of a length, wide outside off, 138ks, beats his attempt at the punch, called a wide. That's a bit harsh"
79,"Edwards to Warner, FOUR runs the faster they come, the fatser they go. Half-volley at 142ks, outside off, and he drives it on the tun, between mid-off and extra cover, all along the ground"
80,"Edwards to Warner, no run length ball, widish, the bat handle turns as he looks to drive at it without any feet. Back she goes to the bowler"
81,"Edwards to Warner, 2 runs short of a length, punched away square, the ball flies across the fast outfield, Ravi Rampaul is slow on his feet from third man, but puts in a swinging-pool dive to keep in"
82,"Edwards to Warner, no run full, driven back into the pitch, and it threatens to bounce over Castro's head, who parries it to mid-off"
83,"Edwards to Warner, 1 run short of a length, wide, doesn't come on at all, Warner is early into the punch and limply hits it to mid-off for one"
84,"Rampaul to Warner, SIX runs Rampaul starts with a bouncer, Warner upper-cuts it, more like a boxer than other upper-cuts, in the sense that he really threw his hands at it. The third man came around, but was lobbed"
85,"Rampaul to Warner, no run length ball, on off, pushed to cover"
86,"Rampaul to Warner, FOUR runs Warner goes boom again. Length ball, on off, drives inside-out, over mid-off. This chase is on at, at least at the moment"
87,"Rampaul to Warner, SIX runs this is a crazy game. Short, into the ribs, and he has short-arm pulled it over deep square leg. Top timing"
88,"Rampaul to Warner, (no ball) Beaten. Short of a length, outside off, angling away, beats him. I think it seamed a bit too. But he has overstepped too"
89,"Rampaul to Warner, FOUR runs Warner clears the front leg, gets a length ball, goes at it with all his might, gets a thick inside edge between the keeper and short fine leg"
90,"Rampaul to Warner, 1 run nicely bowled. On a length, middle and leg, gets a thick edge from him, but Warner takes a single to keep the strike again. Watson has been a spectator so far"
91,"Edwards to Warner, OUT Warner is not going anywhere, but the finger has gone up. Stands, smiles wryly, and walks off. He is not happy, is Warner. This is a length ball outside off, Warner plays for the swing and tries the big booming drive. The ball doesn't quite come in, and Edwards and Ramdin are fairly certain he has nicked it. So is Asad Rauf. But Warner is raging. The"
92,"Edwards to Hussey, 1 run and just like that, without fuss, he runs a length ball to third man for one"
93,"Edwards to Watson, 1 run length ball, into the pads, worked away for one"
94,"Edwards to Hussey, FOUR runs short, wide, Hussey cuts it over point. No fuss again. Edwards kicks at the ground in disgust"
95,"Edwards to Hussey, 1 run short of a length, slight shape away, runs off the thick edge for a single to third man"
96,"Edwards to Watson, 1 run short of a length, just outside off, steered away to third man"
97,"Narine to Watson, 1 run straight delivery first up, glanced to short fine for one"
98,"Narine to Hussey, 1 run short of a length, on the pads, turning towards off, pushed wide of cover"
99,"Narine to Watson, no run big offbreak, short of a length, outside off, turns down leg, cramps him up"
100,"Narine to Watson, 1 run short of a length, turning in from outside off, worked away for a single"
101,"Narine to Hussey, no run short of a length, outside leg, turns towards the stumps, Hussey pushes to midwicket and wants one, but Watson doesn't. They are all safe, though, with Samuels's misfield"
102,"Narine to Hussey, 1 run full, on off, driven to long-off"
103,"Sammy to Hussey, 1 run short ball, on the stumps, pulled in the air as it hurries onto him, but it doesn't carry to mid-on"
104,"Sammy to Watson, 1 run short, 122ks, Watson doesn't bother going back, and pulls away off the front foot. Gets a single to deep midwicket"
105,"Sammy to Hussey, no run short of a length, hits him on the pads, and then bounces into his face. Good job he is wearing a helmet"
106,"Sammy to Hussey, SIX runs short-arm pull-drive. Length ball, pitched leg, angling towards off, Hussey stays low, clears the front leg, and lofts it wide long-on"
107,"Sammy to Hussey, no run slower ball, looks to late-cut it, but can't beat backward point"
108,"Sammy to Hussey, no run short of a length, angling in, Hussey backs away, gets a bottom edge for one"
109,"Narine to Watson, 2 runs short offbreak, pulled flat towards deep midwicket, Smith charges in even though he knows he is not going to make it, and does well to get his body behind this half-volley"
110,"Narine to Watson, no run the carrom ball, Watson doesn't read it, and it squeezes under his pulling bat"
111,"Narine to Watson, (no ball) another carrom ball, but this time he has overstepped"
112,"Narine to Watson, SIX runs offbreak, on off, on a length, and a free hit. That's recipe for a slog-swept six from Watson"
113,"Narine to Watson, 1 run carrom ball, backs away to cut it wide of cover for one"
114,"Narine to Hussey, 1 run big offbreak, on off, turning away sharply, Hussey gets a bottom edge towards short third man"
115,"Narine to Watson, 1 run straight delivery, on a length, middle and leg, Watson backs away to muscle it to long-on for one"
116,"Sammy to Watson, 1 run short of a length, just outside off, late-cut away to third man"
117,"Sammy to Hussey, 1 run slower ball, short of a length, punched to long-off for one"
118,"Sammy to Watson, no run that kicked at him. Short of a length, and bounces towards his chest. Watsin's head falls back as he fends with soft hands. It doesn't carry to point"
119,"Sammy to Watson, no run short of a length, on off, defended back to him"
120,"Sammy to Watson, 1 run short of a length, into the pads, worked away for a single"
121,"Sammy to Hussey, FOUR runs innovation. Hussey walks across the stumps, takes a perfectly acceptable length ball on off, and drags it to the right of short fine leg"
122,"Samuels to Watson, 1 run length ball, quick, on middle and leg, pushed to long-on"
123,"Samuels to Hussey, 1 run he has made up his mind to sweep long before he leaves the ball. Samuels is short and quick, but he still it drags it from wide outside off for a single to short fine"
124,"Samuels to Watson, FOUR runs short, flat, outside off, and he has got the room to swing at it and drag it over midwicket. That went flat and fast for four"
125,"Samuels to Watson, SIX runs oh that seemed like he had mis-hit. The bat face turned open as he tried to loft over long-off, but it kept flying over the man. what bats are they using? Or are they playing in the rarefied atmosphere of Johannesburg?"
126,"Samuels to Watson, SIX runs short, flat, Watson pulls straight to deep midwicket, but this has burst through the hands of DR Smith. What a drop. That was simple by Smith's standards. That could have the final say in the match"
