,Data
0,"Broad to Paine, no run good length outside off, climbing through to the keeper. No stroke"
1,"Broad to Paine, no run fuller and attacking the top of off. Dabbed into the leg side and they scamper through"
2,"Broad to Paine, 1 run overpitched a fraction outside off, pushed into the covers and they turn down a risky two. Ponting glares at Paine for a hesitant call"
3,"Broad to Ponting, no run back and across, and defended to midwicket"
4,"Broad to Ponting, 1 wide oops, that's a bit misdirected. Wa-ay down the leg side"
5,"Broad to Ponting, no run outside off this time, Ponting unfurls his best Test-match leave-alone to usher that one through. Bat high, front knee bent, you know the drill"
6,"Broad to Ponting, FOUR runs cracking strike to finish the over, just enough width and Ponting leathers it off the back foot, through the covers. No stopping that"
7,"Bresnan to Paine, no run drawn forward, and deflected down to gully. Good line"
8,"Bresnan to Paine, 3 runs chipped in the air and through the gap at midwicket. A touch lucky, maybe? I suppose he found the gap well enough"
9,"Bresnan to Ponting, no run punched into the covers off the back foot this time"
10,"Bresnan to Ponting, no run Bresnan goes wide of the crease and draws a straight-batted defence in front of middle and off"
11,"Bresnan to Ponting, FOUR runs sublime. There's no stopping that. Eases into a flicked on-drive as Bresnan strays a touch. He's ticking now"
12,"Bresnan to Ponting, no run what on earth was that? A filthy flat-footed mow, just as I was singing his stylish praises. No contact, and for Ponting's sake, that's just as well"
13,"Broad to Paine, 1 run tucked off the hip to midwicket"
14,"Broad to Ponting, no run fuller and straighter, Ponting defends"
15,"Broad to Ponting, no run worked to midwicket but can't pick the gap"
16,"Broad to Ponting, no run slower ball, tossed up a touch, met on the half-volley and eased to mid-on"
17,"Broad to Ponting, no run jabbed to gully"
18,"Broad to Ponting, no run pushed firmly into the covers, can't beat the field"
19,"Anderson to Paine, no run outside off, a hint of late movement, no stroke offered"
20,"Anderson to Paine, 1 run flicked off the pads, down to fine leg"
21,"Anderson to Ponting, no run tight line from Anderson, Ponting bides his time"
22,"Anderson to Ponting, no run tucked up by a hint of movement back off the track."
23,"Anderson to Ponting, 1 run swished off the pads, French-cricket style. Effective enough"
24,"Anderson to Paine, no run attempted late steer through point, but can't get the angle. Good over for England's purposes"
25,"Broad to Ponting, 1 run clipped up and out to square leg."
26,"Broad to Paine, no run snorter! That one utterly flew off a good length. Paine whips his gloves, neck, bat, everything, inside the line"
27,"Broad to Paine, no run another short ball, Paine turns turtle, as Ponting pats his bat in approval"
28,"Broad to Paine, no run stands tall this time to defend from back in the crease"
29,"Broad to Paine, no run more aggression from Broad. A feisty over"
30,"Broad to Paine, no run pushed back onto the stumps, and England have strung together a good sequence of overs to stifle Australia's intent for the moment"
31,"Anderson to Ponting, 1 run speared into the pads, flicked out to square leg"
32,"Anderson to Paine, no run zips off the deck, raps the pads, always going high, but a lively delivery all the same"
33,"Anderson to Paine, no run poked back to the bowler, good areas Jimmy"
34,"Anderson to Paine, 1 run worked out to deep midwicket, Bell jogs round to field."
35,"Anderson to Ponting, no run drawn forward on a good length, pushed into the covers"
36,"Anderson to Ponting, FOUR runs down the track from Ponting, to marvellous effect. That fairly whistled back past the bowler, all along the ground. Top batting"
37,"Broad to Paine, no run pushed out to cover"
38,"Broad to Paine, no run this one climbs and zips back into the batsman. Good bowling"
39,"Broad to Paine, no run testing times for Paine. The back-of-a-length tactics are cramping his style"
40,"Broad to Paine, 1 run short again and pulled, without much conviction. Fine leg fields on the bounce"
41,"Broad to Ponting, no run solidly forward, pushed up to cover"
