,Data
0,10.50am Cameron White has won the toss in his first ODI as captain and Australia will bat.
1,"Anderson to Paine, no run full and straight to begin with, Paine defends"
2,"Anderson to Paine, 1 wide oops, this one goes down leg and doesn't swing back - it's called a wide"
3,"Anderson to Paine, 1 run another one swings down leg but this time Paine clips it through square to get off the mark"
4,"Anderson to Haddin, no run good ball, swinging away from Haddin, and it goes through to Steve Davies, who has the gloves on instead of Matt Prior"
5,"Anderson to Haddin, no run dropped at second slip! Anderson draws a genuine edge from Haddin, Yardy dives across to his left, across in front of Strauss, but grasses the chance. That should have been taken, but it was probably the skipper's catch"
6,"Anderson to Haddin, no run left alone outside off"
7,"Anderson to Haddin, 1 run banged in at the hips and Haddin gets off the mark with a single worked to square leg"
8,"Plunkett to Haddin, 1 run Plunkett begins with a straight ball and Haddin flicks it through midwicket"
9,"Plunkett to Paine, 3 runs good placement from Paine as Plunkett goes a touch too straight again, Paine just clips it into the gap between midwicket and mid-on, not trying to hit it too hard"
10,"Plunkett to Haddin, 2 runs fullish and wide of off, Haddin jams the bat down to drive square through point"
11,"Plunkett to Haddin, 1 wide wrong line, well down leg side"
12,"Plunkett to Haddin, no run better line now as Plunkett goes just outside off and angles it back in a touch, it's left alone"
13,"Plunkett to Haddin, 1 wide another wide down leg side - both bowlers have battled to get the right line so far today"
14,"Plunkett to Haddin, no run punched to mid-off and can't find the gap"
15,"Plunkett to Haddin, no run straighter ball now and it's defended away to the off side"
16,"Anderson to Paine, 1 run again Anderson picks up a thick edge, this one from Paine flies through where a fourth slip might have been, and it runs away to third man"
17,"Anderson to Haddin, FOUR runs Haddin loves that shot! He backs away just a fraction and slams it inside out over cover for the first boundary of the match - a touch risky, perhaps, but he's hit that one well enough"
18,"Anderson to Haddin, no run fuller and straighter now and Haddin drives, but can't beat mid-off"
19,"Anderson to Haddin, no run straight-bat defence from Haddin"
20,"Anderson to Haddin, no run a bit of width from Anderson and Haddin cuts hard, but straight to point"
21,"Anderson to Haddin, no run another one cut straight to point"
22,"Plunkett to Paine, no run defended to the leg side"
23,"Plunkett to Paine, no run ooh, another leading edge this time from Paine as he tries to flick to leg and it lobs safely short of the man at cover"
24,"Plunkett to Paine, OUT ah, now, we have a review that could be for both caught and lbw. Paine was walking down the pitch and tried to flick the ball to leg, it's hit him on the pad and lobbed out to cover, where the catch has been taken. So England want to know if it's either lbw or caught, which Paul Reiffel decides a"
25,"Plunkett to Ferguson, no run defends it away safely"
26,"Plunkett to Ferguson, no run straight bat from Ferguson as he pushes it back to Plunkett"
27,"Plunkett to Ferguson, 1 run clipped away off the pads for a single to fine leg"
28,"Anderson to Ferguson, no run on the back foot now, Ferguson punches to mid-off"
29,"Anderson to Ferguson, no run full and straight, no swing this time from Anderson, and Ferguson defends"
30,"Anderson to Ferguson, 1 leg bye swinging down leg there and would have been a wide, but it's slammed into Ferguson's pad and run away for a leg bye"
31,"Anderson to Haddin, no run solidly defended by Haddin, who is one of the few senior players in this Australian side today"
32,"Anderson to Haddin, no run pushed away to the leg side this time"
33,"Anderson to Haddin, no run Haddin watchfully defends again - he'd love a big innings going in to the World Cup"
34,"Plunkett to Ferguson, no run pushed away defensively to the off side"
35,"Plunkett to Ferguson, no run good bounce and carry through to Davies as this one beats the bat of Ferguson"
36,"Plunkett to Ferguson, FOUR runs good shot from Ferguson as he gets a full and straight one and flicks it confidently through square leg, all the way along the ground for his first boundary"
37,"Plunkett to Ferguson, no run solidly defended to the off side now"
38,"Plunkett to Ferguson, no run banged in at the hips and Ferguson works it to midwicket"
39,"Plunkett to Ferguson, 1 run clipped away through mid-on and this one finds the gap"
40,"Anderson to Ferguson, no run straight-bat defence from Ferguson now as he pushes it back to Anderson"
41,"Anderson to Ferguson, no run banged in a touch shorter now and Ferguson sways out of the way"
42,"Anderson to Ferguson, no run struck on the pads now as it swings down leg and Ferguson can't get it away"
43,"Anderson to Ferguson, 1 run quick single now as Ferguson gets on the back foot and punches it to mid-off"
