,Data
0,"Jamieson to Maxwell, 1 run good length and into middle stump, stays leg side of that and opens the face to run it to third man's right"
1,"Jamieson to Finch, 1 run short and just outside off, chopped to a wide third man"
2,"Jamieson to Maxwell, no run good length and cramped at middle and leg. Looks to jump to create room but can only pat that out to extra cover"
3,"Jamieson to Maxwell, 1 run short and just outside off, cut into the turf to wide third man"
4,"Jamieson to Finch, 2 runs just short of mid-on. Looks to whip this over the leg side from wide outside off. It's an awkward bounce for Boult and they pick up two"
5,"Jamieson to Finch, 1 run length and into the stumps, extends the arms and whips this with the angle to long leg"
6,"Sodhi to Finch, 1 run short of a length and turning away from off, cut to sweeper cover"
7,"Sodhi to Maxwell, 1 bye beaten on the reverse sweep. Shuffles into Sodhi's wide line, can't get bat on the big swing"
8,"Sodhi to Finch, 1 run short and wide outside off, cut to sweeper cover"
9,"Sodhi to Maxwell, (no ball) 1 run high full toss outside off. Looks like he was trying to push that through quicker and it slipped. It is high enough to be a no- ball. A mistimed swat to long-on from Maxwell"
10,"Sodhi to Finch, SIX runs oh gloriously swatted over the off side! Looks like a switch hit, because he's changed into a left hander for this. Stance and all. It's short of a length and he uses the turn to pull that over cover to bring up a much needed fifty"
11,"Sodhi to Finch, 2 runs short outside off, cut to sweeper's left"
12,"Sodhi to Finch, 1 run tossed up full and wide outside off, mistimed drive to long-off"
13,"Neesham to Maxwell, FOUR runs short and wide and gratefully slashed past point"
14,"Neesham to Maxwell, SIX runs whewww that is flying away! Over square leg and shatters the backrest on a seat. Slower ball and short outisde off. Walks into the line and then...that bat-speed. Incredible"
15,"Neesham to Maxwell, FOUR runs good length outside off, clears the front leg and drills it between bowler and mid-off"
16,"Neesham to Maxwell, FOUR runs low full toss at leg stump, backs into the leg side and just chips this over the bowler's head. 18 off the first four balls of this over"
17,"Neesham to Maxwell, FOUR runs oh glorious. The range of this man. Unreal. Brings up fifty off 25 balls. It's a length ball outside off. Not driving length, but he gets on his knees and uses his wrists to carve this past point. Sprints away to the boundary"
18,"Neesham to Maxwell, SIX runs carted over midwicket! 28 off the over! Short outside off, lines him up and swats it over midwicket. No one on the fence there because they've had to protect the off side. Neesham finishes having conceded 60!"
19,"Southee to Stoinis, 1 run short of a length and into off stump, backs away and chops to third man"
20,"Southee to Maxwell, FOUR runs slower short one outside off, waits on it and cuts it over point. Boundaries off his last seven balls now. Southee going with the same plan as last over and Maxwell is waiting on that"
21,"Southee to Maxwell, 2 runs yorker at middle and leg, splits the legs and squeezes this off the thick inside edge to deep square leg's right"
22,"Southee to Maxwell, SIX runs slogged over deep midwicket. In the slot outside off, he gets his weight into the back foot and almost falls into the line of this one before swinging his hands clean through it"
23,"Southee to Maxwell, no run yorker following him down leg side, looks to whip it into the leg side - whips it into his ankle instead"
24,"Southee to Maxwell, OUT good catch diving forward by Seifert. Full and in at the stumps. Backs into the leg side to try and reverse ramp over short third. Inside edge onto pad, lobs up for the keeper who does well to get under that with a lunge. What an innings from Maxwell. Got his last 40 runs in 11 balls"
25,"Neesham to Finch, 1 run full and just outside off, shuffles and drives along the floor to long-off"
26,"Neesham to Maxwell, 2 runs short of a length and rising at off stump. Backs away and looks to slap that over cover. It ends up in front of long-on off the toe-end"
27,"Neesham to Maxwell, no run misses everything. Maxwell through his slog too early. Looks like an offcutter from Neesham that grips and climbs over off stump from a good length"
28,"Neesham to Maxwell, no run beaten again. Another slower ball at a length. Maxwell's down the pitch this time to clear the off side and is through it early"
29,"Neesham to Maxwell, no run forces him to withdraw. Banged in short and wide outisde off. He shuffles for the pull but that one's gripped and climbed as well"
