,Data
0,13.40: Toss: News from the middle is that Ricky Ponting has won the toss and Australia will bowl first.
1,"Lee to Tamim, no run good start by Lee, dug in short of a length outside off, gives Tamim a lifter, left alone"
2,"Lee to Tamim, no run short of a length outside off again, this time Tamim gets some bat on it and pushes to point"
3,"Lee to Tamim, no run short again and aimed at the body, Tamim gets on the backfoot and defends to the off side"
4,"Lee to Tamim, 1 wide Tamim backs away to whack that over the off side, Lee senses it and thuds it in short, the ball sails over Tamim's head, wide called"
5,"Lee to Tamim, no run fuller in length and inviting the drive, Tamim flashes at it but the ball beats the bat"
6,"Lee to Tamim, no run good length aimed at the body, played away back to Lee"
7,"Lee to Tamim, 1 run first runs off the bat, Lee gives a bit of width outside off, Tamim sticks his blade out and glides to third man"
8,"Bracken to Tamim, no run begins with a slower ball, 103 kmh, bowled from the back of the hand, defended back to the bowler"
9,"Bracken to Tamim, 1 run good length on middle and off, Tamim shuffles and works it to the on side"
10,"Bracken to Nazimuddin, no run Bracken fires that with good pace, pitches outside off, Nazimuddin chooses to leave it"
11,"Bracken to Nazimuddin, 1 run good length outside off, opens the face and glides it to third man"
12,"Bracken to Tamim, 1 run inside out shot by Tamim, tries to work it to the on side, gets a leading edge which rolls to Clarke at backward point"
13,"Bracken to Nazimuddin, no run short, banged in on off and middle, the ball sails over Tamim's head, not short enough to be called wide"
14,"Lee to Tamim, 1 run good length, drifting on the pads, worked to the on side off the hips"
15,"Lee to Nazimuddin, no run Lee dishes out the short stuff to Nazimuddin who sways out of the way"
16,"Lee to Nazimuddin, FOUR runs between slip and keeper, Nazimuddin shapes for the cut, not much bounce on that as the ball gets the under-edge of the bat and rolls away quickly behind the bat"
17,"Lee to Nazimuddin, no run short, outside off, Nazimuddin lets it go"
18,"Lee to Nazimuddin, (no ball) strives for that extra yard of pace and oversteps, the ball climbs off a good length outside off, Nazim leaves it"
19,"Lee to Nazimuddin, 1 run Free Hit: yorker on off stump, Nazimuddin walks across his stumps, unfortunately for him the ball hits the bottom of the bat and rolls to mid-on"
20,"Lee to Tamim, FOUR runs good length on leg stump, Tamim flicks off his hips and beats the fielder at square leg, lightening fast outfield carries it to the boundary"
21,"Clark to Nazimuddin, no run full in length, shaping away outside off, Nazimuddin pokes at it"
22,"Clark to Nazimuddin, no run turned to the on side, tamim is a little slow off the blocks, dives at the crease and beats the throw"
23,"Clark to Nazimuddin, 1 run Nazimuddin swings across the line, doesnt get the desired timing as the ball is picked up at midwicket"
24,"Clark to Tamim, no run overpitched, in the slot to drive on the off side, Tamim throws the kitchen sink at it and misses it altogether"
25,"Clark to Tamim, no run beaten again, slower ball, Tamim attempts to dab it to third man, doesnt read the slower ball well"
26,"Clark to Tamim, 1 run pushed to the off side for a quick single"
27,"Johnson to Tamim, no run short of a length outside off, Tamim stays rooted to the crease and tries to cut square, beaten"
28,"Johnson to Tamim, no run short of a length outside off again, Tamim gets bat on it but doesnt get the placement"
29,"Johnson to Tamim, 2 runs urgency creeps in as Tamim steps down the track, the ball is short and tamim slices it over point, not enough to reach the fence though"
30,"Johnson to Tamim, FOUR runs fine leg comes up and Tamim glances it uppishly off his pads, controlled stroke in the end as the ball beats all the fielders"
31,"Johnson to Tamim, 1 run punched off the backfoot to Symonds at deep point"
32,"Johnson to Nazimuddin, no run rush of blood for Nazimuddin as he swishes across the line, the ball beats the bat and a half hearted appeal for a catch follows"
33,"Clark to Tamim, no run"
34,"Clark to Tamim, no run wide outside off, Tamim slashes and misses, Bangladesh are struggling a bit"
35,"Clark to Tamim, no run advances down the track and gets beaten again"
36,"Clark to Tamim, 1 run drifting on the pads, worked away to the on side for a single"
37,"Clark to Nazimuddin, 1 wide sliding down leg, Nazimussin tries to work it fine"
38,"Clark to Nazimuddin, FOUR runs breaks the shackles, full and wide, Nazimuddin gives room and slices it over point and cover, a couple of bounces and four"
39,"Clark to Nazimuddin, no run full and in the slot to drive, gets the placement wrong as cover picks it up"
40,"Johnson to Tamim, FOUR runs edged! short of a length outside off, Tamim stays at the crease, glances it past Gilchrist, first slip would have gobbled it up but there's no protection for that"
41,"Johnson to Tamim, 1 run turned off the hips to the on side"
42,"Johnson to Nazimuddin, no run Nazimuddin swings across the line, struck on the pads, Johnson appeals"
43,"Johnson to Nazimuddin, 1 leg bye bouncer, Nazimuddin goes for the hook, the ball hits the helmet and lobs to point"
44,"Johnson to Tamim, (no ball) down leg side and it's a no-ball as well, Johnson oversteps"
45,"Johnson to Tamim, (no ball) Free Hit: Tamim fails to make use of it as he steps down and misses the ball trying to swing across the line, and it's another no ball!"
46,"Johnson to Tamim, 1 bye Free Hit: Johnson slips in a slower ball, Tamim takes a few paces forward and swings blindly, gets beaten, Gilchrist fails to gather it as the ball goes down to fine leg"
47,"Johnson to Nazimuddin, OUT good reflexes, driven hard to cover, Ponting gets a hand to it, fumbles and in the second attempt takes the catch, all over in a flash"
48,"Symonds to Tamim, no run tossed on off and middle, played to the on side"
49,"Symonds to Tamim, 1 run glanced to the off side"
50,"Symonds to Aftab, 1 run slow and flighted on middle and leg, nudged off the pads to the on side"
51,"Symonds to Tamim, 1 run takes a few paces forward and swings to deep midwicket"
52,"Symonds to Aftab, no run attempted reverse sweep, doesnt come off"
53,"Symonds to Aftab, 1 run nudged to the on side, another quiet over"
54,"Clarke to Aftab, no run outside off and turning away, chopped towards point"
55,"Clarke to Aftab, 1 run tossed on middle and off, Aftab employs the sweep"
56,"Clarke to Tamim, 5 wide thats a bonus, Clarke slips that wide down leg, Tamim tries to glance it but the ball beats him and Gilchrist"
57,"Clarke to Tamim, 1 run nudged to the on side"
58,"Clarke to Aftab, 1 run full and driven hard down to cover"
59,"Clarke to Tamim, 3 wide down leg side, Tamim sweeps, the ball misses the bat and another wide"
60,"Clarke to Tamim, 2 runs tamim shows some intent and steps down the track, lofts to long-on Lee runs across and makes a valiant attempt to catch that on the dive"
61,"Clarke to Tamim, no run"
62,"Symonds to Aftab, 1 run tossed on middle and leg, Aftab sweeps uppishly to long leg"
63,"Symonds to Tamim, 1 run"
64,"Symonds to Aftab, 1 run lofted to long leg, the ball appears headed to the rope, however the backspin holds it backjust inches before the rope"
65,"Symonds to Tamim, 2 runs"
66,"Symonds to Tamim, 1 run chopped down to the off side for a single"
67,"Symonds to Aftab, no run pushed back to Symonds"
68,"Johnson to Aftab, 1 wide starts off with a wide outside off stump"
69,"Johnson to Aftab, 1 run Aftab tries to smash a length ball down the ground but gets an outside edge to third man"
70,"Johnson to Ashraful, FOUR runs full ball outside off stump, Ashraful latches on to the loose offering and drives the ball over point for four"
71,"Johnson to Ashraful, no run short of a length delivery outside off stump, Ashraful tries to run the ball towards third man but gets beaten by the bounce and the angle across him"
72,"Johnson to Ashraful, 1 run how did that fall safe? Ashraful pulled the ball high in the air, it was in the air for ages but it fell safely midway to the square-leg boundary with three fielder's converging on it"
73,"Johnson to Aftab, 1 run driven in the air firmly towards long-off"
74,"Johnson to Ashraful, 1 run Ashraful waits for a short of a length delivery that is angled into him and opens the face at the last moment to run it down to third man who has been placed rather fine on the boundary"
75,"Clark to Ashraful, OUT caught! Ashraful backs away to make room and tries to loft over the off side, Clark foxes him with the slower ball and he ends up lofting it tamely towards Symonds who runs across from cover towards point to hold an easy catch"
76,"Clark to Aftab, no run defended towards point off the back foot"
77,"Clark to Aftab, 1 run played behind square for a single, Gilchrist runs across and fields"
78,"Clark to Shakib, 1 run banged in short on middle stump, pulled to long leg"
79,"Clark to Aftab, 1 run Aftab backs away to make room and smashes it straight past Clark for a single"
80,"Clark to Shakib, 1 run low full toss, driven to cover off the front foot"
81,"Johnson to Shakib, 2 runs Shakib backs away and cuts a good length ball past point, Clark runs to his left at third man and fields"
82,"Johnson to Shakib, no run Shakib tries to cut off the back foot but gets cramped for room and is beaten"
83,"Johnson to Shakib, 1 run full ball on off and middle stump, driven through midwicket for one more"
84,"Johnson to Aftab, no run Johnson bowls a slower ball from round the wicket and beats Aftab's attempted heave down the ground"
85,"Johnson to Aftab, no run and he follows up the slower ball with a super quick one and strikes Aftab on the body after he misses the pull shot"
86,"Johnson to Aftab, 2 runs Aftab backs away and drives a full ball towards cover where Ricky Ponting dives to his left to stop the ball going past him, Ponting pushes the ball a little away from him and the batsman run the second"
87,"Clarke to Shakib, SIX runs Shakib gets down on one knee, moves his front foot out of the way and slog-sweeps Clarke over midwicket for the first six of the match, it's been a long time coming"
88,"Clarke to Shakib, 1 run Shakib gets off strike with a single"
89,"Clarke to Aftab, 1 run Aftab backs away towards leg, Clarke follows him and Aftab lofts the full toss to long-on"
90,"Clarke to Shakib, FOUR runs Shakib once again targets the deep midwicket region and connects superbly with the slog sweep, the ball bounces once before reaching the boundary"
91,"Clarke to Shakib, no run defended back to the bowler"
92,"Clarke to Shakib, no run Clarke finishes the over with two dot balls, this one is bowled fast and Shakib once again plays it back to Clarke"
93,"Clarke to Tamim, no run swept to Bracken who is stationed very fine at short fine leg"
94,"Clarke to Tamim, 1 run Tamim steps down the pitch and drives to long-off"
95,"Clarke to Aftab, no run tossed up into the blockhole on middle stump, pushed to point off the front foot"
96,"Clarke to Aftab, 1 run driven to Brad Hodge at deep cover for a single"
97,"Clarke to Tamim, OUT caught! Tamim gives Clarke the charge and tries to loft him down the ground, he slices it high in the air and Ricky Ponting settles under the catch at cover and judges it to perfection"
98,"Clarke to Aftab, 1 run driven off the front foot to deep cover for a single"
99,"Bracken to Aftab, 1 run slower ball slants into Aftab's blockhole from round the wicket, pushed into the covers off the front foot"
100,"Bracken to Ashraful, 1 run excellent line and length from Bracken, angling across the right-hander from over the wicket this time, defended towards cover point for a single"
101,"Bracken to Aftab, FOUR runs Aftab leans across and paddles one from leg stump past Gilchrist who is standing up to the stumps, the ball runs to the fine-leg boundary"
102,"Bracken to Aftab, no run defended towards backward point on the back foot"
103,"Bracken to Aftab, no run good length ball on middle and off stump, another slower ball, Aftab pulls it towards midwicket"
104,"Bracken to Aftab, 1 run fuller ball on off stump, Aftab chips it in the air towards long-off"
105,"Lee to Aftab, FOUR runs Aftab moves towards leg and lofts Lee's full delivery cleanly over extra cover, the outfield is slow and the ball just about reaches the boundary"
106,"Lee to Aftab, 1 run Aftab lofts Lee high over midwicket, the ball bounces just inside the boundary and stops, the batsmen had assumed that it was going for six and ran just one, poor cricket from Bangladesh"
107,"Lee to Shakib, OUT caught! Shakib backs away and tries to cut but Lee follows him and cramps him for room with a short of a length ball, Shakib gets a thick edge that is taken by Gilchrist"
108,"Lee to Mortaza, OUT bowled first ball! Lee fires in the yorker on off stump, Mortaza backs away trying to hit on the off side and is clean bowled"
109,"Lee to Kapali, OUT he's got him! Lee's angles the ball from a good length into Alok Kapali who moves across his stumps and tries to play through midwicket, he gets hit flush on the pad and Asad Rauf raises the finger, awesome stuff from Lee"
110,"Lee to Farhad, (no ball) 1 run Lee tries to get four in four by greeting Reza with a perfect yorker, except for the fact that he had over-stepped, free hit coming up ..."
111,"Lee to Aftab, 2 runs Aftab lofts a length delivery straight to Johnson at long-on who takes the catch but it can't be out because it is a free hit"
112,"Clark to Farhad, no run Reza tries to cut from outside off stump but gets beaten by a slower ball"
113,"Clark to Farhad, no run Reza doesn't move his feet and tries to pull Clark from outside off stump, once again he gets beaten"
114,"Clark to Farhad, 1 leg bye Reza tries to flick a fuller ball but misses and gets hit on the pad, the batsmen run a leg bye towards the off side"
115,"Clark to Aftab, 1 run Aftab moves across his stumps and paddles Clark towards fine leg"
116,"Clark to Farhad, no run Clark bowls a full ball angling into leg stump, Reza had backed away to hit across the line towards midwicket and gets beaten"
117,"Clark to Farhad, no run played with an open face down to third man"
118,"Lee to Aftab, no run excellent slower ball outside the off stump, Aftab had backed away towards leg stump and was beaten by the change in pace"
119,"Lee to Aftab, 1 run driven to long-off for a single"
120,"Lee to Farhad, (no ball) 1 run the attempted yorker ends up as a full toss which Reza inside-edges on to the pad, Lee had over-stepped again so it's a free hit"
121,"Lee to Aftab, 1 run Aftab moves towards the off side and lofts Lee towards deep midwicket where Hayden takes the catch, once again it can't be out off a free hit"
122,"Lee to Farhad, no run banged in short over off and middle stump, Reza tries to cut but gets beaten"
123,"Lee to Farhad, no run once again Lee bowls the short ball and once again Reza gets beaten on the cut"
124,"Lee to Farhad, 1 run Reza backs away towards leg, Lee follows him with a full ball which gets driven to long-on"
125,"Bracken to Farhad, no run full ball outside off stump, Reza tries to drive through the offside but gets beaten"
126,"Bracken to Farhad, 1 run pulled to deep midwicket for a single"
127,"Bracken to Aftab, OUT caught! Aftab gives Bracken the charge and tries to slog him over midwicket, there's no pace on the ball from Bracken and Aftab skies it in the air to Brad Hodge who takes a well-judged catch looking straight into the sun"
128,"Bracken to Farhad, OUT Reza slogs Bracken high in the air down to long-on where Michael Hussey takes a superb catch just inside the boundary, he looks back to see where his back foot is, it is just inside the boundary"
129,"Bracken to Mushfiqur, 2 runs flicked off the pads behind square for a single"
130,"Bracken to Mushfiqur, 1 run good length ball outside off stump, played with an open face down to third man"
131,"Stats - When Gilchrist caught Shakib Al Hasan, he equalled Mushfiqur Rahim's record for the most dismissals by a wicketkeeper, eight."
132,"Australia need 124 to win, join us in ten minutes for their chase."
133,"Incidentally, Lee is the only bowler to have hat-tricks in both limited overs formats. His ODI feat came against Kenya in the 2003 World Cup, in Durban."
134,"After their wham-bam approach against South Africa yesterday, the Bangladesh innings has been a complete anti-climax. They shelved their natural instincts at the start and never gained any momentum. They had plenty of wickets to make a late charge but Lee's hat-trick, the first in Twenty20 internationals, put paid"
135,Gilchrist and Hayden walk out. Bangladesh will have to field out of their skins to defend this total. Mashrafe Mortaza to open
136,"Mortaza to Gilchrist, no run full and bit of swing into the left hander, pushed to mid-on"
137,"Mortaza to Gilchrist, no run good length, drifting into Gilchrist, no room to cut, played back to the bowler"
138,"Mortaza to Gilchrist, no run that was a Jaffa! good length on the corridor outside off, shapes away just a touch, Gilchrist sticks his bat out and the ball just beats the bat"
139,"Mortaza to Gilchrist, 1 run dropped, touch chance at slip, outside edge goes high to Alok Kapali, he gets a hand to it and the ball rebounds off his fingers and goes to third man"
140,"Mortaza to Hayden, no run hayden takes a couple of paces forward as the bowler delivers, beats him, keeper collects it"
141,"Mortaza to Hayden, no run beaten again, fuller in length outside off, attempted off drive"
142,"Syed Rasel to Gilchrist, 1 run bit of width outside off and shaping away, Gilchrist cuts past the covers, the fielder at the deep stops it"
143,"Syed Rasel to Hayden, 1 run good length, on the stumps, pushed back to Rasel"
144,"Syed Rasel to Gilchrist, 1 run full and driven past Rasel, long-off stops it, Ashraful goes on the defensive with this field"
145,"Syed Rasel to Hayden, 1 wide wide outside off, hayden has a wild swing, misses it"
146,"Syed Rasel to Hayden, FOUR runs overpitched, on the pads, Hayden lofts over deep midwicket, Australia are underway"
147,"Syed Rasel to Hayden, no run good length on the stumps, pushed back to Rasel"
148,"Syed Rasel to Hayden, SIX runs wow! pitches just outside off on a good length, Hayden gets on his knee and sweeps over deep square leg"
149,"Mortaza to Gilchrist, 1 run pushed back to the bowler"
150,"Mortaza to Hayden, FOUR runs overpitched outside off, asking to be driven, Hayden opens the face and drives past cover and point, the ball just races away"
151,"Mortaza to Hayden, FOUR runs Mortaza is punished for pitching it too short, hayden has time to rock on the backfoot and execute a short arm pull past midwicket"
152,"Mortaza to Hayden, no run driven back to the bowler"
153,"Mortaza to Hayden, no run short of a length, hayden goes for another pull, swings blindly and misses, just a lapse in concentration"
154,"Mortaza to Hayden, FOUR runs sliding down leg, Hayden glances past short fine leg and that completes an expensive over"
155,"Syed Rasel to Gilchrist, no run good length outside off, played back to Rasel"
156,"Syed Rasel to Gilchrist, 1 run full, on the pads, driven down to mid-on"
157,"Syed Rasel to Hayden, no run loud appeal but turned down! hayden tries to work it to the on side off his pads, struck on the pads, inside edge is our guess"
158,"Syed Rasel to Hayden, SIX runs good length on off stump, Hayden has all the time in the world to get in position to swing across the line and cart it over cow corner on the on side"
159,"Syed Rasel to Hayden, no run full and uppishly driven to covers, the fielders were excited for a couple of seconds"
160,"Syed Rasel to Hayden, FOUR runs good length doesnt seem to work for Rasel as Hayden helps himself to another boundry on the on side, swings across the line and the ball races away to long leg"
161,"Mortaza to Gilchrist, FOUR runs short and wide outside off, square cut, the ball screams past mid-off and cover"
162,"Mortaza to Gilchrist, 1 run good length on off stump, driven back to Mortaza"
163,"Mortaza to Hayden, no run outside off, good length, left alone to Rahim"
164,"Mortaza to Hayden, no run good length outside off, Hayden shapes to cut square but ends up chopping the ball to point"
165,"Mortaza to Hayden, FOUR runs short of a length and Hayden executes a tennis style backhand stroke, the ball races past Mortaza and mid-on"
166,"Mortaza to Hayden, 1 run pushed to the off side for a single"
167,"Razzak to Hayden, no run flighted on off and middle, Hayden comes forward and drives to mid-off"
168,"Razzak to Hayden, FOUR runs fired in flatter on off stump, Hayden gives the charge and drives past mid-off and cover"
169,"Razzak to Hayden, no run flighted on off stump, full in length, driven hard to cover"
170,"Razzak to Hayden, 1 run flighted on middle and leg, Hayden takes a few paces forward and drives to mid-on, quick single taken"
171,"Razzak to Gilchrist, (no ball) short of a lengtht, fired in on middle, Gilchrist tries to nudge to the on side"
172,"Razzak to Gilchrist, SIX runs Free Hit, Gilchrist scoops that from middle stump and lofts over deep midwicket, makes full use of the free hit"
173,"Razzak to Gilchrist, 1 run"
174,"Shakib to Gilchrist, no run flighted on off stump, turns in, played back to the bowler"
175,"Shakib to Gilchrist, 1 run pushed to long-on for a single"
176,"Shakib to Hayden, 1 run tossed up outside off, hardly any pace on that, glanced off an open face to third man"
177,"Shakib to Gilchrist, 1 run full and pushed to long-on"
178,"Shakib to Hayden, 1 run flighted outside off, comes forward and pushes to long-off"
179,"Shakib to Gilchrist, no run pushed back to the bowler"
180,"Razzak to Hayden, no run reverse sweep, hayden ends up paddling it to short third-man"
181,"Razzak to Hayden, no run pushed in flatter on off stump, played to the on side"
182,"Razzak to Hayden, 1 run steps down the track and swings to deep midwicket"
183,"Razzak to Gilchrist, SIX runs on middle and off, Gilchrist takes a few paces forward, checks his stroke in the last microsecond and lofts over cow corner"
184,"Razzak to Gilchrist, 1 run pushed to the off side"
185,"Razzak to Hayden, 1 run short of a length on middle and leg, swung to fine leg"
186,"Shakib to Hayden, 1 run short of a length outside off, cut to cover"
187,"Shakib to Gilchrist, 2 runs dabbed with an open face to third man, the fielder at the deep pulls it just before the rope"
188,"Shakib to Gilchrist, no run pushed to the covers"
189,"Shakib to Gilchrist, SIX runs flighted on middle and off, advances down the track and lofts over the bowler's head, goes a few rows back"
190,"Shakib to Gilchrist, 1 run flighted outside off, pushed to the off side"
191,"Shakib to Hayden, 1 run glanced with an open face to short third man"
192,"Razzak to Hayden, 2 runs wide outside off and cut away past point, that's a half-century for Hayden"
193,"Razzak to Hayden, no run swing and a miss, tries to cart that one over midwicket, rare lapse in concentration"
194,"Razzak to Hayden, no run attempted sweep, hit low on the pads, Razzak appeals, may have been struck outside the line"
195,"Razzak to Hayden, no run pushed back to the bowler"
196,"Razzak to Hayden, no run fullish and driven to cover"
197,"Razzak to Hayden, no run punched off the backfoot to midwicket"
198,"Kapali to Gilchrist, 1 run drops the first one short, Gilchrist rocks back and pulls to deep midwicket"
199,"Kapali to Hayden, 2 runs drags it short down leg side, Hayden moves across and pulls to long leg"
200,"Kapali to Hayden, no run Hayden backs away and tries to hammer the ball through cover, he gets beaten"
201,"Kapali to Hayden, 2 runs Hayden cuts behind point and sprints through for two more"
202,"Kapali to Hayden, FOUR runs Hayden charges down the track and hits powerfully straight past the bowler, that raced away to the boundary"
203,"Kapali to Hayden, no run he tries to sweep this time but the ball keeps low and Hayden gets beaten"
204,"Razzak to Gilchrist, no run defended on the front foot to cover"
205,"Razzak to Gilchrist, SIX runs Gilchrist charges down the track and lofts the ball cleanly over the head of the fielder at long-off, that's his fourth six"
