,Data
0,"Faulkner to Morgan, no run rolls in the slightly slower ball towards the stumps, Morgan looks to work it on leg but doesn't time it well"
1,"Faulkner to Morgan, no run fuller and angled in towards middle and leg, pushes it down to mid on"
2,"Faulkner to Morgan, 1 run comes down the track and clips the ball off the pads to fine leg for one"
3,"Faulkner to Bopara, 1 run back of length and angling away from outside off, Bopara defends it with soft hands on the leg side for a quick one"
4,"Faulkner to Morgan, no run full and straight on off, driven down to mid off off the front foot"
5,"Faulkner to Morgan, FOUR runs on length but it's too wide and Morgan reaches out to drive it square of the wicket in the gap for four"
6,"Cummins to Bopara, 1 wide short ball down the leg side for a wide"
7,"Cummins to Bopara, 1 run angled in towards the stumps, Bopara helps it down to fine leg for one"
8,"Cummins to Morgan, no run fullish outside off, guides it to point with an open face of the bat"
9,"Cummins to Morgan, no run right on target on the off stump, Morgan stays back and defends on the off side"
10,"Cummins to Morgan, FOUR runs short ball this time and Morgan plays the ramp shot well over the slip fielders and wide of third man for a one-bounce four. Waited for it and timed it very well to place it in the gap"
11,"Cummins to Morgan, no run length delivery on the off stump, he defends it back"
12,"Cummins to Morgan, no run length delivery angled across outside off, Morgan pushes it to cover point"
13,"Maxwell to Bopara, 1 run on middle and leg and it's clipped towards square leg for one"
14,"Maxwell to Morgan, 1 run length delivery around off with a hint of turn, steered off the back foot to sweeper cover"
15,"Maxwell to Bopara, 2 runs fullish on off and middle, Bopara paddles it fine on the leg side for two"
16,"Maxwell to Bopara, 1 run flighted outside the leg stump, driven with the turn to deep midwicket for one"
17,"Maxwell to Morgan, 1 run goes back in the crease and helps the ball to the leg side for one"
18,"Maxwell to Bopara, 2 byes that's beaten the batsman and the keeper for byes. It was full outside off, beat the outside edge and went past the keeper for two"
19,"Cummins to Morgan, 1 run fullish on the pads, clipped to deep midwicket for one"
20,"Cummins to Bopara, 1 run short of length and well outside off, guides it late to third man for one"
21,"Cummins to Morgan, no run short of length again but no room this time - it was on off and Morgan defended it back"
22,"Cummins to Morgan, no run touch wider outside off, steered to point this time"
23,"Cummins to Morgan, no run on the pads this time, but clipped straight to midwicket"
24,"Cummins to Morgan, (no ball) oh, that must have slipped out of his hand! It was a beamer well over Morgan's head, but wide too outside off and it went straight to Watson at slip, who dropped it! Given a no ball, not wide"
25,"Cummins to Morgan, no run bouncer on the leg side, Morgan leaves this one too, thinking it's a wide, but not given"
26,"Maxwell to Bopara, no run flighted around off, driven to cover"
27,"Maxwell to Bopara, no run touch shorter on the stumps, he goes back and works it to midwicket"
28,"Maxwell to Bopara, no run goes back and makes room this time to push it to cover"
29,"Maxwell to Bopara, 1 run makes room again and cuts it to the left of cover for one"
30,"Maxwell to Morgan, no run flighted on middle and leg, defended on the leg side off the front foot"
31,"Maxwell to Morgan, FOUR runs bit of room on offer outside off, Morgan rocks back to make room and cuts it fiercely to the third man area for four. That's drinks"
32,"Doherty to Bopara, 1 run fullish outside off, pushed into the covers for a quick one"
33,"Doherty to Morgan, 1 run length delivery outside off, pushed off the back foot into the covers for one"
34,"Doherty to Bopara, OUT another bowler has struck in his first over, Bopara gone this time! It was short outside off, Bopara went back and cut it straight to Maxwell at backward point for a straightforward catch"
35,"Doherty to Buttler, no run driven back to the bowler from the crease, off the middle"
36,"Doherty to Buttler, no run stays back and dabs the flat and straight ball on the leg side"
37,"Doherty to Buttler, 2 runs speared into the pads and Buttler gets going with a neat tuck through square leg"
38,"Watson to Morgan, no run good length on a tight line from over the wicket, Morgan stays in his crease and defends"
39,"Watson to Morgan, 1 run that's not that short with just a bit of width outside off, Morgan gets down low and slashes, cutting the ball down to third man"
40,"Watson to Buttler, no run good length on off stump, Buttler gets behind the line and blocks from his crease"
41,"Watson to Buttler, no run that kept a low outside off, Buttler was beaten between bat and body and that was so close to off stump. The ball almost passed below the bottom of the bat as Buttler drove at it"
42,"Watson to Buttler, no run defended back to the bowler"
43,"Watson to Buttler, 3 runs sensational stuff on the boundary from Warner. Buttler had pulled the short ball powerfully towards deep midwicket and Warner sprinted a long way to his left before putting in the full length dive to save the boundary. He's made a mess of the boundary rope though, but it looks clean"
44,"Doherty to Buttler, no run defended on the off side"
45,"Doherty to Buttler, 1 run driven to long off for a single"
46,"Doherty to Morgan, no run Morgan takes a stride out and blocks"
47,"Doherty to Morgan, no run Morgan unfurls the reverse sweep but doesn't make proper contact"
48,"Doherty to Morgan, 1 run moves a long way across his stumps and flicks the ball from middle and leg behind square"
49,"Doherty to Buttler, no run good length on of and middle, Buttler opens up his stance but ends up defending because he is cramped for room"
50,"Watson to Morgan, 1 run width outside off again for Morgan and he opens the face of the bat to run the ball to third man"
