,Data
0,"McGrath to Bell, no run time to regroup for England, and for Cricinfo, and Bell starts with a watchful defensive stroke"
1,"McGrath to Bell, no run wicket-to-wicket delivery, and another perpendicular face of the bat"
2,"McGrath to Bell, 1 run wider this time, and slapped into the covers to bring the big dog, KP, onto strike"
3,"McGrath to Pietersen, 3 runs a thickish outside-edge to get off the mark, beats the field but pulls up inside the rope"
4,"McGrath to Bell, no run up and onto his toes, and driven square to a diving Michael Clarke at point, who roars with anguish that he failed to field it cleanly. Perfectionists, these Aussies."
5,"McGrath to Bell, no run outside off stump, and left well alone"
6,"Bracken to Pietersen, 1 run a controlled slash from Pietersen goes straight through the gap at fourth slip, and arrives at third man on the second bounce"
7,"Bracken to Bell, 1 run"
8,"Bracken to Pietersen, no run driven firmly, but can't beat the field"
9,"Bracken to Pietersen, no run good length delivery and a hurried defensive prod"
10,"Bracken to Pietersen, no run lovely delivery! Saw Pietersen looking to advance, and hit the deck extra hard, with the ball zipping off a good length and just missing the edge of the bat"
11,"Bracken to Pietersen, no run defensive once again, and a slight inside-edge onto the pads. Lovely over"
12,"Clark to Bell, no run nice start from Clark - just back of a length, wobbly seam, watchful defence"
13,"Clark to Bell, no run more of the same. He's found that awkward length already"
14,"Clark to Bell, no run slightly wider this time, but a checked drive can't beat the field"
15,"Clark to Bell, no run fuller and straighter onto the pads, and clipped to the man at short midwicket"
16,"Clark to Bell, no run nothing more than the basics here for Clark, but they are mighty effective. Back of a length once again, and a dot ball once again"
17,"Clark to Bell, 1 run slightly shorter, jabbing up towards Bell's ribs, and that's fended away for a scampered single. The end of a lovely tight over"
18,"Johnson to Bell, no run fast arm, but a bit wide of off stump first up. Left well alone"
19,"Johnson to Bell, no run"
20,"Johnson to Bell, no run awkward lifter, again on off stump. Bell negotiates with a flick of the wrists into the gully again"
21,"Johnson to Bell, no run more comfortable line and length for the batsman, and that's pushed coolly into the covers"
22,"Johnson to Bell, no run swinging into the pads, Bell misses out on a flick through midwicket"
23,"Johnson to Bell, no run a more forceful, front-foot drive, but again, there's no beating the field. A maiden to start Johnson's spell"
24,"Clark to Pietersen, no run on the pads and flicked away, but a brilliant sprawling stop from Ponting at midwicket. The Aussies are electric in the field"
25,"Clark to Pietersen, no run he's on the walk again, three casual steps down the track, followed by a cool pushed defence."
26,"Clark to Pietersen, no run opens the face and plays into the gully"
27,"Clark to Pietersen, 2 runs on the pads again, and flicked in the air through the vacant square leg"
28,"Clark to Pietersen, 1 wide leg side and called. A rare aberration"
29,"Clark to Pietersen, 1 run down the pitch again, and tucked away to midwicket"
30,"Clark to Bell, no run not an easy time out there for Bell at the moment. He's a bit fidgetty at the crease and can't get this one away through the gully"
31,"Johnson to Pietersen, no run leg-side, and played off the back foot to midwicket"
32,"Johnson to Pietersen, no run a wild flog of a shot through the covers, but again KP can't beat the field. It's a war of attrition out there"
33,"Johnson to Pietersen, no run KP tries to find room in the gully this time, but can't"
34,"Johnson to Pietersen, no run the frustration is palpable. Still no way through. Johnson hasn't conceded a run in ten deliveries"
35,"Johnson to Pietersen, FOUR runs he has now! And it's a streaky slash through the vacant slip cordon, and all the way to the boundary. Well, they all count"
36,"Johnson to Pietersen, no run another rash drive, but this time the ball fizzes through to the keeper. Another fine over"
37,"Clark to Bell, FOUR runs at last, some welcome runs for Bell, steered past point to the boundary"
38,"Clark to Bell, 1 run on the back foot, turned to short midwicket"
39,"Clark to Pietersen, no run lovely delivery. Tight on the stumps, Pietersen can only offer a straight bat, and he's lucky not to get the edge as the ball whistles through"
40,"Clark to Pietersen, FOUR runs that's the shot! He's been looking for that one ever since he came to the crease, but this time Pietersen walks straight into an effortless straight drive. He's starting to find his range now ..."
41,"Clark to Pietersen, 1 run on the back foot again, and tucked to midwicket"
42,"Clark to Bell, no run outside off stump, and left well alone"
43,"Johnson to Pietersen, no run shuffled across his stumps and picked up at midwicket"
44,"Johnson to Pietersen, 1 run good length delivery, driven straight down the ground. Cut off by mid-off, but he can't stop the single"
45,"Johnson to Bell, OUT Gottim! And you have to say that was coming! Johnson's been turning the screw superbly since he came on, and this time Bell couldn't hold himself back - down the track, and a loose drive straight to mid-off, comfortably lodged in Mike Hussey's midriff"
46,"Johnson to PD Collingwood, 1 run off the mark instantly with a nudge through square leg, but England have a bit of regrouping to do here"
47,"Johnson to Pietersen, no run"
48,"Johnson to Pietersen, 3 runs not timed, but effective as the ball pulls up inside the fine leg rope. How much now rests on this man ..."
49,"Clark to Pietersen, no run lodged on the back foot, and unable to find any gaps at midwicket"
50,"Clark to Pietersen, no run"
51,"Clark to Pietersen, 2 runs not the best of throws, and Collingwood quite possibly should have been on his way there! Back for two, and Hayden's throw from mid-on has the batsman sprawling at the non-striker's end"
